"geographic_area","geographic_name","gender","age","year","time_period","time_period_dates","rate_of_neonates_with","type_of_rate","number_of_neonates_with","number_of_neonates_with_1","number_of_neonates_with_2","total_number_of_hospital","total_number_of_hospital_1","total_number_of_hospital_2","county_code_number","county_code_text","state_fips_code","county_fips_code","latitude_longitude","geocoded_column"
"County","Monroe County","All","<90 days","2016","2016 Annual","1/1/2016-12/31/2016","48.85","Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births","32",,"Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","655",,"Live births in hospitals","45","45","42","089","(41.0609178653, -75.3408360302)","POINT (-75.3408360302 41.0609178653)"
"County","Carbon County","All","<90 days","2016","2016 Annual","1/1/2016-12/31/2016","129.63","Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births","35",,"Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","270",,"Live births in hospitals","13","13","42","025","(40.9193670081, -75.7110703866)","POINT (-75.7110703866 40.9193670081)"
"County","Cumberland County","All","<90 days","2018","2018 Annual","1/1/2018-12/31/2018","61.89","Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births","51",,"Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","824",,"Live births in hospitals","21","21","42","041","(40.167598388, -77.268662705)","POINT (-77.268662705 40.167598388)"
"County","Susquehanna County","All","<90 days","2018","2018 Annual","1/1/2018-12/31/2018","100.00","Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births","16",,"Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","160",,"Live births in hospitals","58","58","42","115","(41.8205685982, -75.8025030296)","POINT (-75.8025030296 41.8205685982)"
"County","Wyoming County","All","<90 days","2016","2016 Annual","1/1/2016-12/31/2016",,"Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births",,"Not displayed when total number of neonates with withdrawal symptoms or maternal substance exposure is less than 11","Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","118",,"Live births in hospitals","66","66","42","131","(41.5189248803, -76.0181300338)","POINT (-76.0181300338 41.5189248803)"
"County","Union County","All","<90 days","2016","2016 Annual","1/1/2016-12/31/2016",,"Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births",,"Not displayed when total number of neonates with withdrawal symptoms or maternal substance exposure is less than 11","Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","125",,"Live births in hospitals","60","60","42","119","(40.9647313096, -77.0641580308)","POINT (-77.0641580308 40.9647313096)"
"County","Lancaster County","All","<90 days","2018","2018 Annual","1/1/2018-12/31/2018","56.55","Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births","111",,"Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","1963",,"Live births in hospitals","36","36","42","071","(40.0459079619, -76.2513876838)","POINT (-76.2513876838 40.0459079619)"
"County","Westmoreland County","All","<90 days","2019","2019 Annual","1/1/2019-12/31/2019",,"Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births",,"Not displayed when total number of neonates with withdrawal symptoms or maternal substance exposure is less than 11","Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","1148",,"Live births in hospitals","65","65","42","129","(40.3103149985, -79.471341176)","POINT (-79.471341176 40.3103149985)"
"County","Clinton County","All","<90 days","2017","2017 Annual","1/1/2017-12/31/2017","98.48","Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births","13",,"Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","132",,"Live births in hospitals","18","18","42","035","(41.2328627374, -77.6428376046)","POINT (-77.6428376046 41.2328627374)"
"County","Lehigh County","All","<90 days","2017","2017 Annual","1/1/2017-12/31/2017","34.73","Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births","69",,"Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","1987",,"Live births in hospitals","39","39","42","077","(40.6146479416, -75.6009948118)","POINT (-75.6009948118 40.6146479416)"
"County","McKean County","All","<90 days","2019","2019 Annual","1/1/2019-12/31/2019",,"Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births",,"Not displayed when total number of neonates with withdrawal symptoms or maternal substance exposure is less than 11","Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","163",,"Live births in hospitals","42","42","42","083","(41.810370736, -78.5712201998)","POINT (-78.5712201998 41.810370736)"
"County","Chester County","All","<90 days","2019","2019 Annual","1/1/2019-12/31/2019",,"Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births",,"Not displayed when total number of neonates with withdrawal symptoms or maternal substance exposure is less than 11","Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","1176",,"Live births in hospitals","15","15","42","029","(39.9748705566, -75.7562649818)","POINT (-75.7562649818 39.9748705566)"
"County","Luzerne County","All","<90 days","2020","2020 Annual","1/1/2020-12/31/2020","61.49","Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births","118",,"Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","1919",,"Live births in hospitals","40","40","42","079","(41.1783643884, -75.991996098)","POINT (-75.991996098 41.1783643884)"
"County","Snyder County","All","<90 days","2020","2020 Annual","1/1/2020-12/31/2020",,"Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births",,"Not displayed when total number of neonates with withdrawal symptoms or maternal substance exposure is less than 11","Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","115",,"Live births in hospitals","55","55","42","109","(40.7711373692, -77.0725596804)","POINT (-77.0725596804 40.7711373692)"
"County","Perry County","All","<90 days","2017","2017 Annual","1/1/2017-12/31/2017","77.92","Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births","12",,"Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","154",,"Live births in hospitals","50","50","42","099","(40.4041531744, -77.2590738496)","POINT (-77.2590738496 40.4041531744)"
"County","Cambria County","All","<90 days","2017","2017 Annual","1/1/2017-12/31/2017","147.89","Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births","84",,"Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","568",,"Live births in hospitals","11","11","42","021","(40.4912749067, -78.7189417385)","POINT (-78.7189417385 40.4912749067)"
"County","Forest County","All","<90 days","2020","2020 Annual","1/1/2020-12/31/2020",,"Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births",,"Not displayed when total number of neonates with withdrawal symptoms or maternal substance exposure is less than 11","Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","15",,"Live births in hospitals","27","27","42","053","(41.5135787577, -79.2378099483)","POINT (-79.2378099483 41.5135787577)"
"County","Armstrong County","All","<90 days","2019","2019 Annual","1/1/2019-12/31/2019",,"Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births",,"Not displayed when total number of neonates with withdrawal symptoms or maternal substance exposure is less than 11","Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","255",,"Live births in hospitals","3","03","42","005","(40.8150952555, -79.4731689893)","POINT (-79.4731689893 40.8150952555)"
"County","Butler County","All","<90 days","2019","2019 Annual","1/1/2019-12/31/2019",,"Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births",,"Not displayed when total number of neonates with withdrawal symptoms or maternal substance exposure is less than 11","Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","417",,"Live births in hospitals","10","10","42","019","(40.9108318483, -79.9171177889)","POINT (-79.9171177889 40.9108318483)"
"County","Crawford County","All","<90 days","2019","2019 Annual","1/1/2019-12/31/2019",,"Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births",,"Not displayed when total number of neonates with withdrawal symptoms or maternal substance exposure is less than 11","Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","367",,"Live births in hospitals","20","20","42","039","(41.6854690692, -80.1132108295)","POINT (-80.1132108295 41.6854690692)"
"County","Franklin County","All","<90 days","2017","2017 Annual","1/1/2017-12/31/2017","84.03","Rate of neonates with withdrawal symptoms or maternal substance exposure in first 90 days of life per 1,000 live births","50",,"Neonates diagnosed with withdrawal symptoms using ICD-10 code P96.1 or maternal substance exposure using ICD-10 code P04.49 in first 90 days of life","595",,"Live births in hospitals","28","28","42","055","(39.9278619704, -77.7239884483)","POINT (-77.7239884483 39.9278619704)"
