"layername","the_geom","name","address","city","state","zip","phonenumber","latitude","longitude","directions","more_info","sthealthcntr_fax_number","child_care_provider_mpi_id","child_care_provider_mpi_location_id","child_care_provider_type","child_care_provider_facility_address_continued","child_care_providers_facility_state_fips_code","child_care_provider_facility_county","child_care_providers_facility_county_fips_code","child_care_providers_facility_fax","child_care_providers_facility_email","child_care_provider_responsible_person_first_name","child_care_provider_responsible_person_last_name","child_care_provider_responsible_person_title","child_care_provider_license_number","child_care_provider_license_issue_date","child_care_provider_license_expiration_date","child_care_provider_capacity","child_care_provider_elrc","child_care_provider_star_level","child_care_provider_star_level_effective_date","child_care_provider_negative_sanctions","child_care_provider_pa_pre_k_counts","child_care_provider_head_start_state_supplemental","child_care_provider_school_age_provider","child_care_provider_legal_entity_name","child_care_provider_legal_entity_address","child_care_provider_legal_entity_address_continued","child_care_provider_legal_entity_city","child_care_provider_legal_entity_state","child_care_provider_legal_entity_state_fips_code","child_care_provider_legal_entity_zip_code","child_care_provider_legal_entity_county","child_care_provider_legal_entity_county_fips","child_care_provider_legal_entity_location","education_aun","education_school","education_addressline2","edcuation_zipcodeextn","education_webaddress","education_grades","licensed_personal_care_home_object_id","licensed_personal_care_home_type_served","licensed_personal_care_home_total_capacity","licensed_personal_care_home_street_additional","licensed_personal_care_home_program_office","licensed_personal_care_home_accuracy","aging_address_2","aging_website","aging_county","aging_additional_information","aging_modified","aging_item_type","aging_path","elrc_county","elrc_additional_address","elrc_website","elrc_fax_number","dispensaries_object_id","dispensaries_facility_id","dispensaries_facility_url","dispensaries_geocoding_certainty","dispensaries_marijuana_available_beginning","dispensaries_available_on_10_04_19","dispensaries_open_on","nursing_object_id","nursing_facility_id_number","nursing_facility_url","nursing_county","nursing_cheif_executive_name","nursing_chief_executive_title","nursing_contact_name","nursing_contact_number","nursing_contact_email","drugtakebackbox_state_fips","drugtakebackbox_county","drugtakebackbox_hours_of_availability","drugtakebackbox_location_1","drugtakebackbox_latitude","drugtakebackbox_longitude","drugtakebackbox_attention","drugtakebackbox_grant_owned","drugtakebackbox_box_status","drugtakebackbox_status","ddap_county","ddap_longitude","ddap_latitude_"
"Child Care Provider","POINT (-79.76013 40.451172)","TAUSHA G GODFREY","429 RASPBERRY DR","MONROEVILLE","Pennsylvania","15146","(412) 403-5523",,,"Get Directions (http://maps.apple.com/?daddr=40.451172,-79.76013(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"103964068","1","Family Child Care Home",,"42","Allegheny","003",,"taushagodfrey@yahoo.com","TAUSHA","GODFREY","OWNER","CER-00191626","2022-05-11T00:00:00.000","2023-05-11T00:00:00.000","6","Early Learning Resource Center for Region 5","STAR 1","2022-05-27T00:00:00.000","No","No","No","No","TAUSHA GODFREY","429 RASPBERRY DR",,"MONROEVILLE","Pennsylvania","42","15146","Allegheny","003","POINT (-79.76013 40.451172)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child Care Provider","POINT (-75.806869 39.990075)","MICHELLE DILLARD FAMILY CHILD CARE HOME LLC","914 POPLAR ST","COATESVILLE","Pennsylvania","19320","(484) 354-8495",,,"Get Directions (http://maps.apple.com/?daddr=39.990075,-75.806869(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"103233850","1","Family Child Care Home",,"42","Chester","029",,"MDILLARDFCCH45@YAHOO.COM","MICHELLE","DILLARD","OWNER","CER-00190144","2021-12-19T00:00:00.000","2022-12-19T00:00:00.000","6","Early Learning Resource Center for Region 19","STAR 1","2019-07-12T00:00:00.000","No","No","No","Yes","MICHELLE DILLARD","914 POPLAR ST",,"COATESVILLE","Pennsylvania","42","19320","Chester","029","POINT (-75.806869 39.990075)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child Care Provider","POINT (-75.276648 39.912096)","SMART CHOICE CHILDCARE LEARNING CENTER","705 MACDADE BLVD","DARBY","Pennsylvania","19023","(610) 537-7151",,,"Get Directions (http://maps.apple.com/?daddr=39.912096,-75.276648(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"102893159","1","Child Care Center",,"42","Delaware","045","(610) 537-7142","SCCLC705@VERIZON.NET","DUANE","SMALLS","OWNER","CER-00193134","2022-06-06T00:00:00.000","2023-06-06T00:00:00.000","23","Early Learning Resource Center for Region 15","STAR 1","2021-02-26T00:00:00.000","Yes","No","No","Yes","SMART CHOICE CHILDCARE LEARNING CENTER","705 MACDADE BLVD",,"DARBY","Pennsylvania","42","19023","Delaware","045","POINT (-75.276648 39.912096)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child Care Provider","POINT (-75.396065 40.601396)","BRIGHT MINDS LEARNING CENTER","1205 BROADWAY","FOUNTAIN HILL","Pennsylvania","18015","(610) 419-1834",,,"Get Directions (http://maps.apple.com/?daddr=40.601396,-75.396065(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"102907890","1","Child Care Center",,"42","Lehigh","077",,"AMENDELA@BRIGHTMINDSPA.COM","ANNA","MENDELA","OWNER","CER-00190451","2022-06-23T00:00:00.000","2023-06-23T00:00:00.000","37","Early Learning Resource Center for Region 14","STAR 1","2019-03-04T00:00:00.000","No","No","No","Yes","ANNA MENDELA","1205 BROADWAY",,"FOUNTAIN HILL","Pennsylvania","42","18015","Lehigh","077","POINT (-75.396065 40.601396)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child Care Provider","POINT (-75.445554 40.622652)","TeddyKids Bilingual Home Daycare LLc","867 N GODFREY ST","ALLENTOWN","Pennsylvania","18109","(484) 340-9623",,,"Get Directions (http://maps.apple.com/?daddr=40.622652,-75.445554(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"103911654","1","Family Child Care Home",,"42","Lehigh","077",,"teddykdb@gmail.com","ALTAGRACIA","HERNANDEZ","OWNER DIRECTOR","CER-00190288","2022-06-22T00:00:00.000","2023-06-22T00:00:00.000","6","Early Learning Resource Center for Region 14","STAR 1","2021-07-30T00:00:00.000","No","No","No","No","TeddyKids Bilingual Home Daycare LLC","867 N GODFREY ST",,"ALLENTOWN","Pennsylvania","42","18109","Lehigh","077","POINT (-75.445554 40.622652)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child Care Provider","POINT (-75.123139 40.024633)","BELOVED CHILDCARE CENTER","4904 RISING SUN AVE","PHILADELPHIA","Pennsylvania","19120","(267) 265-5234",,,"Get Directions (http://maps.apple.com/?daddr=40.024633,-75.123139(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"102717563","2","Child Care Center",,"42","Philadelphia","101","(267) 335-3448","BELOVEDCHILDCARE@AOL.COM","CHANEL","BROWN","OWNER","CER-00181665","2021-09-24T00:00:00.000","2022-09-24T00:00:00.000","40","Early Learning Resource Center for Region 18","STAR 1","2021-03-26T00:00:00.000","Yes","No","No","No","CHANEL BROWN","3110 N SPANGLER ST",,"PHILADELPHIA","Pennsylvania","42","19132","Philadelphia","101","POINT (-75.18431 40.004634)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child Care Provider","POINT (-80.081718 42.09796)","NEOMIAS NURTURING HANDS CHILDCARE","3622 MAPLE ST","ERIE","Pennsylvania","16508","(814) 520-5111",,,"Get Directions (http://maps.apple.com/?daddr=42.09796,-80.081718(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"103687923","1","Group Child Care Home",,"42","Erie","049",,"NNHCHILDCARE@GMAIL.COM","NEOMIA","MATHIS","OWNER","CER-00193764","2022-06-11T00:00:00.000","2023-06-11T00:00:00.000","12","Early Learning Resource Center for Region 1","STAR 1","2020-06-25T00:00:00.000","Yes","No","No","Yes","NEOMIA MATHIS","409 W 26TH ST",,"ERIE","Pennsylvania","42","16508","Erie","049","POINT (-80.082553 42.108631)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child Care Provider","POINT (-77.186534 40.23235)","LORI KRICK","1882 ESTHER DR","CARLISLE","Pennsylvania","17013","(717) 249-2286",,,"Get Directions (http://maps.apple.com/?daddr=40.23235,-77.186534(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"103889900","1","Family Child Care Home",,"42","Cumberland","041",,"LILREDSC42@COMCAST.NET","LORI","KRICK","OWNER","CER-00184345","2022-02-23T00:00:00.000","2023-02-23T00:00:00.000","6","Early Learning Resource Center for Region 9","STAR 1","2019-11-28T00:00:00.000","No","No","No","No","LORI KRICK","1882 ESTHER DR",,"CARLISLE","Pennsylvania","42","17013","Cumberland","041","POINT (-77.186534 40.23235)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child Care Provider","POINT (-75.912129 40.341591)","THE NEW LECTOR DAYCARE LLC","403 N 13TH ST","READING","Pennsylvania","19604","(484) 577-4296",,,"Get Directions (http://maps.apple.com/?daddr=40.341591,-75.912129(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"102784280","1","Child Care Center",,"42","Berks","011",,"thenewlectordaycarellc@gmail.com","CRISTINA","MAMBRU","OWNER","CER-00189363","2022-03-23T00:00:00.000","2023-03-23T00:00:00.000","37","Early Learning Resource Center for Region 13","STAR 2","2022-05-24T00:00:00.000","Yes","No","No","Yes","THE NEW LECTOR DAYCARE LLC","403 N 13TH ST",,"READING","Pennsylvania","42","19604","Berks","011","POINT (-75.912129 40.341591)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child Care Provider","POINT (-76.018564 40.188005)","BOWMANSVILLE MENNONITE CHURCH","129 PLEASANT VALLEY RD","EAST EARL","Pennsylvania","17519","(717) 445-7760",,,"Get Directions (http://maps.apple.com/?daddr=40.188005,-76.018564(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"101057762","1","Child Care Center",,"42","Lancaster","071",,"bmc_bna@outlook.com","LARRY","WEBER","PASTOR","CER-00182409","2021-10-04T00:00:00.000","2022-10-04T00:00:00.000","66","Early Learning Resource Center for Region 10","STAR 1","2019-10-05T00:00:00.000","No","No","No","No","BOWMANSVILLE MENNONITE CHURCH","129 PLEASANT VALLEY RD",,"EAST EARL","Pennsylvania","42","17519","Lancaster","071","POINT (-76.018564 40.188005)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child Care Provider","POINT (-77.85935 39.857476)","MERCERSBURG AREA PRESCHOOL","4919 STEELE AVE # 4729","LEMASTERS","Pennsylvania","17231","(717) 328-5992",,,"Get Directions (http://maps.apple.com/?daddr=39.857476,-77.85935(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"102926993","1","Child Care Center",,"42","Franklin","055",,"mercersburgpreschool@gmail.com","DEBRA","FRIES","ADMINISTRATOR","CER-00187137","2022-02-07T00:00:00.000","2023-02-07T00:00:00.000","40","Early Learning Resource Center for Region 6","STAR 1","2019-08-01T00:00:00.000","Yes","No","No","No","MERCERSBURG AREA CHURCHES INC","4919 STEELE AVE # 4729","PO BOX 36","LEMASTERS","Pennsylvania","42","17231","Franklin","055","POINT (-77.85935 39.857476)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child Care Provider","POINT (-75.092841 40.033374)","AUNT CICIS BABIES","838 SCATTERGOOD ST","PHILADELPHIA","Pennsylvania","19124","(267) 252-3881",,,"Get Directions (http://maps.apple.com/?daddr=40.033374,-75.092841(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"103685366","1","Family Child Care Home",,"42","Philadelphia","101",,"AUNTCICISBABIES@GMAIL.COM","SIERRA","RAGSDALE-MILLER","OWNER","CER-00191254","2022-04-28T00:00:00.000","2023-04-28T00:00:00.000","6","Early Learning Resource Center for Region 18","STAR 1","2020-07-31T00:00:00.000","Yes","No","No","No","AUNT CICIs BABIES LLC","838 SCATTERGOOD ST",,"PHILADELPHIA","Pennsylvania","42","19124","Philadelphia","101","POINT (-75.092841 40.033374)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child Care Provider","POINT (-75.435163 40.175112)","RED BRIDGE MONTESSORI HOUSE","3770 RIDGE PIKE","COLLEGEVILLE","Pennsylvania","19426","(484) 854-1228",,,"Get Directions (http://maps.apple.com/?daddr=40.175112,-75.435163(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"103913425","1","Child Care Center",,"42","Montgomery","091",,"REDBRIDGEMONTESSORI@GMAIL.COM","JAMIE","DOBBINS","DIRECTOR","CER-00188542","2022-03-15T00:00:00.000","2023-03-15T00:00:00.000","53","Early Learning Resource Center for Region 17","STAR 1","2022-03-18T00:00:00.000","Yes","No","No","No","NEW VENTURE EDUCATION LLC","69 DORCHESTER RD",,"COLLEGEVILLE","Pennsylvania","42","19426","Montgomery","091","POINT (-75.452662 40.15643)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child Care Provider","POINT (-75.977993 40.344354)","LEARNING LADDER ACADEMY LLC","2250 RIDGEWOOD RD","READING","Pennsylvania","19610","(610) 320-9995",,,"Get Directions (http://maps.apple.com/?daddr=40.344354,-75.977993(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"103280644","1","Child Care Center",,"42","Berks","011",,"amy@learningladderacademy.net","KELLY","GOODHART","MEMBER","CER-00189502","2022-05-01T00:00:00.000","2023-05-01T00:00:00.000","179","Early Learning Resource Center for Region 13","STAR 4","2022-04-14T00:00:00.000","No","No","No","Yes","LEARNING LADDER ACADEMY LLC","2250 RIDGEWOOD RD",,"READING","Pennsylvania","42","19610","Berks","011","POINT (-75.977993 40.344354)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child Care Provider","POINT (-75.164167 40.070786)","KIDDIE U FAMILY DAY CARE","7800 WILLIAMS AVE","PHILADELPHIA","Pennsylvania","19150","(267) 335-4508",,,"Get Directions (http://maps.apple.com/?daddr=40.070786,-75.164167(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"102200818","1","Family Child Care Home",,"42","Philadelphia","101","(267) 335-4509","KID.U@HOTMAIL.COM","SONIA","JONES","OWNER","CER-00180705","2021-09-19T00:00:00.000","2022-09-19T00:00:00.000","6","Early Learning Resource Center for Region 18","STAR 2","2022-05-27T00:00:00.000","No","No","No","Yes","SONIA JONES","7800 WILLIAMS AVE",,"PHILADELPHIA","Pennsylvania","42","19150","Philadelphia","101","POINT (-75.164167 40.070786)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child Care Provider","POINT (-75.216867 39.93382)","WOODLAND ACADEMY CHILD DEVELOPMENT CENTER","5401 GRAYS AVE","PHILADELPHIA","Pennsylvania","19143","(215) 726-6646",,,"Get Directions (http://maps.apple.com/?daddr=39.93382,-75.216867(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"100137448","1","Child Care Center",,"42","Philadelphia","101","(215) 726-1640","SNEILSON@GPHAINC.ORG","SHARON","NEILSON","DIRECTOR","CER-00180471","2021-08-05T00:00:00.000","2022-08-05T00:00:00.000","219","Early Learning Resource Center for Region 18","STAR 4","2022-04-30T00:00:00.000","Yes","Yes","No","No","GREATER PHILADELPHIA HEALTH ACTION INC","1401 S 31ST ST",,"PHILADELPHIA","Pennsylvania","42","19146","Philadelphia","101","POINT (-75.195529 39.936102)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child Care Provider","POINT (-77.613366 39.99566)","Chambersburg YMCA at Grandview Elementary","5538 CUMBERLAND HWY","CHAMBERSBURG","Pennsylvania","17202","(717) 263-8508",,,"Get Directions (http://maps.apple.com/?daddr=39.99566,-77.613366(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"100224356","8","Child Care Center",,"42","Franklin","055",,"cmisner@chbgy.org","Carla","Christian","EXECUTIVE DIRECTOR","CER-00188062","2022-05-23T00:00:00.000","2023-05-23T00:00:00.000","School Age Provider","Early Learning Resource Center for Region 6","STAR 1","2019-12-11T00:00:00.000","No","No","No","Yes","Chambersburg Memorial YMCA","570 E MCKINLEY ST",,"CHAMBERSBURG","Pennsylvania","42","17201","Franklin","055","POINT (-77.652049 39.927011)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child Care Provider","POINT (-79.974843 42.112584)","PENN STATE BEHREND EARLY LEARNING CENTER","5450 MERWIN LN","ERIE","Pennsylvania","16510","(814) 898-6175",,,"Get Directions (http://maps.apple.com/?daddr=42.112584,-79.974843(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"100270742","3","Child Care Center",,"42","Erie","049","(814) 898-6113","carlie.brown@brighthorizons.com","Susan","Wiedemer","Assistant Treasurer","CER-00189787","2022-04-06T00:00:00.000","2023-04-06T00:00:00.000","131","Early Learning Resource Center for Region 1","STAR 4 - ACC","2022-04-07T00:00:00.000","Yes","No","No","No","THE PENNSYLVANIA STATE UNIVERSITY","408 OLD MAIN",,"UNIVERSITY PARK","Pennsylvania","42","16802","Centre","027",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child Care Provider","POINT (-75.233264 39.991864)","WYNNEFIELD PREP ACADEMY","5359 WYNNEFIELD AVE","PHILADELPHIA","Pennsylvania","19131","(215) 473-7041",,,"Get Directions (http://maps.apple.com/?daddr=39.991864,-75.233264(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"103829045","1","Child Care Center",,"42","Philadelphia","101",,"RDTHOMAS59@GMAIL.COM","ROBIN","THOMAS","OWNER","CER-00185571","2022-04-07T00:00:00.000","2023-04-07T00:00:00.000","97","Early Learning Resource Center for Region 18","STAR 1","2021-04-09T00:00:00.000","Yes","No","No","Yes","WYNNEFIELD PREP ACADEMY LLC","1992 UPLAND WAY",,"PHILADELPHIA","Pennsylvania","42","19131","Philadelphia","101","POINT (-75.245373 39.986405)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child Care Provider","POINT (-76.508819 40.094873)","STEPS TO SUCCESS DONEGAL PRIMARY","1055 KOSER RD","MOUNT JOY","Pennsylvania","17552","(717) 803-5441",,,"Get Directions (http://maps.apple.com/?daddr=40.094873,-76.508819(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"100132728","11","Child Care Center",,"42","Lancaster","071",,"ADRIANAWITMAN.STEPS@GMAIL.COM","ADRIANA","WITMAN","SCHOOL AGE ADMINISTRATOR","CER-00195110","2022-07-20T00:00:00.000","2023-01-20T00:00:00.000","School Age Provider","Early Learning Resource Center for Region 10","No STAR Level",,"Yes","No","No","Yes","STEPS TO SUCCESS INC","18 QUARRY RD",,"LEOLA","Pennsylvania","42","17540","Lancaster","071","POINT (-76.205203 40.087371)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child Care Provider","POINT (-76.394331 40.329957)","GRACE POINT LEARNING CENTER LEBANON","900 S 5TH AVE","LEBANON","Pennsylvania","17042","(717) 202-3635",,,"Get Directions (http://maps.apple.com/?daddr=40.329957,-76.394331(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"100126570","3","Child Care Center",,"42","Lebanon","075",,"dzimmerman@nazgp.org","Dede","Zimmerman","Executive Director","CER-00194007","2022-07-21T00:00:00.000","2023-07-21T00:00:00.000","89","Early Learning Resource Center for Region 9","STAR 4","2021-09-25T00:00:00.000","Yes","No","No","Yes","EPHRATA CHURCH OF THE NAZARENE INC","110 DURLACH RD",,"EPHRATA","Pennsylvania","42","17522","Lancaster","071","POINT (-76.220829 40.210672)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child Care Provider","POINT (-75.154862 40.122415)","DAY CARE CENTERS","2828 SPEAR AVE","GLENSIDE","Pennsylvania","19038","(215) 572-0862",,,"Get Directions (http://maps.apple.com/?daddr=40.122415,-75.154862(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"100123326","1","Child Care Center",,"42","Montgomery","091","(215) 886-2202","cclarke@daycarecentersinc.com","CYNTHIA","CLARKE","DIRECTOR","CER-00187546","2021-11-26T00:00:00.000","2022-11-26T00:00:00.000","254","Early Learning Resource Center for Region 17","STAR 4","2021-09-07T00:00:00.000","No","No","No","Yes","DAY CARE CENTERS INC","2828 SPEAR AVE",,"GLENSIDE","Pennsylvania","42","19038","Montgomery","091","POINT (-75.154862 40.122415)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child Care Provider","POINT (-77.354524 39.861717)","DONNA M MCDANNELL","866 ORRTANNA RD","ORRTANNA","Pennsylvania","17353","(717) 334-3490",,,"Get Directions (http://maps.apple.com/?daddr=39.861717,-77.354524(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"100156505","1","Family Child Care Home",,"42","Adams","001",,"DMCDANN@COMCAST.NET","Donna","McDannell","Owner","CER-00180642","2021-11-29T00:00:00.000","2022-11-29T00:00:00.000","6","Early Learning Resource Center for Region 10","STAR 1","2020-03-02T00:00:00.000","No","No","No","No","Donna M McDannell","866 ORRTANNA RD",,"ORRTANNA","Pennsylvania","42","17353","Adams","001","POINT (-77.354524 39.861717)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child Care Provider","POINT (-79.36453 40.315723)","Miss Bunnys Place","314 LOYALHANNA SCHOOL RD","LATROBE","Pennsylvania","15650","(412) 758-8908",,,"Get Directions (http://maps.apple.com/?daddr=40.315723,-79.36453(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"101933920","3","Group Child Care Home",,"42","Westmoreland","129",,"Mizzybuny@yahoo.com","Janinee","Williams","Owner Operator","CER-00180658","2021-09-02T00:00:00.000","2022-09-02T00:00:00.000","12","Early Learning Resource Center for Region 4","STAR 1","2020-10-01T00:00:00.000","Yes","No","No","No","Janinee Williams","109 HORSESHOE DR",,"LATROBE","Pennsylvania","42","15650","Westmoreland","129","POINT (-79.380704 40.297647)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child Care Provider",,"FAITH FACTORY LEARNING CENTER","SAINT MARKS UMC","MOUNT JOY","Pennsylvania","17552","(717) 653-8201",,,,"Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"100227779","1","Child Care Center","37 E MAIN ST","42","Lancaster","071","(717) 653-5127","faithfactory@connectstmarks.com","PATTI","SHEARER","DIRECTOR","CER-00183890","2022-01-16T00:00:00.000","2023-01-16T00:00:00.000","252","Early Learning Resource Center for Region 10","STAR 4","2021-11-30T00:00:00.000","No","No","No","Yes","ST MARKS UNITED METHODIST CHURCH","37 E MAIN ST",,"MOUNT JOY","Pennsylvania","42","17552","Lancaster","071","POINT (-76.501328 40.109539)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child Care Provider","POINT (-76.897114 40.314599)","PATRICIA J PALM FAMILY DAYCARE HOME","3940 GREEN ST","HARRISBURG","Pennsylvania","17110","(717) 514-2764",,,"Get Directions (http://maps.apple.com/?daddr=40.314599,-76.897114(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"100144611","1","Family Child Care Home",,"42","Dauphin","043",,"patsfamilydaycare717@yahoo.com","PATRICIA","PALM","Patricia J Palm Family Daycare H","CER-00186776","2022-03-01T00:00:00.000","2023-03-01T00:00:00.000","6","Early Learning Resource Center for Region 9","STAR 1","2019-08-09T00:00:00.000","No","No","No","No","PATRICIA PALM","3940 GREEN ST",,"HARRISBURG","Pennsylvania","42","17110","Dauphin","043","POINT (-76.897114 40.314599)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child Care Provider","POINT (-75.100651 40.00896)","LYCOMING CHILDCARE FACILITY","1360 E LYCOMING ST","PHILADELPHIA","Pennsylvania","19124","(267) 686-8301",,,"Get Directions (http://maps.apple.com/?daddr=40.00896,-75.100651(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"103607486","1","Child Care Center",,"42","Philadelphia","101",,"LEAHH1004@COMCAST.NET","LEAH","HARRIS","OWNER","CER-00189335","2022-04-17T00:00:00.000","2023-04-17T00:00:00.000","32","Early Learning Resource Center for Region 18","STAR 2","2021-09-01T00:00:00.000","No","No","No","Yes","LYCOMING CHILDCARE FACILITY LLC","1360 E LYCOMING ST",,"PHILADELPHIA","Pennsylvania","42","19124","Philadelphia","101","POINT (-75.100651 40.00896)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
