"county","rate_or_count","risky_measure_type","age_group","gender","class","time_measure","year","time_period","quarter_date_start","notes","county_code_number","county_code_text","state_fips_code","county_fips_code","latitude","longitude","geocoded_column"
"Wyoming","313","Number of Individuals with Average Daily MME > 50","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2019","2019 Q3","2019-07-01T00:00:00.000",,"66","66","42","131","41.51892488","-76.01813003","POINT (-76.01813003 41.51892488)"
"Armstrong","475","Number of Individuals with >30 days of Overlapping Opioid/Benzodiazepine Prescriptions","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2018","2018 Q4","2018-10-01T00:00:00.000",,"3","03","42","005","40.81509526","-79.47316899","POINT (-79.47316899 40.81509526)"
"Fulton","78.45","Rate of Individuals with Overlapping Opioid/Benzodiazepine Prescriptions per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2020","2020 Q1","2020-01-01T00:00:00.000",,"29","29","42","057","39.92487511","-78.11485045","POINT (-78.11485045 39.92487511)"
"Tioga","131.49","Rate of Individuals with Overlapping Opioid/Benzodiazepine Prescriptions per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2018","2018 Q2","2018-04-01T00:00:00.000",,"59","59","42","117","41.77333834","-77.25788076","POINT (-77.25788076 41.77333834)"
"Potter","157.71","Rate of Individuals with Overlapping Opioid/Benzodiazepine Prescriptions per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Rates","2016","2016 Q3","2016-07-01T00:00:00.000",,"53","53","42","105","41.74420644","-77.89879229","POINT (-77.89879229 41.74420644)"
"Pennsylvania","91","Number of Individuals Seeing 5+ Prescribers and 5+ Dispensers","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2017","2017 Q4","2017-10-01T00:00:00.000",,"0","00","42","000","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"Philadelphia","2.45","Rate of Individuals Seeing 3+ Prescribers and 3+ Dispensers per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2020","2020 Q1","2020-01-01T00:00:00.000",,"51","51","42","101","40.00444354","-75.140236","POINT (-75.140236 40.00444354)"
"Mercer","0","Number of Individuals Seeing 4+ Prescribers and 4+ Dispensers","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2018","2018 Q2","2018-04-01T00:00:00.000",,"43","43","42","085","41.30237777","-80.26009411","POINT (-80.26009411 41.30237777)"
"Crawford","1180","Number of Individuals with Overlapping Opioid/Benzodiazepine Prescriptions","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2017","2017 Q1","2017-01-01T00:00:00.000",,"20","20","42","039","41.68546907","-80.11321083","POINT (-80.11321083 41.68546907)"
"Pennsylvania","45.3","Rate of Individuals with Average Daily MME > 90 per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2017","2017 Q4","2017-10-01T00:00:00.000",,"0","00","42","000","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"Northumberland","705","Number of Individuals with Average Daily MME > 90","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2016","2016 Q4","2016-10-01T00:00:00.000",,"49","49","42","097","40.85150926","-76.71188423","POINT (-76.71188423 40.85150926)"
"Erie","4372","Number of Individuals with Overlapping Opioid/Benzodiazepine Prescriptions","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2017","2017 Q1","2017-01-01T00:00:00.000",,"25","25","42","049","41.99413787","-80.0407591","POINT (-80.0407591 41.99413787)"
"Bucks","0.22","Rate of Individuals Seeing 4+ Prescribers and 4+ Dispensers per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2020","2020 Q2","2020-04-01T00:00:00.000",,"9","09","42","017","40.33501133","-75.11291241","POINT (-75.11291241 40.33501133)"
"Mercer","179.14","Rate of Individuals with Average Daily MME > 50 per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Rates","2016","2016 Q4","2016-10-01T00:00:00.000",,"43","43","42","085","41.30237777","-80.26009411","POINT (-80.26009411 41.30237777)"
"Delaware","54.83","Rate of Individuals with >30 days of Overlapping Opioid/Benzodiazepine Prescriptions per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2018","2018 Q4","2018-10-01T00:00:00.000",,"23","23","42","045","39.91657867","-75.40627712","POINT (-75.40627712 39.91657867)"
"McKean","458","Number of Individuals with Average Daily MME > 50","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2019","2019 Q3","2019-07-01T00:00:00.000",,"42","42","42","083","41.81037074","-78.5712202","POINT (-78.5712202 41.81037074)"
"Lackawanna","0.33","Rate of Individuals Seeing 4+ Prescribers and 4+ Dispensers per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Rates","2017","2017 Q2","2017-04-01T00:00:00.000",,"35","35","42","069","41.43910064","-75.61218345","POINT (-75.61218345 41.43910064)"
"Centre","1516","Number of Individuals with Average Daily MME > 50","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2017","2017 Q4","2017-10-01T00:00:00.000",,"14","14","42","027","40.9193135","-77.82500112","POINT (-77.82500112 40.9193135)"
"Venango","48.76","Rate of Individuals with Average Daily MME > 90 per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2018","2018 Q3","2018-07-01T00:00:00.000",,"61","61","42","121","41.40341259","-79.76286561","POINT (-79.76286561000002 41.40341259)"
"McKean","1.72","Rate of Individuals Seeing 3+ Prescribers and 3+ Dispensers per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2019","2019 Q4","2019-10-01T00:00:00.000",,"42","42","42","083","41.81037074","-78.5712202","POINT (-78.5712202 41.81037074)"
"Berks","20.6","Rate of Individuals with Average Daily MME > 120 per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2017","2017 Q3","2017-07-01T00:00:00.000",,"6","06","42","011","40.41939635","-75.93077327","POINT (-75.93077327 40.41939635)"
"Crawford","0","Rate of Individuals Seeing 5+ Prescribers and 5+ Dispensers per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2018","2018 Q2","2018-04-01T00:00:00.000",,"20","20","42","039","41.68546907","-80.11321083","POINT (-80.11321083 41.68546907)"
"Wayne","2.73","Rate of Individuals Seeing 3+ Prescribers and 3+ Dispensers per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2017","2017 Q3","2017-07-01T00:00:00.000",,"64","64","42","127","41.64969805","-75.3051535","POINT (-75.3051535 41.64969805)"
"York","26.25","Rate of Individuals with Average Daily MME > 120 per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2017","2017 Q4","2017-10-01T00:00:00.000",,"67","67","42","133","39.92192531","-76.72576052","POINT (-76.72576052 39.92192531)"
"Elk","194","Number of Individuals with >30 days of Overlapping Opioid/Benzodiazepine Prescriptions","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2019","2019 Q3","2019-07-01T00:00:00.000",,"24","24","42","047","41.42819416","-78.64947713","POINT (-78.64947713 41.42819416)"
"Chester","12.68","Rate of Individuals with Average Daily MME > 120 per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2019","2019 Q3","2019-07-01T00:00:00.000",,"15","15","42","029","39.97487056","-75.75626498","POINT (-75.75626498 39.97487056)"
"Susquehanna","61.74","Rate of Individuals with >30 days of Overlapping Opioid/Benzodiazepine Prescriptions per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2019","2019 Q2","2019-04-01T00:00:00.000",,"58","58","42","115","41.8205686","-75.80250303","POINT (-75.80250303 41.8205686)"
"Erie","15.07","Rate of Individuals with Average Daily MME > 120 per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2018","2018 Q1","2018-01-01T00:00:00.000",,"25","25","42","049","41.99413787","-80.0407591","POINT (-80.0407591 41.99413787)"
"Clearfield","13","Number of Individuals Seeing 3+ Prescribers and 3+ Dispensers","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2020","2020 Q3","2020-07-01T00:00:00.000",,"17","17","42","033","41.000429","-78.47558343","POINT (-78.47558343 41.000429)"
"Monroe","949","Number of Individuals with >30 days of Overlapping Opioid/Benzodiazepine Prescriptions","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2018","2018 Q1","2018-01-01T00:00:00.000",,"45","45","42","089","41.06091787","-75.34083603","POINT (-75.34083603 41.06091787)"
"Luzerne","0.53","Rate of Individuals Seeing 4+ Prescribers and 4+ Dispensers per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2019","2019 Q3","2019-07-01T00:00:00.000",,"40","40","42","079","41.17836439","-75.9919961","POINT (-75.9919961 41.17836439)"
"Lehigh","1436","Number of Individuals with >30 days of Overlapping Opioid/Benzodiazepine Prescriptions","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2019","2019 Q1","2019-01-01T00:00:00.000",,"39","39","42","077","40.61464794","-75.60099481","POINT (-75.60099481 40.61464794)"
"Berks","327","Number of Individuals Seeing 3+ Prescribers and 3+ Dispensers","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2016","2016 Q3","2016-07-01T00:00:00.000",,"6","06","42","011","40.41939635","-75.93077327","POINT (-75.93077327 40.41939635)"
"Fulton",,"Rate of Individuals Seeing 4+ Prescribers and 4+ Dispensers per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Rates","2016","2016 Q4","2016-10-01T00:00:00.000","Not displayed when count is between 1 and 5.","29","29","42","057","39.92487511","-78.11485045","POINT (-78.11485045 39.92487511)"
"Dauphin","0.68","Rate of Individuals Seeing 4+ Prescribers and 4+ Dispensers per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2018","2018 Q3","2018-07-01T00:00:00.000",,"22","22","42","043","40.41974636","-76.77960568","POINT (-76.77960568 40.41974636)"
"Montgomery","0.08","Rate of Individuals Seeing 5+ Prescribers and 5+ Dispensers per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2018","2018 Q1","2018-01-01T00:00:00.000",,"46","46","42","091","40.20989874","-75.37252001","POINT (-75.37252001 40.20989874)"
"Fayette","182.76","Rate of Individuals with Overlapping Opioid/Benzodiazepine Prescriptions per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2018","2018 Q4","2018-10-01T00:00:00.000",,"26","26","42","051","39.9194478","-79.65189635","POINT (-79.65189635 39.9194478)"
"Lycoming",,"Rate of Individuals Seeing 4+ Prescribers and 4+ Dispensers per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2020","2020 Q2","2020-04-01T00:00:00.000","Not displayed when count is between 1 and 5.","41","41","42","081","41.34459792","-77.06942457","POINT (-77.06942457 41.34459792)"
"Monroe","638","Number of Individuals with Average Daily MME > 90","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2018","2018 Q4","2018-10-01T00:00:00.000",,"45","45","42","089","41.06091787","-75.34083603","POINT (-75.34083603 41.06091787)"
"Fulton","100","Number of Individuals with Average Daily MME > 50","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2019","2019 Q3","2019-07-01T00:00:00.000",,"29","29","42","057","39.92487511","-78.11485045","POINT (-78.11485045 39.92487511)"
"Clarion","14.18","Rate of Individuals with Average Daily MME > 120 per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2018","2018 Q2","2018-04-01T00:00:00.000",,"16","16","42","031","41.19279129","-79.42483608","POINT (-79.42483608 41.19279129)"
"Northumberland","212.32","Rate of Individuals with Average Daily MME > 50 per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Rates","2017","2017 Q1","2017-01-01T00:00:00.000",,"49","49","42","097","40.85150926","-76.71188423","POINT (-76.71188423 40.85150926)"
"Chester","119.64","Rate of Individuals with Average Daily MME > 50 per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2017","2017 Q4","2017-10-01T00:00:00.000",,"15","15","42","029","39.97487056","-75.75626498","POINT (-75.75626498 39.97487056)"
"Montour","176","Number of Individuals with Overlapping Opioid/Benzodiazepine Prescriptions","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2018","2018 Q4","2018-10-01T00:00:00.000",,"47","47","42","093","41.02801824","-76.66470527","POINT (-76.66470527 41.02801824)"
"Susquehanna",,"Rate of Individuals Seeing 4+ Prescribers and 4+ Dispensers per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2018","2018 Q1","2018-01-01T00:00:00.000","Not displayed when count is between 1 and 5.","58","58","42","115","41.8205686","-75.80250303","POINT (-75.80250303 41.8205686)"
"Lawrence","47.47","Rate of Individuals with >30 days of Overlapping Opioid/Benzodiazepine Prescriptions per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2020","2020 Q2","2020-04-01T00:00:00.000",,"37","37","42","073","40.99325035","-80.33754114","POINT (-80.33754114 40.99325035)"
"Mifflin",,"Rate of Individuals Seeing 4+ Prescribers and 4+ Dispensers per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2018","2018 Q2","2018-04-01T00:00:00.000","Not displayed when count is between 1 and 5.","44","44","42","087","40.61274928","-77.62003089","POINT (-77.62003089 40.61274928)"
"Wyoming","293","Number of Individuals with Overlapping Opioid/Benzodiazepine Prescriptions","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2020","2020 Q2","2020-04-01T00:00:00.000",,"66","66","42","131","41.51892488","-76.01813003","POINT (-76.01813003 41.51892488)"
"Crawford","1500","Number of Individuals with Average Daily MME > 50","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2017","2017 Q3","2017-07-01T00:00:00.000",,"20","20","42","039","41.68546907","-80.11321083","POINT (-80.11321083 41.68546907)"
"Huntingdon","123","Number of Individuals with Average Daily MME > 120","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2018","2018 Q1","2018-01-01T00:00:00.000",,"31","31","42","061","40.416105","-77.9827661","POINT (-77.9827661 40.416105)"
"Clinton","86.34","Rate of Individuals with >30 days of Overlapping Opioid/Benzodiazepine Prescriptions per 10,000 Population","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2018","2018 Q3","2018-07-01T00:00:00.000",,"18","18","42","035","41.23286274","-77.6428376","POINT (-77.6428376 41.23286274)"
"Northampton","1761","Number of Individuals with >30 days of Overlapping Opioid/Benzodiazepine Prescriptions","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2017","2017 Q3","2017-07-01T00:00:00.000",,"48","48","42","095","40.7545954","-75.31263726","POINT (-75.31263726 40.7545954)"
"Wyoming","575","Number of Individuals with Overlapping Opioid/Benzodiazepine Prescriptions","All Ages","All Genders","Risky Prescribing Measures","Quarterly Counts","2017","2017 Q4","2017-10-01T00:00:00.000",,"66","66","42","131","41.51892488","-76.01813003","POINT (-76.01813003 41.51892488)"
