"competitive_bid_service_area","company_name","dba_name","zip_plus_4","phone","oxygen_supplies_and_equipment","mail_order_diabetic_supplies","enteral_nutrients_equipment_and_supplies","cpap_devices_respiratory_assist_devices_and_related_supplies_and_accessories","hospital_beds_and_related_accessories","negative_pressure_wound_therapy_pumps_and_related_supplies_and_accessories","walkers_and_related_accessories","support_surfaces_group_2_mattresses_and_overlays","standard_power_manual_wheelchairs_scooters_and_related_accessories","external_infusion_pumps_and_supplies","general_home_equipment_and_related_supplies_and_accessories","respiratory_equipment_and_related_supplies_and_accessories","standard_mobility_equipment_and_related_accessories","is_supplier_participating","automatic_external_defibrillators_aeds","commodes_urinals_bedpans","continuous_passive_motion_cpm_devices","dynamic_splints","blood_glucose_monitors_supplies_non_mail_order","blood_glucose_monitors_supplies_mail_order","blood_glucose_monitors_mail_order","gastric_suction_pumps","heat_cold_applications","hospital_beds_electric","hospital_beds_total_electric_pediatric","hospital_beds_manual","hospital_beds_manual_pediatric","infrared_heating_pad_systems","infusion_pumps_supplies_external_infusion","infusion_pumps_implantable_uninterrupted","infusion_pumps_supplies_insulin_infusion","infusion_pumps_supplies_implanted_infusion","negative_pressure_wound_therapy_pumps_supplies","neuromuscular_electrical_stimulators_nmes","osteogenesis_stimulators","pneumatic_compression_devices","speech_generating_devices","support_surfaces_pressure_reducing_beds_mattresses_overlays_pads","support_surfaces_e_g_air_fluidized_bed","traction_equipment","transcutaneous_electrical_nerve_stimulators_tens_units","ultraviolet_light_devices","home_dialysis_equipment_supplies","hemodialysis_equipment_supplies","canes_crutches","patient_lifts","power_operated_vehicles_scooters","seat_lift_mechanisms","walkers","wheelchairs_accessories_standard_manual","wheelchairs_accessories_standard_manual_e_g_pediatrics","wheelchairs_accessories_standard_power","wheelchairs_accessories_standard_power_e_g_pediatrics_and_custom_cushions","wheelchairs_accessories_complex_rehabilitative_manual","wheelchairs_accessories_complex_rehabilitative_power","wheelchairs_accessories_complex_rehabilitative_power_e_g_group_3_group_4_group_5","wheelchair_seating_cushions","wheelchair_seating_cushions_e_g_skin_protecting_seat_cushions","orthoses_custom_fabricated","orthoses_prefabricated","orthoses_off_the_shelf","breast_prostheses_accessories","cochlear_implants","facial_prostheses","neurostimulators","ocular_prostheses","ostomy_supplies","somatic_prostheses","tracheostomy_supplies","urological_supplies","voice_prosthetics","prosthetic_lenses_conventional_eyeglasses","prosthetic_lenses_conventional_contact_lenses","prosthetic_lenses_prosthetic_cataract_lenses","enteral_nutrients_equipment_supplies","enteral_nutrients_supplies_for_special_metabolic_needs_and_pediatrics","parenteral_nutrients_equipment_supplies","limb_prostheses","eye_prostheses","cpap_rads_related_supplies_accessories","cpap_and_rads_supplies_e_g_combination_masks","high_frequency_chest_wall_oscillation_hfcwo_devices","invasive_mechanical_ventilation","intermittent_positive_pressure_breathing_ippb_devices","intrapulmonary_percussive_ventilation_devices","mechanical_in_exsufflation_devices","nebulizer_equipment_supplies","nebulizer_equipment_ultrasonic_and_controlled_dose","oxygen_equipment_supplies","respiratory_suction_pumps","ventilators_accessories_supplies","surgical_dressings","diabetic_shoes_inserts_prefabricated","diabetic_shoes_inserts_custom_fabricated","location_1","location_2"
,"SMITHS FOOD & DRUG CENTERS INC                                        ","SMITHS PHARMACY #140                    ",,"(801)825-2262","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","2353 N MAIN ST
SUNSET, UT 84015
(41.14793588500004, -112.02609694499995)",
,"STANDARD OPTICAL CO                                                   ","STANDARD OPTICAL CO                     ",,"(801)272-8861","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4878 HIGHLAND DR
HOLLADAY, UT 84117
(40.66312183400004, -111.83823140199996)",
,"FLAGLIFE INC                                                          ","FOOT SOLUTIONS                          ",,"(435)652-0100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","362 W ST GEORGE BLVD
ST GEORGE, UT 84770
(37.110025988000075, -113.59096173799998)",
"Salt Lake City, UT","APRIA HEALTHCARE LLC                                                  ","APRIA HEALTHCARE LLC                    ",,"(801)394-4000","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","1","1","1","0","1","0","1","1","0","1","1","1","0","1","1","1","1","0","1","1","1","0","0","1","1","1","1","1","1","0","1","0","1","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","1","1","0","1","1","1","1","0","0","206W 36TH ST
OGDEN, UT 84405
(41.197893355000076, -111.97626530899998)",
,"THRIFTY PAYLESS INC                                                   ","RITE AID PHARMACY #06149                ",,"(435)673-4305","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","615 E SAINT GEORGE BLVD
ST GEORGE, UT 84770
(37.109927854000034, -113.57006084299996)",
"San Antonio-New Braunfels, TX","ORBIT MEDICAL OF PORTLAND, INC                                        ","TIBRO MEDICAL                           ",,"(801)255-5202","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9847 SOUTH 500 WEST
SANDY, UT 84070
(40.574121965000074, -111.90636400999995)","SUITE 200
,  "
,"PRECISION HEALTH SERVICES, INC.                                       ","PRECISION HEALTH SERVICES INC           ",,"(801)266-0399","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","4885 SOUTH 900 EAST
SALT LAKE CITY, UT 84117
(40.66349600600006, -111.86455649299995)","SUITE 107
,  "
,"IHC HEALTH SERVICES INC                                               ","IHC HOME CARE SERVICES                  ",,"(435)868-5851","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","1","1","1","1","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","1","0","1","1","0","1","0","0","1333 N MAIN ST
CEDAR CITY, UT 84721
(37.70131293400004, -113.06393244099996)","STE 102
,  "
,"TARGET CORPORATION AND SUBSIDIARIES                                   ","TARGET STORE T1753                      ",,"(801)392-4772","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1135 W RIVERDALE RD
RIVERDALE, UT 84405
(41.175726904000044, -112.00739764899998)",
,"ZION PHARMACY                                                         ","ZION PHARMACY                           ",,"(435)644-2702","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","14 E CENTER ST
KANAB, UT 84741
(37.048103326000046, -112.52824137199997)",
,"CAROLS MASTECTOMY SHOPE                                               ","CAROLS'S MASTECTOMY SHOPPE LLC          ",,"(801)483-1262","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3165 SO MAIN STREET
SALT LAKE CITY, UT 84115
(40.702050032000045, -111.89109405599999)",
"New Orleans-Metairie-Kenner, LA","ORBIT MEDICAL OF PORTLAND, INC                                        ","TIBRO MEDICAL                           ",,"(801)255-5202","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9847 SOUTH 500 WEST
SANDY, UT 84070
(40.574121965000074, -111.90636400999995)","SUITE 200
,  "
,"WALGREENS CO                                                          ","WALGREENS #6183                         ",,"(801)294-9107","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","515 S 500 W
BOUNTIFUL, UT 84010
(40.883976103000066, -111.89219000799994)",
"South-West-Chicago-Metro CBA","ORBIT MEDICAL, INC.                                                   ","ORBIT MEDICAL INC                       ",,"(801)713-2020","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","1","0","1","1","0","1","0","1","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","4516 S 700 E
SALT LAKE CITY, UT 84107
(40.67371081300007, -111.87149719899998)","SUITE 360
,  "
,"STANDARD OPTICAL CO                                                   ","STANDARD OPTICAL CO                     ",,"(435)674-2020","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","250 RED CLIFFS DR
SAINT GEORGE, UT 84790
(37.11170697700004, -113.55406601899995)",
,"LINCARE INC                                                           ","LINCARE INC                             ",,"(435)586-0106","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","1","1","1","0","1","0","0","1","0","1","1","1","0","0","1","0","1","0","1","1","1","0","0","1","1","1","1","1","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","1","0","1","1","1","1","1","1","0","1","1","1","1","0","0","2002N MAIN ST 2
CEDAR CITY, UT 84721
(37.71366033700008, -113.06055618399995)",
,"WALGREENS CO                                                          ","WALGREEN STORE #09464                   ",,"(801)308-1007","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","2090 E 9400 S
SANDY, UT 84093
(40.580412859000035, -111.83185985699998)",
,"ADVANCE MEDICAL SERVICES, INC                                         ","PETERSEN MEDICAL                        ",,"(435)678-2250","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","1","1","1","1","1","1","0","1","0","1","1","0","1","0","1","1","1","0","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","1","1","0","1","0","0","154S MAIN ST
BLANDING, UT 84511
(37.62317352000008, -109.47804991099997)",
,"STANDARD OPTICAL CO                                                   ","STANDARD OPTICAL COMPANY                ",,"(435)752-2092","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1153 N MAIN
LOGAN, UT 84321
(41.740781764000076, -111.83472842699996)","STE A120
,  "
,"WALGREENS CO                                                          ","WALGREENS #12639                        ",,"(509)943-9121","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","4690 HOLLADAY BLVD
SALT LAKE CITY, UT 84117
(40.66811878900006, -111.82408310699998)",
,"ROE RX INC                                                            ","WANGSGARD PHARMACY    03/24/2003        ",,"(801)399-4400","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","120 N WASHINGTON BLVD
OGDEN, UT 84404
(41.26035016000003, -111.96958403599996)",
,"SAMS WEST INC                                                         ","SAM'S PHARMACY 10-4718                  ",,"(801)545-9815","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","11278 S JORDAN GTWY
SOUTH JORDAN, UT 84095
(40.546580264000056, -111.89861076899996)",
,"STONE DRUG INC                                                        ","STONE DRUG INC                          ",,"(801)798-8611","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","159 N MAIN ST
SPANISH FORK, UT 84660
(40.11193554500005, -111.65480847599997)",
,"PROCARE DIRECT LLC                                                    ","PROCARE DIRECT LLC                      ",,"(801)709-7080","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1189 S 1680 W
OREM, UT 84058
(40.275486827000066, -111.73474439299997)",
,"SHOPKO STORES OPERATING CO LLC                                        ","SHOPKO PHARMACY 2109                    ",,"(801)392-6800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","4060 RIVERDALE RD
RIVERDALE, UT 84405
(41.190208462000044, -111.98164842699998)",
,"MICHAEL D WASHBURN, M.D.                                              ","MICHAEL D WASHBURN MD                   ",,"(801)773-0690","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2255 N 1700 W
LAYTON, UT 84041
(41.09229348000008, -111.99733457499997)","STE 100
,  "
,"SMITHS FOOD & DRUG CENTERS INC                                        ","SMITH PHARMACY #65                      ",,"(801)250-6900","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","8055 W 3500 S
MAGNA, UT 84044
(40.696462618000055, -112.08363112899997)",
,"JENCO PROSTHETICS & ORTHOTICS, LLC                                    ","JENCO PROSTHETICS & ORTHOTICS LLC       ",,"(801)566-5795","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","7026 COMMERCE PARK DR 2
MIDVALE, UT 84047
(40.62399100500005, -111.90853729799994)",
,"COUNTRY HILLS EYE CENTER                                              ","COUNTRY HILLS EYE CENTER                ",,"(801)399-4640","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","875 COUNTRY HILLS DR
OGDEN, UT 84403
(41.18881500800006, -111.95798966899997)",
,"NORDSTROM INC & SUBSIDIARIES                                          ","NORDSTROM                               ",,"(801)322-4200","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6191 S STATE ST
MURRAY, UT 84107
(40.636164792000045, -111.88921522999999)","STE 200
,  "
,"WALGREENS CO                                                          ","WALGREENS #6282                         ",,"(801)982-1912","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","4040 W 5415 S
TAYLORSVILLE, UT 84118
(40.65288792800004, -111.98736720099998)",
,"LUXOTTICA RETAIL NORTH AMERICA INC                                    ","SEARS OPTICAL #C0353                    ",,"(801)393-2111","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000 NEWGATE MALL
OGDEN, UT 84405
(41.19612575700006, -111.97956733999996)",
,"SMITHS FOOD & DRUG CENTERS INC                                        ","SMITHS FOOD & DRUG CENTERS INC          ",,"(801)486-8477","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","3215S VALLEY ST
SALT LAKE CITY, UT 84109
(40.701081110000075, -111.80059827399998)",
"Virginia Beach-Norfolk-Newport News, VA-NC","ORBIT MEDICAL, INC.                                                   ","ORBIT MEDICAL INC                       ",,"(801)713-2020","0","0","0","0","1","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","1","0","1","1","0","1","0","1","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","4516 S 700 E
SALT LAKE CITY, UT 84107
(40.67371081300007, -111.87149719899998)","SUITE 360
,  "
