"loanrange","businessname","naics_description","address","city","state","zip","naicscode","businesstype","raceethnicity","gender","veteran","nonprofit","jobsretained","dateapproved","lender","cd"
"d $350,000-1 million","ENCE CONSTRUCTION, LLC","Residential Building Construction","619 S BLUFF ST TWR 2","SAINT GEORGE","UT","84770","236115","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"28","2020-04-04T00:00:00.000","State Bank of Southern Utah","UT - 02"
"d $350,000-1 million","KEB HOMES LLC","Residential Building Construction","1947 N Chappel Dr","SPANISH FORK","UT","84660","236115","Limited  Liability Company(LLC)","Unanswered","Male Owned","Non-Veteran",,"39","2020-04-27T00:00:00.000","Zions Bank, A Division of","UT - 03"
"d $350,000-1 million","M&M GUTTERS, INC","Residential Building Construction","290 South Redwood Road Utah Suite B","SALT LAKE CITY","UT","84104","236115","Corporation","Unanswered","Unanswered","Unanswered",,"29","2020-04-15T00:00:00.000","Zions Bank, A Division of","UT - 02"
"d $350,000-1 million","TEMPEST ENTERPRISES, INC.","Residential Building Construction","4681 South 300 West","SALT LAKE CITY","UT","84107","236115","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"66","2020-04-13T00:00:00.000","Zions Bank, A Division of","UT - 04"
"d $350,000-1 million","UTOPIA CONSTRUCTION","Residential Building Construction","3178 West 14750 South","RIVERTON","UT","84065","236115","Corporation","Unanswered","Male Owned","Non-Veteran",,"400","2020-05-03T00:00:00.000","Zions Bank, A Division of","UT - 04"
"d $350,000-1 million","CRAIG CONSTRUCTION.COM","Residential Building Construction","6415 N. Business Park Loop Rd. Unit O","PARK CITY","UT","84098","236115","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"15","2020-04-13T00:00:00.000","Zions Bank, A Division of","UT - 01"
"d $350,000-1 million","MORIN CONSTRUCTION LLC","Residential Building Construction","1364 28th Street","OGDEN","UT","84403","236115","Limited  Liability Company(LLC)","Unanswered","Male Owned","Non-Veteran",,"500","2020-05-03T00:00:00.000","Zions Bank, A Division of","UT - 01"
"d $350,000-1 million","TRIAGO VENTURES, INC","Residential Building Construction","438 West 12300 South #101","DRAPER","UT","84020","236115","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"43","2020-04-15T00:00:00.000","Zions Bank, A Division of","UT - 03"
"d $350,000-1 million","RLS CONSTRUCTION, LLC","Residential Building Construction","668 N 1250 W","CENTERVILLE","UT","84014","236115","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"340","2020-05-03T00:00:00.000","Zions Bank, A Division of","UT - 02"
"d $350,000-1 million","CW DEVELOPMENT GROUP LLC","Residential Building Construction","1222 LEGACY CROSSING BLVD","CENTERVILLE","UT","84014","236116","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"70","2020-04-04T00:00:00.000","Community Banks of Colorado, A Division of","UT - 02"
"d $350,000-1 million","PENTALON CONSTRUCTION INC","Residential Building Construction","4376 S 700 E","SALT LAKE CITY","UT","84107","236116","Corporation","Unanswered","Female Owned","Unanswered",,"39","2020-04-11T00:00:00.000","Continental Bank","UT - 04"
"d $350,000-1 million","DAWSON HOMES, INC.","Residential Building Construction","171 W. 200 S.","CLEARFIELD","UT","84015","236117","Corporation","Unanswered","Male Owned","Non-Veteran",,"57","2020-04-27T00:00:00.000","America First FCU","UT - 01"
"d $350,000-1 million","VOLLKOMMEN CONSTRUCTION LLC","Residential Building Construction","130 W CENTER ST","OREM","UT","84057","236117","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"41","2020-04-15T00:00:00.000","Bank of Utah","UT - 03"
"d $350,000-1 million","LANGFORD ROOFING INC","Residential Building Construction","1206 N 1210 W","SAINT GEORGE","UT","84770","236117","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"42","2020-04-08T00:00:00.000","Cache Valley Bank","UT - 02"
"d $350,000-1 million","MILLHAVEN CONSTRUCTION","Residential Building Construction","272 W. 200 N. #100","LINDON","UT","84042","236117","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"24","2020-04-08T00:00:00.000","Central Bank","UT - 03"
"d $350,000-1 million","DAVIES DESIGN BUILD INC.","Residential Building Construction","240 N. 1200 E. Ste 201","LEHI","UT","84043","236117","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"32","2020-04-08T00:00:00.000","Central Bank","UT - 03"
"d $350,000-1 million","DESTINATION HOMES INC","Residential Building Construction","67 S MAIN ST 300","LAYTON","UT","84041","236117","Corporation","White","Male Owned","Non-Veteran",,"48","2020-04-07T00:00:00.000","Goldenwest FCU","UT - 01"
"d $350,000-1 million","ARIVE HOMES","Residential Building Construction","733 N MAIN ST","SPANISH FORK","UT","84660","236117","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"54","2020-04-09T00:00:00.000","Rock Canyon Bank","UT - 03"
"d $350,000-1 million","J. LYNE ROBERTS & SONS, INC.","Residential Building Construction","1052 S 250 E","PROVO","UT","84606","236117","Subchapter S Corporation","White","Male Owned","Non-Veteran",,"77","2020-04-07T00:00:00.000","Rock Canyon Bank","UT - 03"
"d $350,000-1 million","ROCKWOOD CONSTRUCTION, LLC","Residential Building Construction","2441 S 1560 W","WOODS CROSS","UT","84087","236118","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"103","2020-04-07T00:00:00.000","Cache Valley Bank","UT - 02"
"d $350,000-1 million","NILSON & COMPANY INC","Residential Building Construction","5617 S 1475 E","OGDEN","UT","84403","236118","Corporation","Unanswered","Unanswered","Unanswered",,"61","2020-04-06T00:00:00.000","Cache Valley Bank","UT - 01"
"d $350,000-1 million","ARS FLOOD & FIRE CLEANUP","Residential Building Construction","3120 N MAIN ST","LOGAN","UT","84341","236118","Corporation","White","Male Owned","Non-Veteran",,"52","2020-04-27T00:00:00.000","Cache Valley Bank","UT - 01"
"d $350,000-1 million","DG CONCRETE INC","Residential Building Construction","1415 EAST 900 SOUTH","MAPLETON","UT","84664","236118","Corporation","Unanswered","Unanswered","Unanswered",,"48","2020-04-09T00:00:00.000","Central Bank","UT - 03"
"d $350,000-1 million","JOHNSON CONSTRUCTION LLC","Residential Building Construction","15112 SOUTH PONY EXPRESS RD","BLUFFDALE","UT","84065","236118","Limited  Liability Company(LLC)","Unanswered","Male Owned","Veteran",,"48","2020-04-09T00:00:00.000","Central Bank","UT - 04"
"d $350,000-1 million","CAVALIER INVESTMENTS, LLC","Residential Building Construction","5677 S REDWOOD RD UNIT 18","TAYLORSVILLE","UT","84123","236118","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"32","2020-06-29T00:00:00.000","Idaho First Bank","UT - 04"
"d $350,000-1 million","BULLETT ELECTRIC, INC","Residential Building Construction","14693 S Heritagecrest Way","RIVERTON","UT","84065","236118","Corporation","Unanswered","Unanswered","Unanswered",,"62","2020-04-10T00:00:00.000","Mountain America FCU","UT - 04"
"d $350,000-1 million","BML CONSTRUCTION, LLC","Residential Building Construction","1558 W 2550 S","OGDEN","UT","84401","236118","Limited  Liability Company(LLC)","White","Unanswered","Unanswered",,"54","2020-04-10T00:00:00.000","Mountain America FCU","UT - 01"
"d $350,000-1 million","MADDOX CONSTRUCTION, L.C.","Residential Building Construction","5365 W AXEL PARK ROAD","WEST JORDAN","UT","84081","236118","Limited  Liability Company(LLC)","White","Male Owned","Unanswered",,"25","2020-04-27T00:00:00.000","Northwest Bank","UT - 02"
"d $350,000-1 million","STF ELECTRICAL SERVICES, INC.","Residential Building Construction","2270 South Main Street","SOUTH SALT LAKE","UT","84115","236118","Sole Proprietorship","Unanswered","Male Owned","Non-Veteran",,"50","2020-04-15T00:00:00.000","Readycap Lending, LLC","UT - 02"
"d $350,000-1 million","ARCO ELECTRIC INC","Residential Building Construction","597 West 9320 South","SANDY","UT","84070","236118","Sole Proprietorship","Unanswered","Male Owned","Non-Veteran",,"61","2020-04-13T00:00:00.000","Readycap Lending, LLC","UT - 03"
"d $350,000-1 million","HOLMES HOMES INC","Residential Building Construction","126 W Sego Lily Dr #250","SANDY","UT","84070","236118","Sole Proprietorship","Unanswered","Male Owned","Non-Veteran",,"40","2020-04-13T00:00:00.000","Readycap Lending, LLC","UT - 03"
"d $350,000-1 million","PREMIER TRUSS","Residential Building Construction","55 South Geneva Road","LINDON","UT","84042","236118","Sole Proprietorship","Unanswered","Male Owned","Non-Veteran",,"80","2020-04-15T00:00:00.000","Readycap Lending, LLC","UT - 03"
"d $350,000-1 million","3-RIVERS INC.","Residential Building Construction","245 North Main Street, Utah","HUNTINGTON","UT","84528","236118","Sole Proprietorship","Unanswered","Male Owned","Non-Veteran",,"32","2020-04-14T00:00:00.000","Readycap Lending, LLC","UT - 03"
"d $350,000-1 million","ALL SURFACE L.C.","Residential Building Construction","2350 S West Temple","SALT LAKE CITY","UT","84115","236118","Limited  Liability Company(LLC)","Unanswered","Male Owned","Non-Veteran",,"32","2020-04-27T00:00:00.000","Rock Canyon Bank","UT - 02"
"d $350,000-1 million","R&JL SIDING & CONSTRUCTION LLC","Residential Building Construction","248 West Cottage Avenue","SANDY","UT","84070","236118","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"53","2020-04-15T00:00:00.000","Zions Bank, A Division of","UT - 03"
"d $350,000-1 million","JACKSON AND LEROY REMODELING LLC","Residential Building Construction","4980 Highland Drive","SALT LAKE CITY","UT","84117","236118","Limited  Liability Company(LLC)","White","Male Owned","Non-Veteran",,"22","2020-04-15T00:00:00.000","Zions Bank, A Division of","UT - 03"
"d $350,000-1 million","ECKMAN CONSTRUCTION, LLC","NonResidential Building Construction","3032 South 1030 West","SOUTH SALT LAKE","UT","84119","236210","Limited  Liability Company(LLC)","White","Male Owned","Non-Veteran",,"42","2020-04-27T00:00:00.000","Altabank","UT - 02"
"d $350,000-1 million","GRAMOL CONSTRUCTION COMPANY","NonResidential Building Construction","175 W 1100 N","NORTH SALT LAKE","UT","84054","236210","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"20","2020-04-10T00:00:00.000","Bank of Utah","UT - 02"
"d $350,000-1 million","DMLP RESOURCES LLC","NonResidential Building Construction","1656 W 2550 S","OGDEN","UT","84401","236210","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"206","2020-04-14T00:00:00.000","Cache Valley Bank","UT - 01"
"d $350,000-1 million","CHRISTENSEN & GRIFFITH CONSTRUCTION CO.","NonResidential Building Construction","PO Box 147","TOOELE","UT","84074","236210","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"50","2020-04-13T00:00:00.000","KeyBank National Association","UT - 02"
"d $350,000-1 million","MILLSTREAM PROPERTIES, L.L.C.","NonResidential Building Construction","380 E MAIN ST.","MIDWAY","UT","84049","236210","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"46","2020-04-11T00:00:00.000","KeyBank National Association","UT - 03"
"d $350,000-1 million","TRI-CO REALTY & INVESTMENT CO","NonResidential Building Construction","194 W. 12650 S.","DRAPER","UT","84020","236210","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"34","2020-04-07T00:00:00.000","Utah First FCU","UT - 03"
"d $350,000-1 million","MOUNTAIN WEST INDUSTRIAL II LLC","NonResidential Building Construction","6312 S Haven Oaks Pl","SALT LAKE CITY","UT","84121","236210","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"70","2020-04-14T00:00:00.000","Zions Bank, A Division of","UT - 03"
"d $350,000-1 million","WALL CONTRACTORS, INC","NonResidential Building Construction","125 South 100 West","PRICE","UT","84501","236210","Corporation","Unanswered","Unanswered","Unanswered",,"67","2020-04-13T00:00:00.000","Zions Bank, A Division of","UT - 03"
"d $350,000-1 million","D & S CONSTRUCTION, LLC","NonResidential Building Construction","1604 West Riverton Ranch Road","RIVERTON","UT","84065","236220","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"108","2020-04-14T00:00:00.000","America First FCU","UT - 04"
"d $350,000-1 million","NEW STAR GENERAL CONTRACTORS INC.","NonResidential Building Construction","2610 W 2590 S","SALT LAKE CITY","UT","84119","236220","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"33","2020-04-30T00:00:00.000","Bank of the West","UT - 02"
"d $350,000-1 million","BONNEVILLE BUILDERS LC","NonResidential Building Construction","4885 S 900 E STE 208","SALT LAKE CITY","UT","84117","236220","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"33","2020-04-09T00:00:00.000","Bank of Utah","UT - 03"
"d $350,000-1 million","CAMERON & COMPANY INC","NonResidential Building Construction","573 W BILLINIS RD","SALT LAKE CITY","UT","84115","236220","Corporation","Unanswered","Unanswered","Unanswered",,"26","2020-04-08T00:00:00.000","Bank of Utah","UT - 02"
"d $350,000-1 million","FURST ENTERPRISES, INC.","NonResidential Building Construction","708 WEST NORTH TEMPLE","SALT LAKE CITY","UT","84116","236220","Corporation","White","Male Owned","Unanswered",,"25","2020-04-07T00:00:00.000","Cache Valley Bank","UT - 02"
"d $350,000-1 million","UTAH CONSTRUCTION PERSONNEL, INC.","NonResidential Building Construction","774 SOUTH 500 WEST","SALT LAKE CITY","UT","84101","236220","Corporation","Unanswered","Unanswered","Unanswered",,"80","2020-04-30T00:00:00.000","Cache Valley Bank","UT - 02"
"d $350,000-1 million","CRAGHEAD BUILDING COMPANY","NonResidential Building Construction","11602 S Redwood Rd #101","RIVERTON","UT","84065","236220","Subchapter S Corporation","Unanswered","Male Owned","Non-Veteran",,"63","2020-05-20T00:00:00.000","Cache Valley Bank","UT - 04"
"d $350,000-1 million","E.K. BAILEY CONSTRUCTION CO INC","NonResidential Building Construction","1243 N Washington Blvd","OGDEN","UT","84404","236220","Subchapter S Corporation","Unanswered","Male Owned","Unanswered",,"62","2020-04-05T00:00:00.000","Cache Valley Bank","UT - 01"
"d $350,000-1 million","DWA CONSTRUCTION, INC.","NonResidential Building Construction","76 W 2400 N","LOGAN","UT","84323","236220","Corporation","Unanswered","Unanswered","Unanswered",,"47","2020-04-07T00:00:00.000","Cache Valley Bank","UT - 01"
"d $350,000-1 million","SHAW STUCCO & GENERAL CONTRACTING, INC.","NonResidential Building Construction","5393 Elkhorn Circle","EDEN","UT","84310","236220","Subchapter S Corporation","White","Male Owned","Non-Veteran",,"32","2020-05-11T00:00:00.000","Cache Valley Bank","UT - 01"
"d $350,000-1 million","AXIOM CONSTRUCTORS INC","NonResidential Building Construction","3191 S Valley","SALT LAKE CITY","UT","84109","236220","Limited  Liability Company(LLC)","Unanswered","Male Owned","Non-Veteran",,"31","2020-04-29T00:00:00.000","Celtic Bank Corporation","UT - 02"
"d $350,000-1 million","KODIAK BUILDERS INC","NonResidential Building Construction","1867 N 600 W","LEHI","UT","84043","236220","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"62","2020-04-15T00:00:00.000","Central Bank","UT - 03"
"d $350,000-1 million","ACADIAN BUILDERS INC.","NonResidential Building Construction","35 S 100 E","AMERICAN FORK","UT","84003","236220","Corporation","Unanswered","Unanswered","Unanswered",,"69","2020-05-03T00:00:00.000","Cross River Bank","UT - 03"
"d $350,000-1 million","CULP CONSTRUCTION COMPANY","NonResidential Building Construction","2320 S Main St","SALT LAKE CITY","UT","84115","236220","Corporation","Unanswered","Unanswered","Unanswered",,"25","2020-04-30T00:00:00.000","Customers Bank","UT - 02"
"d $350,000-1 million","CENTER POINT CONSTRUCTION II, LLC","NonResidential Building Construction","289 E 400 N","MORGAN","UT","84050","236220","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"25","2020-04-09T00:00:00.000","D. L. Evans Bank","UT - 01"
"d $350,000-1 million","IRON MOUNTAIN CONSTRUCTION, LLC","NonResidential Building Construction","4552 W Dutchman Ln, Riverton UT","HERRIMAN","UT","84096","236220","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"52","2020-04-28T00:00:00.000","D. L. Evans Bank","UT - 04"
"d $350,000-1 million","GOLDENWEST PAINTING, INC.","NonResidential Building Construction","1230 West 200 South","SALT LAKE CITY","UT","84104","236220","Corporation","White","Male Owned","Non-Veteran",,"33","2020-04-27T00:00:00.000","Deseret First FCU","UT - 02"
"d $350,000-1 million","SATORI INC","NonResidential Building Construction","4441 S Zarahemla Drive","SALT LAKE CITY","UT","84124","236220","Corporation","Unanswered","Unanswered","Unanswered",,"25","2020-05-01T00:00:00.000","FinWise Bank","UT - 03"
"d $350,000-1 million","NEFF AND JENSEN CONSTRUCTION, INC.","NonResidential Building Construction","561 West 9560 South","SANDY","UT","84070","236220","Corporation","White","Male Owned","Non-Veteran",,"28","2020-04-06T00:00:00.000","First Utah Bank","UT - 03"
"d $350,000-1 million","SOLUTION BUILDERS, LLC","NonResidential Building Construction","9469 South 500 West","SANDY","UT","84070","236220","Limited  Liability Company(LLC)","White","Female Owned","Veteran",,"40","2020-04-06T00:00:00.000","First Utah Bank","UT - 03"
"d $350,000-1 million","UNITED CONTRACTORS INC","NonResidential Building Construction","2174 S Main Street","SALT LAKE CITY","UT","84115","236220","Corporation","Unanswered","Unanswered","Unanswered",,"29","2020-04-06T00:00:00.000","Glacier Bank","UT - 02"
