"rin","primary_key","date_occurred","time_occurred","location","area_command","nature_of_contact","reason_desc","r2r_level","master_subject_id","subject_sex","subject_race","subject_ethnicity","subject_conduct_desc","subject_resistance","weapon_used_1","weapon_used_2","weapon_used_3","weapon_used_4","weapon_used_5","number_shots","effect_on_officer","officer_organization_desc","officer_commission_date","officer_yrs_of_service","x_coordinate","y_coordinate","council_district","census_tract","zip","county","county_desc"
"7518180","20191422101","2019-05-22T00:00:00.000","2257","9300 SLAYTON DR","ED","1-TRAFFIC STOP [Motor Vehicle Stop]","NECESSARY TO EFFECT ARREST / DETENTION","4","188482613: 20191422101","M","B","N","EDP/MENTALLY UNSTABLE","DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)",,,,,,"NO COMPLAINT OF INJURY/PAIN","EDWARD 800 REG II PATROL","2012-11-30T00:00:00.000","6","3128623","10104788","4","-","78753","1","TRAVIS COUNTY"
"7518180","20191422101","2019-05-22T00:00:00.000","2337","9300 SLAYTON DR","ED","6-SELF-INITIATED SUBJECT STOP [non-MV Stop]","NECESSARY TO EFFECT ARREST / DETENTION","4","188482613: 20191422101","M","B","N","EDP/MENTALLY UNSTABLE","DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)",,,,,,"COMPLAINT OF INJURY/PAIN","EDWARD 800 REG II PATROL","2013-05-17T00:00:00.000","6","3128623","10104788","4","-","78753","1","TRAVIS COUNTY"
"7518180","20191422101","2019-05-22T00:00:00.000","2257","9300 SLAYTON DR","ED","1-TRAFFIC STOP [Motor Vehicle Stop]","NECESSARY TO EFFECT ARREST / DETENTION","4","188482613: 20191422101","M","B","N","EDP/MENTALLY UNSTABLE","DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)",,,,,,"NO COMPLAINT OF INJURY/PAIN","ACADEMY CADET TRAINING REG II","2019-05-10T00:00:00.000","0","3128623","10104788","4","-","78753","1","TRAVIS COUNTY"
"7518326","20191422153","2019-05-22T00:00:00.000",,"2015 E RIVERSIDE DR","HE","4-DISPATCHED CALL [non MV Stop]","NECESSARY TO EFFECT ARREST / DETENTION","4","459106888: 20191422153","M","W","N",,"DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)",,,,,,"NO COMPLAINT OF INJURY/PAIN","HENRY 800 REG III PATROL","2017-12-22T00:00:00.000","1","3119270","10060529","3","-","78741","1","TRAVIS COUNTY"
"7519068","20191431140","2019-05-23T00:00:00.000","1522","2347 DOUGLAS ST","HE",,"NECESSARY TO EFFECT ARREST / DETENTION","4","131662744: 20191431140","F","B","N","EDP/MENTALLY UNSTABLE","PASSIVE RESISTANCE; DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)",,,,,,"NO COMPLAINT OF INJURY/PAIN","HENRY 100 REG III PATROL","2005-07-08T00:00:00.000","14","3118325","10056320","3","23.13","78741","1","TRAVIS COUNTY"
"7519068","20191431140","2019-05-23T00:00:00.000","1522","2347 DOUGLAS ST","HE","4-DISPATCHED CALL [non MV Stop]","NECESSARY TO EFFECT ARREST / DETENTION","4","131662744: 20191431140","F","B","N","EDP/MENTALLY UNSTABLE; SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","PASSIVE RESISTANCE; DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)",,,,,,"NO COMPLAINT OF INJURY/PAIN","HENRY 100 REG III PATROL","2009-01-02T00:00:00.000","10","3118325","10056320","3","23.13","78741","1","TRAVIS COUNTY"
"7519068","20191431140","2019-05-23T00:00:00.000","1527","2347 DOUGLAS ST","HE",,"IN CUSTODY, MAINTAINING CONTROL","4","131662744: 20191431140","F","B","N","EDP/MENTALLY UNSTABLE","DEFENSIVE RESISTANCE; AGGRESSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)",,,,,,"NO COMPLAINT OF INJURY/PAIN","HENRY 300 REG III PATROL","2015-10-30T00:00:00.000","4","3118325","10056320","3","23.13","78741","1","TRAVIS COUNTY"
"7519068","20191431140","2019-05-23T00:00:00.000","1522","2347 DOUGLAS ST","HE",,"NECESSARY TO EFFECT ARREST / DETENTION","4","131662744: 20191431140","F","B","N","EDP/MENTALLY UNSTABLE","PASSIVE RESISTANCE; DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)",,,,,,"NO COMPLAINT OF INJURY/PAIN","HENRY 300 REG III PATROL","2017-06-23T00:00:00.000","2","3118325","10056320","3","23.13","78741","1","TRAVIS COUNTY"
"7519068","20191431140","2019-05-23T00:00:00.000","1522","2347 DOUGLAS ST","HE","4-DISPATCHED CALL [non MV Stop]","NECESSARY TO EFFECT ARREST / DETENTION","4","131662744: 20191431140","F","B","N","EDP/MENTALLY UNSTABLE; SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","PASSIVE RESISTANCE; DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)",,,,,,"NO COMPLAINT OF INJURY/PAIN","HENRY 300 REG III PATROL","2017-06-23T00:00:00.000","2","3118325","10056320","3","23.13","78741","1","TRAVIS COUNTY"
"7519106","20191431594","2019-05-23T00:00:00.000","1846","919 E 32ND ST","BA",,"IN CUSTODY, MAINTAINING CONTROL","4","119148294: 20191431594","M","W","N","EDP/MENTALLY UNSTABLE","AGGRESSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)",,,,,,"NO COMPLAINT OF INJURY/PAIN","BAKER 400 REG I PATROL","2017-12-22T00:00:00.000","1","3119190","10079092","9","-","78705","1","TRAVIS COUNTY"
"7519106","20191431594","2019-05-23T00:00:00.000","1846","919 E 32ND ST","BA",,"IN CUSTODY, MAINTAINING CONTROL","4","119148294: 20191431594","M","W","N","EDP/MENTALLY UNSTABLE","AGGRESSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)",,,,,,"NO COMPLAINT OF INJURY/PAIN","BAKER 500 REG I PATROL","2017-12-22T00:00:00.000","1","3119190","10079092","9","-","78705","1","TRAVIS COUNTY"
"7518939","20191431670","2019-05-23T00:00:00.000","1909","2222 E RIVERSIDE DR","HE",,"NECESSARY TO EFFECT ARREST / DETENTION","3","180946644: 20191431670","M","B","N",,"DEFENSIVE RESISTANCE; AGGRESSIVE RESISTANCE; PREPARATORY RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)",,,,,,"MINOR INJURY","HENRY 600 REGION III PATROL","2017-12-22T00:00:00.000","1","3119866","10060297","3","23.04","78741","1","TRAVIS COUNTY"
"7518864","20191431704","2019-05-23T00:00:00.000","1948","2347 DOUGLAS ST","HE",,"NECESSARY TO EFFECT ARREST / DETENTION","4","131662744: 20191431704","F","B","N","EDP/MENTALLY UNSTABLE","DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)",,,,,,"NO COMPLAINT OF INJURY/PAIN","HENRY 600 REGION III PATROL","2008-06-20T00:00:00.000","11","3118325","10056320","3","23.13","78741","1","TRAVIS COUNTY"
"7518864","20191431704","2019-05-23T00:00:00.000","1948","2347 DOUGLAS ST","HE",,"NECESSARY TO EFFECT ARREST / DETENTION","4","131662744: 20191431704","F","B","N","EDP/MENTALLY UNSTABLE","DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)",,,,,,"NO COMPLAINT OF INJURY/PAIN","HENRY 300 REG III PATROL","2016-10-28T00:00:00.000","3","3118325","10056320","3","23.13","78741","1","TRAVIS COUNTY"
"7518864","20191431704","2019-05-23T00:00:00.000","1948","2347 DOUGLAS ST","HE",,"NECESSARY TO EFFECT ARREST / DETENTION","4","131662744: 20191431704","F","B","N","EDP/MENTALLY UNSTABLE","PASSIVE RESISTANCE; DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)",,,,,,"NO COMPLAINT OF INJURY/PAIN","HENRY 300 REG III PATROL","2017-06-23T00:00:00.000","2","3118325","10056320","3","23.13","78741","1","TRAVIS COUNTY"
"7518864","20191431704","2019-05-23T00:00:00.000","1948","2347 DOUGLAS ST","HE",,"IN CUSTODY, MAINTAINING CONTROL","4","131662744: 20191431704","F","B","N","EDP/MENTALLY UNSTABLE; SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","PASSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)",,,,,,"NO COMPLAINT OF INJURY/PAIN","HENRY 300 REG III PATROL","2017-06-23T00:00:00.000","2","3118325","10056320","3","23.13","78741","1","TRAVIS COUNTY"
"7519043","20191440308","2019-05-24T00:00:00.000",,"1501 REAGAN HILL DR","ID","4-DISPATCHED CALL [non MV Stop]","NECESSARY TO EFFECT ARREST / DETENTION","4","459808551: 20191440308","M","B","N","EDP/MENTALLY UNSTABLE","PASSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)",,,,,,"NO COMPLAINT OF INJURY/PAIN","IDA 700 REG I PATROL","2012-11-30T00:00:00.000","6","3130394","10092312","4","-","78752","1","TRAVIS COUNTY"
"7519043","20191440308","2019-05-24T00:00:00.000",,"1501 REAGAN HILL DR","ID","4-DISPATCHED CALL [non MV Stop]","NECESSARY TO EFFECT ARREST / DETENTION","4",,,,,"EDP/MENTALLY UNSTABLE","PASSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)",,,,,,"NO COMPLAINT OF INJURY/PAIN","IDA 700 REG I PATROL","2018-02-05T00:00:00.000","1","3130394","10092312","4","-","78752","1","TRAVIS COUNTY"
"7519043","20191440308","2019-05-24T00:00:00.000","0609","1501 REAGAN HILL DR","ID","4-DISPATCHED CALL [non MV Stop]","NECESSARY TO EFFECT ARREST / DETENTION","4",,,,,"EDP/MENTALLY UNSTABLE","PASSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)",,,,,,"NO COMPLAINT OF INJURY/PAIN","IDA 700 REG I PATROL","2018-09-02T00:00:00.000","1","3130394","10092312","4","-","78752","1","TRAVIS COUNTY"
"7519129","20191440717","2019-05-24T00:00:00.000",,"12724 WEDDING DR","88",,"NECESSARY TO EFFECT ARREST / DETENTION","3","167515365: 20191440717","M","W","H",,"AGGRESSIVE RESISTANCE","CED - PRONGS-ENTER # CYCLES (use #shots field)",,,,,"1",,"TACTICAL  INTEL UNIT","2011-10-07T00:00:00.000","8","3181430","10100366",,"22.09","78653","1","TRAVIS COUNTY"
"7519534","20191441593","2019-05-24T00:00:00.000",,"1800 CARLSON DR","HE",,"NECESSARY TO EFFECT ARREST / DETENTION","4","458988274: 20191441593","M","B","N","SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","DEFENSIVE RESISTANCE; AGGRESSIVE RESISTANCE; PREPARATORY RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)",,,,,,"NO COMPLAINT OF INJURY/PAIN","HENRY 500 REG III PATROL","2006-06-23T00:00:00.000","13","3115507","10056166","3","23.07","78741","1","TRAVIS COUNTY"
"7519534","20191441593","2019-05-24T00:00:00.000","2002","1800 CARLSON DR","HE",,"IN CUSTODY, MAINTAINING CONTROL","4","458988274: 20191441593","M","B","N","SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)",,,,,,"MINOR INJURY","HENRY 500 REG III PATROL","2007-04-27T00:00:00.000","12","3115507","10056166","3","23.07","78741","1","TRAVIS COUNTY"
"7519401","20191441697","2019-05-24T00:00:00.000",,"OHLEN RD / RESEARCH BLVD SVRD SB","ID",,"NECESSARY TO EFFECT ARREST / DETENTION","4","459808330: 20191441697","M","W","H","EDP/MENTALLY UNSTABLE","DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)",,,,,,"NO COMPLAINT OF INJURY/PAIN","IDA 300 REG I PATROL","2016-10-28T00:00:00.000","3","3121391","10105503","7","-","78757","1","TRAVIS COUNTY"
"7519401","20191441697","2019-05-24T00:00:00.000","1826","OHLEN RD / RESEARCH BLVD SVRD SB","ID","6-SELF-INITIATED SUBJECT STOP [non-MV Stop]","NECESSARY TO EFFECT ARREST / DETENTION","4","459808330: 20191441697","M","W","H",,"DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)",,,,,,"NO COMPLAINT OF INJURY/PAIN","HENRY 800 REG III PATROL","2017-12-22T00:00:00.000","1","3121391","10105503","7","-","78757","1","TRAVIS COUNTY"
"7519401","20191441697","2019-05-24T00:00:00.000",,"OHLEN RD / RESEARCH BLVD SVRD SB","ID","1-TRAFFIC STOP [Motor Vehicle Stop]","NECESSARY TO EFFECT ARREST / DETENTION","4","459808330: 20191441697","M","W","H",,"DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)",,,,,,"NO COMPLAINT OF INJURY/PAIN","IDA 300 REG I PATROL","2017-12-22T00:00:00.000","1","3121391","10105503","7","-","78757","1","TRAVIS COUNTY"
"7519860","20191441853","2019-05-24T00:00:00.000","2128","6105 PENNWOOD LN","DA",,"IN CUSTODY, MAINTAINING CONTROL","4","459142032: 20191441853","M","W","H","EDP/MENTALLY UNSTABLE; SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)",,,,,,"NO COMPLAINT OF INJURY/PAIN","DAVID 500 REG IV PATROL","2016-07-08T00:00:00.000","3","3097467","10048664","5","17.13","78745","1","TRAVIS COUNTY"
"7519860","20191441853","2019-05-24T00:00:00.000","1917","6105 PENNWOOD LN","DA",,"NECESSARY TO EFFECT ARREST / DETENTION","4",,,,,"EDP/MENTALLY UNSTABLE; SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)",,,,,"1","NO COMPLAINT OF INJURY/PAIN","DAVID 400 REG IV PATROL","2017-06-23T00:00:00.000","2","3097467","10048664","5","17.13","78745","1","TRAVIS COUNTY"
"7519860","20191441853","2019-05-24T00:00:00.000",,"6105 PENNWOOD LN","DA",,"IN CUSTODY, MAINTAINING CONTROL","4","459142032: 20191441853","M","W","H","SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)",,,,,,"NO COMPLAINT OF INJURY/PAIN","DAVID 400 REG IV PATROL","2017-06-23T00:00:00.000","2","3097467","10048664","5","17.13","78745","1","TRAVIS COUNTY"
"7519860","20191441853","2019-05-24T00:00:00.000",,"6105 PENNWOOD LN","DA",,"IN CUSTODY, MAINTAINING CONTROL","4","459142032: 20191441853","M","W","H","SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)",,,,,,"NO COMPLAINT OF INJURY/PAIN","DAVID 300 REG IV PATROL","2017-06-23T00:00:00.000","2","3097467","10048664","5","17.13","78745","1","TRAVIS COUNTY"
"7519860","20191441853","2019-05-24T00:00:00.000",,"6105 PENNWOOD LN","DA",,"IN CUSTODY, MAINTAINING CONTROL","4","459142032: 20191441853","M","W","H","SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)",,,,,,"NO COMPLAINT OF INJURY/PAIN","DAVID 400 REG IV PATROL","2017-12-22T00:00:00.000","1","3097467","10048664","5","17.13","78745","1","TRAVIS COUNTY"
"7522011","20191441940","2019-05-24T00:00:00.000","2102","2100 WICKERSHAM LN","HE",,"NECESSARY TO EFFECT ARREST / DETENTION","4","255079604: 20191441940","F","W","H",,"DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)",,,,,,"NO COMPLAINT OF INJURY/PAIN","HENRY 500 REG III PATROL","2016-10-28T00:00:00.000","3","3121437","10057605","3","23.14","78741","1","TRAVIS COUNTY"
"7519699","20191442217","2019-05-24T00:00:00.000","2220","9320 N LAMAR BLVD","ED","4-DISPATCHED CALL [non MV Stop]","IN CUSTODY, MAINTAINING CONTROL","3","459369807: 20191442217","M","W","N","EDP/MENTALLY UNSTABLE; SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","AGGRESSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)",,,,,,"NO COMPLAINT OF INJURY/PAIN","EDWARD 400 REG II PATROL","2018-09-01T00:00:00.000","1","3127767","10105357","4","18.19","78758","1","TRAVIS COUNTY"
"7519699","20191442217","2019-05-24T00:00:00.000",,"9320 N LAMAR BLVD","ED","4-DISPATCHED CALL [non MV Stop]","NECESSARY TO EFFECT ARREST / DETENTION","3","459369807: 20191442217","M","W","N","EDP/MENTALLY UNSTABLE; SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","AGGRESSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)",,,,,,"NO COMPLAINT OF INJURY/PAIN","EDWARD 700 REG II PATROL","2018-09-01T00:00:00.000","1","3127767","10105357","4","18.19","78758","1","TRAVIS COUNTY"
"7519699","20191442217","2019-05-24T00:00:00.000","2225","9320 N LAMAR BLVD","ED","4-DISPATCHED CALL [non MV Stop]","IN CUSTODY, MAINTAINING CONTROL","3","459369807: 20191442217","M","W","N","EDP/MENTALLY UNSTABLE; SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","AGGRESSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)",,,,,,"MINOR INJURY","EDWARD 700 REG II PATROL","2018-09-01T00:00:00.000","1","3127767","10105357","4","18.19","78758","1","TRAVIS COUNTY"
"7521357","20191442386","2019-05-25T00:00:00.000","0003","2005 JUSTIN LN","ID",,"NECESSARY TO EFFECT ARREST / DETENTION","3","459788599: 20191442386","M","W","N","SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)",,,,,,"MINOR INJURY","IDA 600 REG I PATROL","2014-05-30T00:00:00.000","5","3116215","10098394","7","15.05","78757","1","TRAVIS COUNTY"
"7521357","20191442386","2019-05-25T00:00:00.000",,"2005 JUSTIN LN","ID",,"NECESSARY TO EFFECT ARREST / DETENTION","3","459788599: 20191442386","M","W","N","SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)",,,,,,"NO COMPLAINT OF INJURY/PAIN","IDA 700 REG I PATROL","2016-07-08T00:00:00.000","3","3116215","10098394","7","15.05","78757","1","TRAVIS COUNTY"
"7521357","20191442386","2019-05-25T00:00:00.000","2355","2005 JUSTIN LN","ID",,"NECESSARY TO EFFECT ARREST / DETENTION","3","459788599: 20191442386","M","W","N","SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)",,,,,,"NO COMPLAINT OF INJURY/PAIN","IDA 700 REG I PATROL","2016-10-28T00:00:00.000","3","3116215","10098394","7","15.05","78757","1","TRAVIS COUNTY"
"7521357","20191442386","2019-05-25T00:00:00.000","0020","2005 JUSTIN LN","ID",,"NECESSARY TO EFFECT ARREST / DETENTION","4","459788599: 20191442386","M","W","N","SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)",,,,,,"NO COMPLAINT OF INJURY/PAIN","IDA 700 REG I PATROL","2016-10-28T00:00:00.000","3","3116215","10098394","7","15.05","78757","1","TRAVIS COUNTY"
"7521357","20191442386","2019-05-25T00:00:00.000","0003","2005 JUSTIN LN","ID",,"NECESSARY TO EFFECT ARREST / DETENTION","3","459788599: 20191442386","M","W","N","SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)",,,,,,"NO COMPLAINT OF INJURY/PAIN","ACADEMY CADET TRAINING REG II","2019-05-10T00:00:00.000","0","3116215","10098394","7","15.05","78757","1","TRAVIS COUNTY"
"7519544","20191450087","2019-05-25T00:00:00.000","0100","400 E 6TH ST","GE",,"NECESSARY TO DEFEND ANOTHER","3","459808805: 20191450087","M","W","N","SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","AGGRESSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)",,,,,,"NO COMPLAINT OF INJURY/PAIN","GEORGE 900 REG I NIGHTS","2004-06-18T00:00:00.000","15","3115491","10070521","9","-","78701","1","TRAVIS COUNTY"
"7519544","20191450087","2019-05-25T00:00:00.000","0100","400 E 6TH ST","GE",,"NECESSARY TO EFFECT ARREST / DETENTION","4","459808805: 20191450087","M","W","N","SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","PASSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)",,,,,,"NO COMPLAINT OF INJURY/PAIN","MOUNTED PATROL","2009-01-02T00:00:00.000","10","3115491","10070521","9","-","78701","1","TRAVIS COUNTY"
"7519544","20191450087","2019-05-25T00:00:00.000","0101","400 E 6TH ST","GE",,"NECESSARY TO DEFEND ANOTHER","3","459808805: 20191450087","M","W","N","SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","AGGRESSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)",,,,,,"NO COMPLAINT OF INJURY/PAIN","GEORGE 800 REG 1 NIGHTS","2015-03-20T00:00:00.000","4","3115491","10070521","9","-","78701","1","TRAVIS COUNTY"
"7519454","20191450154","2019-05-25T00:00:00.000","0159","302 E 6TH ST","GE",,"NECESSARY TO EFFECT ARREST / DETENTION","3","384056636: 20191450154","M","B","N",,"DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)",,,,,,"NO COMPLAINT OF INJURY/PAIN","IDA 300 REG I PATROL","2018-09-02T00:00:00.000","1","3115180","10070609","9","11","78701","1","TRAVIS COUNTY"
"7520505","20191450195","2019-05-25T00:00:00.000","0228","500 RED RIVER ST","GE",,"NECESSARY TO EFFECT ARREST / DETENTION","3","459809381: 20191450195","M","W","H","SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","DEFENSIVE RESISTANCE; PREPARATORY RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)",,,,,,"NO COMPLAINT OF INJURY/PAIN","GEORGE 300 REG I EVENING","2015-10-30T00:00:00.000","4","3115997","10069912","9","-","78701","1","TRAVIS COUNTY"
"7520505","20191450195","2019-05-25T00:00:00.000","0228","500 RED RIVER ST","GE",,"NECESSARY TO EFFECT ARREST / DETENTION","4","459809381: 20191450195","M","W","H","SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)",,,,,,"NO COMPLAINT OF INJURY/PAIN","BAKER 300 REG I PATROL","2016-10-28T00:00:00.000","3","3115997","10069912","9","-","78701","1","TRAVIS COUNTY"
"7519662","20191450480","2019-05-25T00:00:00.000","0846","11710 KINGS VIEW CT","AD","4-DISPATCHED CALL [non MV Stop]","IN CUSTODY, MAINTAINING CONTROL","4","167445179: 20191450480","F","W","N",,"DEFENSIVE RESISTANCE; PREPARATORY RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)",,,,,,"NO COMPLAINT OF INJURY/PAIN","ADAM 200 REG II PATROL","2013-05-17T00:00:00.000","6","3100997","10131254","6","17.82","78750","1","TRAVIS COUNTY"
"7519578","20191451149","2019-05-25T00:00:00.000","1600","12443 METRIC BLVD","ED",,"TO RESTRAIN FOR SUBJECTS SAFETY","4","459770143: 20191451149","M","W","N","EDP/MENTALLY UNSTABLE","DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)",,,,,,"NO COMPLAINT OF INJURY/PAIN","EDWARD 300 REG II PATROL","2015-03-20T00:00:00.000","4","3129551","10123668","7","18.26","78758","1","TRAVIS COUNTY"
"7520494","20191451358","2019-05-25T00:00:00.000",,"11700 METRIC BLVD","AD",,"TO RESTRAIN FOR SUBJECTS SAFETY","4","459589363: 20191451358","M","W","N","EDP/MENTALLY UNSTABLE; SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","PASSIVE RESISTANCE; DEFENSIVE RESISTANCE; AGGRESSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)",,,,,"0","NO COMPLAINT OF INJURY/PAIN","ADAM 500 REG II PATROL","2017-12-22T00:00:00.000","1","3125078","10118134","7","18.49","78758","1","TRAVIS COUNTY"
"7520494","20191451358","2019-05-25T00:00:00.000","2038","11700 METRIC BLVD","AD",,"TO RESTRAIN FOR SUBJECTS SAFETY","4","459589363: 20191451358","M","W","N","EDP/MENTALLY UNSTABLE; SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","DEFENSIVE RESISTANCE; AGGRESSIVE RESISTANCE; PREPARATORY RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)",,,,,,"NO COMPLAINT OF INJURY/PAIN","ADAM 500 REG II PATROL","2017-12-22T00:00:00.000","1","3125078","10118134","7","18.49","78758","1","TRAVIS COUNTY"
"7520147","20191451652","2019-05-25T00:00:00.000","2020","100 BLOCK CONGRESS AVE","GE",,"NECESSARY TO EFFECT ARREST / DETENTION","4","297021910: 20191451652","M","W","H","SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)",,,,,,"NO COMPLAINT OF INJURY/PAIN","METRO TAC REGION I","2012-11-30T00:00:00.000","6","3113729","10069275","9","11.00","78701","1","TRAVIS COUNTY"
"7520147","20191451652","2019-05-25T00:00:00.000","2054","100 BLOCK CONGRESS AVE","GE",,"TO RESTRAIN FOR SUBJECTS SAFETY","4","297021910: 20191451652","M","W","H","SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)",,,,,,"NO COMPLAINT OF INJURY/PAIN","DWI TEAM 1 REG III HWY ENFORCEMENT","2013-03-22T00:00:00.000","6","3113729","10069275","9","11.00","78701","1","TRAVIS COUNTY"
"7520535","20191451955","2019-05-25T00:00:00.000","2250","2500 E RIVERSIDE DR","HE",,"NECESSARY TO EFFECT ARREST / DETENTION","4","153215070: 20191451955","F","B","N",,"DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)",,,,,,"NO COMPLAINT OF INJURY/PAIN","HENRY 700 REG III PATROL","2017-12-22T00:00:00.000","1","3120704","10059019","3","-","78741","1","TRAVIS COUNTY"
"7520535","20191451955","2019-05-25T00:00:00.000",,"2500 E RIVERSIDE DR","HE",,"NECESSARY TO EFFECT ARREST / DETENTION","4","153215070: 20191451955","F","B","N",,"DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)",,,,,"0","NO COMPLAINT OF INJURY/PAIN","HENRY 700 REG III PATROL","2017-12-22T00:00:00.000","1","3120704","10059019","3","-","78741","1","TRAVIS COUNTY"
