"name_common","assettype","assetnote","discipline","discipline_note","live_music","event_venue","coa_facili","web_notes","website","zip","councildistrict","date_updat","map_list","source","location_1"
"Regal Metropolitan 14","Movie Theater","Movie Theater","Film/TV/Media"," Film/TV"," "," "," ","Regal Metropolitan 14 is a multiplex movie theater located in Austin which shows first-run feature films."," ","78704","2","2014","map","SIAP","901 Little Texas Ln
Austin, TX 
(30.197724, -97.769042)"
"Regal Gateway Stadium 16","Movie Theater","Movie Theater","Film/TV/Media"," Film/TV"," "," "," "," "," ","78759","7","2014","map","SIAP","9700 Stonelake Blvd
Austin, TX 
(30.38739, -97.738549)"
"Regal Arbor 8 At Great Hills","Movie Theater","Movie Theater","Film/TV/Media"," Film/TV"," "," "," "," "," ","78759","10","2014","map","SIAP","9828 Great Hills Trail
Austin, TX 
(30.395527, -97.748474)"
"Reflections on the Brazos by Ryah Christensen","Public Art","Art in Public Places Commission","Visual Arts"," "," "," ","COA","Established by the City in 1985, the Art in Public Places (AIPP) program collaborates with local & nationally-known artists to include the history and values of our community into cultural landmarks that have become cornerstones of Austin’s identity.","http://www.austintexas.gov/department/art-in-public-places","78701","9","2016","map","AIPP","146-198 E 2nd St
Austin, TX 
(30.264026, -97.74293)"
"Reflections by Reginald Adams","Public Art","Art in Public Places Commission","Visual Arts"," "," "," ","COA","Established by the City in 1985, the Art in Public Places (AIPP) program collaborates with local & nationally-known artists to include the history and values of our community into cultural landmarks that have become cornerstones of Austin’s identity.","http://www.austintexas.gov/department/art-in-public-places","78702","1","2016","map","AIPP","904-908 Mesquite St
Austin, TX 
(30.270032, -97.731006)"
"Reflect by Linnea Glatt","Public Art","Art in Public Places Commission","Visual Arts"," "," "," ","COA","Established by the City in 1985, the Art in Public Places (AIPP) program collaborates with local & nationally-known artists to include the history and values of our community into cultural landmarks that have become cornerstones of Austin’s identity.","http://www.austintexas.gov/department/art-in-public-places","78748","2","2016","map","AIPP","8603-8605 Swanson Ln
Austin, TX 
(30.175504, -97.793153)"
"Reel Women","Organization","Societies, Alliances, Professional Associations","Film/TV/Media"," "," "," "," ","Reel Women is a non-profit organization in Austin, Texas that provides a local support system for women at all levels of experience in the film and video industries. In pursuit of their mission they are aiding and directly promoting the education, networ","http://www.reelwomen.org","0","0","2016","list","NPA_org","
Austin, TX 
(0.0, 0.0)"
"Reel Social Media","Business","Video Production","Film/TV/Media"," A/V"," "," "," "," "," ","78722","9","2014","map","SIAP","3312 Cherrywood Rd
Austin, TX 
(30.288362, -97.716169)"
"Reed Neighborhood Park, Taylor Lime Kiln","Landmark","Landmark","Other"," "," "," ","COA"," "," ","78703","10","0","map","COA_datamart","2614 Pecos St.
Austin, TX 
(30.305385, -97.771289)"
"Red Then Productions","Organization","Theater Company","Theater Arts"," "," "," "," ","The mission of Red Then Productions is to create theater that attracts artists of national prominence to work in Austin in collaboration with local artists of the highest caliber; reflect the spirit of activism that Austin embodies; spur conversation and"," ","73301","0","2016","list","NPA_org","
Austin, TX 
(0.0, 0.0)"
"Red's Porch","Restaurant","Restaurant","Music"," ","Live Music"," "," ","Half Cajun, Half TexMex, Half Southern
"," ","78704","5","2016","map","NPA_ven","3508 South Lamar
Austin, TX 
(30.240412, -97.787256)"
"Red Salmon Arts/ Casa De Resistencia Books","Organization","Education, Creative Learning, Professional Development","Literary Arts"," Literature"," "," "," ","Red Salmon Arts is a 501(c)3 grassroots cultural arts organization, with a thirty-year history of working with the indigenous neighborhoods of Austin.  RSA is dedicated to the development of emerging writers and the promotion of Chican@/Latin@/Native Am","http://www.resistenciabooks.com/","78702","3","2014","map","SIAP","4926 E Cesar Chavez St
Austin, TX 
(30.251853, -97.700704)"
"Red Rider Studios","Business","Photographer/ Photo Studio","Photography"," Photo"," "," "," "," "," ","78702","3","2014","map","SIAP","705 Gunter St
Austin, TX 
(30.257086, -97.702753)"
"Red Leaf School Of Music","Education","Education, Creative Learning, Professional Development","Music"," Music"," "," "," "," "," ","78745","3","2014","map","SIAP","4800 S 1St St
Austin, TX 
(30.215084, -97.778025)"
"RedHouse Arts","Organization","Theater Company","Theater Arts"," "," "," "," ","RedHouse Arts is part theater production company, part music and sound design studio, part rehearsal and performance venue."," ","78705","9","2016","map","NPA_org","103 Laurel Lane
Austin, TX 
(30.295818, -97.736674)"
"Red Fly Studio","Business","Game Designers","Technology"," Adv/GD"," "," "," "," "," ","78701","9","2014","map","SIAP","206 E 9Th St
Austin, TX 
(30.270706, -97.740236)"
"Red Dragon Theater Booster Club","Organization","Support, ""Friends of"" Organizations,  Booster Clubs","Theater Arts"," Theater"," "," "," "," "," ","78703","9","2014","map","SIAP","1715 W Cesar Chavez St
Austin, TX 
(30.272565, -97.765079)"
"Red Digital Cinema","Business","Service & Support Business","Film/TV/Media"," Film/TV"," "," "," "," "," ","78759","10","2014","map","SIAP","9430 Research Blvd
Austin, TX 
(30.385162, -97.743723)"
"Red Bluff Studios","Creative Workspace","Individual Studio, Workshop","Visual Arts"," "," "," "," ","Based in Austin, Texas, Red Bluff Studios is a beautiful healing center on the Colorado River which is used by many artists and lightworkers for intimate dance, music, poetry and theater performances, as well as lectures, workshops, seminars and retreats","http://www.earthculturedancer.com","78702","3","2016","map","NPA_org","4907 Red Bluff Rd
Austin, TX 
(30.250322, -97.699854)"
"Red 11 Music","Business","Supplier, Retail","Music"," Music"," "," "," "," "," ","78703","9","2014","map","SIAP","1612 W 5Th St
Austin, TX 
(30.27408, -97.763331)"
"Recycled Reads Bookstore, Austin Public Library","Business","Bookstore, Book Dealers","Literary Arts"," "," "," ","COA","Recycled Reads, the Austin Public Library's Used Bookstore, is a zero-waste, non-profit with all proceeds benefitting the Austin Public Library. Along with books weeded from the Library's collection, the bookstore offers books that were donated and overr","http://library.austintexas.gov/recycled-reads","78756","7","2014","map","SIAP","5335 Burnet Rd
Austin, TX 
(30.327945, -97.739428)"
"Recording Studios Of America","Business","Recording Studio","Theater Arts"," "," "," "," "," "," ","78757","7","2014","map","SIAP","2525 W Anderson Ln
Austin, TX 
(30.357193, -97.733935)"
"Recording Conservatory of Austin (TRCoA)","Organization","Education, Creative Learning, Professional Development","Music"," "," "," "," ","The Recording Conservatory of Austin (TRCoA) is the only one-on-one mentorship program in central Texas for the recording arts. A learning institution developed with the intent to mold aspiring, motivated individuals into educated and experienced audio e","http://www.trcoa.com","0","0","2016","list","NPA_org","(0.0, 0.0)"
"Recording Academy","Business","Recording Studio","Music"," Music"," "," "," "," "," ","78704","3","2014","map","SIAP","3601 S Congress Ave
Austin, TX 
(30.227749, -97.760657)"
"Rebel Rebel","Business","Video Production","Film/TV/Media"," A/V"," "," "," "," "," ","78703","9","2014","map","SIAP","609 Wood St
Austin, TX 
(30.270718, -97.751566)"
"Rebekah Baines Johnson Health Center Mural by Pio Pulido","Public Art","Art in Public Places Donation","Visual Arts"," "," "," ","COA","Established by the City in 1985, the Art in Public Places (AIPP) program collaborates with local & nationally-known artists to include the history and values of our community into cultural landmarks that have become cornerstones of Austin’s identity.","http://www.austintexas.gov/department/art-in-public-places","78702","3","2016","map","AIPP","21 Waller St
Austin, TX 
(30.253439, -97.733152)"
"Real Time Lessons","Education","Education, Creative Learning, Professional Development","Music"," Music"," "," "," "," "," ","78766","0","2014","list","SIAP","
Austin, TX 
(0.0, 0.0)"
"Realm Dance Project","Organization","Dance Company","Dance"," "," "," "," ","REALMdanceproject is comprised of classically and technically trained dancers and actors who first met in 1996 while studying at Austin Community College.  By the winter of 1998, under the direction and intimate tutelage of Cari Kerkoff, Lisa Fehrman and","http://www.realmdanceproject.org","78704","5","2016","map","NPA_org","3102 Glen Ora
Austin, TX 
(30.24041, -97.781228)"
"Reality * Texas * Mythology by Jill Bedgood","Public Art","Art in Public Places Commission","Visual Arts"," "," "," ","COA","Established by the City in 1985, the Art in Public Places (AIPP) program collaborates with local & nationally-known artists to include the history and values of our community into cultural landmarks that have become cornerstones of Austin’s identity.","http://www.austintexas.gov/department/art-in-public-places","78719","2","2016","map","AIPP","3600 Presidential Blvd
Austin, TX 
(30.202149, -97.666829)"
"Realistic Music","Business","Supplier, Retail","Music"," Music"," "," "," "," "," ","78702","3","2014","map","SIAP","2700 E 2Nd St
Austin, TX 
(30.254616, -97.713545)"
"REAL GALLERY","Gallery/ Museum","Gallery","Visual Arts"," "," "," "," ","Kathi Herrin, owner, opened REAL GALLERY in June 2008 in East Austin. The gallery now operates as a mobile gallery in temporary venues for fine art events in Austin, Texas
","http://www.realgalleryaustin.com","78702","1","2016","map","NPA_org","1101 Navasota
Austin, TX 
(30.268463, -97.72661)"
"Real Eyes Theatre","Organization","Theater Company","Theater Arts"," "," "," "," ","Real Eyes Theatre is the moniker director/playwright/actor Henry Williamson uses for his independently produced theatrical projects.  Under the Real Eyes Theatre title Henry has produced plays in DFW, Austin, Chicago and Winston Salem.  He has studied  p","http://N/A","78704","9","2016","map","NPA_org","300 E Riverside
Austin, TX 
(30.255032, -97.744469)"
"Reagan Performing Arts Center","Theater","Auditorium","Theater Arts"," "," "," "," ","The Reagan Performing Arts Center hosts many community events including theater and music performances."," ","78752","1","2016","map","NPA_ven","7104 Berkman Drive
Austin, TX 
(30.32411, -97.689897)"
"Ready/Set/Go!","Organization","Dance Company","Dance"," "," "," "," ","Ready/Set/Go! is the combined dance production and mobilization effort of Katherine Hodges and Rosalyn Nasky. Ready/Set/Go! desires to give opportunities to emerging artists for the performance of raw, adventurous, and thoughtful contemporary dance.","http://www.readysetgodance.com","78745","5","2016","map","NPA_org","2213 Independence Drive
Austin, TX 
(30.214011, -97.80541)"
"Read More Books by Kathleen Ash","Public Art","Art in Public Places Commission","Visual Arts"," "," "," ","COA","Established by the City in 1985, the Art in Public Places (AIPP) program collaborates with local & nationally-known artists to include the history and values of our community into cultural landmarks that have become cornerstones of Austin’s identity.","http://www.austintexas.gov/department/art-in-public-places","78757","7","2016","map","AIPP","8218 Burnet Rd
Austin, TX 
(30.362139, -97.730643)"
"Reading Between the Lions by Paul Bond","Public Art","Art in Public Places Commission","Visual Arts"," "," "," ","COA","Established by the City in 1985, the Art in Public Places (AIPP) program collaborates with local & nationally-known artists to include the history and values of our community into cultural landmarks that have become cornerstones of Austin’s identity.","http://www.austintexas.gov/department/art-in-public-places","78723","1","2016","map","AIPP","5802 Belmoor Dr
Austin, TX 
(30.311649, -97.690219)"
"Reading Around the world","Organization","Community Development & Charitable Giving","Other"," "," "," "," ","We envision a world filled with joyful people inspired, educated and equipped to make a positive contribution to the world.  We advance this dream by helping students living in poverty get a great education.","http://rawli.org/our-mission/mission-and-vision/","78732","0","2016","map","CAMP Kit D6","3204 Indigo Waters Dr.
Austin, TX 
(30.377821, -97.903522)"
"Reach for Your Dreams by Ambray Gonzales","Public Art","Art in Public Places Commission","Visual Arts"," "," "," ","COA","Established by the City in 1985, the Art in Public Places (AIPP) program collaborates with local & nationally-known artists to include the history and values of our community into cultural landmarks that have become cornerstones of Austin’s identity.","http://www.austintexas.gov/department/art-in-public-places","78741","3","2016","map","AIPP","800 Grove Blvd
Austin, TX 
(30.24335, -97.701451)"
"R Baumgardner Photography","Business","Photographer/ Photo Studio","Photography"," Photo"," "," "," "," "," ","78727","7","2014","map","SIAP","12911 Trailwood Rd
Austin, TX 
(30.428504, -97.707734)"
"Rayo de Esperanza / A Beacon of Hope: Cesar E. Chavez Memorial Sculpture, Community Kiosk, Benches by Connie Arismendi, Laura Garanzuay","Public Art","Art in Public Places Commission","Visual Arts"," "," "," ","COA","Established by the City in 1985, the Art in Public Places (AIPP) program collaborates with local & nationally-known artists to include the history and values of our community into cultural landmarks that have become cornerstones of Austin’s identity.","http://www.austintexas.gov/department/art-in-public-places","78702","3","2016","map","AIPP","101 Medina St
Austin, TX 
(30.259907, -97.73344)"
