TCAD or WCAD Property ID (s),Auditor,Company,Duct System 1 - Type,Duct System 2 - Type,Duct System 1 - RValue,Duct System 2 - RValue,Duct System 1 - Return Sizing,Duct System 2 - Return Sizing,Duct System 1 - % Leakage,Duct System 2 - % Leakage,System 1 - Location Air Handler,System 2 - Location Air Handler,System 1 - Air Handler Type,System 2 - Air Handler Type,System 1 - Age (years),System 2 - Age (years),System 1 - EER,System 2 - EER,System 1 - sqft/ton,System 2 - sqft/ton,Water Heater - Fuel Type,Water Heating - Tank Type,Toilet Type,Programmable Thermostat Present,Window Screen Area Recommended (sqft),Furnace - Fuel Type,Audit Date,Attic R-Value,Recommended Additional R-Value,Year Built,Bedrooms,Conditioned (sqft),Attic (sqft),Home_Type,As of,Address,Single Member Council Districts,"Boundaries: Zip Code Tabulation Areas, 2017",BOUNDARIES_single_member_districts,Neighborhood Planning Areas,Community Registry,Zipcodes,Zip Codes
474165,William Marshall,AUSTIN AUDITORS,Mylar_Flex,,4,,Adequate,,8,,Closet,,Up Flow,,19,,10.5,,544,,Gas,Tank,Water_Saving,Y,64,Gas,03/24/2010 12:00:00 AM,16,22,1955,3,2175,850,Single Family,05/20/2014 12:00:00 AM,"3932 BALCONES DR
Austin, Tx 78731
(30.320415269000478, -97.76867229199968)",10,17,5,,126,66,3247
110370,Scott Lawton Phillips,ENERGY ACTION,Mylar_Flex,,6,,Adequate,,22,,Attic,,Horizontal,,6,,10.5,,443,,Gas,Tank,Standard,N,234,Gas,01/05/2011 12:00:00 AM,8,30,1935,3,1773,1773,Single Family,05/20/2014 12:00:00 AM,"1700 PALMA PLAZA
Austin, Tx 78703
(30.282785393000438, -97.76107667299965)",9,26,10,72,126,69,2858
R063319,Andy Pell,1 EARTH ENERGY AUDITS,Mylar_Flex,,4,,Adequate,,17,,Attic,,Horizontal,,11,,11,,498,,Elec,Tank,Water_Saving,N,64,Elec,08/15/2011 12:00:00 AM,24,0,1984,3,1991,952,Single Family,05/20/2014 12:00:00 AM,"9407 CHAPEL DOWN ST
Austin, Tx 78729
(30.468134829000462, -97.77524339699966)",,30,,,540,46,3245
114793,Lynn Howden,AUSTIN QUALITY GREEN ENERGY AUDITS,Mylar_Flex,,4,,Inadequate,,31,,Attic,,Horizontal,,16,,,,496,,Elec,Tank,Water_Saving,N,0,Elec,06/03/2009 12:00:00 AM,10,26,1940,3,1984,,Single Family,05/20/2014 12:00:00 AM,"1604 EXPOSITION BLVD
Austin, Tx 78703
(30.29160687500047, -97.77147578899968)",10,26,5,6,126,69,2858
555232,William Sherman,AXIS GREEN SERVICES,Mylar_Flex,,6,,Inadequate,,19.2,,Closet,,Up Flow,,26,,7,,446,,Elec,Tank,Standard,N,48,Gas,11/18/2009 12:00:00 AM,28,10,1983,2,892,892,Duplex,05/20/2014 12:00:00 AM,"2110 OAK MOTTE LN B
Austin, Tx 78744
(30.182515648000447, -97.76421772699968)",2,25,4,,484,20,3258
213521,Charles Flatten,CASA VERDE INSPECTION,Sheet_Metal,,3,,Adequate,,,,Closet,,Up Flow,,,,9.5,,400,,Gas,Tank,Water_Saving,Y,24,Gas,09/22/2009 12:00:00 AM,13.2,24.8,1951,3,1998,1998,Single Family,05/20/2014 12:00:00 AM,"4102 WILDWOOD
Austin, Tx 78722
(30.297893721000435, -97.71507183799969)",9,11,10,90,309,74,2865
112441,Brady Zaitoon,SQUARE HOUSE,Duct_Board,Duct_Board,2,2,Inadequate,Inadequate,,,Closet,Closet,Up Flow,Up Flow,15,9,14,,563,563,Gas,Tank,Water_Saving,N,120,Gas,03/22/2013 12:00:00 AM,,,1964,8,3380,1690,Fourplex,05/20/2014 12:00:00 AM,"1108 W 22 ST
Austin, Tx 78705
(30.285657586000468, -97.75047857699968)",9,43,10,88,217,50,2860
224016,James Davis,ENERGY AUDIT MASTERS,Sheet_Metal,,4,,Adequate,,36.5,,Closet,,Up Flow,,,,8,,595,,Gas,Tank,Water_Saving,N,38,Gas,06/04/2013 12:00:00 AM,19,19,1964,3,1190,1100,Single Family,05/20/2014 12:00:00 AM,"6704 BRYN MAWR DR
Austin, Tx 78723
(30.31349594900047, -97.6715270199997)",1,19,8,41,309,33,3239
163677,David Malone,1ST CHOICE ENERGY,Duct_Board,,3,,Adequate,,25.1,,Attic,,Horizontal,,24,,10,,650,,Elec,Tank,Standard,Y,0,Elec,10/15/2010 12:00:00 AM,18,20,1975,4,2274,1242,Single Family,05/20/2014 12:00:00 AM,"11703 BROAD OAKS DR
Austin, Tx 78759
(30.424954810000486, -97.7636148629997)",10,51,5,,540,58,3647
291477,M. Byron Phillips,AIRTIGHT BUILDING PERFORMANCE,Mylar_Flex,,6,,Adequate,,21,,Attic,,Horizontal,,17,,10.5,,585,,Gas,Tank,Water_Saving,Y,33,Elec,05/20/2010 12:00:00 AM,26,12,1993,3,1170,1170,Single Family,05/20/2014 12:00:00 AM,"2909 ALLISON DR
Austin, Tx 78741
(30.21884385800047, -97.72562492699967)",3,8,3,76,248,55,3256
479989,Chad Roesch,A-1 ENERGY AUDITS,Duct_Board,,6,,Adequate,,19,,Closet,,Up Flow,,19,,10,,455,,Gas,Tank,Water_Saving,Y,0,Gas,02/23/2012 12:00:00 AM,30,8,1979,3,2277,762,Single Family,05/20/2014 12:00:00 AM,"12603 BEACONSDALE CR
Austin, Tx 78727
(30.42585851400048, -97.71366120499965)",7,24,7,,540,36,3243
430024,James Davis,ENERGY AUDIT MASTERS,Mylar_Flex,Mylar_Flex,6,6,Adequate,Adequate,8.8,8.6,Attic,Attic,Horizontal,Horizontal,,16,9.5,9.5,539,416,Gas,Tank,Water_Saving,Y,61,Gas,02/17/2011 12:00:00 AM,30,8,1998,5,3529,1800,Single Family,05/20/2014 12:00:00 AM,"8308 HOT SPRINGS COURT
Austin, Tx 78749
(30.220075644000474, -97.8816246939997)",8,38,2,73,531,53,3638
219916,Beau Delozier,GREENLIFE ENERGY SOLUTIONS,,,,,,,,,,,,,,,,,,,Gas,Tank,Standard,N,69,Elec,11/20/2009 12:00:00 AM,,,1935,1,676,,Triplex,05/20/2014 12:00:00 AM,"4412 MARATHON BLVD W
Austin, Tx 78756
(30.31342725200045, -97.73918641599965)",10,12,5,74,217,7,3644
329943,Matt Courtright,GREEN ZONE HOME,Duct_Board,,3,,Adequate,,26,,Closet,,Up Flow,,22,,9,,669,,Elec,Tank,Water_Saving,Y,156,Gas,02/25/2013 12:00:00 AM,30,8,1979,3,1840,1000,Single Family,05/20/2014 12:00:00 AM,"6506 BLUESKY WAY
Austin, Tx 78745
(30.195903030000466, -97.78099962699969)",2,5,4,1,373,23,3259
309900,John Strand,STRAND BROTHERS,Sheet_Metal,,6,,Adequate,,7,,Attic,,Horizontal,,15,,8,,467,,Gas,Tank,Water_Saving,Y,93,Elec,04/20/2010 12:00:00 AM,26,12,1964,3,934,934,Single Family,05/20/2014 12:00:00 AM,"306 LIGHTSEY RD
Austin, Tx 78704
(30.230725855000458, -97.76248848899968)",3,9,3,47,217,75,2859
429879,Vance Acker,GREEN LEAF ENERGY,Mylar_Flex,,8,,Adequate,,16,,Attic,,Horizontal,,16,,9,,480,,Gas,Tank,Standard,Y,0,Gas,01/12/2012 12:00:00 AM,30,8,1999,4,2392,1100,Single Family,05/20/2014 12:00:00 AM,"6612 DEBCOE DR
Austin, Tx 78749
(30.225316657000462, -97.8756990929997)",8,38,2,73,531,53,3638
341767,Gene Bautista,GREEN COLLAR OPERATIONS,Grey_Flex,,5.2,,,,,,Closet,,Up Flow,,,,,,509,,Gas,Tank,Standard,Y,0,Gas,03/09/2010 12:00:00 AM,22,16,1986,3,1274,1274,Single Family,05/20/2014 12:00:00 AM,"8607 UNITED KINGDOM
Austin, Tx 78748
(30.181827506000445, -97.80734207999967)",5,37,1,,373,22,3637
305459,James Davis,ENERGY AUDIT MASTERS,Mylar_Flex,,6,,Adequate,,19.1,,Closet,,Up Flow,,,,9.5,,444,,Gas,Tank,Standard,Y,109,Gas,07/13/2010 12:00:00 AM,38,0,1959,3,1777,1700,Single Family,05/20/2014 12:00:00 AM,"2610 STACY LANE
Austin, Tx 78704
(30.238425702000484, -97.76088716799967)",3,9,3,47,217,75,2859
365665,Lynn Howden,AUSTIN QUALITY GREEN ENERGY AUDITS,Mylar_Flex,,6,,Adequate,,31,,Attic,,Horizontal,,7,,11,,585,,Elec,Tank,Water_Saving,N,0,Elec,06/13/2013 12:00:00 AM,20,18,1997,4,2341,2341,Single Family,05/20/2014 12:00:00 AM,"5314 PAINTED SHIELD DR
Austin, Tx 78735
(30.255241948000446, -97.83600123799965)",8,32,2,11,126,49,3251
246731,Stephen Standley,AUSTIN AUDITORS,Grey_Flex,,4,,Inadequate,,,,Closet,,Up Flow,,17,,9,,,,Gas,Tank,Water_Saving,Y,0,Gas,10/17/2013 12:00:00 AM,,,1982,3,1360,1360,Single Family,05/20/2014 12:00:00 AM,"313 E GARRETT RUN
Austin, Tx 78753
(30.366077810000434, -97.68671351899968)",4,47,9,51,217,78,3642
138775,Jay Hill,ADVANCED ENERGY SOLUTIONS,Mylar_Flex,,6,,Adequate,,17.5,,Closet,,Up Flow,,13,,10.5,,626,,Elec,Tank,Water_Saving,Y,0,Elec,04/08/2013 12:00:00 AM,18,14,1971,5,1879,,Single Family,05/20/2014 12:00:00 AM,"3902 EDGEROCK DR
Austin, Tx 78731
(30.36216570500045, -97.75762648799969)",10,17,5,,217,66,3247
229651,Jay Hill,ADVANCED ENERGY SOLUTIONS,Mylar_Flex,,6,,Adequate,,7,,Attic,,,,8,,12.5,,408,,Gas,Tank,Water_Saving,Y,0,Elec,08/21/2012 12:00:00 AM,22,16,1988,3,1225,,Single Family,05/20/2014 12:00:00 AM,"2205 SHOALMONT DR
Austin, Tx 78756
(30.32999358900048, -97.74180988299969)",7,12,7,53,217,7,3644
212081,Bob Saintey,"360 ENERGY SAVERS, LLC",Duct_Board,,6,,Inadequate,,,,Closet,,Up Flow,,1,,14.5,,683,,Elec,Tank,Water_Saving,N,0,Elec,10/02/2012 12:00:00 AM,8,30,1967,3,1708,1708,Single Family,05/20/2014 12:00:00 AM,"5406 BASSWOOD DR
Austin, Tx 78723
(30.29818745500046, -97.6755457219997)",1,19,8,26,309,33,3239
214839,Lynn Howden,AUSTIN QUALITY GREEN ENERGY AUDITS,,,,,,,,,,,,,,,,,,,Gas,Tank,Standard,N,36,Elec,03/11/2010 12:00:00 AM,0,38,1935,3,1317,,Single Family,05/20/2014 12:00:00 AM,"4011 AVENUE F
Austin, Tx 78751
(30.303463999000485, -97.7304348129997)",9,6,10,21,217,65,3640
133382,Jay Hill,ADVANCED ENERGY SOLUTIONS,Duct_Board,,4,,Adequate,,14.7,,Closet,,Up Flow,,20,,10.5,,634,,Elec,Tank,Standard,Y,70,Gas,04/04/2013 12:00:00 AM,30,8,1966,4,2538,,Single Family,05/20/2014 12:00:00 AM,"6108 HIGHLAND HILL DR
Austin, Tx 78731
(30.349253273000443, -97.75998109499966)",10,17,5,,217,66,3247
239516,Greg Hecker,ATTIC CARE LTD CO,Mylar_Flex,,8,,Adequate,,9,,Closet,,Up Flow,,20,,11.5,,496,,Gas,Tank,Water_Saving,Y,0,Gas,08/17/2012 12:00:00 AM,15,23,1956,3,1736,1236,Single Family,05/20/2014 12:00:00 AM,"7804 GAULT ST
Austin, Tx 78757
(30.34959675200048, -97.7190360569997)",7,3,7,89,217,16,3645
324267,Rob Scott,GREEN COLLAR OPERATIONS,Duct_Board,,6,,,,8.7,,Closet,,Up Flow,,,,,,480,,Elec,Tank,Standard,N,0,Gas,07/26/2011 12:00:00 AM,17.5,20.5,1980,3,1200,1200,Single Family,05/20/2014 12:00:00 AM,"7501 CALUMET COVE
Austin, Tx 78745
(30.20589470900046, -97.82930458699968)",5,5,1,,62,23,3259
366101,James Davis,ENERGY AUDIT MASTERS,Mylar_Flex,Mylar_Flex,6,6,Adequate,Adequate,23.1,22.4,Attic,Attic,Horizontal,Horizontal,,,9,9.5,541,457,Gas,Tank,Water_Saving,Y,396,Gas,10/17/2013 12:00:00 AM,30,8,1997,4,3449,1600,Single Family,05/20/2014 12:00:00 AM,"3313 TEXAS STAR LANE
Austin, Tx 78746
(30.266574379000474, -97.80760146499966)",8,10,2,,126,29,3260
114357,Chad Roesch,A-1 ENERGY AUDITS,Grey_Flex,Grey_Flex,8,8,Adequate,Adequate,18,16,Closet,Closet,Up Flow,Up Flow,14,13,12,12,795,148,Gas,Tank,Water_Saving,Y,0,Elec,03/23/2011 12:00:00 AM,17.6,20.4,1941,4,3976,297,Single Family,05/20/2014 12:00:00 AM,"2412 JARRAT AVE
Austin, Tx 78703
(30.292390955000485, -97.75763004099969)",9,26,10,52,126,69,2858
136337,Gary Cremeans,FOX SERVICE COMPANY,Sheet_Metal,,4,,Adequate,,18,,Closet,,Up Flow,,,,,,472,,Elec,Tank,Standard,N,0,Gas,03/18/2011 12:00:00 AM,12,26,1963,4,2362,2362,Single Family,05/20/2014 12:00:00 AM,"4006 ROCKLEDGE DR
Austin, Tx 78731
(30.355726071000447, -97.7668281659997)",10,17,5,,217,66,3247
329890,Vance Acker,GREEN LEAF ENERGY,Sheet_Metal,,4,,Adequate,,21.3,,Attic,,Horizontal,,10,,11,,433.3,,Elec,Tank,Standard,N,28,Elec,01/28/2014 12:00:00 AM,11,27,1972,1,650,500,Fourplex,05/20/2014 12:00:00 AM,"6406 BRADSHER DR C
Austin, Tx 78745
(30.198513468000442, -97.7832784309997)",2,5,4,1,373,23,3259
229795,Stephen Standley,AUSTIN AUDITORS,Duct_Board,,7,,Adequate,,20,,Attic,,Horizontal,,26,,,,475,,Gas,Tank,Water_Saving,N,45,Elec,06/11/2013 12:00:00 AM,14,24,1950,3,1426,1426,Single Family,05/20/2014 12:00:00 AM,"1303 PAYNE AVE
Austin, Tx 78757
(30.335094841000455, -97.72797242599967)",7,3,7,25,217,16,3645
360453,Jay Hill,ADVANCED ENERGY SOLUTIONS,Mylar_Flex,Mylar_Flex,6,6,Adequate,Adequate,5.5,5.5,Attic,Attic,Horizontal,Horizontal,20,,11.5,,468,267,Elec,Tank,Water_Saving,Y,0,Elec,05/31/2013 12:00:00 AM,38,,1994,4,3142,,Single Family,05/20/2014 12:00:00 AM,"8211 ASMARA DR
Austin, Tx 78750
(30.38995550800047, -97.80418444299966)",10,39,5,,540,28,3639
424022,Beau Delozier,GREENLIFE ENERGY SOLUTIONS,Mylar_Flex,,8,,Adequate,,10,,Attic,,Horizontal,,5,,14,,519,,Gas,Tank,Water_Saving,N,0,Gas,09/21/2010 12:00:00 AM,30,8,1997,4,2597,1300,Single Family,05/20/2014 12:00:00 AM,"7716 WALDON DR # C
Austin, Tx 78750
(30.379839466000476, -97.78636263299967)",10,39,5,,540,28,3639
337136,James Davis,ENERGY AUDIT MASTERS,Mylar_Flex,,6,,Adequate,,15.4,,Closet,,Up Flow,,,,9.5,,617,,Gas,Tank,Water_Saving,N,130,Gas,02/08/2012 12:00:00 AM,19,19,1991,3,1542,1500,Single Family,05/20/2014 12:00:00 AM,"8705 PINEY CREEK BEND
Austin, Tx 78745
(30.19369173700045, -97.8358176539997)",5,5,1,,62,23,3259
226284,Jon Beard,"CONSERVATION SPECIALISTS OF AUSTIN, LLC",Sheet_Metal,,2,,Adequate,,24,,Closet,,Up Flow,,9,,10,,497,,Gas,Tank,Water_Saving,Y,160,Gas,03/06/2013 12:00:00 AM,14,24,1959,2,1739,1739,Single Family,05/20/2014 12:00:00 AM,"4503 ERIN LANE
Austin, Tx 78756
(30.31884711100048, -97.74819029799966)",7,12,7,74,217,7,3644
252908,Roland Huettel,"ECO.INSPECTIONS, INC",Sheet_Metal,,2,,Adequate,,8.5,,Attic,,Horizontal,,22,,,,578,,Elec,Tank,Standard,Y,15,Elec,11/18/2009 12:00:00 AM,19,19,1974,3,1734,1234,Single Family,05/20/2014 12:00:00 AM,"1315 NEANS DR
Austin, Tx 78758
(30.375484392000487, -97.70161457599966)",4,22,9,16,217,18,3646
244315,James Davis,ENERGY AUDIT MASTERS,Sheet_Metal,,4,,Adequate,,20.9,,Closet,,Up Flow,,,,11.5,,455,,Gas,Tank,Water_Saving,N,0,Gas,03/21/2013 12:00:00 AM,30,8,1960,3,1137,1100,Single Family,05/20/2014 12:00:00 AM,"8208 BURRELL DR
Austin, Tx 78757
(30.357475444000443, -97.7211620709997)",7,3,7,9,217,16,3645
235194,Austin Doolin,"SIMPLY GREEN AUDITS, LLC",Mylar_Flex,,8,,Inadequate,,24.6,,Closet,,Up Flow,,,,,,432,,Gas,Tank,Standard,N,16,Gas,10/23/2009 12:00:00 AM,17.4,20.6,1963,2,1080,1080,Single Family,05/20/2014 12:00:00 AM,"600 W ST JOHNS AVE
Austin, Tx 78752
(30.337895969000442, -97.7145684629997)",4,40,9,4,217,3,3641
462600,Stephen Standley,AUSTIN AUDITORS,Mylar_Flex,,6,,Adequate,,9,,Attic,,Horizontal,,20,,12,,,,Elec,Tank,Water_Saving,Y,0,Elec,08/30/2013 12:00:00 AM,30,8,1999,3,2058,1029,Single Family,05/20/2014 12:00:00 AM,"13521 OREGON FLATS TRL
Austin, Tx 78727
(30.426713658000438, -97.68221513199967)",7,24,7,,540,36,3243
105194,Brady Zaitoon,SQUARE HOUSE,Duct_Board,,4,,Adequate,,19,,Closet,,Up Flow,,13,,10,,591,,Gas,Tank,Standard,Y,0,Gas,05/06/2013 12:00:00 AM,30,0,1980,3,1774,1774,Single Family,05/20/2014 12:00:00 AM,"1704 THOUSAND OAKS CIR
Austin, Tx 78746
(30.265947826000456, -97.80593144799968)",8,10,2,,126,29,3260
114857,James Davis,ENERGY AUDIT MASTERS,Mylar_Flex,,4.2,,Adequate,,8.2,,Attic,,Horizontal,,21,,9,,503,,Gas,Tankless,Water_Saving,Y,209,Gas,12/07/2009 12:00:00 AM,9,29,1940,2,1761,500,Single Family,05/20/2014 12:00:00 AM,"2702 ENFIELD ROAD
Austin, Tx 78703
(30.29082634900044, -97.7725287289997)",10,26,5,6,126,69,2858
350912,Jay Hill,ADVANCED ENERGY SOLUTIONS,Mylar_Flex,,6,,Adequate,,12.6,,Closet,,Up Flow,,20,,14,,566,,Elec,Tank,Standard,Y,54,Gas,09/16/2013 12:00:00 AM,38,,1982,2,1415,,Town Homes,05/20/2014 12:00:00 AM,"10901 CROWN COLONY DR
Austin, Tx 78747
(30.139584355000466, -97.7940530039997)",5,36,1,,484,4,3261
195121,Vance Acker,GREEN LEAF ENERGY,Mylar_Flex,,6,,Adequate,,28.9,,Closet,,Up Flow,,11,,8,,334.4,,Gas,Tank,Standard,Y,60,Elec,04/26/2012 12:00:00 AM,18,20,1950,3,836,800,Single Family,05/20/2014 12:00:00 AM,"1102 PROSPECT
Austin, Tx 78702
(30.265483538000467, -97.71784809399969)",1,7,8,59,309,1,2857
316927,Lynn Howden,AUSTIN QUALITY GREEN ENERGY AUDITS,Sheet_Metal,,6,,Inadequate,,23,,Closet,,Up Flow,,11,,10,,531,,Elec,Tank,Water_Saving,N,55,Elec,06/30/2013 12:00:00 AM,24,14,1971,3,1062,826,Single Family,05/20/2014 12:00:00 AM,"904 EMERALD WOOD DR
Austin, Tx 78745
(30.214722113000448, -97.78267082799965)",3,5,3,58,373,23,3259
268634,James Davis,ENERGY AUDIT MASTERS,Grey_Flex,,5,,Adequate,,35.9,,Attic,,Horizontal,,,,9.5,,488,,Gas,Tank,Water_Saving,N,14,Gas,08/30/2013 12:00:00 AM,19,19,1981,3,975,975,Duplex,05/20/2014 12:00:00 AM,"2205 SINGLETREE AVENUE A
Austin, Tx 78727
(30.421347098000467, -97.69561790999967)",7,24,7,,540,36,3243
302800,James Davis,ENERGY AUDIT MASTERS,Duct_Board,Duct_Board,6,6,Adequate,Adequate,30.1,7.7,Closet,Attic,Up Flow,Up Flow,9,,9.5,,475,448,Gas,Tank,Standard,N,270,Gas,09/01/2009 12:00:00 AM,18,20,1976,4,1859,1000,Single Family,05/20/2014 12:00:00 AM,"2720 TETHER TRAIL
Austin, Tx 78704
(30.248495552000463, -97.79139755799969)",5,9,1,93,126,75,2859
330570,Gary Pruett,LAND AMERICA PROPERTY INSPECTIONS,Grey_Flex,,4,,Adequate,,44,,Closet,,Up Flow,,19,,,,,,Gas,Tank,Standard,Y,177,Gas,06/22/2011 12:00:00 AM,19,19,1979,3,1830,1830,Single Family,05/20/2014 12:00:00 AM,"2712 JORWOODS DR
Austin, Tx 78745
(30.200926110000466, -97.82129797699969)",5,5,1,,62,23,3259
241199,Roland Huettel,"ECO.INSPECTIONS, INC",Duct_Board,,,,Adequate,,23.8,,Closet,,Up Flow,,8,,,,693,,Gas,Tank,Water_Saving,N,60,Gas,03/27/2010 12:00:00 AM,24,14,1965,3,1734,1734,Single Family,05/20/2014 12:00:00 AM,"2905 WHITEWAY DR
Austin, Tx 78757
(30.355515246000436, -97.74083392999967)",7,3,7,53,217,16,3645
496487,Trent Brazziel,AUSTIN GREENTEAM,Mylar_Flex,Duct_Board,6,6,Inadequate,Inadequate,23,16.6,Garage,Closet,Up Flow,Up Flow,10,14,,,348,348,Elec,Tank,Water_Saving,Y,451,Elec,04/10/2012 12:00:00 AM,19,19,1983,3,3129,2337,Single Family,05/20/2014 12:00:00 AM,"6715 BEAUFORD DR
Austin, Tx 78750
(30.376546807000466, -97.79273357199969)",10,39,5,,540,28,3639
466028,Vance Acker,GREEN LEAF ENERGY,Mylar_Flex,,8,,Adequate,,15.6,,Closet,,Up Flow,,15,,,,400,,Gas,Tank,Standard,Y,0,Gas,12/02/2011 12:00:00 AM,38,0,1999,3,1755,1100,Single Family,05/20/2014 12:00:00 AM,"4416 COMPANEROS WAY
Austin, Tx 78749
(30.195606927000483, -97.85889350599967)",8,38,2,,62,53,3638
241693,David Malone,1ST CHOICE ENERGY,Sheet_Metal,,4,,Adequate,,19,,Closet,,Up Flow,,6,,12,,514,,Gas,Tank,Standard,Y,91,Gas,11/06/2009 12:00:00 AM,20,18,1968,3,1284,948,Single Family,05/20/2014 12:00:00 AM,"8404 LEESBURG CIRCLE
Austin, Tx 78758
(30.355478529000436, -97.71027142599968)",4,22,9,16,63,18,3646
252659,Robert Scott,GREEN COLLAR OPERATIONS,Sheet_Metal,,6,,Inadequate,,91,,Closet,,Up Flow,,13,,,,628,,Gas,Tank,Water_Saving,Y,0,Gas,04/20/2010 12:00:00 AM,13.2,24.8,1965,3,1884,1884,Single Family,05/20/2014 12:00:00 AM,"8704 WILLOWICK
Austin, Tx 78759
(30.377287063000438, -97.74295165399968)",10,51,5,,217,58,3647
293786,John Drake,ALL STAR ENERGY AUDITS,Grey_Flex,,5.79,,Adequate,,53,,Closet,,Up Flow,,14,,,,487,,Elec,Tank,Standard,N,5.2,Gas,09/26/2009 12:00:00 AM,17,21,1985,2,974,487,Fourplex,05/20/2014 12:00:00 AM,"5311 S PLEASANT VALLEY RD
Austin, Tx 78744
(30.194552803000477, -97.74462877799965)",2,25,4,39,484,20,3258
332148,James Davis,ENERGY AUDIT MASTERS,Mylar_Flex,Mylar_Flex,6,6,Adequate,,17.6,18,Attic,Attic,Horizontal,Horizontal,,13,10,11,539,492,Gas,Tank,Water_Saving,Y,66,Gas,06/19/2012 12:00:00 AM,30,8,2001,4,3046,800,Single Family,05/20/2014 12:00:00 AM,"9404 KISOBA TERRACE
Austin, Tx 78749
(30.207505505000483, -97.88499315499968)",8,38,2,,531,53,3638
373220,James Davis,ENERGY AUDIT MASTERS,Mylar_Flex,,6,,Adequate,,32.4,,Closet,,Up Flow,,,,9,,479,,Gas,Tank,Water_Saving,N,132,Gas,11/15/2012 12:00:00 AM,19,19,1995,3,1436,550,Single Family,05/20/2014 12:00:00 AM,"8109 HUDDLESTON LN
Austin, Tx 78748
(30.184835907000434, -97.79930941399965)",2,37,4,,373,22,3637
113000,Trent Brazziel,AUSTIN GREENTEAM,Duct_Board,,4,,Inadequate,,30,,,,Horizontal,,,,,,570,,Elec,Tank,Water_Saving,Y,103,Elec,05/10/2012 12:00:00 AM,,,1983,2,855,,Town Homes,05/20/2014 12:00:00 AM,"2605 ENFIELD #105
Austin, Tx 78703
(30.290205719000483, -97.77148526499968)",10,26,5,6,126,69,2858
126425,William Marshall,AUSTIN AUDITORS,Mylar_Flex,,4,,Adequate,,23,,,,Up Flow,,6,,12,,668,,Gas,Tank,Standard,N,0,Gas,08/23/2010 12:00:00 AM,22,0,1992,3,3342,642,Single Family,05/20/2014 12:00:00 AM,"4301 WATERFORD PL
Austin, Tx 78731
(30.334430387000452, -97.77470922699968)",10,17,5,,217,66,3247
344424,Lynn Howden,AUSTIN QUALITY GREEN ENERGY AUDITS,Grey_Flex,,2,,Adequate,,16,,Closet,,Up Flow,,9,,8,,597,,Elec,Tank,Water_Saving,Y,45,Elec,08/17/2009 12:00:00 AM,12,26,1982,4,2092,1680,Single Family,05/20/2014 12:00:00 AM,"9304 TEXAS OAKS DR
Austin, Tx 78748
(30.17551223400045, -97.81401978099967)",5,37,1,,417,22,3637
104211,Jay Hill,ADVANCED ENERGY SOLUTIONS,Sheet_Metal,,4,,Adequate,,9.5,,Closet,,Up Flow,,6,,13.5,,407,,Gas,Tank,Water_Saving,N,96,Gas,06/07/2013 12:00:00 AM,18,20,1972,2,1212,,Duplex,05/20/2014 12:00:00 AM,"2304 TRAILSIDE DR B
Austin, Tx 78704
(30.259472660000483, -97.7747613409997)",5,9,1,93,217,75,2859
381642,Aaron Capps,AUSTINTEXAS ENERGY AUDITS,Mylar_Flex,,15,,Adequate,,9,,Closet,,Up Flow,,13,,10,,433,,Gas,Tank,Standard,Y,0,Gas,06/11/2009 12:00:00 AM,84,,1996,3,1200,1200,Single Family,05/20/2014 12:00:00 AM,"9337 NOTCHES DR
Austin, Tx 78748
(30.18468548600049, -97.83587332199966)",5,37,1,,62,22,3637
216042,Scott Young,"ACCOUNTABLE ENERGY SOLUTIONS, LLC",Mylar_Flex,,4,,Adequate,,23,,Closet,,Up Flow,,14,,9.5,,411,,Gas,Tank,Water_Saving,Y,0,Gas,08/20/2013 12:00:00 AM,19,19,1939,2,1642,1642,Single Family,05/20/2014 12:00:00 AM,"4401 DUVAL ST
Austin, Tx 78751
(30.305894407000437, -97.72524473099969)",9,6,10,50,217,65,3640
500988,Randall Jennings,"AVAIL, LLC",Sheet_Metal,,4,,Adequate,,16,,Closet,,Up Flow,,19,,9.5,,486,,Gas,Tank,Standard,N,33,Gas,02/12/2010 12:00:00 AM,14,,1971,3,1703,1703,Single Family,05/20/2014 12:00:00 AM,"11310 JANUARY DR
Austin, Tx 78753
(30.374767823000468, -97.66726077699968)",1,47,8,,217,78,3642
466815,Brady Zaitoon,GREEN BUILDING APPLICATIONS,Duct_Board,,6,,Adequate,,18,,Closet,,Up Flow,,14,,9.5,,508,,Gas,Tank,Water_Saving,Y,0,Gas,08/09/2012 12:00:00 AM,30,0,2000,3,1271,1271,Single Family,05/20/2014 12:00:00 AM,"11236 PARDONERSTALE LN
Austin, Tx 78748
(30.155239880000465, -97.8312920249997)",5,37,1,,373,22,3637
321749,Edward Ingram,1ST STEP ENERGY AUDITS,Duct_Board,,7,,Adequate,,24,,Attic,,Horizontal,,19,,,,500,,Elec,Tank,Standard,Y,0,Elec,04/21/2011 12:00:00 AM,28,10,1992,4,2141,2100,Single Family,05/20/2014 12:00:00 AM,"7705 KIVA DR
Austin, Tx 78749
(30.21694406600045, -97.85912446599968)",8,38,2,,531,53,3638
