"application_type","permit_no","work_type","added_date","issued_date","final_date","expired_date","status","building_area","description","st_no","pre_dir","st_name","suffix","post_dir","city","state","zip","latitude","longitude","location","geolocation"
"USE & OCCUPANCY PERMIT","380937","OCCUPY","2021-04-19T07:04:58.000","2021-06-02T02:06:15.000","2021-06-02T02:06:15.000",,"Finaled","1","#3 RESI - U of O - LVL 28 - EXTERIOR AMENITY SPACE&nbsp; &amp; POOL DECK&nbsp;&nbsp;          &nbsp;&nbsp;","7272",,"WISCONSIN","AVE",,"BETHESDA","MD","20814","38.982053","-77.093426",,"POINT (-77.093426 38.982053)"
"USE & OCCUPANCY PERMIT","380938","OCCUPY","2021-04-19T07:04:49.000","2021-06-02T02:06:12.000","2021-06-02T02:06:12.000",,"Finaled","1","#3 RESI - U of O - LVL 28 - INTERIOR AMENITY SPACE&nbsp;&nbsp;&nbsp;          &nbsp;&nbsp;","7272",,"WISCONSIN","AVE",,"BETHESDA","MD","20814","38.982053","-77.093426",,"POINT (-77.093426 38.982053)"
"USE & OCCUPANCY PERMIT","373390","OCCUPY","2020-02-04T01:02:35.000","2021-06-01T08:06:12.000","2021-06-01T08:06:12.000",,"Finaled","1","1 COMM TOWNHOME","11310",,"EMERALD PARK","RD",,"POTOMAC","MD","20854","39.041055","-77.154826",,"POINT (-77.154826 39.041055)"
"USE & OCCUPANCY PERMIT","376552","OCCUPY","2020-08-13T12:08:46.000","2021-05-28T07:05:36.000","2021-05-28T07:05:36.000",,"Finaled","1","POOL","308",,"BALTUSROL","DR",,"GERMANTOWN","MD","20874","39.200283","-77.274022",,"POINT (-77.274022 39.200283)"
"USE & OCCUPANCY PERMIT","376354","OCCUPY","2020-08-03T03:08:49.000","2021-05-28T07:05:06.000","2021-05-28T07:05:06.000",,"Finaled","1","EQUIPMENT SHED","308",,"BALTUSROL","DR",,"GERMANTOWN","MD","20874","39.200283","-77.274022",,"POINT (-77.274022 39.200283)"
"USE & OCCUPANCY PERMIT","363963","OCCUPY","2018-06-21T09:06:58.000","2021-05-28T03:05:40.000","2021-05-28T03:05:40.000",,"Finaled","1","CLUB HOUSE/POOL = 85%&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; (Building permit #817929)RESTING AREA = 15%","685",,"WEALD","WAY",,"CLARKSBURG","MD","20871","39.228249","-77.276526",,"POINT (-77.276526 39.228249)"
"USE & OCCUPANCY PERMIT","373058","USE","2020-01-10T09:01:55.000","2021-05-28T03:05:38.000","2021-05-28T03:05:38.000",,"Finaled","1","COMMERCIAL POOL","685",,"WEALD","WAY",,"CLARKSBURG","MD","20871","39.228249","-77.276526",,"POINT (-77.276526 39.228249)"
"USE & OCCUPANCY PERMIT","378391","OCCUPY","2020-11-24T03:11:47.000","2021-05-27T08:05:51.000","2021-05-27T08:05:51.000",,"Finaled","1","TOWNHOUSE","22134",,"CABIN BRANCH","AVE",,"CLARKSBURG","MD","20871","39.218625","-77.283763",,"POINT (-77.283763 39.218625)"
"USE & OCCUPANCY PERMIT","377454","OCCUPY","2020-09-25T02:09:36.000","2021-05-27T04:05:44.000","2021-05-27T04:05:44.000",,"Finaled","1","POOL","16210",,"COLUMBUS","AVE",,"ROCKVILLE","MD","20855","39.125935","-77.167351",,"POINT (-77.167351 39.125935)"
"USE & OCCUPANCY PERMIT","370524","OCCUPY","2019-08-01T03:08:18.000","2021-05-27T04:05:10.000","2021-05-27T04:05:10.000",,"Finaled","1","COMMUNITY CLUBHOUSE","16210",,"COLUMBUS","AVE",,"ROCKVILLE","MD","20855","39.125935","-77.167351",,"POINT (-77.167351 39.125935)"
"USE & OCCUPANCY PERMIT","372616","OCCUPY","2019-12-04T11:12:23.000","2021-05-26T10:05:21.000","2021-05-26T10:05:21.000",,"Finaled","1","4 STORY TOWNHOUSE","8225",,"RIVER","RD",,"BETHESDA","MD","20817","38.995611","-77.165904",,"POINT (-77.165904 38.995611)"
"USE & OCCUPANCY PERMIT","381443","OCCUPY","2021-05-14T09:05:58.000","2021-05-26T02:05:39.000","2021-05-26T02:05:39.000",,"Finaled","1","&nbsp;TENT STRUCTURE FOR OUTDOOR EVENTS","5301",,"TUCKERMAN","LN",,"ROCKVILLE","MD","20852","39.031417","-77.102898",,"POINT (-77.102898 39.031417)"
"USE & OCCUPANCY PERMIT","378878","OCCUPY","2021-01-05T11:01:34.000","2021-05-26T01:05:55.000","2021-05-26T01:05:56.000",,"Finaled","1",,"909",,"ROSE","AVE",,"ROCKVILLE","MD","20852","39.051342","-77.116326",,"POINT (-77.116326 39.051342)"
"USE & OCCUPANCY PERMIT","372619","OCCUPY","2019-12-04T12:12:25.000","2021-05-26T01:05:31.000","2021-05-26T01:05:31.000",,"Finaled","1","NEW COMM TH","8223",,"RIVER","RD",,"BETHESDA","MD","20817","38.995647","-77.16597",,"POINT (-77.16597 38.995647)"
"USE & OCCUPANCY PERMIT","378468","OCCUPY","2020-12-04T07:12:47.000","2021-05-26T01:05:21.000","2021-05-26T01:05:22.000",,"Finaled","1",,"22138",,"CABIN BRANCH","AVE",,"CLARKSBURG","MD","20871","39.218742","-77.283825",,"POINT (-77.283825 39.218742)"
"USE & OCCUPANCY PERMIT","368562","OCCUPY","2019-04-24T04:04:01.000","2021-05-24T03:05:52.000","2021-05-24T03:05:52.000",,"Finaled","1",,"13126",,"WINGED FOOT","LN",,"GERMANTOWN","MD","20874","39.200826","-77.271682",,"POINT (-77.271682 39.200826)"
"USE & OCCUPANCY PERMIT","381001","OCCUPY","2021-04-20T06:04:05.000","2021-05-24T02:05:29.000","2021-05-24T02:05:29.000",,"Finaled","1","CONSTRUCTION TRAILERFOR ZONING TO FI","5227",,"RIVER","RD",,"BETHESDA","MD","20816","38.965802","-77.104042",,"POINT (-77.104042 38.965802)"
"USE & OCCUPANCY PERMIT","377733","OCCUPY","2020-10-12T12:10:27.000","2021-05-21T07:05:45.000","2021-05-21T07:05:45.000",,"Finaled","1","RESIDENTIAL TOWNHOUSE - 4-STORY (Building Permit 928536)","13219",,"GARNKIRK FOREST","DR",,"CLARKSBURG","MD","20871","39.229142","-77.275744",,"POINT (-77.275744 39.229142)"
"USE & OCCUPANCY PERMIT","373387","OCCUPY","2020-02-04T01:02:11.000","2021-05-21T03:05:29.000","2021-05-21T03:05:29.000",,"Finaled","1","1 COMM TOWNHOME","11316",,"EMERALD PARK","RD",,"POTOMAC","MD","20854","39.041237","-77.154766",,"POINT (-77.154766 39.041237)"
"USE & OCCUPANCY PERMIT","373388","OCCUPY","2020-02-04T01:02:33.000","2021-05-21T03:05:25.000","2021-05-21T03:05:25.000",,"Finaled","1","1 COMM TOWNHOME","11314",,"EMERALD PARK","RD",,"POTOMAC","MD","20854","39.041133","-77.154773",,"POINT (-77.154773 39.041133)"
"USE & OCCUPANCY PERMIT","379270","OCCUPY","2021-02-01T09:02:02.000","2021-05-20T08:05:12.000","2021-05-20T08:05:12.000",,"Finaled","1","TOWNHOUSE","107",,"SHORT OAK","ALY",,"CLARKSBURG","MD","20871","39.229538","-77.275722",,"POINT (-77.275722 39.229538)"
"USE & OCCUPANCY PERMIT","377810","OCCUPY","2020-10-15T08:10:15.000","2021-05-20T07:05:26.000","2021-05-20T07:05:27.000",,"Finaled","1",,"13217",,"GARNKIRK FOREST","DR",,"CLARKSBURG","MD","20871","39.229179","-77.275693",,"POINT (-77.275693 39.229179)"
"USE & OCCUPANCY PERMIT","380934","OCCUPY","2021-04-19T07:04:27.000","2021-05-20T03:05:54.000","2021-05-20T03:05:54.000",,"Finaled","1","#3 RESI - U of O - Lvls 23 thru 26 without Hoist Units&nbsp;","7272",,"WISCONSIN","AVE",,"BETHESDA","MD","20814","38.982053","-77.093426",,"POINT (-77.093426 38.982053)"
"USE & OCCUPANCY PERMIT","380320","OCCUPY","2021-03-23T02:03:06.000","2021-05-20T03:05:29.000","2021-05-20T03:05:29.000",,"Finaled","1","#3 RESI - U of O - Lvls 17 thru 22 Hoist Units","7272",,"WISCONSIN","AVE",,"BETHESDA","MD","20814","38.982053","-77.093426","#3 RESI - U of O - Lvls 17 thru 22 Hoist Units","POINT (-77.093426 38.982053)"
"USE & OCCUPANCY PERMIT","380933","OCCUPY","2021-04-19T07:04:31.000","2021-05-20T03:05:17.000","2021-05-20T03:05:18.000",,"Finaled","1","#3 RESI - U of O - Lvls 23 thru 26 HOIST UNITS","7272",,"WISCONSIN","AVE",,"BETHESDA","MD","20814","38.982053","-77.093426",,"POINT (-77.093426 38.982053)"
"USE & OCCUPANCY PERMIT","379843","OCCUPY","2021-02-26T09:02:18.000","2021-05-20T02:05:48.000","2021-05-20T02:05:48.000",,"Finaled","1","#3 RESI - U of O - Lvls 13 thru 16 Hoist Units","7272",,"WISCONSIN","AVE",,"BETHESDA","MD","20814","38.982053","-77.093426",,"POINT (-77.093426 38.982053)"
"USE & OCCUPANCY PERMIT","370099","USE","2019-07-09T01:07:52.000","2021-05-18T10:05:43.000","2021-05-18T10:05:43.000",,"Finaled","1","RESIDENTIAL UNITS - FLOORS 4&amp; 5 ONLYUNITS 401 thru 416 / 418 thru 422 / 501 thru 516 / 518 / 519 / 521 / 522","8001",,"WOODMONT","AVE",,"BETHESDA","MD","20814","38.989899","-77.096085",,"POINT (-77.096085 38.989899)"
"USE & OCCUPANCY PERMIT","381278","USE","2021-05-04T03:05:56.000","2021-05-18T08:05:15.000","2021-05-18T08:05:16.000",,"Finaled","1","DAYCARE - 12 CHILDREN MAX","9205",,"TULIP GROVE","RD",,"GAITHERSBURG","MD","20879","39.167588","-77.190115",,"POINT (-77.190115 39.167588)"
"USE & OCCUPANCY PERMIT","380321","OCCUPY","2021-03-23T02:03:17.000","2021-05-18T08:05:02.000","2021-05-18T08:05:02.000",,"Finaled","1","#3 RESI - U of O - Lvls 17 thru 22 without Hoist Units&nbsp;","7272",,"WISCONSIN","AVE",,"BETHESDA","MD","20814","38.982053","-77.093426","#3 RESI - U of O - Lvls 17 thru 22 without Hoist Units","POINT (-77.093426 38.982053)"
"USE & OCCUPANCY PERMIT","381366","OCCUPY","2021-05-11T11:05:38.000","2021-05-18T07:05:54.000","2021-05-18T07:05:57.000",,"Finaled","1","ROMANIAN FOOD FESTIVAL: MAY 14TH - 16TH&nbsp; 2021 -( NOTE: 501 (C) (3) SUBMITTED, &nbsp;FOOD WILL BE SERVED - RECEIPT SUBMITTED ; ALCOHOL WILL BE SERVED) ; ( RELATED BENEFIT PERFORMANCE: 267546 )  &nbsp;TENTS TOTAL : 31- 40'.0 X 60'.0&nbsp; ; HEALTH DEPT. COVID APPROVAL SUBMITTED )","9111",,"RIVER","RD",,"POTOMAC","MD","20854","39.005155","-77.186128",,"POINT (-77.186128 39.005155)"
"USE & OCCUPANCY PERMIT","379840","OCCUPY","2021-02-26T09:02:18.000","2021-05-18T07:05:33.000","2021-05-18T07:05:33.000",,"Finaled","1","#3 RESI - U of O - Lvls 6 thru 12 Hoist Units","7272",,"WISCONSIN","AVE",,"BETHESDA","MD","20814","38.982053","-77.093426",,"POINT (-77.093426 38.982053)"
"USE & OCCUPANCY PERMIT","378249","OCCUPY","2020-11-13T07:11:23.000","2021-05-18T03:05:52.000","2021-05-18T03:05:52.000",,"Finaled","1","MODEL HOME SALES OFFICE","8125",,"RIVER","RD",,"BETHESDA","MD","20817","38.99657","-77.16449",,"POINT (-77.16449 38.99657)"
"USE & OCCUPANCY PERMIT","370215","USE","2019-07-12T10:07:46.000","2021-05-17T10:05:11.000","2021-05-17T10:05:11.000",,"Finaled","1","MERCANTILE SPACE /GROUND FLOOR / RETAIL 20","8001",,"WOODMONT","AVE",,"BETHESDA","MD","20814","38.989899","-77.096085",,"POINT (-77.096085 38.989899)"
"USE & OCCUPANCY PERMIT","376143","USE","2020-07-21T10:07:14.000","2021-05-17T08:05:20.000","2021-05-17T08:05:20.000",,"Finaled","1","BUSINESS USE FOR FLOORS 6-8","7272",,"WISCONSIN","AVE",,"BETHESDA","MD","20814","38.982053","-77.093426","FLOORS 6-8","POINT (-77.093426 38.982053)"
"USE & OCCUPANCY PERMIT","377714","OCCUPY","2020-10-09T01:10:03.000","2021-05-14T03:05:32.000","2021-05-14T03:05:32.000",,"Finaled","1","RESIDENTIAL TOWNHOME","13213",,"GARNKIRK FOREST","DR",,"CLARKSBURG","MD","20871","39.229252","-77.275586",,"POINT (-77.275586 39.229252)"
"USE & OCCUPANCY PERMIT","377748","OCCUPY","2020-10-12T01:10:12.000","2021-05-14T03:05:18.000","2021-05-14T03:05:19.000",,"Finaled","1","COMM TH","13215",,"GARNKIRK FOREST","DR",,"CLARKSBURG","MD","20871","39.229213","-77.275641",,"POINT (-77.275641 39.229213)"
"USE & OCCUPANCY PERMIT","381318","USE","2021-05-06T01:05:04.000","2021-05-13T12:05:24.000","2021-05-13T12:05:24.000",,"Finaled","1","ROOMS 6 / 9 / 10 to be used as classrooms for children.","8401",,"GRUBB","RD",,"SILVER SPRING","MD","20910","38.994564","-77.051811",,"POINT (-77.051811 38.994564)"
"USE & OCCUPANCY PERMIT","378049","OCCUPY","2020-11-02T09:11:41.000","2021-05-13T12:05:14.000","2021-05-13T12:05:14.000",,"Finaled","1",,"101",,"SHORT OAK","ALY",,"CLARKSBURG","MD","20871","39.229436","-77.275881",,"POINT (-77.275881 39.229436)"
"USE & OCCUPANCY PERMIT","380694","OCCUPY","2021-04-08T11:04:24.000","2021-05-13T10:05:22.000","2021-05-13T10:05:22.000",,"Finaled","1","GOVERNMENT RESEARCH","9800",,"MEDICAL CENTER","DR",,"ROCKVILLE","MD","20850","39.095847","-77.197245",,"POINT (-77.197245 39.095847)"
"USE & OCCUPANCY PERMIT","381320","USE","2021-05-06T01:05:04.000","2021-05-13T09:05:43.000","2021-05-13T09:05:43.000",,"Finaled","1","CLASSROOMS 11 / 12 TO BE USED FOR INDOOR RECESS FOR CHILDREN","8401",,"GRUBB","RD",,"SILVER SPRING","MD","20910","38.994564","-77.051811",,"POINT (-77.051811 38.994564)"
"USE & OCCUPANCY PERMIT","380225","OCCUPY","2021-03-18T11:03:59.000","2021-05-13T09:05:24.000","2021-05-13T09:05:24.000",,"Finaled","1","BEAUTY &amp; COSMETIC SERVICES--- EVALASH BEAUTY","6315",,"EXECUTIVE","BLVD",,"ROCKVILLE","MD","20852","0","0",,"POINT (0 0)"
"USE & OCCUPANCY PERMIT","381319","USE","2021-05-06T01:05:54.000","2021-05-13T09:05:01.000","2021-05-13T09:05:02.000",,"Finaled","1","PLACE OF WORSHIP / AUXILARY SPACE FOR CHILDCARE","8401",,"GRUBB","RD",,"SILVER SPRING","MD","20910","38.994564","-77.051811",,"POINT (-77.051811 38.994564)"
"USE & OCCUPANCY PERMIT","377747","OCCUPY","2020-10-12T01:10:14.000","2021-05-13T08:05:00.000","2021-05-13T08:05:00.000",,"Finaled","1","COMM TH","13205",,"GARNKIRK FOREST","DR",,"CLARKSBURG","MD","20871","39.229394","-77.275369",,"POINT (-77.275369 39.229394)"
"USE & OCCUPANCY PERMIT","381335","OCCUPY","2021-05-07T10:05:46.000","2021-05-13T02:05:17.000","2021-05-13T02:05:17.000",,"Finaled","1","MERCANTILE","11610",,"ROCKVILLE","PIKE",,"ROCKVILLE","MD","20852","39.047674","-77.113893",,"POINT (-77.113893 39.047674)"
"USE & OCCUPANCY PERMIT","377757","OCCUPY","2020-10-12T05:10:12.000","2021-05-12T08:05:30.000","2021-05-12T08:05:30.000",,"Finaled","1",,"13209",,"GARNKIRK FOREST","DR",,"CLARKSBURG","MD","20871","39.229317","-77.275474",,"POINT (-77.275474 39.229317)"
"USE & OCCUPANCY PERMIT","378937","OCCUPY","2021-01-08T10:01:48.000","2021-05-12T07:05:37.000","2021-05-12T07:05:37.000",,"Finaled","1","4TH FLOOR SUITE 430 -- POTOMAC ONCOLOGY &amp; HEMATOLOGY","12800",,"MIDDLEBROOK","RD",,"GERMANTOWN","MD","20874","39.17675","-77.265407",,"POINT (-77.265407 39.17675)"
"USE & OCCUPANCY PERMIT","381334","OCCUPY","2021-05-07T08:05:06.000","2021-05-12T07:05:29.000","2021-05-12T07:05:30.000",,"Finaled","1","BUSINESS USE&nbsp;","15920",,"LUANNE","DR",,"GAITHERSBURG","MD","20877","39.118346","-77.185786",,"POINT (-77.185786 39.118346)"
"USE & OCCUPANCY PERMIT","377676","OCCUPY","2020-10-07T02:10:10.000","2021-05-11T12:05:30.000","2021-05-11T12:05:30.000",,"Finaled","1",,"13207",,"GARNKIRK FOREST","DR",,"CLARKSBURG","MD","20871","39.229359","-77.275428",,"POINT (-77.275428 39.229359)"
"USE & OCCUPANCY PERMIT","374039","OCCUPY","2020-03-12T03:03:43.000","2021-05-10T09:05:18.000","2021-05-10T09:05:18.000",,"Finaled","1","DAY CARE&nbsp;&nbsp; (1-4 USE)M&nbsp;&nbsp;","2",,"BETHESDA METRO","CTR",,"BETHESDA","MD","20814","38.983751","-77.09552",,"POINT (-77.09552 38.983751)"
"USE & OCCUPANCY PERMIT","373079","OCCUPY","2020-01-13T10:01:35.000","2021-05-10T08:05:39.000","2021-05-10T08:05:40.000",,"Finaled","1","NEW CONSTRUCTION--&nbsp; AUTOZONE","9936",,"MAIN","ST",,"DAMASCUS","MD","20872","39.288135","-77.205749",,"POINT (-77.205749 39.288135)"
"USE & OCCUPANCY PERMIT","365057","OCCUPY","2018-09-13T10:09:37.000","2021-05-07T02:05:33.000","2021-05-07T02:05:33.000",,"Finaled","1","This application is for the Multifamily Apartments Building 3000.   The overall project consists of a single multi-family residential 4-story building (Type VA construction with a NFPA 13 sprinkler system) divided into 4 buildings by firewalls, wrapped around a precast parking garage of Type IIB construction.","2511",,"GLENALLAN","AVE",,"SILVER SPRING","MD","20906","39.064334","-77.052937",,"POINT (-77.052937 39.064334)"
"USE & OCCUPANCY PERMIT","380341","OCCUPY","2021-03-24T10:03:06.000","2021-05-07T01:05:59.000","2021-05-07T01:05:00.000",,"Finaled","1",,"23335",,"FREDERICK","RD",,"CLARKSBURG","MD","20871","39.239027","-77.279451",,"POINT (-77.279451 39.239027)"
"USE & OCCUPANCY PERMIT","381192","OCCUPY","2021-04-29T02:04:26.000","2021-05-07T01:05:36.000","2021-05-07T01:05:36.000",,"Finaled","1","MERCANTILE : 100 %","22705",,"CLARKSBURG","RD",,"BOYDS","MD","20841","39.228428","-77.28644",,"POINT (-77.28644 39.228428)"
"USE & OCCUPANCY PERMIT","381201","OCCUPY","2021-04-30T08:04:20.000","2021-05-06T12:05:59.000","2021-05-06T12:05:00.000",,"Finaled","1","TEMPORARY 180 DAY ---USE AND OCCUPANCY","11701",,"NEW HAMPSHIRE","AVE",,"SILVER SPRING","MD","20904","39.04805","-76.992582",,"POINT (-76.992582 39.04805)"
"USE & OCCUPANCY PERMIT","380558","OCCUPY","2021-04-02T02:04:32.000","2021-05-06T10:05:59.000","2021-05-06T10:05:00.000",,"Finaled","1","Group Day Care (9-12 persons)","7620",,"DEW WOOD","DR",,"ROCKVILLE","MD","20855","39.149384","-77.156117",,"POINT (-77.156117 39.149384)"
"USE & OCCUPANCY PERMIT","368865","OCCUPY","2019-05-09T08:05:26.000","2021-05-06T10:05:57.000","2021-05-06T10:05:57.000",,"Finaled","1","TENANT FIT OUT --CARPET ONE","19237",,"WATKINS MILL","RD",,"MONTGOMERY VILLAGE","MD","20886","39.172377","-77.205838",,"POINT (-77.205838 39.172377)"
"USE & OCCUPANCY PERMIT","378180","OCCUPY","2020-11-09T10:11:02.000","2021-05-06T10:05:50.000","2021-05-06T10:05:50.000",,"Finaled","1","Multi-family 1 -5 floors Hoist Units","7272",,"WISCONSIN","AVE",,"BETHESDA","MD","20814","38.982053","-77.093426",,"POINT (-77.093426 38.982053)"
"USE & OCCUPANCY PERMIT","368618","USE","2019-04-26T07:04:39.000","2021-05-06T10:05:38.000","2021-05-06T10:05:38.000",,"Finaled","1","ANIMAL HOSPITAL","19243",,"WATKINS MILL","RD",,"MONTGOMERY VILLAGE","MD","20886","39.172744","-77.205609",,"POINT (-77.205609 39.172744)"
"USE & OCCUPANCY PERMIT","356953","OCCUPY","2017-03-01T01:03:55.000","2021-05-06T01:05:18.000","2021-05-06T01:05:18.000",,"Finaled","1","LUCKY STRIKE BETHESDA--SPACE 1022","7101",,"DEMOCRACY","BLVD",,"BETHESDA","MD","20817","39.024358","-77.145864",,"POINT (-77.145864 39.024358)"
"USE & OCCUPANCY PERMIT","378617","OCCUPY","2020-12-15T10:12:20.000","2021-05-06T01:05:14.000","2021-05-06T01:05:14.000",,"Finaled","1",,"7905",,"TUCKERMAN","LN",,"POTOMAC","MD","20854","39.040534","-77.155951",,"POINT (-77.155951 39.040534)"
"USE & OCCUPANCY PERMIT","380476","OCCUPY","2021-03-31T11:03:50.000","2021-05-05T12:05:18.000","2021-05-05T12:05:18.000",,"Finaled","1","PROVISION OF PSYCHOTHERAPY : CERTIFIED CLINICAL : LICENSE NUBMER: 14141&nbsp; : EXPIRES: 10-31-2022 ; RELATED&nbsp; HOME OCCUPATION: 380475 ) NOTE: NO PHYSICAL EXAMNATION PERFORMED )","18841",,"PORTERFIELD","WAY",,"GERMANTOWN","MD","20874","39.165947","-77.273446",,"POINT (-77.273446 39.165947)"
"USE & OCCUPANCY PERMIT","380866","OCCUPY","2021-04-15T11:04:39.000","2021-05-04T07:05:06.000","2021-05-04T07:05:06.000",,"Finaled","1","REGENERATIVE ORTHOPEDICS - SUITE 230","11200",,"ROCKVILLE","PIKE",,"ROCKVILLE","MD","20852","39.040832","-77.110806",,"POINT (-77.110806 39.040832)"
"USE & OCCUPANCY PERMIT","381015","OCCUPY","2021-04-21T03:04:22.000","2021-05-04T03:05:09.000","2021-05-04T03:05:10.000",,"Finaled","1","Retail","19142",,"MONTGOMERY VILLAGE","AVE",,"MONTGOMERY VILLAGE","MD","20886","39.171168","-77.205352",,"POINT (-77.205352 39.171168)"
"USE & OCCUPANCY PERMIT","380721","OCCUPY","2021-04-08T04:04:06.000","2021-05-04T01:05:12.000","2021-05-04T01:05:12.000",,"Finaled","1","HAIR SALON","11160",,"VEIRS MILL","RD",,"SILVER SPRING","MD","20902","39.036861","-77.054841",,"POINT (-77.054841 39.036861)"
"USE & OCCUPANCY PERMIT","372106","USE","2019-10-29T10:10:58.000","2021-04-30T11:04:01.000","2021-04-30T11:04:01.000",,"Finaled","1","Townhome","8127",,"RIVER","RD",,"BETHESDA","MD","20817","38.996546","-77.164574",,"POINT (-77.164574 38.996546)"
"USE & OCCUPANCY PERMIT","379690","OCCUPY","2021-02-19T11:02:59.000","2021-04-28T07:04:26.000","2021-04-28T07:04:27.000",,"Finaled","1","PHARMACY/ CLINIC","15525",,"NEW HAMPSHIRE","AVE",,"SILVER SPRING","MD","20905","39.110578","-76.995289",,"POINT (-76.995289 39.110578)"
"USE & OCCUPANCY PERMIT","368566","OCCUPY","2019-04-24T04:04:51.000","2021-04-28T03:04:39.000","2021-04-28T03:04:39.000",,"Finaled","1",,"13221",,"OAKLAND HILLS","BLVD",,"GERMANTOWN","MD","20874","39.201283","-77.272516",,"POINT (-77.272516 39.201283)"
"USE & OCCUPANCY PERMIT","376842","USE","2020-08-26T02:08:35.000","2021-04-27T09:04:06.000","2021-04-27T09:04:06.000",,"Finaled","1","CONFERENCE / TRAINING ROOMS","6701",,"ROCKLEDGE","DR",,"BETHESDA","MD","20817","39.03057","-77.134373",,"POINT (-77.134373 39.03057)"
"USE & OCCUPANCY PERMIT","249517","OCCUPY","2006-10-18T07:10:56.000","2021-04-27T08:04:54.000","2021-04-27T08:04:55.000",,"Finaled","1","Change of Use:  Storage to Assembly/Business-special amusement-Hazardous Materials: No.  Primary Use:  Haunted House. which is 100% of the space  No. of Employees: 2","4501",,"OLNEY LAYTONSVILLE","RD",,"OLNEY","MD","20832","39.171928","-77.088689",,"POINT (-77.088689 39.171928)"
"USE & OCCUPANCY PERMIT","218190","OCCUPY","2002-07-26T02:07:56.000","2021-04-27T08:04:29.000","2021-04-27T08:04:29.000",,"Finaled","1",,"4501",,"OLNEY LAYTONSVILLE","RD",,"OLNEY","MD","20832","39.171928","-77.088689","SOUTH @ LEFT OF SOFTBALL FIELD #1","POINT (-77.088689 39.171928)"
"USE & OCCUPANCY PERMIT","218189","OCCUPY","2002-07-26T02:07:46.000","2021-04-27T08:04:12.000","2021-04-27T08:04:13.000",,"Finaled","1",,"4501",,"OLNEY LAYTONSVILLE","RD",,"OLNEY","MD","20832","39.171928","-77.088689",,"POINT (-77.088689 39.171928)"
"USE & OCCUPANCY PERMIT","380653","USE","2021-04-07T10:04:55.000","2021-04-27T02:04:00.000","2021-04-27T02:04:00.000",,"Finaled","1","daycare for 12 children","108","E","MELBOURNE","AVE",,"SILVER SPRING","MD","20901","39.007884","-77.006043",,"POINT (-77.006043 39.007884)"
"USE & OCCUPANCY PERMIT","371478","USE","2019-09-24T12:09:44.000","2021-04-26T03:04:40.000","2021-04-26T03:04:40.000",,"Finaled","1","CHANGE OF USE FROM HOOKAH TO RESTAURANT","949",,"BONIFANT","ST",,"SILVER SPRING","MD","20910","38.993857","-77.025628",,"POINT (-77.025628 38.993857)"
"USE & OCCUPANCY PERMIT","377332","OCCUPY","2020-09-21T08:09:36.000","2021-04-23T02:04:01.000","2021-04-23T02:04:02.000",,"Finaled","1","4 STORY TOWNHOUSE","13306",,"GARNKIRK FOREST","DR",,"CLARKSBURG","MD","20871","39.228323","-77.275876",,"POINT (-77.275876 39.228323)"
"USE & OCCUPANCY PERMIT","347075","OCCUPY","2015-10-01T02:10:58.000","2021-04-22T11:04:36.000","2021-04-22T11:04:36.000",,"Finaled","1","Existing use:&nbsp; Business&nbsp;&nbsp;&nbsp; Proposed use:&nbsp; Assembly

Square footage:&nbsp; 572&nbsp;&nbsp; No of employees:&nbsp; 6

Primary use:&nbsp; Dance training&nbsp;&nbsp; 100% of the space","9210",,"WIGHTMAN","RD",,"MONTGOMERY VILLAGE","MD","20886","39.188064","-77.189183",,"POINT (-77.189183 39.188064)"
