"publication_year","department","dataset_name","description","status","priority","url","score1","score2","score3","score4","score5","score6","score7","score8","score9","score10","score11","score12","total","published_somewhere_already","source_it_system","server_resides_in_county_network","date_range_of_data","data_update_frequency","estimated_annual_of_records","ease_of_publishing","attach_sample_data","frequency_of_data_being_used_consumed","accuracy_of_data","can_the_published_dataset_replace_an_existing_system_or_process","business_contact_name","business_phone","add_remove_rename","original_dataset_name"
"FY15","Technology  Enterprise Business Solutions","Police Reporting Areas","Police Reporting Areas","Published","P1","https://data.montgomerycountymd.gov/Public-Safety/Police-Reporting-Areas/krry-9968","9",,"10","10","5","0","10","10","5","10","10","5","86",,,,,"As Needed",,,,,,,,,,
"FY15","Technology  Enterprise Business Solutions","Police Stations","The 6 Police Stations","Published","P1","https://data.montgomerycountymd.gov/Public-Safety/Police-Stations/caxq-tx48","9","2","10","10","5","0","10","10","5","0","10","5","86",,,,,"As Needed",,,,,,,"apollo teng","2883-07-01T00:00:00",,
"FY15","Technology  Enterprise Business Solutions","Post Offices","Address and Locations for Post Offices in Montgomery County,  MD.","Published",,"https://data.montgomerycountymd.gov/Transportation/Montgomery-County-Street-Centerlines/qtz9-vukc",,,,,,,,,,,,,,,,,,"As Needed",,,,,,,"Apollo Teng","240-777-2883",,
"FY15","Technology  Enterprise Business Solutions","Private Schools","Private Schools","Published","P4","https://data.montgomerycountymd.gov/Education/Montgomery-County-Private-Schools/vxjf-q9nj","8","2","5","10","5","0","0","10","5","5","5","0","55",,,,,"As Needed",,,,,,,"apollo teng","2883-07-01T00:00:00",,
"FY15","Technology  Enterprise Business Solutions","Recreation Areas","Recreation Areas","Published","P1","https://data.montgomerycountymd.gov/Community-Recreation/Recreation-Areas/m2ez-y6gc","9","2","10","10","5","0","10","10","5","10","10","5","86",,,,,"As Needed",,,,,,,"apollo teng","2883-07-01T00:00:00",,
"FY15","Technology  Enterprise Business Solutions","Regional Services Centers","Regional Services Centers Map","Published","P2","https://data.montgomerycountymd.gov/dataset/Regional-Services-Center-Areas/ad3r-29id","7","2","10","10","5","0","10","10","5","10","5","0","74",,,,,"As Needed",,,,,,,"apollo teng","2883-07-01T00:00:00",,
"FY15","Technology  Enterprise Business Solutions","Regional Services Regions","The 5 Regional Services areas of the County","Published","P1","https://data.montgomerycountymd.gov/Government/Regional-Service-Areas/8nt8-wmxf","9","2","10","10","5","0","10","10","5","10","10","5","86",,,,,"As Needed",,,,,,,"apollo teng","2883-07-01T00:00:00",,
"FY15","Technology  Enterprise Business Solutions","Street Centerlines","Single-line representation of County roadways with hundred-blocks & various service area IDs","Published","P1","https://data.montgomerycountymd.gov/Transportation/Montgomery-County-Street-Centerlines/qtz9-vukc","9","2","10","10","5","0","10","10","5","10","10","5","86",,,,,"As Needed",,,,,,,"apollo teng","2883-07-01T00:00:00",,
"FY15","Technology  Enterprise Business Solutions","Swimming Pools,  Public","Swimming Pools,  Public","Published","P1","https://data.montgomerycountymd.gov/Community-Recreation/Montgomery-County-Swimming-Pools/bz2y-999w","9","2","10","10","5","0","10","10","5","10","10","5","86",,,,,"As Needed",,,,,,,"apollo teng","2883-07-01T00:00:00",,
"FY15","Technology  Enterprise Business Solutions","Urban Districts","Urban Districts","Published","P1","https://data.montgomerycountymd.gov/Business/Montgomery-County-Urban-Districts/h6bv-b58f","9","2","10","10","5","0","10","10","5","10","10","5","86",,,,,"As Needed",,,,,,,"apollo teng","2883-07-01T00:00:00",,
"FY15","Technology  Enterprise Business Solutions","WSSC Map Grids","WSSC Map Grids","Published","P1","https://data.montgomerycountymd.gov/Environment/WSSC-Map-Grid/8udi-cnzj","9","2","10","10","5","0","10","10","5","10","10","5","86",,,,,"As Needed",,,,,,,"apollo teng","2883-07-01T00:00:00",,
"FY16","Technology  Enterprise Business Solutions","Bikeways","Bikeways","Published","P1","https://data.montgomerycountymd.gov/Transportation/Bikeways/icc2-ppee","9","2","10","5","5","0","10","10","5","10","10","5","81",,,,,"As Needed",,,,,,,"apollo teng","2883-07-01T00:00:00",,
"FY16","Technology  Enterprise Business Solutions","County Wi-Fi Locations","Wireless Access Points around the County","Published","P1","https://data.montgomerycountymd.gov/Technology/County-Government-WiFi-Locations/363x-ak2g","9","2","5","10","5","0","10","10","5","10","10","5","81",,,,,"As Needed",,,,,,,"John Castner","240-777-2964",,
"FY16","Technology  Enterprise Business Solutions","Enterprise Zones","Enterprise Zones","Published","P1","https://data.montgomerycountymd.gov/Business/Enterprise_Zones/a6xq-4hqk","9","2","10","8","5","0","10","10","5","10","10","5","84",,,,,"As Needed",,,,,,,"apollo teng","2883-07-01T00:00:00",,
"FY16","Technology  Enterprise Business Solutions","Health & Human Services (HHS) Facilities","Address and locations for Health & Human Services (HHS) Facilities in Montgomery County,  MD.","Published","P1","https://data.montgomerycountymd.gov/Health-and-Human-Services/HHS-Programs-by-Location/g4uz-gujr","10","2","10","8","5","0","10","10","5","10","5","5","82",,,,,"As Needed",,,,,,,"Apollo Teng","240-777-2883",,
"FY16","Technology  Enterprise Business Solutions","Lodging","Lodging","Published","P1","https://data.montgomerycountymd.gov/Community-Recreation/Lodging-in-Montgomery-County/gsmv-3m2m","9","2","10","7","5","0","10","10","5","10","10","5","83",,,,,"As Needed",,,,,,,"apollo teng","2883-07-01T00:00:00",,
"FY16","Technology  Enterprise Business Solutions","MARC Train Stations","MARC Train Stations","Published","P1","https://data.montgomerycountymd.gov/Transportation/MARC-Train-Stations/yms6-dne5","9","2","10","10","5","0","10","10","0","10","10","5","81",,,,,"As Needed",,,,,,,"Apollo Teng","240-777-2883",,
"FY16","Technology  Enterprise Business Solutions","MC Government Facilities","MC Government Facilities","Published","P1","https://data.montgomerycountymd.gov/Government/Montgomery-County-Government-Facilities/vwcn-wmym","9","2","10","7","5","0","10","10","5","10","10","5","83",,,,,"As Needed",,,,,,,"Apollo Teng","240-777-2883",,
"FY16","Technology  Enterprise Business Solutions","Park and Ride Lots","Park and Ride Lots Map","Published","P2","https://data.montgomerycountymd.gov/Transportation/Park-Ride-Lots/phxu-5czp","7","2","10","10","5","0","10","10","5","10","5","0","74",,,"Yes",,"As Needed",,,,,,,"Apollo Teng","240-777-2848",,
"FY16","Technology  Enterprise Business Solutions","Places of Worship","Places of Worship","Published","P1","https://data.montgomerycountymd.gov/Community-Recreation/Places-of-Worship/np3e-qigi","9","2","10","10","5","0","10","10","5","10","10","5","86",,,,,"As Needed",,,,,,,"apollo teng","2883-07-01T00:00:00",,
"FY16","Technology  Enterprise Business Solutions","Senior Centers","Senior Centers","Published","P1","https://data.montgomerycountymd.gov/Community-Recreation/Montgomery-County-Senior-Centers/hyab-vp88","9","2","10","10","5","0","10","10","0","10","10","5","81",,,,,"As Needed",,,,,,,"Apollo Teng","240-777-2883",,
"FY16","Technology  Enterprise Business Solutions","Shopping Centers","Shopping Centers","Published","P1","https://data.montgomerycountymd.gov/Community-Recreation/Shopping-Centers/svsj-562s","9","2","10","10","5","0","10","10","0","10","10","5","81",,,,,"As Needed",,,,,,,"apollo teng","2883-07-01T00:00:00",,
"FY16","Technology  Enterprise Business Solutions","YMCA","YMCA","Published","P1","https://data.montgomerycountymd.gov/Community-Recreation/YMCA-Locations-in-Montgomery-County/sw9v-zsfe","9","2","10","10","5","0","10","10","0","10","10","5","81",,,,,"As Needed",,,,,,,"apollo teng","2883-07-01T00:00:00",,
"FY17","Technology  Enterprise Business Solutions","Board of Education Districts","The 5 Board of Education Districts","Published","P3","https://data.montgomerycountymd.gov/Education/Board-of-Education-Districts/cz3q-cuy7","8","8","5","3","5","0","5","10","5","5","10","5","69",,,,,,,,,,,,"apollo teng","2883-07-01T00:00:00",,
"FY17","Technology  Enterprise Business Solutions","Building Footprints","The building footprints,  including sheds","Published","P3","https://data.montgomerycountymd.gov/Government/Building-Footprints-in-the-County/hng3-ptfc","10","10","5","5","0","5","5","5","5","5","0","5","60",,,,,,,,,,,,"apollo teng","2883-07-01T00:00:00",,
"FY17","Technology  Enterprise Business Solutions","Inventory of created Cable Content/Programs","Inventory of created Cable Content/Programs","Published","P3","https://data.montgomerycountymd.gov/Community-Recreation/Montgomery-Cable-Schedule/9why-cbxu","7","4","5","10","0","0","5","5","5","10","5","5","61",,,,,,,,,,,,"Ivan Galic","240-777-2898",,
"FY17","Technology  Enterprise Business Solutions","Rail Lines","Freight and commuter rail line","Published","P2","https://data.montgomerycountymd.gov/dataset/Railway-arcgis_rest_services_general_railway_MapSe/35v5-rdrf","9","2","10","7","5","0","10","10","0","10","10","5","78",,,,,,,,,,,,"apollo teng","2883-07-01T00:00:00",,
"FY17","Technology  Enterprise Business Solutions","Recreation Centers","Recreation Centers","Published","P2","https://data.montgomerycountymd.gov/Community-Recreation/Recreation-Centers-County-in-dark-green-municipal-/4cfy-a6bg","7","2","10","10","5","0","10","10","5","10","5","0","74",,,"Yes",,,,,,,,,"Apollo Teng","240-777-2883",,
"FY18","Technology  Enterprise Business Solutions","Fibernet building connections","Buildings connected to Fibernet","Published","P3","https://data.montgomerycountymd.gov/Technology/FiberNet-Wan-Sites/edde-26di/data","9","2","5","10","5","0","5","5","5","5","5","5","61",,,,,,,,,,,,"John Castner","240-777-2964",,
"FY18","Technology  Enterprise Business Solutions","2018 Polling Places","Election Precincts and Polling Place Map- Starting 2014","Published","P2","https://data.montgomerycountymd.gov/Elections/Polling-Place-2018-arcgis_rest_services_elections_/df7j-dwa7","7","2","10","10","5","0","10","10","5","10","5","0","74",,,,,,,,,,,,"apollo teng","240-7772883",,
"FY18","Technology  Enterprise Business Solutions","Geographic data: Zip Codes (Shape File)","This dataset contains all zip codes in Montgomery County. Zip codes are the postal delivery areas defined by USPS. Zip codes with mailboxes only are not included.","Published",,"https://data.montgomerycountymd.gov/Technology/Geographic-data-Zip-Codes-Shape-File-/vz4m-d8ee",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FY18","Technology  Enterprise Business Solutions","METRO Rail Lines","WMATA Metro rail lines","Published","P2","https://data.montgomerycountymd.gov/Technology/Metro-Rail-Lines/6usi-66dk","9","2","10","5","5","0","10","10","0","10","10","5","76",,,,,,,,,,,,"apollo teng","240-7772883",,
"FY18","Technology  Enterprise Business Solutions","Municipalities","All Incorporated Places in MC","Published","P3","This dataset contains all incorporated places in Montgomery County. City/Town offices contact information is in the Address field. (https://data.montgomerycountymd.gov/Technology/Municipalities/8vf8-e8ta)","7","2","10","10","5","0","5","10","0","10","5","0","64","Yes",,,,"As needed",,,,,,,"Apollo Teng","240-7772883",,
"FY18","Technology  Enterprise Business Solutions","Neighborhoods","MC is divided into 60+ neighborhoods 10 years ago RSC directors and Police representatives. Not officially blessed.","Published","P3","https://data.montgomerycountymd.gov/dataset/Communities-arcgis_rest_services_general_communiti/e2m9-uugw","7","2","10","10","5","0","5","10","0","10","5","0","64",,,,,,,,,,,,"Apollo Teng","240-7772883","Remove","Neighborhood"
"FY18","Technology  Enterprise Business Solutions","Zip Codes (Map Service)","This dataset contains all zip codes in Montgomery County. Zip codes are the postal delivery areas defined by USPS. Zip codes with mailboxes only are not included.","Published","P1","https://data.montgomerycountymd.gov/Technology/Zip-Codes-Map-Service-/mmib-2cgz","9","2","10","5","5","0","10","10","5","10","10","5","81",,,,,,,,,,,,"apollo teng","240-7772883",,
"FY19","Technology  Enterprise Business Solutions","Cable Office Speed Test","Results for public testing of ISP speeds","Published","P2","https://data.montgomerycountymd.gov/Consumer-Housing/Cable-Office-Speed-Test/tqbg-9hqn","10","8","10","4","5","0","10","5","5","10","5","5","77",,,,,,,,,,,,"Derrick Kenny","240-777-3717",,
"FY19","Technology  Enterprise Business Solutions","Golf Courses","The 9 public golf courses","Published","P4","https://data.montgomerycountymd.gov/Community-Recreation/Golf-Courses/7rdp-ijaa","8","2","5","10","5","0","0","10","5","5","5","0","55",,,,,,,,,,,,"apollo teng","240-7772883",,
"FY20","Technology  Enterprise Business Solutions","Capital Bikeshare Stations","Map display of Capital Bikeshare locations","Published","P2","https://data.montgomerycountymd.gov/Community-Recreation/Bikeshare/pdp9-g3gw","10","2","10","10","5","0","5","10","5","5","5","5","72",,,,,,,,,,,,,,,
"FY20","Technology  Enterprise Business Solutions","Seat Machine Inventory","Seat machine inventory by department; contains type of each machine,  CPU speed,  age,  OS level,  etc.","Published","P5","https://data.montgomerycountymd.gov/Technology/Seat-Machine-Inventory/39pa-pssi","9","8","5","10","0","0","5","0","5","0","0","5","47",,,"Yes",,,,,,,,,"Michelle Rinaldi","240-777-2848",,
"FY22","Technology  Enterprise Business Solutions","GIS Service Portfolio and Service Catalog","Inventory of GIS Applications","Published","P5","https://data.montgomerycountymd.gov/Technology/GIS-Service-Portfolio-and-Service-Catalog/hxrr-yd3z/data","9","2","5","10","0","0","0","0","5","0","0","5","36",,,"Yes",,,,,,"Annually",,,"Apollo Teng","240-7772883",,
"FY22","Technology  Enterprise Business Solutions","Inventory of Portal Sites","Inventory of Portal Sites","Published","P5","https://data.montgomerycountymd.gov/Technology/MCG-Web-Sites-supported-by-TEBS/g3jv-9n2j","9","4","5","8","0","0","0","0","5","0","0","5","36",,,,,,,,,,,,"Chris Daniel","240-777-2809",,
"FY22","Technology  Enterprise Business Solutions","SharePoint sites supported","Inventory of SharePoint sites supported","Published","P5","https://data.montgomerycountymd.gov/Technology/SharePoint-Applications-supported-by-TEBS/2jmz-u4ev","9","4","5","10","0","0","0","0","5","0","0","5","38",,,,,,,,,,,,"Mike Tarquinio","240-777-2861",,
"FY22","Technology  Enterprise Business Solutions","Software Patches","Inventory of supplied seat machine patches","Published","P5","https://data.montgomerycountymd.gov/Technology/Software-Patches/rpui-4qxn","9","4","5","10","0","0","0","0","5","0","0","5","38",,,"Yes",,,,,,,,,"Michelle Rinaldi","240-777-2848",,
"FY23","Technology  Enterprise Business Solutions","2022 Polling Places with Election Precinct","Election Precincts and Polling Place Map- Starting 2014",,"P2","https://data.montgomerycountymd.gov/Elections/2022-Polling-Places/yvec-vdnm","7","2","10","10","5","0","10","10","5","10","5","0","74",,,,,,,,,,,,"apollo teng","240-7772883",,
"FY23","Technology  Enterprise Business Solutions","Inventory of DCM supplied mobile devices","This dataset contains a list of MCG Inventory of DCM supplied iPads and Laptops by department; contains type of each machine, CPU speed, age, etc.","Published","P5","https://data.montgomerycountymd.gov/Technology/TEBS-Inventory-of-DCM-supplied-iPads-and-Laptops/hbhw-jrek","9","4","5","8","0","0","0","0","5","0","0","5","36",,,,,,,,,,,,"Michelle Rinaldi","240-777-2848",,
"FY24 & Beyond","Technology  Enterprise Business Solutions","Mobile Application Inventory","Inventory of Enterprise provided mobile applications",,"P4",,"10","2","0","10","5","0","0","5","5","5","5","5","52",,,,,,,,,,,,"Chris Daniel","240-777-2809",,
"FY24 & Beyond","Technology  Enterprise Business Solutions","Inventory of telephones lines/numbers","Inventory of telephones lines/numbers",,"P5",,"9","4","5","8","0","0","0","0","5","0","0","5","36",,,,,,,,,,,,"Max Stuckey","240-777-2933",,
