"applicationtype","permitno","worktype","usecode","addeddate","issueddate","status","buildingarea","declaredvaluation","description","stno","predir","stname","suffix","postdir","city","state","zip","latitude","longitude","geolocation"
"COMMERCIAL BUILDING","963710","CONSTRUCT","TOWNHOUSE","2021-08-16T09:08:09.000","2021-10-13T11:10:18.000","Issued","2543.49","180460","Customer Wants To Use ePlans,LOT C003- 4 STY TOWNHOUSE; REFER BACK# 911369 (CARNEGIE IBC-STD); OPTS: INT UNIT, ELEV. 2, BLT STD, 2 CAR GARAGE, FIREPLACE, ALTERNATE 2ND FLOOR, 4TH FLOOR LOFT, BEDROOM, FULL BATH. UNIT 3 OF 11. ROW# 365300 SC# 284525***NO EXTERIOR REAR DECK ASSOCIATED WITH THIS APPLICATION.***","16120",,"COLUMBUS","AVE",,"ROCKVILLE","MD","20855","39.124166","-77.165848","
,  
(39.124166, -77.165848)"
"COMMERCIAL BUILDING","947801","RESTORE AND / OR REPAIR","ASSEMBLY BUILDING","2021-04-04T04:04:48.000","2021-10-13T10:10:30.000","Issued","0","15000","Customer Wants To Use ePlans,Replace HVAC unit","22222",,"GEORGIA","AVE",,"BROOKEVILLE","MD","20833","39.22161","-77.060148","
,  
(39.22161, -77.060148)"
"COMMERCIAL BUILDING","963576","CONSTRUCT","TOWNHOUSE","2021-08-13T10:08:09.000","2021-10-13T08:10:40.000","Issued","3231","160000","Customer Wants To Use ePlans,CONSTRUCT TOWNHOME ON LOT
VERA INTERIOR UNIT ELEVATION A
REFERBACK APPLICATION AP# 946528","16265",,"CONNORS","WAY",,"ROCKVILLE","MD","20855","39.125863","-77.168197","
,  
(39.125863, -77.168197)"
"COMMERCIAL BUILDING","963578","CONSTRUCT","TOWNHOUSE","2021-08-13T10:08:02.000","2021-10-12T03:10:26.000","Issued","3231","160000","Customer Wants To Use ePlans,CONSTRUCT TOWNHOME ON LOT
VERA INTERIOR UNIT ELEVATION A
REFERBACK APPLICATION AP# 946528","16267",,"CONNORS","WAY",,"ROCKVILLE","MD","20855","39.12591","-77.168232","
,  
(39.12591, -77.168232)"
"COMMERCIAL BUILDING","944432","CONSTRUCT SHEETING/SHORING","BUSINESS BUILDING","2021-03-05T02:03:49.000","2021-10-12T01:10:07.000","Issued","18210","1371000","Customer Wants To Use ePlans,Sheeting and shoring permit in reference to building permit #936936. ROW #381767,PROW Permit is required for this COMBUILD Permit","7000",,"WISCONSIN","AVE",,"CHEVY CHASE","MD","20815","38.979236","-77.092005","
,  
(38.979236, -77.092005)"
"COMMERCIAL BUILDING","899189","CONSTRUCT","COMMERCIAL MISCELLANEOUS STRUC","2019-12-10T03:12:24.000","2021-10-11T02:10:58.000","Issued","50","30000","Customer Wants To Use ePlans,Installation of 2 electric vehicle charging stations. Installed/mounted on concrete slabs.","10100",,"RIVER","RD",,"POTOMAC","MD","20854","39.016773","-77.208055","
,  
(39.016773, -77.208055)"
"COMMERCIAL BUILDING","955486","CONSTRUCT","MISCELLANEOUS STRUCTURE","2021-06-07T05:06:03.000","2021-10-10T11:10:18.000","Issued","1772","140000","Revision ,1 - Canopy has been constructed and permit previously issued, steel shade canopy. ,Customer Wants To Use ePlans Customer Wants To Use ePlans,Install steel shade canopies at the existing drive thru. No change to parking","18115",,"GEORGIA","AVE",,"OLNEY","MD","20832","39.153652","-77.066476","
,  
(39.153652, -77.066476)"
"COMMERCIAL BUILDING","963719","CONSTRUCT","TOWNHOUSE","2021-08-16T10:08:40.000","2021-10-08T03:10:30.000","Issued","3923.68","158250","Customer Wants To Use ePlans,LOT C006- 4 STY TOWNHOUSE; MPDU; REFER BACK#911389 (TULANE IBC-REV) OPTS: INT UNIT, ELEV 1, BLT REV, MPDU, 1 CAR, 4TH FLOOR LOFT, BEDROOM, BATH.
UNIT 6 OF 11.
SC# 284525
ROW# 365300","16112",,"COLUMBUS","AVE",,"ROCKVILLE","MD","20855","39.124061","-77.165764","
,  
(39.124061, -77.165764)"
"COMMERCIAL BUILDING","963723","CONSTRUCT","TOWNHOUSE","2021-08-16T10:08:56.000","2021-10-08T02:10:21.000","Issued","3923.68","180460","Customer Wants To Use ePlans,LOT C008; 4 STY TOWNHOUSE; REFER BACK# 911376 (CARNEGIE IBC-REV) OPTS: INT UNIT, ELEV. 2, BLT REV, 2 CAR GARAGE, FIREPLACE, ALTERNATE 2ND FLOOR, 4TH FLOOR LOFT, BEDROOM, BATHROOM. UNIT 8 OF 11.
SC# 284525
ROW# 365300","16106",,"COLUMBUS","AVE",,"ROCKVILLE","MD","20855","39.123994","-77.165711","
,  
(39.123994, -77.165711)"
"COMMERCIAL BUILDING","932520","CONSTRUCT","EDUCATIONAL BUILDING","2020-11-05T02:11:48.000","2021-10-07T12:10:35.000","Issued","375925","125000000","Revision ,,1 - The school has the same structure & envelope materials, but has been reduced in size by 36,761sf.,Customer Wants To Use ePlansCustomer Wants To Use ePlans,Construction of a 375,925 sf high school for 2700 students.  Building is 4 story steel and bearing wall structure with brick and metal panel veneer and a built up and vegetative roof.","11211",,"OLD GEORGETOWN","RD",,"ROCKVILLE","MD","20852","39.038363","-77.122348","
,  
(39.038363, -77.122348)"
"COMMERCIAL BUILDING","958508","INSTALL","WIRELESS EQUIPMENT","2021-07-02T11:07:25.000","2021-10-07T05:10:39.000","Issued","0","40000","T-Mobile proposes the removal of 6 antennas and the installation of 6 antennas, removing 9 TMAs and 3 RRUs and installing 6 RRHs, and 2 cabinets and ancilliary equipment at the existing site.","12457",,"FALCONBRIDGE","DR",,"GAITHERSBURG","MD","20878","39.103188","-77.257552","
,  
(39.103188, -77.257552)"
"COMMERCIAL BUILDING","963706","CONSTRUCT","TOWNHOUSE","2021-08-16T09:08:14.000","2021-10-07T03:10:59.000","Issued","2543.49","180460","Customer Wants To Use ePlans,LOT C002- 4 STY TOWNHOUSE; REFER BACK# 911369 (CARNEGIE IBC-STD); OPTS: INT UNIT, ELEV. 1, BLT STD, 2 CAR GARAGE, FIREPLACE, ALTERNATE 2ND FLOOR, 4TH FLOOR LOFT, BEDROOM, FULL BATH. UNIT 2 OF 11.
ROW# 365300
SC# 284525","16122",,"COLUMBUS","AVE",,"ROCKVILLE","MD","20855","39.124204","-77.165877","
,  
(39.124204, -77.165877)"
"COMMERCIAL BUILDING","963712","CONSTRUCT","TOWNHOUSE","2021-08-16T09:08:09.000","2021-10-07T02:10:30.000","Issued","2543.49","180460","Customer Wants To Use ePlans,LOT C004- 4 STY TOWNHOUSE; REFER BACK# 911369 (CARNEGIE IBC-STD); OPTS: INT UNIT, ELEV. 1, BLT STD, 2 CAR GARAGE, FIREPLACE, ALTERNATE 2ND FLOOR, 4TH FLOOR LOFT, BEDROOM, FULL BATH. UNIT 4 OF 11.
ROW# 365300
SC# 284525","16118",,"COLUMBUS","AVE",,"ROCKVILLE","MD","20855","39.124128","-77.165818","
,  
(39.124128, -77.165818)"
"COMMERCIAL BUILDING","953687","RESTORE AND / OR REPAIR","MULTIFAMILY DWELLING LOW RISE","2021-05-20T04:05:15.000","2021-10-06T10:10:32.000","Issued","0","185400","Customer Wants To Use ePlans,Repair Concrete Columns in Parking Garage","7505",,"DEMOCRACY","BLVD",,"BETHESDA","MD","20817","39.024772","-77.154629","
,  
(39.024772, -77.154629)"
"COMMERCIAL BUILDING","962353","RESTORE AND / OR REPAIR","CHARITABLE  PHILANTHROPIC","2021-08-04T09:08:24.000","2021-10-05T09:10:19.000","Issued","1574","250000","Customer Wants To Use ePlans,Restore and Repair historic African American school house /museum. Repair foundation, framing , windows, doors and siding. Install new gutters and downspouts. Install ADA compliant parking space. Remove deteriorated concrete walk and install brick walkway. This work is PHASE I. Building is currently unoccupied and will remain until PhASE II is completed.","11810",,"DARNESTOWN","RD",,"GAITHERSBURG","MD","20878","39.114089","-77.244547","
,  
(39.114089, -77.244547)"
"COMMERCIAL BUILDING","961240","CONSTRUCT","RETAINING WALL","2021-07-26T04:07:59.000","2021-10-05T04:10:49.000","Issued","1000","23000","Customer Wants To Use ePlans,The applicant seeks to construct a stand alone cast-in-place concrete retaining wall.","20400",,"CENTURY","BLVD",,"GERMANTOWN","MD","20874","39.191362","-77.265794","
,  
(39.191362, -77.265794)"
"COMMERCIAL BUILDING","926345","CONSTRUCT","COMMERCIAL MISCELLANEOUS STRUC","2020-09-10T08:09:42.000","2021-10-05T04:10:26.000","Issued","10919","750000","Customer Wants To Use ePlans,NEW CONSTRUCTION OF GYM/FITNESS CENTER","19815",,"BLUNT","RD",,"GERMANTOWN","MD","20876","39.180452","-77.235759","
,  
(39.180452, -77.235759)"
"COMMERCIAL BUILDING","953682","RESTORE AND / OR REPAIR","MULTIFAMILY DWELLING LOW RISE","2021-05-20T04:05:40.000","2021-10-05T03:10:46.000","Issued","0","50600","Customer Wants To Use ePlans,Repair Concrete Columns in Parking Garage","7501",,"DEMOCRACY","BLVD",,"BETHESDA","MD","20817","39.023875","-77.154022","
,  
(39.023875, -77.154022)"
"COMMERCIAL BUILDING","937204","CONSTRUCT SHEETING/SHORING","GARAGE","2020-12-23T11:12:36.000","2021-10-05T03:10:21.000","Issued","17800","1466000","Revision ,01 - Revision to an issued permit per uploaded narrative.,Customer Wants To Use ePlansRevision ,01 - Revision to an issued permit per uploaded narrative.,Customer Wants To Use ePlansCustomer Wants To Use ePlans,Sheeting and Shoring permit in reference to new build A/P 929310.,PROW Permit is required for this COMBUILD Permit","7607",,"OLD GEORGETOWN","RD",,"BETHESDA","MD","20814","38.98588","-77.095835","
,  
(38.98588, -77.095835)"
"COMMERCIAL BUILDING","963721","CONSTRUCT","TOWNHOUSE","2021-08-16T10:08:27.000","2021-10-05T02:10:58.000","Issued","3923.68","158250","Customer Wants To Use ePlans,LOT C007- 4 STY TOWNHOUSE; MPDU; REFER BACK#911389 (TULANE IBC-REV) OPTS: INT UNIT, ELEV 1, BLT REV, MPDU, 1 CAR, 4TH FLOOR LOFT, BEDROOM, BATH.
UNIT 7 OF 11.
SC# 284525
ROW# 365300","16110",,"COLUMBUS","AVE",,"ROCKVILLE","MD","20855","39.124029","-77.16574","
,  
(39.124029, -77.16574)"
"COMMERCIAL BUILDING","963731","CONSTRUCT","TOWNHOUSE","2021-08-16T10:08:14.000","2021-10-05T02:10:57.000","Issued","3923.68","180460","Customer Wants To Use ePlans,LOT C010; 4 STY TOWNHOUSE; REFER BACK# 911376 (CARNEGIE IBC-REV) OPTS: INT UNIT, ELEV. 2, BLT REV, 2 CAR GARAGE, FIREPLACE, ALTERNATE 2ND FLOOR, 4TH FLOOR LOFT, BEDROOM, BATHROOM. UNIT 10 OF 11.
SC# 284525
ROW# 365300","16102",,"COLUMBUS","AVE",,"ROCKVILLE","MD","20855","39.123919","-77.165656","
,  
(39.123919, -77.165656)"
"COMMERCIAL BUILDING","963734","CONSTRUCT","TOWNHOUSE","2021-08-16T10:08:04.000","2021-10-05T02:10:26.000","Issued","3923.68","180460","Customer Wants To Use ePlans,LOT C011; 4 STY TOWNHOUSE; REFER BACK# 911376 (CARNEGIE IBC-REV) OPTS: END UNIT, ELEV. 1, BLT REV, 2 CAR GARAGE, HIGH VISABILITY, FIREPLACE, ALTERNATE 2ND FLOOR, 4TH FLOOR LOFT, BEDROOM, BATHROOM. UNIT 11 OF 11.
SC# 284525
ROW# 365300","16100",,"COLUMBUS","AVE",,"ROCKVILLE","MD","20855","39.123878","-77.165621","
,  
(39.123878, -77.165621)"
"COMMERCIAL BUILDING","963727","CONSTRUCT","TOWNHOUSE","2021-08-16T10:08:42.000","2021-10-05T02:10:19.000","Issued","3923.68","180460","Customer Wants To Use ePlans,LOT C009; 4 STY TOWNHOUSE; REFER BACK# 911376 (CARNEGIE IBC-REV) OPTS: INT UNIT, ELEV. 1, BLT REV, 2 CAR GARAGE, FIREPLACE, ALTERNATE 2ND FLOOR, 4TH FLOOR LOFT, BEDROOM, BATHROOM. UNIT 9 OF 11.
SC# 284525
ROW# 365300","16104",,"COLUMBUS","AVE",,"ROCKVILLE","MD","20855","39.123956","-77.165683","
,  
(39.123956, -77.165683)"
"COMMERCIAL BUILDING","963704","CONSTRUCT","TOWNHOUSE","2021-08-16T09:08:03.000","2021-10-05T02:10:13.000","Issued","2543.49","180460","Customer Wants To Use ePlans,LOT C001- 4 STY TOWNHOUSE; REFER BACK# 911369 (CARNEGIE IBC-STD); OPTS: END UNIT, ELEV. 2, BLT STD, 2  CAR GARAGE, HIGH VISABILITY, FIREPLACE, ALTERNATE 2ND FLOOR, 4TH FLOOR LOFT, BEDROOM, FULL BATH. UNIT 1 OF 11.
ROW# 365300
SC# 284525","16124",,"COLUMBUS","AVE",,"ROCKVILLE","MD","20855","39.124238","-77.165909","
,  
(39.124238, -77.165909)"
"COMMERCIAL BUILDING","967855","CONSTRUCT","COMMERCIAL MISCELLANEOUS STRUC","2021-09-21T03:09:40.000","2021-10-04T03:10:42.000","Issued","0","2000","Customer Wants To Use ePlans,tent in parking lot","6011",,"EXECUTIVE","BLVD",,"ROCKVILLE","MD","20852","39.049494","-77.121576","
,  
(39.049494, -77.121576)"
"COMMERCIAL BUILDING","963718","CONSTRUCT","TOWNHOUSE","2021-08-16T10:08:14.000","2021-10-04T02:10:00.000","Issued","3923.68","158250","Customer Wants To Use ePlans,LOT C005- 4 STY TOWNHOUSE; MPDU; REFER BACK#911388 (TULANE IBC-STD) OPTS: INT UNIT, ELEV 1, BLT STD, MPDU, 1 CAR, 4TH FLOOR LOFT, BEDROOM, BATH.
UNIT 5 OF 11.
SC# 284525
ROW# 365300","16114",,"COLUMBUS","AVE",,"ROCKVILLE","MD","20855","39.124092","-77.16579","
,  
(39.124092, -77.16579)"
"COMMERCIAL BUILDING","944991","CONSTRUCT","MISCELLANEOUS STRUCTURE","2021-03-11T05:03:46.000","2021-10-04T01:10:09.000","Issued","150.2","9000","Customer Wants To Use ePlans,Install a new Pylon sign with EMC Sign,","3511","W","UNIVERSITY","BLVD",,"KENSINGTON","MD","20895","0","0","
,  
(0.0, 0.0)"
"COMMERCIAL BUILDING","960412","INSTALL","WIRELESS EQUIPMENT","2021-07-20T08:07:33.000","2021-09-30T01:09:09.000","Issued","0","50000","Sprint proposes removing (6) antennas, (12) RRHs, (1) cabinet, and installing (9) antennas, (6) RRHs, and (2) cabinets at the existing telecommunications facility.","7990",,"GEORGIA","AVE",,"SILVER SPRING","MD","20910","38.98675","-77.027192","
,  
(38.98675, -77.027192)"
"COMMERCIAL BUILDING","963075","CONSTRUCT","COMMERCIAL MISCELLANEOUS STRUC","2021-08-10T02:08:38.000","2021-09-29T01:09:31.000","Issued","144","6826","Customer Wants To Use ePlans,Construct an 8' x 18' deck with privacy panel","22738",,"TATE","ST",,"CLARKSBURG","MD","20871","39.229769","-77.277195","
,  
(39.229769, -77.277195)"
"COMMERCIAL BUILDING","960637","CONSTRUCT","COMMERCIAL MISCELLANEOUS STRUC","2021-07-21T12:07:07.000","2021-09-28T11:09:10.000","Issued","144","6800","Customer Wants To Use ePlans,Construct an 8' x 18' deck with privacy panel","705",,"WEALD","WAY",,"CLARKSBURG","MD","20871","39.228732","-77.276967","
,  
(39.228732, -77.276967)"
"COMMERCIAL BUILDING","958767","CONSTRUCT","TOWNHOUSE","2021-07-06T03:07:11.000","2021-09-27T08:09:36.000","Issued","3800","320000","Customer Wants To Use ePlans,Lot 8 Cabin John Village; referback to IBC 2018 pure model UNIT C, elev 1 - 928866","11400",,"EMERALD PARK","RD",,"POTOMAC","MD","20854","39.041716","-77.156024","
,  
(39.041716, -77.156024)"
"COMMERCIAL BUILDING","958747","CONSTRUCT","TOWNHOUSE","2021-07-06T02:07:46.000","2021-09-27T01:09:14.000","Issued","3027","300000","Customer Wants To Use ePlans,Lot 3 Cabin John Village; referback to IBC 2018 pure model UNIT B, elev 1 - 928865","11412",,"EMERALD PARK","RD",,"POTOMAC","MD","20854","39.041504","-77.156171","
,  
(39.041504, -77.156171)"
"COMMERCIAL BUILDING","958760","CONSTRUCT","TOWNHOUSE","2021-07-06T02:07:32.000","2021-09-24T04:09:29.000","Issued","2432","190000","Customer Wants To Use ePlans,Lot 4 Cabin John Village; referback to IBC 2018 pure model UNIT A, elev 1 - 928864 - THIS IS AN MPDU.","11410",,"EMERALD PARK","RD",,"POTOMAC","MD","20854","39.04153","-77.156153","
,  
(39.04153, -77.156153)"
"COMMERCIAL BUILDING","958765","CONSTRUCT","TOWNHOUSE","2021-07-06T02:07:28.000","2021-09-24T04:09:19.000","Issued","3800","320000","Customer Wants To Use ePlans,Lot 7 Cabin John Village; referback to IBC 2018 pure model UNIT C, elev 1 - 928866","11402",,"EMERALD PARK","RD",,"POTOMAC","MD","20854","39.041663","-77.156061","
,  
(39.041663, -77.156061)"
"COMMERCIAL BUILDING","958496","CONSTRUCT SHEETING/SHORING","MISCELLANEOUS STRUCTURE","2021-07-02T11:07:12.000","2021-09-24T04:09:04.000","Issued","168","51800","Customer Wants To Use ePlans,SHEETING AND SHORING AS SUPPORT OF EXCAVATION IN ORDER TO SAFELY EXCAVATE TO THE REQUIRED NEW ELEVATIONS FOR THE BUILDINGS FOUNDATION. APPROX 56 LN-FT IN THE SOUTH-WEST WALL OF THE BUILDING.  FAIR CHILD APARTMENTS IN CENTURY BOULEVARD, GERMANTOWN MD . PROJECT IS LOCATED APPROX. 150 FT EAST FROM THE INTERSECTION OF&nbsp; AIRCRAFT DRIVE AND CENTURY BOULEVARD ON THE RIGHT SIDE.&nbsp; RIGHT IN THE OTHER SIDE OF THE REGAL.","20013",,"CENTURY","BLVD",,"GERMANTOWN","MD","20874","39.183911","-77.260477","
,  
(39.183911, -77.260477)"
"COMMERCIAL BUILDING","951264","INSTALL","MISCELLANEOUS STRUCTURE","2021-05-02T05:05:55.000","2021-09-24T03:09:39.000","Issued","0","55000","Customer Wants To Use ePlans,Install (1) AC DIESEL GENERATOR. INSTALL AUTOMATIC TRANSFER SWITCH. INSTALL (1) 5'X10' CONCRETE PAD","17000",,"OAK HILL","RD",,"SILVER SPRING","MD","20905","0","0","
,  
(0.0, 0.0)"
"COMMERCIAL BUILDING","955405","CONSTRUCT","TRAILER","2021-06-07T11:06:53.000","2021-09-23T11:09:04.000","Issued","800","2000","Revision ,1 - Revision of ""Permit Conditions"" description on issued building permit. No plan changes.,Customer Wants To Use ePlans Customer Wants To Use ePlans,This project is the construction of a modular office trailer to support on-site personal associated with facility operations and projects at the existing building on-site. The trailer will be located within an existing asphalt paved parking lot with augured anchor tie downs.","9920",,"MEDICAL CENTER","DR",,"ROCKVILLE","MD","20850","39.097433","-77.202317","
,  
(39.097433, -77.202317)"
"COMMERCIAL BUILDING","960639","CONSTRUCT","COMMERCIAL MISCELLANEOUS STRUC","2021-07-21T12:07:17.000","2021-09-23T10:09:32.000","Issued","144","6800","Customer Wants To Use ePlans,Construct an 8' x 18' deck with privacy panel","709",,"WEALD","WAY",,"CLARKSBURG","MD","20871","39.228805","-77.276864","
,  
(39.228805, -77.276864)"
"COMMERCIAL BUILDING","963072","CONSTRUCT","COMMERCIAL MISCELLANEOUS STRUC","2021-08-10T01:08:05.000","2021-09-22T03:09:55.000","Issued","144","6826","Customer Wants To Use ePlans,Construct an 8' x 18' deck with privacy panel","22736",,"TATE","ST",,"CLARKSBURG","MD","20871","39.229725","-77.277143","
,  
(39.229725, -77.277143)"
"COMMERCIAL BUILDING","963076","CONSTRUCT","COMMERCIAL MISCELLANEOUS STRUC","2021-08-10T02:08:54.000","2021-09-22T03:09:27.000","Issued","144","6826","Customer Wants To Use ePlans,Construct an 8' x 18' deck with privacy panel","22740",,"TATE","ST",,"CLARKSBURG","MD","20871","39.229807","-77.277236","
,  
(39.229807, -77.277236)"
"COMMERCIAL BUILDING","963066","CONSTRUCT","COMMERCIAL MISCELLANEOUS STRUC","2021-08-10T01:08:32.000","2021-09-22T03:09:13.000","Issued","144","6826","Customer Wants To Use ePlans,Construct an 8' x 18' deck with privacy panel","22732",,"TATE","ST",,"CLARKSBURG","MD","20871","39.229639","-77.277052","
,  
(39.229639, -77.277052)"
"COMMERCIAL BUILDING","963063","CONSTRUCT","COMMERCIAL MISCELLANEOUS STRUC","2021-08-10T01:08:46.000","2021-09-21T10:09:37.000","Issued","144","6826","Customer Wants To Use ePlans,Construct an 8' x 18' deck with privacy panel","22730",,"TATE","ST",,"CLARKSBURG","MD","20871","39.229593","-77.277003","
,  
(39.229593, -77.277003)"
"COMMERCIAL BUILDING","960647","CONSTRUCT","COMMERCIAL MISCELLANEOUS STRUC","2021-07-21T12:07:28.000","2021-09-16T12:09:45.000","Issued","144","6800","Customer Wants To Use ePlans,Construct an 8' x 18' deck with privacy panel","713",,"WEALD","WAY",,"CLARKSBURG","MD","20871","39.228878","-77.276743","
,  
(39.228878, -77.276743)"
"COMMERCIAL BUILDING","963736","CONSTRUCT","FENCE","2021-08-16T10:08:03.000","2021-09-16T03:09:42.000","Issued","145","18649","Customer Wants To Use ePlans,145' of 6' high chain link fence and a Takoma Park Letter is in the document folder.","1350",,"HOLTON","LN",,"TAKOMA PARK","MD","20912","38.985876","-76.986075","
,  
(38.985876, -76.986075)"
