"name","address1","address2","city","zip","inspectiondate","inspectionresults","violation1","violation2","violation3","violation4","violation5","violation6a","violation6b","violation7a","violation7b","violation8","violation9","violation20","violation22","nutritional_labeling","violationtransfat","violationsmoking","inspectiontype","organization","category","type","latitude","longitude"
"PHO VIET SAIGON","18509 NORTH FREDERICK RD",,"GAITHERSBURG","20879","2022-06-23T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Monitoring","PHONOMENAL LLC","Restaurant","Food","39.1612","-77.2203"
"AERY RESTAURANT","221 MUDDY BRANCH RD",,"GAITHERSBURG","20878","2020-12-08T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Monitoring","YOUNG & CHANG, INC","Restaurant","Food","39.1281","-77.2052"
"INTERNATIONAL MEAT MARKET","1355 HOLTON LANE","STE B","TAKOMA PARK","20912","2021-07-19T00:00:00.000","Critical Violations Corrected","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Out of Compliance","Not applicable","In Compliance","In Compliance","Monitoring w/Complaint Investigation","INTERNATIONAL MEAT MARKET","Market","Food","38.9853","-76.9859"
"TANA MARKET NATURE'S FOOD STORE","623 SLIGO AVE.",,"SILVER SPRING","20910","2021-04-30T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Food Complaint","TANA MARKET/SINTAYEHU TESSEMA","Market","Food","38.9914","-77.0147"
"PUPUSA DELI","13220-G WISTERIA DR",,"GERMANTOWN","20874","2020-10-08T00:00:00.000","Critical Violations Corrected","In Compliance","In Compliance","In Compliance","Out of Compliance","In Compliance","Out of Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Comprehensive","PUPUSA POWER LLC","Restaurant","Food","39.1807","-77.2766"
"LAYTONSVILLE GOLF COURSE SNACK BAR","7130 DORSEY RD.",,"LAYTONSVILLE","20882","2021-04-30T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Comprehensive","MONTGOMERY COUNTY REVENUE AUTHORITY","Restaurant","Food","39.1971","-77.1439"
"QUICKWAY HIBACHI","10159 NEW HAMPSHIRE AVE",,"SILVER SPRING","20903","2022-02-18T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Reinspection","BLUE STAR FAST FOOD CORP","Restaurant","Food","39.0219","-76.9767"
"EMPIRE CAFE & MARKET","22301  GEORGIA AVE.",,"BROOKEVILLE","20833","2021-05-03T00:00:00.000","Critical Violations Corrected","In Compliance","In Compliance","In Compliance","Out of Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Comprehensive","NASSA MART, LLC.","Market","Food","39.2216","-77.0592"
"EMA ROSSI NEAPOLITAN PIZZERIA","5556 NORBECK RD",,"ROCKVILLE","20853","2022-04-14T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Monitoring","RUIZ HABLY RESTAURANT GROUP","Carry Out","Food","39.0947","-77.1113"
"7-ELEVEN #29763","11530-G ROCKVILLE PK.",,"ROCKVILLE","20852","2022-03-09T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Monitoring","ASHFAQ H. SHAH/7-ELEVEN/AB AND SONS CORP.","Market","Food","39.0458","-77.1129"
"THE VILLAGE AT ROCKVILLE- GLENMERE","9803 VEIRS DR.",,"ROCKVILLE","20850","2020-12-16T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Pre-Opening - Environmental","NATIONAL LUTHERAN  INC. DBA NLCS","Nursing Home","Food","39.0789","-77.1971"
"PANERA BREAD #3767","285 KENTLANDS BLVD.",,"GAITHERSBURG","20878","2021-04-08T00:00:00.000","Critical Violations Corrected","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Out of Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Monitoring","LEMEK, LLC.",,"Food","39.1239","-77.2387"
"COLADA SHOP","7993 TUCKERMAN LN",,"POTOMAC","20854","2022-02-15T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Monitoring","COLADA SHOP POTOMAC, LLC","Restaurant","Food","39.0412","-77.1587"
"CHARM THAI RESTAURANT","8408-A GEORGIA AVE.",,"SILVER SPRING","20910","2022-02-18T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Monitoring","DEEWANDEEKERN, INC.","Restaurant","Food","38.9937","-77.0271"
"AFRICAN PALACE","117 N. FREDERICK AVE","STE 2","GAITHERSBURG","20877","2021-04-08T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Monitoring","KOFI ASAMOAH","Restaurant","Food","39.1432","-77.2004"
"BAJA FRESH MEXICAN GRILL","302 KING FARM BLVD.",,"ROCKVILLE","20850","2022-03-31T00:00:00.000","Critical Violations Corrected","In Compliance","Out of Compliance","In Compliance","In Compliance","In Compliance","Out of Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Out of Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Fire Call","JAIHO FRESH, INC.","Restaurant","Food","39.1146","-77.1708"
"STARBUCKS COFFEE #55662","26141 RIDGE RD",,"DAMASCUS","20872","2021-04-30T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Comprehensive","STARBUCKS COFFEE COMPANY","Market","Food","39.2865","-77.2081"
"BOCA BOTANAS","239 MUDDY BRANCH RD",,"GAITHERSBURG","20878","2021-10-13T00:00:00.000","Critical Violations Corrected","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Out of Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Out of Compliance","Not applicable","In Compliance","In Compliance","Comprehensive","BOCA BOTANAS INC","Restaurant","Food","39.1276","-77.2062"
"PANTRY/CULTURAL ARTS & WELLNESS BLD","409 RUSSELL AVE",,"GAITHERSBURG","20877","2021-06-24T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Comprehensive","ASBURY METHODIST VILLAGE","Restaurant","Food","39.1504","-77.2009"
"MOE'S SOUTHWEST GRILL","11160 VEIRS MILL RD","FC 01","SILVER SPRING","20902","2021-03-12T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Out of Compliance","Not applicable","In Compliance","In Compliance","Comprehensive","MO WHEATON INC","Restaurant","Food","39.037","-77.0539"
"HUG LOUNGE","949 BONIFANT ST.",,"SILVER SPRING","20910","2022-06-22T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Comprehensive","KALEB  HUG LOUNGE LLC","Restaurant","Food","38.9939","-77.0257"
"JAVA JUNCTION","5 S. SUMMIT AVE.",,"GAITHERSBURG","20877","2021-04-06T00:00:00.000","Critical Violations Corrected","In Compliance","In Compliance","In Compliance","Out of Compliance","In Compliance","Out of Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Out of Compliance","Not applicable","In Compliance","In Compliance","Comprehensive","DUK EUN CORPORATION","Restaurant","Food","39.1417","-77.1933"
"HANK DIETLE'S TAVERN","11010 ROCKVILLE PIKE",,"ROCKVILLE","20852","2022-06-22T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Food Complaint","HANK DIETLES LLC","Restaurant","Food","39.0388","-77.1093"
"GENERAL NUTRITION CENTER #1601","8661 COLESVILLE RD.",,"SILVER SPRING","20910","2021-09-15T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Comprehensive","GENERAL NUTRITION CORPORATION","Market","Food","38.9971","-77.027"
"7 BILLIARDS","15966 SHADY GROVE RD",,"GAITHERSBURG","20877","2021-04-02T00:00:00.000","Critical Violations Corrected","In Compliance","Out of Compliance","In Compliance","In Compliance","Out of Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Out of Compliance","Not applicable","In Compliance","In Compliance","Comprehensive","7 BILLARDS INC","Restaurant","Food","39.1181","-77.185"
"TOWER CAFE","1101 WOOTON PKWY",,"ROCKVILLE","20852","2021-11-15T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Comprehensive","CI FOOD SERVICES INC","Restaurant","Food","39.068","-77.1563"
"EL SALVADORENO GROCERY","441 S FREDERICK AVE",,"GAITHERSBURG","20877","2021-04-06T00:00:00.000","Critical Violations Corrected","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Out of Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Comprehensive","JOSE DIAZ (JK LATIN MARKET INC)","Market","Food","39.1359","-77.1912"
"BIG GREEK CAFE","4007-C NORBECK RD.",,"ROCKVILLE","20853","2020-12-18T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Food Complaint","TWINS RESTAURANT GROUP","Restaurant","Food","39.1098","-77.0771"
"7-ELEVEN #28808","1301 UNIVERSITY BLVD., E.",,"TAKOMA PARK","20912","2021-01-29T00:00:00.000","Critical Violations Corrected","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Out of Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Comprehensive","ABESS INC","Market","Food","38.9882","-76.9873"
"MARTIN LUTHER KING, JR. MIDDLE SCHOOL","13737 WISTERIA DR.",,"GERMANTOWN","20874","2021-10-22T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Comprehensive","MONTGOMERY COUNTY PUBLIC SCHOOLS","Public School- Middle","Food","39.1808","-77.2851"
"ARCLIGHT CINEMAS","7101 DEMOCRACY BLVD",,"BETHESDA","20817","2022-02-15T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Change of Ownership - Environmental","PACIFIC THEATRE EXHIBITION CORP","Market","Food","39.0221","-77.1471"
"EL POLLO SABROSO","8482 PINEY BRANCH RD.",,"SILVER SPRING","20901","2022-06-15T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Monitoring","TRES AMIGOS CORPORATION","Restaurant","Food","38.9986","-77.0044"
