"licensetype","licenseno","issueddate","expiredate","applicant","additionalapplicant","organization","businessname","addr1","addr2","city","state","zip","telephone","geolocation"
"BUILDING CONTRACTORS LICENSE","BC3113","1996-05-22T12:05:00.000","1998-05-22T12:05:00.000","_ STONEWALL CUSTOM HOMES, INC.","STONEWALL CUSTOM HOMES, INC.",,,"202  WEST QUEEN  ST",,"HILLSBOROUGH","NC","27278",,"POINT (-79.102901 36.078715)"
"BUILDING CONTRACTORS LICENSE","BC3138","1998-10-07T12:10:00.000","2020-10-07T12:10:00.000","_ CDCI, INC.","CDCI, INC.","CDCI, INC.",,"5868 HUBBARD DRIVE",,"ROCKVILLE","MD","20852","(301)984-4221x","POINT (-77.118972 39.054971)"
"BUILDING CONTRACTORS LICENSE","BC3316","1997-10-03T12:10:00.000","2003-10-03T12:10:00.000","JAMES TOBIN","TOBIN","TOBIN BUILDERS, INC.",,"1700  ELTON  ROAD",,"SILVER SPRING","MD","20903","(301)431-0400x","POINT (-76.974914 39.019968)"
"BUILDING CONTRACTORS LICENSE","BC227028","2019-07-24T10:07:32.000","2023-07-24T10:07:32.000","_ 9608 SINGLETON DR., LLC","9608 SINGLETON DR., LLC",,,"4620 Drummond Avenue",,"Chevy Chase","MD","20815","(240)460-5940","POINT (-77.092914 38.970018)"
"BUILDING CONTRACTORS LICENSE","BC3631","2001-10-02T12:10:26.000","2003-10-02T12:10:26.000","JEFFREY JONES","VENTURE BUILDERS, INC.","VENTURE BUILDERS, INC.",,"4801 SUNDOWN ROAD",,"LAYTONSVILLE","MD","20882","(301)774-5583x","POINT (-77.091991 39.22026)"
"BUILDING CONTRACTORS LICENSE","BC227831","2020-07-07T02:07:00.000","2024-07-07T02:07:00.000","McNamara Brothers General Contractors Inc","McNamara Brothers General Contractors Inc",,,"2323 Stewart Avenue, Unit H",,"Silver Spring","MD","20910","(301)589-3767","POINT (-77.050747 39.00275)"
"BUILDING CONTRACTORS LICENSE","BC221063","2015-09-01T01:09:18.000","2023-09-01T01:09:18.000","_ KOLBE DESIGNS, LLC","KOLBE DESIGNS, LLC","KOLBE DESIGNS, LLC",,"6511 E. HALBERT ROAD",,"BETHESDA","MD","20817","(301)252-6894","POINT (-77.14047 38.976019)"
"BUILDING CONTRACTORS LICENSE","BC3965","2008-09-10T08:09:08.000","2010-09-10T08:09:08.000","RONALD ST. PIERRE","ST. PIERRE","MARIANNA HOMES",,"1035 MOURNING DOVE COURT",,"HUNTINGTOWN","MD","20639","(301)367-7000x","POINT (-76.588809 38.58862)"
"BUILDING CONTRACTORS LICENSE","BC3733","2003-09-12T10:09:58.000","2005-09-12T10:09:58.000","PETER GULICK","MILL CREEK PROPERTIES, INC.","MILL CREEK PROPERTIES, INC.",,"12021 SUNSET HILLS ROAD","SUITE 200","RESTON","VA","20190","(703)674-0330x","POINT (-77.358691 38.95444)"
"BUILDING CONTRACTORS LICENSE","BC223077","2016-07-18T11:07:31.000","2018-07-18T11:07:31.000","_ NORTHFIELD CONSTRUCTION AND DEVELOPMENT, LLC","HAMMAN","NORTHFIELD CONST., & DEV., LLC",,"1156 15TH STREET, NW","SUITE 1000","WASHINGTON","DC","20005","(202)750-7363","POINT (-77.034581 38.905334)"
"BUILDING CONTRACTORS LICENSE","BC4075","2012-03-08T11:03:10.000","2014-03-08T11:03:10.000","MICHAEL FITZGERALD","TRISTATE AFFORDABLE HOMES, LLC","TRISTATE AFFORDABLE HOMES, LLC",,"1423 DUAL HIGHWAY","#242","HAGERSTOWN","MD","21740","(301)960-4881x","POINT (-77.697806 39.624948)"
"BUILDING CONTRACTORS LICENSE","BC3432","1997-11-04T12:11:00.000","2003-11-04T12:11:00.000","SIROUS JAFARI","JAFARI","REAL PROS CONSTRUCTION, INC.",,"1700  ROCKVILLE  PIKE,","SUITE 400","ROCKVILLE","MD","20852","(301)881-8000x","POINT (-77.123651 39.061518)"
"BUILDING CONTRACTORS LICENSE","BC3705","2003-03-04T02:03:44.000","2011-03-04T02:03:44.000","HOWARD GOLDFARB","GOLD DESIGN & BUILD, INC.","GOLD DESIGN & BUILD, INC.",,"15300 HALL ROAD",,"MITCHELLVILLE","MD","20721","(301)249-2627x","POINT (-76.739342 38.903641)"
"BUILDING CONTRACTORS LICENSE","BC3978","2009-02-03T11:02:10.000","2011-02-03T11:02:10.000","RAYMOND HOUCK","HOUCK BUILDERS","HOUCK BUILDERS","RAYMOND R. HOUCK, T/A","13334 GOOD INTENT ROAD",,"UNION BRIDGE","MD","21791","(410)775-2675x","POINT (-77.198723 39.569716)"
"BUILDING CONTRACTORS LICENSE","BC3720","2003-06-10T02:06:13.000","2007-06-10T02:06:13.000","BAI KLA","KLA","DIAMOND CREEK BUILDERS",,"2100 SAHALEA TERRACE",,"SILVER SPRING","MD","20905","(301)437-1474x","POINT (-76.968612 39.127045)"
"BUILDING CONTRACTORS LICENSE","BC3893","2006-09-11T03:09:46.000","2008-09-11T03:09:46.000","JOHN ROBERTSON","LONGVIEW HOMES","LONGVIEW HOMES",,"9818 LYONS MILL ROAD",,"OWINGS MILLS","MD","21117","(410)655-1803x","POINT (-76.818972 39.390404)"
"BUILDING CONTRACTORS LICENSE","BC214341","2014-05-12T01:05:15.000","2018-05-12T01:05:15.000","JSL CONSTRUCTION CO., LLC","LIMA","JSL CONSTRUCTION CO., INC.",,"12211 REMINGTON DRIVE",,"SILVER SPRING","MD","20902","(301)570-0044","POINT (-77.013053 39.05638)"
"BUILDING CONTRACTORS LICENSE","BC3529","1999-10-14T09:10:00.000","2021-10-06T12:10:00.000","_ REMBRANDT HOMES, INC.","REMBRANDT HOMES, INC.","REMBRANDT HOMES, INC.",,"5825 ROLLING DRIVE",,"DERWOOD","MD","20855","(301)219-6326x","POINT (-77.123153 39.172938)"
"BUILDING CONTRACTORS LICENSE","BC228002","2020-10-06T01:10:20.000","2022-10-06T01:10:20.000","_ BA B2 RESIDENTIAL, LLC","BA B2 RESIDENTIAL, LLC",,,"6406 Ivy Lane","Suite 700","Greenbelt","MD","20770","(301)623-1510","POINT (-76.895154 39.008276)"
"BUILDING CONTRACTORS LICENSE","BC3329","1998-01-07T12:01:00.000","2004-08-04T12:08:00.000","PAUL MYERS","MYERS","P.F. MYERS, INC.",,"13447  NEW HAMPSHIRE  AVENUE,","SUITE 4","SILVER SPRING","MD","20904","(301)384-5100x","POINT (-77.001554 39.077209)"
"BUILDING CONTRACTORS LICENSE","BC227213","2019-09-26T01:09:25.000","2021-09-26T01:09:25.000","_ QIANG LIU & YU LING LIU","QIANG LIU & YU LING LIU",,,"14012 Loblolly Terrace",,"Rockville","MD","20850","(301)437-6309","POINT (-77.204554 39.087186)"
"BUILDING CONTRACTORS LICENSE","BC3067","1991-09-09T12:09:00.000","1993-09-09T12:09:00.000","_ ACHENBACH CONTRACTING","ACHENBACH CONTRACTING",,,"008415  FORESIGHT  LANE",,"WALKERSVILLE","MD","21793",,"POINT (-77.359305 39.464389)"
"BUILDING CONTRACTORS LICENSE","BC219621","2015-06-02T05:06:05.000","2023-06-02T05:06:05.000","_ SUSTAINABLE DESIGN GROUP, INC.","SUSTAINABLE DESIGN GROUP, INC.","SUSTAINABLE DESIGN GROUP, INC.",,"22923 WILDCAT ROAD",,"GAITHERSBURG","MD","20882","(301)428-1040","POINT (-77.205294 39.231306)"
"BUILDING CONTRACTORS LICENSE","BC3169","1993-04-21T12:04:00.000","1995-04-21T12:04:00.000","_ B & H CONSTRUCTION SERVICES INC","B & H CONSTRUCTION SERVICES IN",,"B & H CONSTRUCTION SERVICES INC","008010  SUGARBERRY  CT",,"GAITHERSBURG","MD","20879",,"POINT (-77.166676 39.162596)"
"BUILDING CONTRACTORS LICENSE","BC3668","2002-08-06T12:08:00.000","2007-08-02T12:08:00.000","DOMINICK MONA","NICK MONA CONSTRUCTION, INC.","NICK MONA CONSTRUCTION, INC.",,"50 LEELAND ROAD",,"EDGEWATER","MD","21037","(301)261-4167x","POINT (-76.555192 38.944606)"
"BUILDING CONTRACTORS LICENSE","BC207800","2013-02-11T04:02:29.000","2023-02-11T04:02:29.000","_ MID-ATLANTIC CUSTOM BUILDERS, LLC","MID-ATLANTIC CUSTOM BUILDERS, LLC","MID-ATLANTIC CUSTOM BUILD, LLC",,"11611 OLD GEORGETOWN RD","2ND FLOOR","ROCKVILLE","MD","20852","(301)231-0009","POINT (-77.116355 39.049068)"
"BUILDING CONTRACTORS LICENSE","BC4028","2016-02-04T04:02:48.000","2014-11-02T12:11:00.000","_ MAUCK, ZANTZINGER & ASSOC., INC.","MAUCK, ZANTZINGER & ASSOC., INC.","MAUCK, ZANTZINGER & ASSOC.,INC",,"5141 MAC ARTHUR BLVD.","NW","WASHINGTON","DC","20016","(202)363-8501","POINT (-77.102294 38.925872)"
"BUILDING CONTRACTORS LICENSE","BC3950","2008-02-06T12:02:36.000","2010-02-06T12:02:36.000","_ BLEDSOE CONSTRUCTION, LLC","BLEDSOE","BLEDSOE CONSTRUCTION, LLC",,"20111 FISHER AVENUE","POOLESVILLE","MD",,"20837","(240)229-8770x","POINT (-77.419709 39.146502)"
"BUILDING CONTRACTORS LICENSE","BC2239","1999-05-01T12:05:00.000","2001-05-01T12:05:00.000","JAMES BUTTERFIELD","JAMES R. BUTTERFIELD & ASSOCIA","JAMES R. BUTTERFIELD & ASSOC.",,"009606  WATTS BRANCH  DRIVE",,"ROCKVILLE","MD","20850","(301)279-5685x","POINT (-77.197137 39.066178)"
"BUILDING CONTRACTORS LICENSE","BC2554","1997-03-31T12:03:00.000","1999-03-31T12:03:00.000","THOMAS NATELLI","NATELLI ASSOCIATES LTD PARTNER","NATELI CONST. COPR.GRAL. PARTN",,"506 MAIN STREET",,"GAITHERSBURG","MD","20878","(301)670-4020x","POINT (-77.235138 39.120888)"
"BUILDING CONTRACTORS LICENSE","BC3594","2001-03-06T04:03:00.000","2011-03-06T12:03:00.000","FAKHRI VAZIRI","VAZIRI","AMINCO CONSTRUCTION",,"207 MARTINS LANE",,"ROCKVILLE","MD","20850","(301)674-3766x","POINT (-77.157789 39.09206)"
"BUILDING CONTRACTORS LICENSE","BC3209","1994-02-04T12:02:00.000","1996-02-04T12:02:00.000","_ DEVCORP INC","DEVCORP INC",,,"000023  LEATHERLEAF  CT",,"GAITHERSBURG","MD","20878",,"POINT (-77.221939 39.104412)"
"BUILDING CONTRACTORS LICENSE","BC224307","2018-02-08T02:02:25.000","2020-02-08T02:02:25.000","_ Bay State Custom Homes, LLC","Bay State Custom Homes, LLC",,,"2505 Sapling Ridge Lane",,"Brookville","MD","20833","(240)461-6227","POINT (-77.05063 39.220633)"
"BUILDING CONTRACTORS LICENSE","BC223599","2017-02-16T03:02:48.000","2019-02-16T03:02:48.000","_ Damore Construction Company, Inc.","Damore Construction Company, Inc.",,,"12329 Sherwood Forest Drive",,"Mt. Airi","MD","21771","(240)626-6145","POINT (-77.23296 39.388888)"
"BUILDING CONTRACTORS LICENSE","BC3709","2003-04-01T02:04:00.000","2023-04-01T12:04:00.000","_ TOLL MD IV LIMITED PARTNERSHIP","TOLL MD IV LIMITED PARTNERSHIP","TOLL MD IV LIMITED PARTNERSHIP",,"7124 COLUMBIA GATEWAY DRIVE","SUITE 230","COLUMBIA","MD","21046","(410)872-9105x","POINT (-76.807854 39.177352)"
"BUILDING CONTRACTORS LICENSE","BC3371","1996-11-13T12:11:00.000","1998-11-13T12:11:00.000","_ M.K. SMITH COMPANY, LLC.","M.K. SMITH COMPANY, LLC.",,,"2120  HUTCHISON GROVE  CT",,"FALLS CHURCH","VA","22043",,"POINT (-77.208356 38.905818)"
"BUILDING CONTRACTORS LICENSE","BC3944","2007-12-05T12:12:06.000","2013-12-05T12:12:00.000","KAREN YINGST","HIGHSPIRE HOMES, INC.","HIGHSPIRE HOMES, INC.",,"2100 W. HARRISBURG PIKE",,"MIDDLETOWN","PA","17057","(717)944-7437x","POINT (-76.766623 40.200554)"
"BUILDING CONTRACTORS LICENSE","BC0957","1999-04-01T12:04:00.000","2013-04-01T12:04:00.000","PAUL KLINEDINST","KLINEDINST MANAGEMENT,INC.","KLINEDINST MANAGEMENT, INC.",,"004405  EAST-WEST HWY.,","SUITE 211","BETHESDA","MD","20814","(301)656-7252x","POINT (-77.090503 38.985131)"
"BUILDING CONTRACTORS LICENSE","BC3781","2004-08-04T08:08:00.000","2010-08-04T12:08:00.000","WILLIAM CURRAN","W.C. HOMES, LLC","W.C. HOMES, LLC",,"10220 RIVER ROAD,","SUITE 305","POTOMAC","MD","20854","(301)299-3307x","POINT (-77.209464 39.018357)"
"BUILDING CONTRACTORS LICENSE","BC3452","1998-04-07T12:04:00.000","2002-04-07T12:04:00.000","WILLIAM BORRELLI","BORRELLI","AVALON RESIDENTIAL, INC.",,"6314  BELMONT CIRCLE,","SUITE #3","MOUNT AIRY","MD","21771","(410)795-6366x","POINT (-77.108042 39.39664)"
"BUILDING CONTRACTORS LICENSE","BC0362","1999-02-25T12:02:00.000","2023-02-25T12:02:00.000","_ JOHN L. DUFIEF, INC.","DUFIEF",,,"2280  GLENMORE  TERRACE",,"ROCKVILLE","MD","20850","(301)424-6164x","POINT (-77.186873 39.089593)"
"BUILDING CONTRACTORS LICENSE","BC3333","1996-03-05T12:03:00.000","1998-03-05T12:03:00.000","_ NASH CONSTRUCTION, INC.","NASH CONSTRUCTION, INC.",,,"3582 LEA ROAD",,"DELAPLANE","VA","20144","(540)364-7359x","POINT (-77.910925 38.891824)"
"BUILDING CONTRACTORS LICENSE","BC206698","2012-12-04T10:12:23.000","2014-12-04T10:12:23.000","_ JOY CUSTOM DESIGN BUILD, LLC","JOY CUSTOM DESIGN BUILD, LLC","JOY CUSTOM DESIGN BUILD, LLC",,"6719 Curran Street",,"McLean","VA","22101","(703)356-2244","POINT (-77.176869 38.935074)"
"BUILDING CONTRACTORS LICENSE","BC3577","2000-09-13T09:09:00.000","2006-09-13T12:09:00.000","VOGAN KELLY","KELLY","VOGAN ASSOCIATES, INC.",,"13004 WILTON OAKS DRIVE",,"SILVER SPRING","MD","20906","(301)929-2852x","POINT (-77.050545 39.069603)"
"BUILDING CONTRACTORS LICENSE","BC213404","2014-03-10T11:03:11.000","2024-03-10T11:03:11.000","_ WORKSHOP 11","SHUM","WORKSHOP 11",,"12121 GLEN MILL ROAD",,"POTOMAC","MD","20854","(301)379-2804","POINT (-77.217189 39.056138)"
"BUILDING CONTRACTORS LICENSE","BC206239","2012-11-08T10:11:49.000","2022-11-08T10:11:49.000","_ TYSONS DESIGN BUILD, LLC","TYSONS DESIGN BUILD, LLC","TYSONS DESIGN BUILD, LLC",,"7641 LEESBURG PIKE","2ND FLOOR","FALLS CHURCH","VA","22043","(703)880-1633","POINT (-77.209184 38.907004)"
"BUILDING CONTRACTORS LICENSE","BC3597","2001-03-06T04:03:00.000","2017-03-11T12:03:00.000","_ MCKEE CONSTRUCTION COMPANY, INC.","MCKEE CONSTRUCTION COMPANY, INC.","MCKEE CONSTRUCTION CO., INC.",,"15705 NORMAN DRIVE",,"DARNESTOWN","MD","20878","(301)840-0042x","POINT (-77.263505 39.113642)"
"BUILDING CONTRACTORS LICENSE","BC3771","2004-06-03T07:06:00.000","2006-06-02T12:06:00.000","JEFFREY JONES","JONES","VENTURE HOMES, LLC",,"4801 SUNDOWN ROAD",,"LAYTONSVILLE","MD","20882","(301)775-2642x","POINT (-77.091991 39.22026)"
"BUILDING CONTRACTORS LICENSE","BC228904","2022-01-07T11:01:07.000","2024-01-07T11:01:07.000","CARL Development LLC","CARL Development LLC",,,"6504 Western Avenue",,"Chevy Chase","MD","20815","(240)328-8328","POINT (-77.065655 38.97646)"
"BUILDING CONTRACTORS LICENSE","BC2835","1998-04-04T12:04:00.000","2024-10-03T12:10:00.000","_ NVR, INC.","NVR, INC.","NVR, INC.","NV HOMES","656 QUINCE ORCHARD ROAD","SUITE 500","GAITHERSBURG","MD","20878","(301)258-0002","POINT (-77.221447 39.141243)"
"BUILDING CONTRACTORS LICENSE","BC3552","2000-05-03T11:05:00.000","2009-02-06T12:02:00.000","MO SALEHY","SALEHY","SUNNY LAND BUILDERS, INC.",,"7309 POMANDER LANE",,"CHEVY CHASE","MD","20815","(301)652-1718x","POINT (-77.062508 38.983611)"
"BUILDING CONTRACTORS LICENSE","BC3951","2008-02-11T12:02:00.000","2018-02-11T12:02:00.000","_ J & R CONSTRUCTION AND DEVELOPMENT, LLC","J & R CONSTRUCTION AND DEVELOPMENT, LLC","J&R CONSTR. & DEV., LLC",,"11710 OLD GEORGETOWN ROAD","SUITE 1","NORTH BETHESDA","MD","20852","(301)230-3200x","POINT (-77.113243 39.04977)"
"BUILDING CONTRACTORS LICENSE","BC3303","1995-08-01T12:08:00.000","1997-08-01T12:08:00.000","_ PARDOE/FOX BUILDERS","PARDOE/FOX BUILDERS",,,"4103  BYRD  CT.",,"KENSINGTON","MD","20895",,"POINT (-77.082538 39.04073)"
"BUILDING CONTRACTORS LICENSE","BC3074","1991-09-16T12:09:00.000","1993-09-16T12:09:00.000","_ OXFORD HOMES","OXFORD HOMES",,,"007624  IRONGATE  LANE",,"FREDERICK","MD","21702",,"POINT (-77.490248 39.445295)"
"BUILDING CONTRACTORS LICENSE","BC0596","1995-02-02T12:02:00.000","1997-02-02T12:02:00.000","_ EDMAR CONSTRUCTION CO INC","EDMAR CONSTRUCTION CO INC",,,"005507  14TH  STNW",,"WASHINGTON","DC","20011",,"POINT (-77.033416 38.956828)"
"BUILDING CONTRACTORS LICENSE","BC0718","1999-03-31T12:03:00.000","2017-03-30T12:03:00.000","_ DUFFIE, INC.","DUFFIE","DUFFIE, INC.",,"1701  ELTON  ROAD",,"SILVER SPRING","MD","20903","(301)434-3040","POINT (-76.974204 39.019803)"
"BUILDING CONTRACTORS LICENSE","BC3754","2004-03-10T07:03:00.000","2012-03-10T12:03:00.000","JAMES HAGAN","HAGAN & HAMILTON","HAGAN & HAMILTON CORP, INC.","HAMILTON DEVELOPMENT CORPORATION,T/A","20-E TIMONIUM ROAD,","SUITE 100","TIMONIUM","MD","21093","(410)561-1004x","POINT (-76.623906 39.442046)"
"BUILDING CONTRACTORS LICENSE","BC227450","2019-12-19T04:12:58.000","2021-12-19T04:12:58.000","_ RANDOLPH ENTERPRISES, LLC","RANDOLPH ENTERPRISES, LLC",,,"6409 Dahlonega Road",,"Bethesda","MD","20816","(202)255-9187","POINT (-77.129825 38.965731)"
"BUILDING CONTRACTORS LICENSE","BC3351","1998-06-04T12:06:00.000","2006-06-04T12:06:00.000","ERNEST SINES","ERNEST R. SINES, INC.","ERNEST R. SINES, INC.",,"14621 LOCUSTWOOD LANE",,"SILVER SPRING","MD","20905","(301)502-0343x","POINT (-76.960535 39.094779)"
"BUILDING CONTRACTORS LICENSE","BC3285","1997-04-06T12:04:00.000","1999-04-06T12:04:00.000","JAMES CROMWELL","POTOMAC HOMEBUILDERS, INC.","POTOMAC HOMEBUILDERS, INC.",,"008305  HECTIC HILL  LANE",,"POTOMAC","MD","20854","(301)762-4800x","POINT (-77.171357 39.070482)"
"BUILDING CONTRACTORS LICENSE","BC2847","1992-06-09T12:06:00.000","1994-06-09T12:06:00.000","_ D D & B CONSTRUCTION INC","D D & B CONSTRUCTION INC",,,"011505  GOLDEN POST  LANE",,"GAITHERSBURG","MD","20878",,"POINT (-77.239286 39.143955)"
"BUILDING CONTRACTORS LICENSE","BC2842","1992-05-11T12:05:00.000","1994-05-11T12:05:00.000","_ STAHL ASSOCIATES LTD","STAHL ASSOCIATES LTD",,,"010919  MARTINGALE  CT",,"POTOMAC","MD","20854",,"POINT (-77.229409 39.017875)"
"BUILDING CONTRACTORS LICENSE","BC3413","1997-09-10T12:09:00.000","2001-09-10T12:09:00.000","JOHN HARDING","HARDING","HARDING & KNOPF CONSTRUCTION",,"8813 GOSHEN MILL COURT",,"GAITHERSBURG","MD","20882","(301)417-6993x","POINT (-77.182202 39.202496)"
"BUILDING CONTRACTORS LICENSE","BC227757","2020-06-04T10:06:44.000","2024-06-04T10:06:44.000","Shannon Remodeling & Construction Inc","Shannon Remodeling & Construction Inc",,,"3302 Camalier Drive",,"Chevy Chase","MD","20815","(703)963-3969","POINT (-77.065749 38.978224)"
"BUILDING CONTRACTORS LICENSE","BC219381","2015-05-05T03:05:04.000","2023-05-05T03:05:04.000","_ CALVIN K. Y. LIANG","CALVIN K. Y. LIANG",,"Matrix Construction Co.","13601 ST. MARY'S ROAD",,"SILVER SPRING","MD","20904","(301)236-4483","POINT (-76.997493 39.079383)"
"BUILDING CONTRACTORS LICENSE","BC3915","2007-04-11T03:04:21.000","2011-04-11T03:04:21.000","WILFREDO VENTURA","VENTURA CONSTRUCTION, INC.","VENTURA CONSTRUCTION, INC.",,"15716 EDWARDS FERRY ROAD",,"POOLESVILLE","MD","20837","(301)370-3944x","POINT (-77.459213 39.116346)"
"BUILDING CONTRACTORS LICENSE","BC228824","2021-11-03T10:11:39.000","2023-11-03T10:11:39.000","_ DORRIER CONSTRUCTION, LLC","DORRIER CONSTRUCTION, LLC",,,"8818 Monard Drive",,"Silver Spring","MD","20910","(703)489-7475","POINT (-77.058746 39.000297)"
"BUILDING CONTRACTORS LICENSE","BC3156","1998-05-06T12:05:00.000","2000-05-06T12:05:00.000","J. ROSS MCNAIR","MCNAIR BUILDERS, INC.","MCNAIR BUILDERS, INC.",,"006600  BROAD  STREET",,"BETHESDA","MD","20816","(301)229-9332x","POINT (-77.122445 38.945737)"
"BUILDING CONTRACTORS LICENSE","BC222629","2016-01-06T05:01:18.000","2018-01-06T05:01:18.000","_ C. T. CAMP CONSTRUCTION CO., INC.","C. T. CAMP CONSTRUCTION CO., INC.","C. T. CAMP CONSTR CO., INC.",,"1125 BRIGGS CHANEY ROAD",,"SILVER SPRING","MD","20905","(301)384-3248","POINT (-76.988085 39.104545)"
"BUILDING CONTRACTORS LICENSE","BC229277","2022-06-10T11:06:27.000","2024-06-10T11:06:27.000","_ ASP 9520 MILSTEAD DRIVE, LLC","ASP 9520 MILSTEAD DRIVE, LLC",,,"5283 Corporate Drive","Suite 300","Frederick","MD","21703","(240)405-1333","POINT (-77.418583 39.378334)"
"BUILDING CONTRACTORS LICENSE","BC2856","1996-07-14T12:07:00.000","1998-07-14T12:07:00.000","_ GLOBE BUILDING & DEVELOPMENT INC","GLOBE BUILDING & DEVELOPMENT I",,"GLOBE BUILDING & DEVELOPMENT INC","017504  SKYLINE  DR",,"ASHTON","MD","20861",,"POINT (-76.981327 39.142755)"
"BUILDING CONTRACTORS LICENSE","BC0657","1999-03-31T12:03:00.000","2011-03-30T12:03:00.000","WILLIAM GOSNELL","GOSNELL","MONROE DEVELOPMENT CORP.",,"008130  BOONE  BLVD,","SUITE 120","VIENNA","VA","22182","(703)893-3800x","POINT (-77.226846 38.913734)"
"BUILDING CONTRACTORS LICENSE","BC223741","2017-04-10T10:04:49.000","2023-04-10T10:04:49.000","_ West Hill Builders, LLC","West Hill Builders, LLC","West Hill Builders, LLC",,"13000 Cleveland Drive",,"Rockville","MD","20850","(301)424-2001","POINT (-77.193626 39.069325)"
"BUILDING CONTRACTORS LICENSE","BC2812","1994-02-01T12:02:00.000","1996-02-01T12:02:00.000","_ NEW CONCEPT HOMES INC","NEW CONCEPT HOMES INC",,,"013299  BALTIMORE  AVE",,"LAUREL","MD","20707",,"POINT (-76.874808 39.070476)"
"BUILDING CONTRACTORS LICENSE","BC3704","2003-03-04T02:03:39.000","2011-03-04T12:03:00.000","DAVID KAHN","KAHN","OVERTON HOMES, INC.",,"2556 SUTCLIFF TERRACE",,"BROOKEVILLE","MD","20833","(301)570-7070x","POINT (-77.054219 39.163637)"
"BUILDING CONTRACTORS LICENSE","BC2742","1999-05-05T12:05:00.000","2003-05-05T12:05:00.000","EDWARD HENGERER","HOME STRETCHERS, INC.","HOME STRETCHERS, INC.",,"11011 BRENT ROAD",,"POTOMAC","MD","20854","(301)299-3059x","POINT (-77.225198 38.998735)"
"BUILDING CONTRACTORS LICENSE","BC3427","1997-10-09T12:10:00.000","1999-10-09T12:10:00.000","DAVID DALO","ANCHOR DESIGN BUILDING, INC.","ANCHOR DESIGN BUILDING, INC.",,"712  OAR  LANE",,"DEALE","MD","20751","(410)280-0440x","POINT (-76.546975 38.782768)"
"BUILDING CONTRACTORS LICENSE","BC2363","1991-07-06T12:07:00.000","1993-07-06T12:07:00.000","_ MORTON & RUSSELL CONSTRUCTION CO INC","MORTON & RUSSELL CONSTRUCTION",,"MORTON & RUSSELL CONSTRUCTION CO INC","015600  AMELUNG  LANE",,"ROCKVILLE","MD","20855",,"POINT (-77.122997 39.111992)"
"BUILDING CONTRACTORS LICENSE","BC3208","1998-02-04T12:02:00.000","2004-02-04T12:02:00.000","RICHARD DIPIETRO","ASSOCIATION MANAGEMENT","ASSOCIATION MANAGEMENT",,"014525  GOOD HOPE  ROAD",,"SILVER SPRING","MD","20905","(301)384-5677x","POINT (-76.991137 39.0946)"
"BUILDING CONTRACTORS LICENSE","BC3759","2004-04-06T03:04:00.000","2009-09-12T12:09:00.000","SEAN RUPPERT","RUPPERT","RUPPERT O'BRIEN GROUP, LLC",,"4388 LOTTSFORD VISTA ROAD",,"LANHAM","MD","20706","(301)577-3887x","POINT (-76.826402 38.950325)"
"BUILDING CONTRACTORS LICENSE","BC221062","2015-09-01T12:09:40.000","2017-09-01T12:09:40.000","_ JOHN W. PFAFF BUILDERS, INC.","JOHN W. PFAFF BUILDERS, INC.","JOHN W. PFAFF BUILDERS, INC.",,"4211 RIDGE ROAD",,"WESTMINSTER","MD","21157","(410)875-6640","POINT (-77.085906 39.458859)"
"BUILDING CONTRACTORS LICENSE","BC3867","2006-04-04T03:04:00.000","2012-04-04T12:04:00.000","EDWARD LONERGAN","LONERGAN","LONERGAN HOMES, INC.",,"16912 QUEEN ANNE BRIDGE ROAD",,"MITCHELLVILLE","MD","20716","(301)430-0700x","POINT (-76.709735 38.914984)"
"BUILDING CONTRACTORS LICENSE","BC4082","2012-05-09T10:05:18.000","2024-05-09T10:05:18.000","_ TOLL MD XI LIMITED PARTNERSHIP","TOLL MD XI LIMITED PARTNERSHIP",,,"6731 COLUMBIA GATEWAY DRIVE","SUITE 120","COLUMBIA","MD","21046","(410)381-3263","POINT (-76.804562 39.183973)"
"BUILDING CONTRACTORS LICENSE","BC217481","2014-12-04T09:12:49.000","2022-12-04T09:12:49.000","_ DAN RYAN BUILDERS MID-ATLANTIC, INC.","RYAN","DAN RYAN BLDG. MID-ATLANTIC",,"2099 Gaither Road","Suite 600","Rockville","MD","20850","(301)696-0200","POINT (-77.181476 39.116613)"
"BUILDING CONTRACTORS LICENSE","BC2926","1999-04-06T12:04:00.000","2001-04-06T12:04:00.000","ANDREW WEINBERG","WEINBERG","T & A CONTRACTORS, INC.",,"004512  SANDY SPRING  ROAD",,"BURTONSVILLE","MD","20866","(301)924-2111x","POINT (-76.917842 39.106239)"
"BUILDING CONTRACTORS LICENSE","BC3201","1997-11-23T12:11:00.000","2023-11-23T12:11:00.000","_ NATELLI HOMES, LLC","JOHNSON","NATELLI HOMES, LLC",,"506 MAIN STREET, SUITE 300",,"GAITHERSBURG","MD","20878","(301)670-4020x","POINT (-77.235138 39.120888)"
"BUILDING CONTRACTORS LICENSE","BC3134","1998-08-14T12:08:00.000","2004-08-14T12:08:00.000","MARIO ROCA","VANGUARD CONSTRUCTION SVCS,INC","VANGUARD CONSTRUCTION SVCS.INC","VANGUARD CONSTRUCTION SERVICES, INC.","5119 WAPAKONETA ROAD",,"BETHESDA","MD","20816","(301)229-4858x","POINT (-77.12341 38.957932)"
