"the_geom","id","lot_id","business_name","full_address","city","zip","phone_number","website","lot_location","lb_map","lot_num","block_num","property_info","subdivision","abc","business_naics_code","dotd_map","census_tract","block_group","school_district","voting_district","economic_dev_zone","enterprise_zone","industrial_area","historic_district","historic_landmark","redevelopment_district","udd_name","udod_name","existing_land_use","future_land_use","zoning_type","subd_restriction","plss","design_level","area_meas_acres","character_area","service_name","condominium","service_type"
"MULTIPOLYGON (((-91.1934956275 30.43102770698, -91.191349314452 30.431053602692, -91.191360475608 30.431004360027, -91.191378313727 30.430911395139, -91.191389863202 30.430817689199, -91.191395090286 30.430723557903, -91.191393971635 30.430629324173, -91.191386517221 30.430535306453, -91.191372743258 30.430441826804, -91.191365662293 30.430405538309, -91.191347523997 30.430329191749, -91.191155538885 30.429609543165, -91.191132139187 30.429509632085, -91.191114991957 30.42940877422, -91.191104145682 30.429307262802, -91.191099628032 30.429205390138, -91.191101455214 30.429103454835, -91.191109622618 30.429001755478, -91.191124101699 30.42890058431, -91.191144856626 30.428800234468, -91.191157498279 30.428750720049, -91.191324912128 30.428134277771, -91.191500628585 30.427502578111, -91.191585978454 30.42719574811, -91.191690808769 30.426837392895, -91.191871619537 30.426219299603, -91.192333458284 30.424786590533, -91.192658933871 30.42385838236, -91.192780915758 30.423487885894, -91.192914856096 30.423081079515, -91.19299792095 30.422795142609, -91.193214028911 30.422138596773, -91.19343411269 30.421469958605, -91.193622660377 30.420897127837, -91.193652241968 30.420804191027, -91.193701015483 30.420634911102, -91.193743609824 30.420464382456, -91.193757264431 30.420403438413, -91.193870502857 30.419882528356, -91.193925741663 30.419597435383, -91.193970983051 30.419363932061, -91.194176511136 30.418271465772, -91.194218502546 30.418278898952, -91.196038134255 30.418600974949, -91.196001160548 30.41883743202, -91.196000017427 30.418839870977, -91.195970515502 30.418902809563, -91.195959141632 30.41896925715, -91.195946116308 30.419057974627, -91.195882588163 30.419305998554, -91.195842631928 30.419409986493, -91.195811807591 30.419564795722, -91.195800024047 30.419636814141, -91.195750325421 30.419789332258, -91.195749928201 30.419790550563, -91.195691995589 30.420050064628, -91.195676082589 30.420177753672, -91.195660969628 30.420294438093, -91.195644757111 30.420382846382, -91.195628520444 30.420471384542, -91.195598110147 30.420620629139, -91.195565637665 30.420797705433, -91.195557622642 30.420992915668, -91.195530334907 30.421187053073, -91.195511917124 30.421261495641, -91.195493500354 30.421335939107, -91.195469513491 30.421485539443, -91.195417531333 30.421577677483, -91.195392484726 30.421654545134, -91.19540268148 30.421778096395, -91.195365196486 30.421848682468, -91.195366257079 30.421921415126, -91.195366699231 30.42200249684, -91.195364843892 30.422027549428, -91.195341035071 30.422087714434, -91.195303549916 30.422158300483, -91.195283689069 30.422252229245, -91.195258641147 30.422329097757, -91.195258551911 30.422373813138, -91.195258463715 30.422418529421, -91.195250625397 30.42252430789, -91.195221449792 30.422656846984, -91.195187503877 30.422766761293, -91.195107587079 30.422974739239, -91.194980871446 30.423291916097, -91.194935283227 30.423487149082, -91.194896237623 30.423650567839, -91.194891284449 30.423717373783, -91.194865411534 30.423805376664, -91.194834999073 30.423954618239, -91.194778890259 30.424102427429, -91.194762563787 30.424235684356, -91.194786019835 30.424354382723, -91.194768455267 30.424504341348, -91.194766790722 30.42453873159, -91.194756309399 30.424755222778, -91.194739158452 30.424899611443, -91.194695662461 30.424964273289, -91.194673117435 30.425094388006, -91.194650572352 30.425224501812, -91.194649022981 30.425231540958, -91.19461671453 30.425378322255, -91.194601948845 30.425445402017, -91.19458713171 30.425527685458, -91.194560083336 30.425677899267, -91.194558097429 30.425688927873, -91.194509868094 30.425923167554, -91.194487544468 30.426031591815, -91.194419877946 30.426335285965, -91.194363356532 30.426488662112, -91.194338952959 30.426643829255, -91.194323037161 30.426771518801, -91.194262369287 30.426905538113, -91.194261328239 30.426907837333, -91.194259773263 30.426910664634, -91.194201682798 30.427016321486, -91.194183055015 30.427093544653, -91.194192601678 30.427138798734, -91.194203801357 30.427161782996, -91.194200913282 30.4272007518, -91.194177923812 30.427249785654, -91.194166548828 30.427316232932, -91.194187295205 30.427384471274, -91.194186291331 30.427485038168, -91.194198546684 30.427580754073, -91.194177033812 30.427696949637, -91.194145971057 30.427767891115, -91.194136892917 30.427890371945, -91.19410565367 30.428050747638, -91.194106123228 30.428218478922, -91.194092593566 30.42835747942, -91.194087318725 30.428385137171, -91.193974446791 30.428602461074, -91.193901825974 30.428972957844, -91.193900575143 30.428977849428, -91.193820071703 30.429292635939, -91.193820954587 30.429454799942, -91.193802149368 30.429621460798, -91.193787701571 30.429816311844, -91.193743612269 30.429975972884, -91.193733115266 30.430204584038, -91.193732407512 30.430214127334, -91.193706290325 30.430566451735, -91.193658201767 30.430864009966, -91.193629363483 30.431082056326, -91.193617278016 30.43120157229, -91.193605191478 30.431321088248, -91.193604891165 30.431325146403, -91.193592397305 30.431493669396, -91.19356138985 30.431737911707, -91.193528084524 30.431926121384, -91.193528963831 30.432088285264, -91.193547232997 30.432189925126, -91.193535374789 30.432697974693, -91.193488091891 30.433248766195, -91.193362240146 30.433728104388, -91.19334917708 30.433802174991, -91.193289621722 30.43413986425, -91.193250941111 30.43435918988, -91.193125246331 30.434769057606, -91.19297952489 30.434771817649, -91.193047392261 30.434550518662, -91.193089808695 30.434412205868, -91.193113678018 30.434334372449, -91.193224597989 30.433705454369, -91.193249231845 30.4336116296, -91.193349243604 30.433230708432, -91.193368676823 30.43300432338, -91.193395468883 30.432692241917, -91.193402323369 30.432398644653, -91.193407004237 30.432198097628, -91.193389005837 30.432097961805, -91.193388026029 30.431917156273, -91.193422546778 30.431722075847, -91.193452880852 30.431483142516, -91.193465575523 30.431311902673, -91.1934956275 30.43102770698)), ((-91.193082829794 30.434907370397, -91.193072268794 30.434941799794, -91.192970452539 30.435242954745, -91.19289047438 30.43547951394, -91.192854538175 30.435577018809, -91.192711513264 30.435566275449, -91.192756582327 30.435443999229, -91.192937076919 30.434910129458, -91.193082829794 30.434907370397)))","207347","840351202","MCKINNEY FLEET & BARGE SERVICE","2500 S RIVER RD","BATON ROUGE","70802",,,"Baton Rouge","35","UND",,"MERS, INC. D/B/A ECONOMY BOAT STORE",,"NO",,"29","24","1","EBR-5","1-005","NO","YES","No",,,,,,"I, UND","OS","M2",,"T7S R1W Sect 75","Walkable","78","Urban/Walkable",,"NO",
"MULTIPOLYGON (((-91.13303228281 30.555889636383, -91.133036512598 30.555494283348, -91.134180552181 30.555455561158, -91.134058059547 30.555854135212, -91.13303228281 30.555889636383)))","9507","241070497","APOSTOLIC LIGHTHOUSE CHRISTIAN OUTREACH CENTER","12022 PLANK RD","BATON ROUGE","70811",,,"Parish","107","2-A-1",,,"BROWNFIELDS","NO","611000","292","32.01","1","EBR-2","2-012","NO","NO","No",,,,,,"V","MU","C2",,"T6S R1E Sect 75","Suburban","1","Suburban",,"NO",
"MULTIPOLYGON (((-91.136085240353 30.405004440499, -91.136077299135 30.40500889039, -91.136069573837 30.405013616642, -91.136062075926 30.405018610251, -91.136047812278 30.405029368947, -91.13582162038 30.404932722208, -91.136027920863 30.404565764854, -91.1360646659 30.404581264384, -91.136274071336 30.404669594581, -91.136085240353 30.405004440499)))","111878","1430520135",,"1827 S COLUMBINE CT","BATON ROUGE","70808",,,"Baton Rouge","52","134",,,"WOODCHASE",,,"73","26.02","2","EBR-7","1-056","NO","NO","No",,,,,,"LDR","RN","A1",,"T7S R1E Sect 94","Suburban","0","Suburban",,"NO",
"MULTIPOLYGON (((-91.155227385762 30.543730726083, -91.155021027995 30.543736778008, -91.155007045409 30.543379553369, -91.15518165512 30.543374432965, -91.155213402432 30.543373502368, -91.155227385762 30.543730726083)))","19455","440060134",,"3668 SACHET AVE","BATON ROUGE","70807",,,"Baton Rouge","6","52",,,"GOLDEN RIDGE",,,"294","31.03","1","EBR-3","1-091","YES","YES","No",,,,,,"LDR","EC","A3.1",,"T6S R1E Sect 97","Suburban","0","Suburban",,"NO",
"MULTIPOLYGON (((-91.156648638439 30.416835372589, -91.156425519157 30.417199700592, -91.156216739946 30.41710075258, -91.156439859772 30.416736424918, -91.156648638439 30.416835372589)))","104311","1320430669",,"3552 MORNING GLORY AVE","BATON ROUGE","70808",,,"Baton Rouge","43","3","9",,"UNIVERSITY GARDENS",,,"44","26.01","1","EBR-7","1-041","NO","NO","No",,,,,,"INST","RN","A1",,"T7S R1E Sect 94","Walkable","0","Urban/Walkable",,"NO",
"MULTIPOLYGON (((-91.131403582793 30.439364236739, -91.131239158783 30.43944745881, -91.13104247412 30.439166504191, -91.131205382248 30.439081124065, -91.131403582793 30.439364236739)))","76166","1030371889",,"5744 CASTILE AVE","BATON ROUGE","70806",,,"Baton Rouge","37","16","3",,"WESTDALE",,,"67","19","3","EBR-5","1-035","NO","NO","No",,,,,,"LDR","RN","A2",,"T7S R1E Sect 95","Suburban","0","Urban/Walkable",,"NO",
"MULTIPOLYGON (((-91.173380034443 30.470278240872, -91.173376860102 30.470278325437, -91.173002367102 30.470288264867, -91.172999192761 30.470288349423, -91.172991032343 30.470161328527, -91.173371873534 30.470151222705, -91.173380034443 30.470278240872)))","48724","810270744",,"2535 LINWOOD AVE","BATON ROUGE","70805",,,"Baton Rouge","27","4","24",,"STANDARD HEIGHTS",,,"230","51","1","EBR-3","1-017","YES","NO","No",,,,,,"I","I","M1",,"T7S R1W Sect 38","Walkable","0","Urban/Walkable",,"NO",
"MULTIPOLYGON (((-91.022861065679 30.576935325677, -91.022464537575 30.576941722794, -91.022464268846 30.576126691415, -91.022825744989 30.57611503799, -91.022861065679 30.576935325677)))","202407","251250277",,"14824 SCORPIO AVE","GREENWELL SPRINGS","70739",,,"Central","125","188",,,"CRYSTAL PLACE",,,"285","43.02","2","Central-4","3-006","NO","NO","No",,,,,,"LDR",,,,"T5S R2E Sect 28",,"1",,,"NO",
"MULTIPOLYGON (((-91.160992520337 30.443108861825, -91.160893412624 30.443111435269, -91.160887691766 30.442946537416, -91.160884832384 30.442864088938, -91.160983953384 30.442861515519, -91.160992520337 30.443108861825)))","69198","930360439",,"2634 JURA ST","BATON ROUGE","70806",,,"Baton Rouge","36","MILROE","7",,"MC GRATH HEIGHTS",,,"33","16","4","EBR-5","1-040","NO","NO","No",,,,,,"LDR","RN","A2",,"T7S R1W Sect 74","Walkable","0","Urban/Walkable",,"NO",
"MULTIPOLYGON (((-91.00213104072 30.565865877994, -91.002162120571 30.565880765572, -91.002195071362 30.56589103121, -91.002231726383 30.56589770422, -91.00227206742 30.565898745921, -91.002312034442 30.565894103764, -91.002526596598 30.566186197598, -91.002392055375 30.566186731898, -91.002169620659 30.566187604648, -91.002136653803 30.566187737787, -91.00213104072 30.565865877994)))","218145","171002222",,"16893 BENTON'S FERRY AVE","GREENWELL SPRINGS","70739",,,"Central","120","77",,,"AMBER LAKES",,,"283","44.02","3","Central-6","3-014","NO","NO","No",,,,,,"LDR",,,,"T5S R2E Sect 54",,"0",,,"NO",
"MULTIPOLYGON (((-91.123971470717 30.660730716907, -91.123878598168 30.66020261093, -91.125911315917 30.660373030784, -91.125966268407 30.66089065135, -91.123971470717 30.660730716907)))","178857","122180140",,"21013 MACHOST RD","ZACHARY","70791",,,"Zachary","218","3",,"BAYOU GARDENS",,,,"328","46.02","2","Zachary-9","2-028","NO","YES","No",,,,,,"LDR",,"R",,"T4S R1E Sect 62",,"3",,,"NO",
"MULTIPOLYGON (((-91.17857623689 30.527585693259, -91.17847178197 30.527588336801, -91.178460849316 30.52727526318, -91.178565263995 30.527271486616, -91.17857623689 30.527585693259)))","12883","430090327",,"1480 CARDINAL ST","BATON ROUGE","70807",,,"Baton Rouge","9","14","16",,"NORTH BATON ROUGE",,,"296","31.01","5","EBR-3","1-092","YES","YES","No",,,,,,"UND","CN","A3.1",,"T6S R1W Sect 39","Walkable","0","Urban/Walkable",,"NO",
"MULTIPOLYGON (((-91.157907979702 30.46012816758, -91.157904805678 30.460128249068, -91.157571320923 30.460136667452, -91.157568146898 30.460136748931, -91.157564334845 30.460041398032, -91.157567508866 30.460041317455, -91.157900638206 30.460032905826, -91.157903812226 30.460032825241, -91.15790724103 30.460111301386, -91.157907979702 30.46012816758)))","61970","910281171",,"1237 N 31ST ST","BATON ROUGE","70802",,,"Baton Rouge","28","69","1",,"RICHMOND PARK",,,"36","9","5","EBR-3","1-010","YES","YES","No",,,"Old Town",,,"UND","CN","A3.1",,"T7S R1E Sect 96","Walkable","0","Urban/Walkable",,"NO",
"MULTIPOLYGON (((-91.112502900085 30.469276675179, -91.11203446605 30.469524963183, -91.111950852431 30.469408112017, -91.111867721751 30.469291002707, -91.111834469325 30.469244159148, -91.112300337081 30.468997033025, -91.112502900085 30.469276675179)))","849","1020240204","THE ARC BATON ROUGE - METRO ENTERPRISES","2082 DALLAS DR","BATON ROUGE","70806","225-356-0141","http://arcbatonrouge.org/","Baton Rouge","24","289-A",,,"WOODDALE CENTER","NO","813319","100","11.02","1","EBR-4","1-104","YES","YES","No",,,,,,"O","I","M2",,"T7S R1E Sect 72","Suburban","0","Suburban",,"NO",
"MULTIPOLYGON (((-91.031749779319 30.527556414942, -91.031337496161 30.527537118034, -91.031350357233 30.527331208044, -91.031762639538 30.527350504913, -91.031749779319 30.527556414942)))","164587","611110371",,"8317 KNEE TREE DR","CENTRAL","70818",,,"Central","111","60",,,"CYPRESS LAKES ESTATES",,,"275","44.01","1","Central-3","3-030","NO","NO","No",,,,,,"LDR",,,,"T6S R2E Sect 69",,"0",,,"NO",
"MULTIPOLYGON (((-91.041795329239 30.377963298322, -91.041567073938 30.378325161327, -91.040756673035 30.377946435036, -91.040982818115 30.377583586336, -91.041795329239 30.377963298322)))","144527","1640760503","MIKES TREE SERVICE","8028 PECUE LN","BATON ROUGE","70809",,,"Parish","76","3",,,"AIRLINE HEIGHTS","NO","111000","138","40.09","2","EBR-9","3-039","NO","NO","No",,,,,,"C","MU","LC1",,"T8S R2E Sect 49","Suburban","1","Suburban",,"NO",
"MULTIPOLYGON (((-91.108879049321 30.44860408385, -91.109100543309 30.448571915231, -91.109115513133 30.448569257826, -91.109130363217 30.448566141057, -91.109145076891 30.448562569406, -91.109159634364 30.448558547352, -91.109174017924 30.448554079374, -91.109188209856 30.448549172659, -91.109202191407 30.448543831685, -91.109215944861 30.44853806364, -91.109229453542 30.448531876613, -91.109242699732 30.448525277792, -91.109255667796 30.448518275269, -91.109268340011 30.448510878936, -91.109280700743 30.448503095984, -91.109292735387 30.448494939018, -91.109304428308 30.448486416129, -91.10931576386 30.448477539019, -91.109326728485 30.44846831849, -91.109337308621 30.448458766244, -91.109347489662 30.448448894888, -91.109357261169 30.448438717033, -91.109366607498 30.448428244379, -91.109375520288 30.448417490443, -91.109383985972 30.448406469636, -91.10939199411 30.448395194569, -91.109399535296 30.448383680562, -91.109406600128 30.448371942032, -91.109413179203 30.448359993397, -91.109419264157 30.448347849977, -91.109424847669 30.448335526195, -91.109429923454 30.448323039178, -91.109434483148 30.448310404249, -91.109438521512 30.448297635831, -91.109445017439 30.448271767961, -91.109478074641 30.448271823917, -91.109324719035 30.448844384915, -91.109370622818 30.450247387535, -91.109043879323 30.450241590952, -91.10819302414 30.450253034218, -91.108186651944 30.450177313655, -91.108031830062 30.450183386214, -91.108007019698 30.449730018366, -91.108056624943 30.449703960605, -91.108105144459 30.449676411643, -91.10815251882 30.449647405658, -91.10819869172 30.449616978641, -91.108243603723 30.449585168377, -91.108287201642 30.449552013568, -91.10832943124 30.449517554715, -91.108370241404 30.449481835033, -91.108409579976 30.449444896833, -91.108447399998 30.449406786943, -91.108483655551 30.449367552195, -91.108518300717 30.449327240323, -91.108551293736 30.449285900871, -91.108582592848 30.449243584286, -91.108612161492 30.44920034373, -91.108639962068 30.449156231459, -91.108665961139 30.449111301545, -91.108690126302 30.449065609861, -91.10871242724 30.449019212285, -91.108732836752 30.448972166507, -91.108751330765 30.448924529316, -91.108767886244 30.448876359309, -91.10878248223 30.448827716892, -91.108795100894 30.448778660669, -91.108814348452 30.448679549369, -91.10881445489 30.448676681839, -91.10881468001 30.448673819922, -91.108815021724 30.448670966321, -91.108815482103 30.448668125552, -91.108816058015 30.448665301216, -91.108816750497 30.448662496021, -91.108817558497 30.448659713575, -91.108818479925 30.448656958383, -91.108819513732 30.448654233151, -91.108820659909 30.448651542389, -91.108821916369 30.448648887897, -91.108823281019 30.448646274182, -91.108824751769 30.448643704849, -91.108826328615 30.448641181703, -91.108828007382 30.448638709245, -91.108829787022 30.448636290182, -91.108831665445 30.448633928118, -91.108833639524 30.448631624851, -91.108835707166 30.448629384888, -91.108837866284 30.44862721003, -91.108840113749 30.448625102978, -91.108842446429 30.448623067336, -91.108844860158 30.448621103997, -91.108847354925 30.448619217472, -91.10884992448 30.448617408653, -91.108852567776 30.448615681146, -91.108855280645 30.448614035847, -91.108858058916 30.448612475454, -91.108860899459 30.448611002669, -91.10886379915 30.448609618387, -91.108866753821 30.448608323505, -91.10886976034 30.448607121625, -91.108872814542 30.448606013642, -91.108879049321 30.44860408385)))","80012","1040381587",,"7667 INDEPENDENCE BLVD","BATON ROUGE","70806",,,"Baton Rouge","38","S",,"STATE POLICE HEADQUARTERS",,,,"103","20","2","EBR-9","1-033","NO","NO","No",,,,,,"INST","INST","A1",,"T7S R1E Sect 83","Suburban","4","Suburban",,"NO",
"MULTIPOLYGON (((-91.180640322694 30.432274765776, -91.180326844388 30.43228280633, -91.180296032844 30.432234732948, -91.180609510999 30.432226693369, -91.180640322694 30.432274765776)))","182946","840353546",,"1600-1700 NAPOLEON ST","BATON ROUGE","70802",,,"Baton Rouge","35","UND",,,"ADDITION TO SUBURB SWART",,,"26","52","1","EBR-5","1-051","NO","YES","No",,,"Old Town",,,"UND","CN","A3.1",,"T7S R1W Sect 52","Walkable","0","Urban/Walkable",,"NO",
"MULTIPOLYGON (((-91.020294774844 30.375207938387, -91.017944373227 30.374500875382, -91.018566138459 30.372942055465, -91.020294782176 30.373462081672, -91.020294774844 30.375207938387)))","159842","1640781912","OLD JEFFERSON COMMUNITY CARE CENTER","8340 BARINGER FOREMAN RD","BATON ROUGE","70817",,,"Parish","78","5-A",,"JEFFERSON HEIGHTS INC.",,"NO","621000","153","45.09","2","EBR-6","3-048","NO","NO","No",,,,,,"INST","CN","A3.2",,"T8S R2E Sect 51","Suburban","9","Suburban",,"NO",
"MULTIPOLYGON (((-91.149333517429 30.419542066605, -91.149120888408 30.419889598894, -91.148983833606 30.419826443129, -91.149195005905 30.419475458543, -91.149333517429 30.419542066605)))","100703","1320431080","CUBAN FINE WINE AND SPIRITS","3911 PERKINS RD","BATON ROUGE","70808",,,"Baton Rouge","43","UND",,,"RICHLAND PLANTATION","YES","424820","55","26.01","2","EBR-7","1-042","NO","NO","No",,,,,,"C","MU","C1",,"T7S R1E Sect 94","Walkable","0","Urban/Walkable",,"NO",
"MULTIPOLYGON (((-90.994176508457 30.499434555769, -90.994213406048 30.499236723901, -90.994648636339 30.49929242724, -90.994621152296 30.499442417769, -90.994611598888 30.499494553613, -90.994176508457 30.499434555769)))","191923","171002055",,"4916 WOODSTOCK WAY DR","GREENWELL SPRINGS","70739",,,"Central","100","Lot 90",,,"WOODSTOCK",,,"279","44.03","2","Central-2","3-026","NO","NO","No",,,,,,"LDR",,,,"T6S R2E Sect 49",,"0",,,"NO",
"MULTIPOLYGON (((-91.07146514496 30.443779820311, -91.071464147015 30.444158177517, -91.071309129291 30.444159855958, -91.071162102496 30.444161444516, -91.071163103958 30.44378219155, -91.071414475855 30.443778812478, -91.07146514496 30.443779820311)))","87034","1120391164",,"10511 ALLYSON ST","BATON ROUGE","70815",,,"Baton Rouge","39","220",,,"BROADMOOR TERRACE",,,"169","37.01","5","EBR-1","1-053","NO","NO","No",,,,,,"LDR","RN","A1",,"T7S R1E Sect 87","Suburban","0","Suburban",,"NO",
"MULTIPOLYGON (((-91.134225488979 30.496931323529, -91.133905379418 30.49693625838, -91.133902334163 30.496819843014, -91.134222131874 30.496814913114, -91.134225488979 30.496931323529)))","163182","510170911",,"5128 ANNETTE ST","BATON ROUGE","70805",,,"Baton Rouge","17","80",,,"BROOKSTOWN PLACE",,,"254","2","4","EBR-2","1-024","YES","YES","No",,,,,,"LDR","RN","A2",,"T6S R1E Sect 51","Suburban","0","Suburban",,"NO",
"MULTIPOLYGON (((-91.056177190826 30.46081219107, -91.056172892735 30.461214823414, -91.05591898542 30.461212559159, -91.055923285001 30.460809761743, -91.056177190826 30.46081219107)))","89627","1210320287",,"11480 PAMELA DR","BATON ROUGE","70815",,,"Baton Rouge","32","26",,,"FOREST OAKS",,,"185","36.04","4","EBR-4","1-020","YES","YES","No",,,,,,"LDR","RN","A1",,"T7S R2E Sect 6","Suburban","0","Suburban",,"NO",
"MULTIPOLYGON (((-91.185389223326 30.530201316492, -91.185302249651 30.530235010295, -91.185262371686 30.530159143328, -91.18522290942 30.530084063406, -91.185183444091 30.530008980761, -91.185143981945 30.529933900811, -91.185231108157 30.529900495939, -91.185389223326 30.530201316492)))","11760","420080588",,"792 CORMORANT ST","BATON ROUGE","70807",,,"Baton Rouge","8","14","3",,"SCOTLAND HEIGHTS",,,"358","31.01","4","EBR-3","1-094","YES","YES","No",,,,,,"LDR","CN","A4",,"T6S R1W Sect 75","Walkable","0","Urban/Walkable",,"NO",
"MULTIPOLYGON (((-90.977634703666 30.394408458987, -90.977118856146 30.394528739169, -90.977091413221 30.394442218243, -90.977044360062 30.394296198119, -90.977560205874 30.394176083302, -90.977634703666 30.394408458987)))","130514","1540770791",,"6251 FEATHER NEST LN","BATON ROUGE","70817",,,"Parish","77","315",,,"LAKE AT WHITE OAK, THE",,,"210","45.08","1","EBR-6","3-016","NO","NO","No",,,,,,"LDR","RN","A1",,"T7S R2E Sect 62","Suburban","0","Suburban",,"NO",
"MULTIPOLYGON (((-91.180160657766 30.441930517037, -91.17922459992 30.441954400952, -91.17921070754 30.441542492941, -91.179194029467 30.441047987115, -91.17949807244 30.441040304503, -91.179505341727 30.441273932938, -91.179512612091 30.441507559554, -91.180146997977 30.441491526227, -91.180160657766 30.441930517037)))","48800","820350064",,"749 EAST BLVD","BATON ROUGE","70802",,,"Baton Rouge","35","ST AGNES SCHOOL","1",,"DAY",,,"22","53","1","EBR-5","1-003","YES","YES","No","National - Beauregard Town",,"Old Town",,,"INST","CN","A4",,"T7S R1W Sect 49","Downtown","1","Downtown",,"NO",
"MULTIPOLYGON (((-91.174419093268 30.51455981562, -91.174323904627 30.514563214818, -91.174310524291 30.51428476134, -91.174405708498 30.514281362147, -91.174419093268 30.51455981562)))","18558","430120489",,"1769 72ND AVE","BATON ROUGE","70807",,,"Baton Rouge","12","12","15",,"BANK ADDITION",,,"236","33","3","EBR-3","1-085","YES","YES","No",,,,,,"UND","CN","A2",,"T6S R1W Sect 50","Walkable","0","Suburban",,"NO",
"MULTIPOLYGON (((-91.120905069575 30.45003132389, -91.120532320563 30.45004031648, -91.120531830383 30.450023697588, -91.120524209538 30.449765452511, -91.120896957518 30.449756459943, -91.120905069575 30.45003132389)))","73369","1030370511",,"161 ALELLO DR","BATON ROUGE","70806",,,"Baton Rouge","37","11-H-2",,"ALELLO, ROSARIO TRACT",,,,"96","18","1","EBR-9","1-033","NO","NO","No",,,,,,"LDR","RN","A1",,"T7S R1E Sect 82","Suburban","0","Suburban",,"NO",
"MULTIPOLYGON (((-91.055431968572 30.394753487561, -91.055247544308 30.395058325114, -91.054838464117 30.394871386168, -91.055022048743 30.394567938429, -91.055169070748 30.394634487791, -91.055431968572 30.394753487561)))","154894","1640663800","MARUCCI BAT COMPANY","5818 MC CANN DR","BATON ROUGE","70809",,,"Parish","66","7",,"WILKINSON, EARL V. TRACT",,"NO",,"137","40.09","2","EBR-9","3-039","NO","NO","No",,,,,,"C","I","M1",,"T7S R2E Sect 58","Suburban","0","Suburban",,"NO",
