"the_geom","id","business_name","full_address","city","state","zip","business_naics_code","phone_number","website","resource_type","sub_resource_type","abc","address_authority","address_id","business_id"
"POINT (-91.152676807422 30.485374635301)","112098","EROTIC FANTAZIES LLC","3944 N 38TH ST","BATON ROUGE","LOUISIANA","70805","454000",,,"RETAIL",,"NO","BATON ROUGE","0","49836"
"POINT (-91.146106073852 30.595467050026)","93163","GREENWOOD PROPERTY MANAGEMENT","5173 BAKER BLVD","BAKER","LOUISIANA","70714","551000",,,"PROFESSIONAL SERVICES",,"NO","PARISH","0","29566"
"POINT (-91.111816145848 30.473074314705)","21340","DUTSCH ENGINE & TRANSMISSION","7623 E INDUSTRIAL AVE","BATON ROUGE","LOUISIANA","70814","811111",,,"AUTO","REPAIR","NO","BATON ROUGE","0","2977"
"POINT (-91.074222590584 30.404659886358)","69103","CYPRESS STATE TREE& STUMP REMOVAL","4812 FLOYNELL DR","BATON ROUGE","LOUISIANA","70809","111000",,,"AGRICULTURE",,"NO","PARISH","0","27302"
"POINT (-91.101191503172 30.422838990962)","155407","A FIRST NAME BASIS","7909 WRENWOOD BLVD, STE C","BATON ROUGE","LOUISIANA","70809","623990",,,"HEALTH CARE",,"NO","BATON ROUGE","0","17623"
"POINT (-91.17334513993 30.42727576721)","46885","EGO LLC","1017 E POLK ST","BATON ROUGE","LOUISIANA","70802","454000",,,"RETAIL",,"NO","BATON ROUGE","0","528"
"POINT (-91.03747100515 30.378810644248)","35916","DIAMOND ELECTRICAL CO INC","13050 AIRLINE HWY","BATON ROUGE","LOUISIANA","70809","238000",,,"CONSTRUCTION",,"NO","PARISH","0","37414"
"POINT (-90.956523983636 30.687248749608)","8823","CREATED BY TINA","23045 CARSON RD","ZACHARY","LOUISIANA","70791","454000",,,"RETAIL",,"NO","PARISH","0","47207"
"POINT (-91.159637285716 30.481772825745)","19060","L C AUTO REPAIR","3659 PLANK RD","BATON ROUGE","LOUISIANA","70805","811000",,,"AUTO","REPAIR","NO","BATON ROUGE","0","31442"
"POINT (-91.168304019911 30.47583745943)","145548","CYPRESS REAL ESTATE","3060 SCENIC HWY","BATON ROUGE","LOUISIANA","70805","531210",,,"PROFESSIONAL SERVICES","REAL ESTATE","NO","BATON ROUGE","0","13014"
"POINT (-91.166339682606 30.591252124048)","3516","CITY OF BAKER PUBLIC WORKS DEPT - CENTRAL GARAGE AND CENTRAL STORES","1507 MISSISSIPPI AVE","BAKER","LOUISIANA","70714","811000",,,"REPAIR",,"NO","BAKER","0","40480"
"POINT (-91.058501312588 30.433919523381)","194425","FABRIC CRAZY QUILT SHOP","2116 S SHERWOOD FOREST BLVD","BATON ROUGE","LOUISIANA","70816","451130",,,"RETAIL",,"NO","BATON ROUGE","0","18455"
"POINT (-91.016380714945 30.402337430443)","38386","KWIK STOP","5605 JONES CREEK RD","BATON ROUGE","LOUISIANA","70817","447110",,,"RETAIL","SNAP RETAILER","YES","PARISH","0","2142"
"POINT (-91.054870851776 30.411059410893)","73065","HUNT'S FLOWERS","11480 COURSEY BLVD","BATON ROUGE","LOUISIANA","70816","453110",,,"RETAIL",,"NO","PARISH","0","4264"
"POINT (-91.05437720384 30.413489769803)","28366","AT&T","4455 AMERICAN WAY","BATON ROUGE","LOUISIANA","70816","517110",,,"COMMUNICATIONS",,"NO","PARISH","0","14717"
"POINT (-91.109598193633 30.466682957366)","134567","FASTENER SOLUTIONS INC","1833 BEAUMONT DR","BATON ROUGE","LOUISIANA","70806","423000",,,"DISTRIBUTOR",,"NO","BATON ROUGE","0","28710"
"POINT (-91.081326117896 30.449962096249)","129308","WIL DO REMODELING AND FLOORING","449 CORA DR","BATON ROUGE","LOUISIANA","70815","238000",,,"CONSTRUCTION",,"NO","BATON ROUGE","0","47285"
"POINT (-91.184569698952 30.453445162126)","101210","FOUNTAIN GROUP ADJUSTERS","650 N 6TH ST","BATON ROUGE","LOUISIANA","70802","524291",,,"PROFESSIONAL SERVICES","INSURANCE","NO","BATON ROUGE","0","7928"
"POINT (-91.101175508736 30.368621397485)","89485","LAURA L'HERISSON PHD","10720 N OAK HILLS PKWY","BATON ROUGE","LOUISIANA","70810","621000",,,"HEALTH CARE",,"NO","PARISH","0","37857"
"POINT (-91.177088433475 30.520741641567)","12902","GREATER BATON ROUGE BLACK PAGES","1553 HARDING BLVD","BATON ROUGE","LOUISIANA","70807","511140",,,"MEDIA",,"NO","BATON ROUGE","0","14169"
"POINT (-91.169909515251 30.389166551588)","158710","JIMMY JOHNS STORE #2339","1082 W LEE DR, STE A","BATON ROUGE","LOUISIANA","70820","722000",,,"RESTAURANT",,"NO","BATON ROUGE","0","40807"
"POINT (-91.057583518979 30.467851763639)","25383","TONYS AUTO SALES","2078 N SHERWOOD FOREST DR","BATON ROUGE","LOUISIANA","70815","441120",,,"AUTO","SALES","NO","BATON ROUGE","0","37406"
"POINT (-91.081876056034 30.534906316682)","945","AMERICAN FARMHOUSE PRODUCE AND GRILL","9550 HOOPER RD","CENTRAL","LOUISIANA","70818","722000",,,"RESTAURANT",,"NO","CENTRAL","0","46210"
"POINT (-91.167700458977 30.470096819426)","181975","V'S CAFÉ & SEAFOOD MARKET","2500 SCENIC HWY","BATON ROUGE","LOUISIANA","70805","722110",,,"RESTAURANT",,"NO","BATON ROUGE","0","8554"
"POINT (-91.023214826167 30.367340473352)","173013","WAVE ELECTRONICS","14141 AIRLINE HWY, STE 2J-P","BATON ROUGE","LOUISIANA","70817","423000",,,"DISTRIBUTOR",,"NO","PARISH","0","38452"
"POINT (-91.1041426072 30.451532997994)","41871","JACK IN THE BOX #6329","8110 FLORIDA BLVD","BATON ROUGE","LOUISIANA","70806","722000",,,"RESTAURANT",,"NO","BATON ROUGE","0","30639"
"POINT (-91.003819610947 30.368730734359)","77991","MASTERJACK LLC","8946 SASSAFRAS DR","BATON ROUGE","LOUISIANA","70817","238000",,,"CONSTRUCTION",,"NO","PARISH","0","39400"
"POINT (-91.026681713098 30.341171741219)","41378","ALL SERVICES STORAGE & TRANSPORT LLC","457 HIGHLANDIA DR","BATON ROUGE","LOUISIANA","70810","484000",,,"WAREHOUSING",,"NO","PARISH","0","24118"
"POINT (-91.050364030861 30.420989332955)","43192","BRAZELTON&BRAZELTON INC","3535 S SHERWOOD FOREST BLVD","BATON ROUGE","LOUISIANA","70816","561110",,,"PROFESSIONAL SERVICES",,"NO","BATON ROUGE","0","39029"
"POINT (-91.096640018348 30.446075732882)","34475","ORAL & MAXILLOFACIAL SURGICAL ASSOCIATION","614 CONNELL'S PARK LN","BATON ROUGE","LOUISIANA","70806","813920",,,"CIVIC ORGANIZATION",,"NO","BATON ROUGE","0","34947"
"POINT (-91.103467839426 30.452605576067)","153495","KASEDS INTERNATIONAL MARKET","8133 FLORIDA BLVD","BATON ROUGE","LOUISIANA","70806","445000",,,"RETAIL","SNAP RETAILER","NO","BATON ROUGE","0","41313"
"POINT (-91.089256459529 30.44246312842)","25014","KWIK STOP","9110 AIRLINE HWY","BATON ROUGE","LOUISIANA","70815","447110",,,"RETAIL","CONVENIENCE STORE","YES","BATON ROUGE","0","2142"
"POINT (-91.104563972902 30.363655052999)","41611","UNITED TITLE","9311 BLUEBONNET BLVD","BATON ROUGE","LOUISIANA","70810","541191",,,"PROFESSIONAL SERVICES",,"NO","PARISH","0","62439"
"POINT (-91.005828945158 30.481111752898)","139986","ANALYTI GAL","3226 TORONTO DR","BATON ROUGE","LOUISIANA","70819","561000",,,"PROFESSIONAL SERVICES",,"NO","PARISH","0","24320"
"POINT (-91.093704308846 30.417840118475)","149924","LAW OFFICES","8708 JEFFERSON HWY","BATON ROUGE","LOUISIANA","70809","541110",,,"COMMUNITY RESOURCE","LEGAL ASSISTANCE","NO","PARISH","0","36346"
"POINT (-91.050364030861 30.420989332955)","43184","US GEOLOGICAL SURVEY","3535 S SHERWOOD FOREST BLVD","BATON ROUGE","LOUISIANA","70816","928120",,,"GOVERNMENT AGENCIES",,"NO","BATON ROUGE","0","39029"
"POINT (-91.060392437544 30.471320890677)","29697","AMCAT GLOBAL INC","11125 DARRYL DR","BATON ROUGE","LOUISIANA","70815","236220",,,"CONSTRUCTION",,"NO","BATON ROUGE","0","17258"
"POINT (-91.137421672248 30.421403838706)","41453","ON HOLD COMMUNICATIONS","4637 JAMESTOWN AVE","BATON ROUGE","LOUISIANA","70808","541000",,,"PROFESSIONAL SERVICES",,"NO","BATON ROUGE","0","33482"
"POINT (-91.087587747779 30.475615580146)","177898","GLS SERVICE, L.L.C.","2935 CRATER LAKE DR","BATON ROUGE","LOUISIANA","70814","541620",,,"PROFESSIONAL SERVICES",,"NO","BATON ROUGE","0","29122"
"POINT (-91.082574608654 30.400868890856)","43933","SUPERIOR HOME HEALTH CARE, INC.","5151 BLUEBONNET BLVD","BATON ROUGE","LOUISIANA","70809","621610",,,"HEALTH CARE","HOME HEALTH","NO","PARISH","0","27971"
"POINT (-91.143084196499 30.455533931768)","140402","SHOPPING BEES","770 N 46TH ST","BATON ROUGE","LOUISIANA","70802","454000",,,"RETAIL",,"NO","BATON ROUGE","0","38948"
"POINT (-91.09814206956 30.446732467838)","119441","BRPT-LAKE REHABILITATION CTR","503 COLONIAL DR","BATON ROUGE","LOUISIANA","70806","541000",,,"PROFESSIONAL SERVICES",,"NO","BATON ROUGE","0","25728"
"POINT (-91.023726235679 30.560511517809)","192483","SOUTHERN STYLE OFFROAD LLC","14919 HOOPER RD","CENTRAL","LOUISIANA","70818","442000",,,"RETAIL","FURNITURE STORE","NO","CENTRAL","0","47604"
"POINT (-91.101716856975 30.444929978761)","25945","B R DENTAL SPECIALISTS","641 E AIRPORT AVE","BATON ROUGE","LOUISIANA","70806","621000",,,"HEALTH CARE",,"NO","BATON ROUGE","0","32787"
"POINT (-91.169303574075 30.510403372439)","93189","THE PAINTER MILDEW BUSTER","2167 KAUFMAN ST","BATON ROUGE","LOUISIANA","70807","238000",,,"CONSTRUCTION",,"NO","BATON ROUGE","0","40762"
"POINT (-91.106906495776 30.403484085181)","148166","O L O L AUXILIARY GIFT SHOP","5000 HENNESSY BLVD","BATON ROUGE","LOUISIANA","70808","453000",,,"RETAIL",,"NO","BATON ROUGE","0","17084"
"POINT (-91.052876173203 30.425943943631)","5421","DOUBLE PLAY CARDS & COMICS","2834 S SHERWOOD FOREST BLVD","BATON ROUGE","LOUISIANA","70816","451120",,,"RETAIL",,"NO","BATON ROUGE","0","10978"
"POINT (-91.160415282183 30.499907940292)","115545","HOLDEN'S GROCERY & PACKAGE","5520 DOUGLAS AVE","BATON ROUGE","LOUISIANA","70805","445110","225-356-6945",,"RETAIL","GAS STATION","YES","BATON ROUGE","0","4163"
"POINT (-91.055424170665 30.418056078325)","153833","YWCA GREATER BATON ROUGE","11404 LAKE SHERWOOD AVE N","BATON ROUGE","LOUISIANA","70816","813000","225-383-0681","http://ywca-br.org","COMMUNITY RESOURCE","DIAPER BANKS","NO","PARISH","0","47692"
"POINT (-91.152075481801 30.667403943176)","191552","ONE STOP AUTO CORES AND RECYCLING","6760 ZACHARY-SLAUGHTER HWY","ZACHARY","LOUISIANA","70791","441000",,,"AUTO","AUTO PARTS","NO","ZACHARY","0","47066"
"POINT (-91.115133139125 30.467532010382)","20586","A HAMILTON PLATINUM FUNERAL SVC","2055 WOODDALE BLVD","BATON ROUGE","LOUISIANA","70806","812000",,,"PERSONAL SERVICES",,"NO","BATON ROUGE","0","23753"
"POINT (-91.023358672902 30.338319609403)","156640","COUNTRY CLUB OF LOUISIANA MAINTENANCE","855 HIGHLANDIA DR","BATON ROUGE","LOUISIANA","70810","561730",,,"PROFESSIONAL SERVICES",,"NO","PARISH","0","2436"
"POINT (-91.034546238119 30.448894513112)","149129","EAGLE CLEANERS","1097 S FLANNERY RD, STE C","BATON ROUGE","LOUISIANA","70815","453000",,,"RETAIL",,"NO","BATON ROUGE","0","28120"
"POINT (-91.083257234801 30.400993786873)","175295","MY OFFICE PRODUCTS INC","5141 BLUEBONNET BLVD","BATON ROUGE","LOUISIANA","70809","453000",,,"RETAIL",,"NO","PARISH","0","33102"
"POINT (-91.130131983694 30.50004276285)","179941","CASH AMERICA PAWN OF BR#4","6074 AIRLINE HWY","BATON ROUGE","LOUISIANA","70805","453000",,,"RETAIL",,"NO","BATON ROUGE","0","1852"
"POINT (-91.066751467901 30.457888627841)","164924","MATHERNE'S MARKET AT LSU 005","10655 FLORIDA BLVD, STE A","BATON ROUGE","LOUISIANA","70815","445000",,,"RETAIL","SNAP RETAILER","YES","BATON ROUGE","0","50306"
"POINT (-91.179700690005 30.531715151417)","9221","SCOTLANDVILLE CONVENIENCE STORE","1375 ROSENWALD RD","BATON ROUGE","LOUISIANA","70807","445000","225-774-1062",,"RETAIL","GAS STATION","YES","BATON ROUGE","0","6737"
"POINT (-91.052945508999 30.385639940672)","35723","KENCO ENGINEERING","11616 INDUSTRIPLEX BLVD, STE 1","BATON ROUGE","LOUISIANA","70809","541330",,,"PROFESSIONAL SERVICES",,"NO","PARISH","0","39898"
"POINT (-91.168180143744 30.465118772853)","18480","PETERS GROCERY","1915 SCENIC HWY","BATON ROUGE","LOUISIANA","70802","445110","225-346-6868",,"RETAIL","CONVENIENCE STORE","YES","BATON ROUGE","0","33910"
"POINT (-91.186456193064 30.444731937797)","24524","OFFICE OF NATHAN FISHER LLC","301 SAINT FERDINAND ST","BATON ROUGE","LOUISIANA","70802","541000",,,"PROFESSIONAL SERVICES",,"NO","BATON ROUGE","0","38281"
"POINT (-91.00003936649 30.466881901154)","42009","MAGNOLIA CARE CENTER VETERANS HOME","16950 FLORIDA BLVD","BATON ROUGE","LOUISIANA","70816","623000",,,"HEALTH CARE","ELDERLY SERVICES","NO","PARISH","0","32309"
"POINT (-91.054376351862 30.4629466848)","129809","CHESTER & SON ELECTRICAL LLC","11618 WILLOW OAK AVE","BATON ROUGE","LOUISIANA","70815","238000",,,"CONSTRUCTION",,"NO","BATON ROUGE","0","26434"
"POINT (-91.112586201134 30.433120950594)","148033","GAP KIDS #671","7455 CORPORATE BLVD","BATON ROUGE","LOUISIANA","70806","453000",,,"RETAIL",,"NO","BATON ROUGE","0","38960"
"POINT (-91.008508456634 30.436662699114)","148720","DOLLAR TREE STORES INC #2754","2170 O'NEAL LN","BATON ROUGE","LOUISIANA","70816","453000","225-751-5123","http://dollartree.com","RETAIL","SNAP RETAILER","NO","BATON ROUGE","0","27866"
"POINT (-91.00947218244 30.468088608853)","157738","RINKER MATERIALS HYDROCONDUIT","16125 FLORIDA BLVD","BATON ROUGE","LOUISIANA","70819","237120",,,"CONSTRUCTION",,"NO","BATON ROUGE","0","27190"
"POINT (-91.097122911047 30.38148527453)","163472","DXI HEALTH SOLUTIONS","7516 BLUEBONNET BLVD, STE 434","BATON ROUGE","LOUISIANA","70810","446000",,,"HEALTH CARE",,"NO","PARISH","0","46891"
"POINT (-91.150347416116 30.506569899517)","21086","TIRE ZONE","6168 PLANK RD","BATON ROUGE","LOUISIANA","70805","811000",,,"AUTO","REPAIR","NO","BATON ROUGE","0","39066"
"POINT (-91.143589848115 30.429730598471)","110814","THE MATTRESS OUTLET","4444 WOODSIDE DR","BATON ROUGE","LOUISIANA","70808","442000",,,"RETAIL","FURNITURE STORE","NO","BATON ROUGE","0","47379"
"POINT (-91.10399922829 30.396685366847)","69741","HOSPICE ASSOCIATES","8119 PICARDY AVE","BATON ROUGE","LOUISIANA","70809","621610",,,"HEALTH CARE",,"NO","PARISH","0","18782"
"POINT (-91.054458307357 30.547471903713)","192714","MCDONALD'S","11989 HOOPER RD","CENTRAL","LOUISIANA","70818","722000",,,"RESTAURANT","FAST FOOD","NO","CENTRAL","0","5558"
"POINT (-91.13806714643 30.498429735154)","121261","ALEXANDER HARVEY HOMES","5222 HOLLYWOOD ST","BATON ROUGE","LOUISIANA","70805","623311",,,"HEALTH CARE",,"NO","BATON ROUGE","0","62147"
"POINT (-91.065685155599 30.432905096674)","176312","RAINBOW DELITES LLC","10770 N HARRELL'S FERRY RD","BATON ROUGE","LOUISIANA","70816","445000",,,"RETAIL",,"NO","BATON ROUGE","0","34613"
"POINT (-91.08310713424 30.43403020917)","23979","HAMMOND AIRE AUTO SPA","9614 AIRLINE HWY","BATON ROUGE","LOUISIANA","70815","811192",,,"AUTO","CAR WASH","NO","BATON ROUGE","0","3977"
"POINT (-91.139180068205 30.649474718795)","193062","RADIATION ONCOLOGY CENTER","6180 MAIN ST","ZACHARY","LOUISIANA","70791","621000",,,"HEALTH CARE",,"NO","ZACHARY","0","47041"
"POINT (-91.115708115758 30.434328293201)","32732","BAUMANN/SCRANTZ REAL ESTATE","7125 JEFFERSON HWY","BATON ROUGE","LOUISIANA","70806","531000",,,"PROFESSIONAL SERVICES","REAL ESTATE","NO","BATON ROUGE","0","25230"
"POINT (-91.045397744572 30.387487872375)","146607","ORKIN EXTERMINATING CO INC","12030 LAKELAND PARK BLVD, STE 129","BATON ROUGE","LOUISIANA","70809","561710",,,"PROFESSIONAL SERVICES",,"NO","PARISH","0","6182"
"POINT (-91.134239098595 30.424479500968)","39130","GEOSYNTEC CONSULTANTS INC","5420 CORPORATE BLVD","BATON ROUGE","LOUISIANA","70808","541000",,,"PROFESSIONAL SERVICES",,"NO","BATON ROUGE","0","38735"
"POINT (-91.138772313031 30.454231869869)","124108","EDWARD A ROBINSON III","600 N FOSTER DR","BATON ROUGE","LOUISIANA","70806","541000",,,"PROFESSIONAL SERVICES",,"NO","BATON ROUGE","0","28234"
"POINT (-91.023855907271 30.429322346414)","39584","TIGER BAIT","14546 S HARRELL'S FERRY RD","BATON ROUGE","LOUISIANA","70816","722000",,,"RESTAURANT",,"YES","BATON ROUGE","0","46942"
"POINT (-91.175456982322 30.447707733333)","140271","PRINCE HALL MASONIC TEMPLE","1335 NORTH BLVD","BATON ROUGE","LOUISIANA","70802","813410",,,"CIVIC ORGANIZATION",,"NO","BATON ROUGE","0","14916"
"POINT (-91.128793522363 30.423708622743)","161416","HOFBRAUHAUS ROUGE","2561 CITIPLACE CT, STE 300","BATON ROUGE","LOUISIANA","70808","722000",,,"BAR/NIGHTCLUB/LOUNGE",,"NO","BATON ROUGE","0","40576"
"POINT (-91.023403977425 30.444985929511)","146974","OFFICE DEPOT #2742","1651 MILLERVILLE RD","BATON ROUGE","LOUISIANA","70816","453000",,,"RETAIL",,"NO","PARISH","0","33438"
"POINT (-91.169377222499 30.414817487976)","28225","SMOOTHIE KING 686","3810 W LAKESHORE DR","BATON ROUGE","LOUISIANA","70808","722000",,,"RESTAURANT",,"NO","LSU","0","49794"
"POINT (-91.015327469935 30.410469313293)","173744","SUTTONS DRY CLEANERS","4733 JONES CREEK RD, STE A","BATON ROUGE","LOUISIANA","70817","812320",,,"LAUNDROMAT",,"NO","PARISH","0","36593"
"POINT (-91.093984360132 30.393606201749)","26027","CVT SURGICAL CENTER AMC","8595 PICARDY AVE","BATON ROUGE","LOUISIANA","70809","541000",,,"PROFESSIONAL SERVICES",,"NO","BATON ROUGE","0","38741"
"POINT (-91.101468905594 30.369619213651)","40818","WILLIAM CALKINS & ASSOCIATES","10621 N OAK HILLS PKWY","BATON ROUGE","LOUISIANA","70810","621330",,,"HEALTH CARE",,"NO","PARISH","0","61354"
"POINT (-91.133778280271 30.501929555585)","174967","DA'BOO'S NEIGHBORHOOD THRIFT STORE","5705 HOLLYWOOD-GREENWELL XOVR","BATON ROUGE","LOUISIANA","70805","452112",,,"RETAIL",,"NO","BATON ROUGE","0","22985"
"POINT (-91.020938866458 30.464149144489)","27060","PORT CITY AUTO SALES","14856 FLORIDA BLVD","BATON ROUGE","LOUISIANA","70819","441120",,,"AUTO","SALES","NO","PARISH","0","6657"
"POINT (-91.016218296131 30.455652942439)","5640","SALON DIVAS HAIRCARE","15254 OLD HAMMOND HWY, STE A2","BATON ROUGE","LOUISIANA","70816","812112",,,"PERSONAL SERVICES","HAIR SALON","NO","PARISH","0","19997"
"POINT (-91.100344244287 30.40505853883)","163820","BAVARIAN SPECIALTIES INC","8116 ONE CALAIS AVE, STE 2B","BATON ROUGE","LOUISIANA","70809","441000",,,"AUTO","SALES","NO","PARISH","0","46879"
"POINT (-91.114192837093 30.397279673683)","85804","INVESTAR BANK","7244 PERKINS RD","BATON ROUGE","LOUISIANA","70808","521000",,,"FINANCIAL INSTITUTION","BANK","NO","BATON ROUGE","0","30489"
"POINT (-91.113043079025 30.40435555098)","27098","MEDICAL PLAZA IV","5214 O'DONOVAN DR","BATON ROUGE","LOUISIANA","70808","623210",,,"HEALTH CARE",,"NO","BATON ROUGE","0","20037"
"POINT (-91.109820194018 30.399130038771)","27101","RENAL ASSOCIATES ACCESS CENTER","7638 PICARDY AVE, STE A","BATON ROUGE","LOUISIANA","70808","621000",,,"HEALTH CARE",,"NO","BATON ROUGE","0","34856"
"POINT (-91.119256641521 30.526480512246)","175276","CARPENTERS TRAILER PARK","7158 HOOPER RD","BATON ROUGE","LOUISIANA","70811","531190",,,"MOBILE HOME PARK",,,"PARISH","0","66227"
"POINT (-91.104895604156 30.424161775707)","39892","NAQUIN & WARD, ATTY","8034 JEFFERSON HWY","BATON ROUGE","LOUISIANA","70809","541110",,,"COMMUNITY RESOURCE","LEGAL ASSISTANCE","NO","PARISH","0","38283"
"POINT (-91.187225969158 30.440225551354)","109427","SPENCER CALLAHAN INJURY LAWYERS","827 SAINT LOUIS ST","BATON ROUGE","LOUISIANA","70802","541110",,,"COMMUNITY RESOURCE","LEGAL ASSISTANCE","NO","BATON ROUGE","0","31710"
"POINT (-91.156904811565 30.423909862403)","153418","FRANK & BENNYS BEAUTY SALON","3129 PERKINS RD","BATON ROUGE","LOUISIANA","70808","812112",,,"PERSONAL SERVICES","HAIR SALON","NO","BATON ROUGE","0","12030"
"POINT (-91.063890949844 30.416045778154)","31275","JBC CONSTRUCTION LLC","10500 COURSEY BLVD","BATON ROUGE","LOUISIANA","70816","236000",,,"CONSTRUCTION",,"NO","PARISH","0","29255"
"POINT (-91.122107312553 30.472403550448)","14169","VU'S MILLWORKS","6767 GREENWELL SPRINGS RD","BATON ROUGE","LOUISIANA","70805",,,,"MANUFACTURING",,"NO","BATON ROUGE","0","8674"
"POINT (-91.187785643777 30.421427256567)","51670","DOC'S LAUNDRY & LINEN","2922 NICHOLSON DR","BATON ROUGE","LOUISIANA","70802","812320",,,"LAUNDROMAT",,"NO","BATON ROUGE","0","2844"
"POINT (-91.05805824387 30.394666229594)","173728","SUPERMARCADO","6031 SIEGEN LN, STE C","BATON ROUGE","LOUISIANA","70809","722000",,,"RESTAURANT",,"YES","PARISH","0","12296"
"POINT (-91.055838776733 30.413654434202)","24481","CAPITAL ONE BANK","11221 COURSEY BLVD","BATON ROUGE","LOUISIANA","70816","522110",,,"FINANCIAL INSTITUTION","BANK","NO","PARISH","0","4102"
"POINT (-91.150347416116 30.506569899517)","21089","CAJUN NOVELTIES LLC","6168 PLANK RD","BATON ROUGE","LOUISIANA","70805","453000",,,"RETAIL","CONVENIENCE STORE","NO","BATON ROUGE","0","39066"
"POINT (-91.110249744555 30.467489290386)","27817","MARTIN PRODUCTS INC","1947 BEAUMONT DR","BATON ROUGE","LOUISIANA","70806","326000",,,"INDUSTRIAL",,"NO","BATON ROUGE","0","32457"
"POINT (-90.978110025361 30.401332644432)","87286","PHYSICAL THERAPY SPECIALIST","19224 GREEN HERON DR","BATON ROUGE","LOUISIANA","70817","621000",,,"HEALTH CARE",,"NO","PARISH","0","33953"
"POINT (-91.074833944898 30.489060147861)","21552","DONNAS CREATIVE HAIR","9884 GREENWELL SPRINGS RD, STE A","BATON ROUGE","LOUISIANA","70814","812113",,,"PERSONAL SERVICES","NAIL SALON","NO","BATON ROUGE","0","25561"
"POINT (-91.078480096934 30.449909159116)","135062","CREATIVE GARMENT PRINTING","9816 S RIVER OAKS DR","BATON ROUGE","LOUISIANA","70815","815000",,,"MERCHANT","OFFICE SUPPLY STORE","NO","BATON ROUGE","0","27122"
"POINT (-90.998521984636 30.351702165139)","37163","CAJUN INDUSTRIES LLC","15635 AIRLINE HWY","BATON ROUGE","LOUISIANA","70817","236000",,,"CONSTRUCTION",,"NO","PARISH","0","33667"
"POINT (-91.047977357624 30.359442568844)","37286","CAJUN READY MIX","15445 OLD PERKINS RD","BATON ROUGE","LOUISIANA","70810","339000",,,"INDUSTRIAL",,"NO","PARISH","0","36505"
