"uniqueid","accountid","charactercode","charactercodedescription","objectcode","object","projectcode","project","fullaccount","fundcode","fund","segment2code","segment2","segment3code","segment3","segment4code","segment4","segment5code","segment5","segment6code","segment6","accountdescription","accountstatus","fiscalyear","fiscalmonth","originalbudget","revisedbudget","actual"
"2022-9-8409","8409","62","EMPLOYEE BENEFITS","622100","GROUP INSURANCE-HEALTH",,"UNKNOWN","1000-7000-10-7010-0000-0000-000000-622100-","1000","GENERAL FUND","7000","BUSINESS OPER/CAP PROG OFFICE","10","GENERAL GOVERNMENT EXPEND","7010","BUS & CAP-ADMINISTRATION","0000","OPERATING","0000","UNDEFINED","GROUP INSURANCE-HEALTH","Active","2022","2022-09-01T00:00:00.000","0","0","4414.83"
"2022-9-7478","7478","61","PERSONAL SERVICES","617100","AUTOMOBILE ALLOWANCE",,"UNKNOWN","1000-2000-10-2010-0000-0000-000000-617100-","1000","GENERAL FUND","2000","CITY COURT","10","GENERAL GOVERNMENT EXPEND","2010","CITY COURT-ADMINISTRATION","0000","OPERATING","0000","UNDEFINED","AUTOMOBILE ALLOWANCE","Active","2022","2022-09-01T00:00:00.000","0","0","369.24"
"2022-9-8401","8401","62","EMPLOYEE BENEFITS","622100","GROUP INSURANCE-HEALTH",,"UNKNOWN","1000-5100-20-5180-0000-0000-000000-622100-","1000","GENERAL FUND","5100","FIRE DEPARTMENT","20","PUBLIC SAFETY EXPEND","5180","FIRE-HAZARDOUS MATERIALS","0000","OPERATING","0000","UNDEFINED","GROUP INSURANCE-HEALTH","Active","2022","2022-09-01T00:00:00.000","0","0","4940.67"
"2022-9-9940","9940","62","EMPLOYEE BENEFITS","623500","POSTEMPLOYMENT BENEFITS",,"UNKNOWN","5100-7700-40-7710-7750-7713-000000-623500-","5100","SEWERAGE-OPERATIONS & MAINT","7700","ENVIRONMENTAL SERVICES","40","SANITATION EXPEND","7710","ENV-SEWER DIVISION","7750","WASTEWATER TREATMENT","7713","WW TREATMENT-SOUTH PLANT","POSTEMPLOYMENT BENEFITS","Active","2022","2022-09-01T00:00:00.000","0","0","5485.81"
"2022-9-9423","9423","62","EMPLOYEE BENEFITS","623000","SOCIAL SECURITY/MEDICARE",,"UNKNOWN","5100-7700-40-7710-7750-7714-000000-623000-","5100","SEWERAGE-OPERATIONS & MAINT","7700","ENVIRONMENTAL SERVICES","40","SANITATION EXPEND","7710","ENV-SEWER DIVISION","7750","WASTEWATER TREATMENT","7714","WW TREATMENT-NORTH PLANT","SOCIAL SECURITY/MEDICARE","Active","2022","2022-09-01T00:00:00.000","0","0","751.38"
"2022-9-8798","8798","62","EMPLOYEE BENEFITS","622200","GROUP INSURANCE-DENTAL",,"UNKNOWN","5810-0900-30-0970-0000-0000-000000-622200-","5810","AIRPORT OPERATIONS FUND","0900","GREATER BR AIRPORT DISTRICT","30","TRANSPORTATION EXPEND","0970","AIRPORT-POLICE/ARFF","0000","OPERATING","0000","UNDEFINED","GROUP INSURANCE-DENTAL","Active","2022","2022-09-01T00:00:00.000","0","0","320.79"
"2022-9-16007","16007","64","CONTRACTUAL SERVICES","643400","COMMUNICATIONS",,"UNKNOWN","1000-4400-10-4400-0000-0000-000000-643400-","1000","GENERAL FUND","4400","INFORMATION SERVICES","10","GENERAL GOVERNMENT EXPEND","4400","IS OPERATIONS","0000","OPERATING","0000","UNDEFINED","COMMUNICATIONS","Active","2022","2022-09-01T00:00:00.000","0","0","760"
"2022-9-14947","14947","64","CONTRACTUAL SERVICES","642250","WASTE COLLECT/DISPOSAL/RECYCLE",,"UNKNOWN","5100-7700-40-7710-7742-0000-000000-642250-","5100","SEWERAGE-OPERATIONS & MAINT","7700","ENVIRONMENTAL SERVICES","40","SANITATION EXPEND","7710","ENV-SEWER DIVISION","7742","SEWER-PUMP STATION MAINTENANCE","0000","UNDEFINED","WASTE COLLECT/DISPOSAL/RECYCLE","Active","2022","2022-09-01T00:00:00.000","0","0","227.77"
"2022-9-45836","45836","61","PERSONAL SERVICES","617100","AUTOMOBILE ALLOWANCE",,"UNKNOWN","5100-7700-40-7710-7750-7711-000000-617100-","5100","SEWERAGE-OPERATIONS & MAINT","7700","ENVIRONMENTAL SERVICES","40","SANITATION EXPEND","7710","ENV-SEWER DIVISION","7750","WASTEWATER TREATMENT","7711","WW TREATMENT-ADMIN","AUTOMOBILE ALLOWANCE","Active","2022","2022-09-01T00:00:00.000","0","0","369.24"
"2022-9-8253","8253","62","EMPLOYEE BENEFITS","621310","POLICE RETIREMENT FUND-MPERS",,"UNKNOWN","1000-5000-20-5060-0000-0000-000000-621310-","1000","GENERAL FUND","5000","POLICE DEPARTMENT","20","PUBLIC SAFETY EXPEND","5060","POLICE-SPECIAL OPERATIONS","0000","OPERATING","0000","UNDEFINED","POLICE RETIREMENT FUND-MPERS","Active","2022","2022-09-01T00:00:00.000","0","0","17278.03"
"2022-9-12354","12354","63","SUPPLIES","632000","BUILDING MATERIALS",,"UNKNOWN","5100-7700-40-7710-7750-7714-000000-632000-","5100","SEWERAGE-OPERATIONS & MAINT","7700","ENVIRONMENTAL SERVICES","40","SANITATION EXPEND","7710","ENV-SEWER DIVISION","7750","WASTEWATER TREATMENT","7714","WW TREATMENT-NORTH PLANT","BUILDING MATERIALS","Active","2022","2022-09-01T00:00:00.000","0","0","31750"
"2022-9-7754","7754","62","EMPLOYEE BENEFITS","621100","REG EMPLOYEE RETIREMENT-GF",,"UNKNOWN","1000-4600-10-4610-0000-0000-000000-621100-","1000","GENERAL FUND","4600","HUMAN RESOURCES","10","GENERAL GOVERNMENT EXPEND","4610","HR-ADMINISTRATION","0000","OPERATING","0000","UNDEFINED","REGULAR EMPLOYEE RETIREMENT FD","Active","2022","2022-09-01T00:00:00.000","0","0","9447.89"
"2022-9-14154","14154","63","SUPPLIES","636250","TRACKABLE SUPPLIES-COMP HARDWR",,"UNKNOWN","2409-1000-20-1009-0000-0000-000000-636250-","2409","ALSEN FIRE PROTECTION DISTRICT","1000","FIRE PROTECTION DISTRICTS","20","PUBLIC SAFETY EXPEND","1009","ALSEN FIRE PROTECTION DIST","0000","OPERATING","0000","UNDEFINED","TRACKABLE SUPPLIES-COMP HARDWR","Active","2022","2022-09-01T00:00:00.000","0","0","1451.05"
"2022-9-11074","11074","63","SUPPLIES","631000","OFFICE SUPPLIES",,"UNKNOWN","1000-2000-10-2010-0000-0000-000000-631000-","1000","GENERAL FUND","2000","CITY COURT","10","GENERAL GOVERNMENT EXPEND","2010","CITY COURT-ADMINISTRATION","0000","OPERATING","0000","UNDEFINED","OFFICE SUPPLIES","Active","2022","2022-09-01T00:00:00.000","0","0","39"
"2022-9-12019","12019","63","SUPPLIES","631900","OTHER OPERATING & MT SUPPLIES",,"UNKNOWN","1000-7600-30-7640-0000-0000-000000-631900-","1000","GENERAL FUND","7600","MAINTENANCE","30","TRANSPORTATION EXPEND","7640","DRAINAGE MAINTENANCE","0000","OPERATING","0000","UNDEFINED","OTHER OPERATING & MT SUPPLIES","Active","2022","2022-09-01T00:00:00.000","0","0","5286.61"
"2022-9-9417","9417","62","EMPLOYEE BENEFITS","623000","SOCIAL SECURITY/MEDICARE",,"UNKNOWN","5100-7700-40-7710-7740-0000-000000-623000-","5100","SEWERAGE-OPERATIONS & MAINT","7700","ENVIRONMENTAL SERVICES","40","SANITATION EXPEND","7710","ENV-SEWER DIVISION","7740","SEWER-WASTEWATER COLLECTION","0000","UNDEFINED","SOCIAL SECURITY/MEDICARE","Active","2022","2022-09-01T00:00:00.000","0","0","1133.73"
"2022-9-8773","8773","62","EMPLOYEE BENEFITS","622200","GROUP INSURANCE-DENTAL",,"UNKNOWN","5100-4100-40-4170-0000-0000-000000-622200-","5100","SEWERAGE-OPERATIONS & MAINT","4100","FINANCE DEPARTMENT","40","SANITATION EXPEND","4170","SERVICE FEE BUSINESS OFFICE","0000","OPERATING","0000","UNDEFINED","GROUP INSURANCE-DENTAL","Active","2022","2022-09-01T00:00:00.000","0","0","131.12"
"2022-9-9025","9025","62","EMPLOYEE BENEFITS","622300","GROUP INSURANCE-LIFE",,"UNKNOWN","1000-5100-20-5180-0000-0000-000000-622300-","1000","GENERAL FUND","5100","FIRE DEPARTMENT","20","PUBLIC SAFETY EXPEND","5180","FIRE-HAZARDOUS MATERIALS","0000","OPERATING","0000","UNDEFINED","GROUP INSURANCE-LIFE","Active","2022","2022-09-01T00:00:00.000","0","0","52.8"
"2022-9-8386","8386","62","EMPLOYEE BENEFITS","622100","GROUP INSURANCE-HEALTH",,"UNKNOWN","1000-4600-10-4620-0000-0000-000000-622100-","1000","GENERAL FUND","4600","HUMAN RESOURCES","10","GENERAL GOVERNMENT EXPEND","4620","TRAINING/EMPLOYEE DEVELOPMENT","0000","OPERATING","0000","UNDEFINED","GROUP INSURANCE-HEALTH","Active","2022","2022-09-01T00:00:00.000","0","0","512.4"
"2022-9-8349","8349","62","EMPLOYEE BENEFITS","622100","GROUP INSURANCE-HEALTH",,"UNKNOWN","1000-0100-70-0173-0105-0000-000000-622100-","1000","GENERAL FUND","0100","METROPOLITAN COUNCIL","70","CONSERVATION & DEVELOPMENT EXP","0173","CHARLES R KELLY COMMUNITY CTR","0105","COUNCIL DISTRICT 5","0000","UNDEFINED","GROUP INSURANCE-HEALTH","Active","2022","2022-09-01T00:00:00.000","0","0","1231.41"
"2022-9-9357","9357","62","EMPLOYEE BENEFITS","623000","SOCIAL SECURITY/MEDICARE",,"UNKNOWN","1000-7100-30-7110-0000-0000-000000-623000-","1000","GENERAL FUND","7100","TRANSPORTATION AND DRAINAGE","30","TRANSPORTATION EXPEND","7110","T&D-ADMINISTRATION","0000","OPERATING","0000","UNDEFINED","SOCIAL SECURITY/MEDICARE","Active","2022","2022-09-01T00:00:00.000","0","0","88.2"
"2022-9-9864","9864","62","EMPLOYEE BENEFITS","623500","POSTEMPLOYMENT BENEFITS",,"UNKNOWN","1000-5100-20-5140-0000-0000-000000-623500-","1000","GENERAL FUND","5100","FIRE DEPARTMENT","20","PUBLIC SAFETY EXPEND","5140","FIRE-SPECIAL SERVICES","0000","OPERATING","0000","UNDEFINED","POSTEMPLOYMENT BENEFITS","Active","2022","2022-09-01T00:00:00.000","0","0","6565.6"
"2022-9-7640","7640","61","PERSONAL SERVICES","617400","EDUCATIONAL ALLOWANCES",,"UNKNOWN","1000-5100-20-5110-0000-0000-000000-617400-","1000","GENERAL FUND","5100","FIRE DEPARTMENT","20","PUBLIC SAFETY EXPEND","5110","FIRE-ADMINISTRATION","0000","OPERATING","0000","UNDEFINED","EDUCATIONAL ALLOWANCES","Active","2022","2022-09-01T00:00:00.000","0","0","288.45"
"2022-9-7505","7505","61","PERSONAL SERVICES","617100","AUTOMOBILE ALLOWANCE",,"UNKNOWN","1000-7000-10-7010-0000-0000-000000-617100-","1000","GENERAL FUND","7000","BUSINESS OPER/CAP PROG OFFICE","10","GENERAL GOVERNMENT EXPEND","7010","BUS & CAP-ADMINISTRATION","0000","OPERATING","0000","UNDEFINED","AUTOMOBILE ALLOWANCE","Active","2022","2022-09-01T00:00:00.000","0","0","184.62"
"2022-9-6060","6060","61","PERSONAL SERVICES","611000","SALARIES OF REGULAR EMPLOYEES",,"UNKNOWN","2210-2100-10-2100-0000-0000-000000-611000-","2210","CITY CONSTABLE COURT COSTS FD","2100","CITY CONSTABLE","10","GENERAL GOVERNMENT EXPEND","2100","CONSTABLE-OPERATIONS","0000","OPERATING","0000","UNDEFINED","SALARIES OF REGULAR EMPLOYEES","Active","2022","2022-09-01T00:00:00.000","0","0","4429.21"
"2022-9-14369","14369","64","CONTRACTUAL SERVICES","641000","AUDITING & ACCOUNTING SERVICES",,"UNKNOWN","1000-3300-20-3300-0000-0000-000000-641000-","1000","GENERAL FUND","3300","CORONER","20","PUBLIC SAFETY EXPEND","3300","CORONER-OPERATIONS","0000","OPERATING","0000","UNDEFINED","AUDITING & ACCOUNTING SERVICES","Active","2022","2022-09-01T00:00:00.000","0","0","248.01"
"2022-9-9854","9854","62","EMPLOYEE BENEFITS","623500","POSTEMPLOYMENT BENEFITS",,"UNKNOWN","1000-4600-10-4630-0000-0000-000000-623500-","1000","GENERAL FUND","4600","HUMAN RESOURCES","10","GENERAL GOVERNMENT EXPEND","4630","EMPLOYEE RELATIONS","0000","OPERATING","0000","UNDEFINED","POSTEMPLOYMENT BENEFITS","Active","2022","2022-09-01T00:00:00.000","0","0","995.48"
"2022-9-8225","8225","62","EMPLOYEE BENEFITS","621300","POLICE RETIREMENT FUND-CPERS",,"UNKNOWN","1000-5000-20-5040-0000-0000-000000-621300-","1000","GENERAL FUND","5000","POLICE DEPARTMENT","20","PUBLIC SAFETY EXPEND","5040","POLICE-OPERATIONAL SERV BUREAU","0000","OPERATING","0000","UNDEFINED","POLICE RETIREMENT FUND-CPERS","Active","2022","2022-09-01T00:00:00.000","0","0","936.1"
"2022-9-6352","6352","61","PERSONAL SERVICES","611300","SALARIES-EMPLOYEES ON WRK COMP",,"UNKNOWN","1000-7800-10-7830-0000-0000-000000-611300-","1000","GENERAL FUND","7800","BUILDINGS AND GROUNDS","10","GENERAL GOVERNMENT EXPEND","7830","PUBLIC BUILDING MAINTENANCE","0000","OPERATING","0000","UNDEFINED","SALARIES-EMPLOYEES ON WRK COMP","Active","2022","2022-09-01T00:00:00.000","0","0","1500.6"
"2022-9-7811","7811","62","EMPLOYEE BENEFITS","621100","REG EMPLOYEE RETIREMENT-GF",,"UNKNOWN","2004-0500-10-0540-0000-0000-000000-621100-","2004","GAMING ENFORCEMENT DIVISION","0500","PARISH ATTORNEY","10","GENERAL GOVERNMENT EXPEND","0540","PA-GAMING ENFORCEMENT","0000","OPERATING","0000","UNDEFINED","REGULAR EMPLOYEE RETIREMENT FD","Active","2022","2022-09-01T00:00:00.000","0","0","697.2"
"2022-9-8670","8670","62","EMPLOYEE BENEFITS","622200","GROUP INSURANCE-DENTAL",,"UNKNOWN","1000-0200-10-0230-0000-0000-000000-622200-","1000","GENERAL FUND","0200","COUNCIL ADMINISTRATOR","10","GENERAL GOVERNMENT EXPEND","0230","TREASURER","0000","OPERATING","0000","UNDEFINED","GROUP INSURANCE-DENTAL","Active","2022","2022-09-01T00:00:00.000","0","0","24.83"
"2022-9-9302","9302","62","EMPLOYEE BENEFITS","623000","SOCIAL SECURITY/MEDICARE",,"UNKNOWN","1000-0600-10-0600-0000-0000-000000-623000-","1000","GENERAL FUND","0600","PUBLIC INFORMATION OFFICE","10","GENERAL GOVERNMENT EXPEND","0600","PUBLIC INFORMATION OFFICE","0000","OPERATING","0000","UNDEFINED","SOCIAL SECURITY/MEDICARE","Active","2022","2022-09-01T00:00:00.000","0","0","120.16"
"2022-9-6036","6036","61","PERSONAL SERVICES","611000","SALARIES OF REGULAR EMPLOYEES",,"UNKNOWN","1000-7800-10-7830-0000-0000-000000-611000-","1000","GENERAL FUND","7800","BUILDINGS AND GROUNDS","10","GENERAL GOVERNMENT EXPEND","7830","PUBLIC BUILDING MAINTENANCE","0000","OPERATING","0000","UNDEFINED","SALARIES OF REGULAR EMPLOYEES","Active","2022","2022-09-01T00:00:00.000","0","0","71252.45"
"2022-9-8673","8673","62","EMPLOYEE BENEFITS","622200","GROUP INSURANCE-DENTAL",,"UNKNOWN","1000-0500-10-0520-0000-0000-000000-622200-","1000","GENERAL FUND","0500","PARISH ATTORNEY","10","GENERAL GOVERNMENT EXPEND","0520","PA-CITY PROSECUTOR","0000","OPERATING","0000","UNDEFINED","GROUP INSURANCE-DENTAL","Active","2022","2022-09-01T00:00:00.000","0","0","288.88"
"2022-9-14882","14882","64","CONTRACTUAL SERVICES","642200","JANITORIAL/EXTERMINATION SRV",,"UNKNOWN","5100-7700-40-7710-7750-7713-000000-642200-","5100","SEWERAGE-OPERATIONS & MAINT","7700","ENVIRONMENTAL SERVICES","40","SANITATION EXPEND","7710","ENV-SEWER DIVISION","7750","WASTEWATER TREATMENT","7713","WW TREATMENT-SOUTH PLANT","JANITORIAL/EXTERMINATION SRV","Active","2022","2022-09-01T00:00:00.000","0","0","86.98"
"2022-9-18252","18252","64","CONTRACTUAL SERVICES","646600","RENTALS-MACHINERY EQUIPMENT",,"UNKNOWN","5100-7700-40-7710-7750-7714-000000-646600-","5100","SEWERAGE-OPERATIONS & MAINT","7700","ENVIRONMENTAL SERVICES","40","SANITATION EXPEND","7710","ENV-SEWER DIVISION","7750","WASTEWATER TREATMENT","7714","WW TREATMENT-NORTH PLANT","RENTALS-MACHINERY EQUIPMENT","Active","2022","2022-09-01T00:00:00.000","0","0","1206.55"
"2022-9-14943","14943","64","CONTRACTUAL SERVICES","642250","WASTE COLLECT/DISPOSAL/RECYCLE",,"UNKNOWN","2407-1000-20-1007-0000-0000-000000-642250-","2407","CHANEYVILLE FIRE PROTECTION","1000","FIRE PROTECTION DISTRICTS","20","PUBLIC SAFETY EXPEND","1007","CHANEYVILLE FIRE PROT DIST","0000","OPERATING","0000","UNDEFINED","WASTE COLLECT/DISPOSAL/RECYCLE","Active","2022","2022-09-01T00:00:00.000","0","0","56.93"
"2022-9-7808","7808","62","EMPLOYEE BENEFITS","621100","REG EMPLOYEE RETIREMENT-GF",,"UNKNOWN","2001-1100-50-1110-0000-0000-000000-621100-","2001","MOSQUITO ABATEMENT/RODENT CRT","1100","MOSQUITO & RODENT CONTROL","50","HEALTH AND WELFARE","1110","MARC-ADMINISTRATION","0000","OPERATING","0000","UNDEFINED","REGULAR EMPLOYEE RETIREMENT FD","Active","2022","2022-09-01T00:00:00.000","0","0","23206.76"
"2022-9-6020","6020","61","PERSONAL SERVICES","611000","SALARIES OF REGULAR EMPLOYEES",,"UNKNOWN","1000-7100-30-7110-0000-0000-000000-611000-","1000","GENERAL FUND","7100","TRANSPORTATION AND DRAINAGE","30","TRANSPORTATION EXPEND","7110","T&D-ADMINISTRATION","0000","OPERATING","0000","UNDEFINED","SALARIES OF REGULAR EMPLOYEES","Active","2022","2022-09-01T00:00:00.000","0","0","5930.58"
"2022-9-9046","9046","62","EMPLOYEE BENEFITS","622300","GROUP INSURANCE-LIFE",,"UNKNOWN","1000-7600-30-7620-0000-0000-000000-622300-","1000","GENERAL FUND","7600","MAINTENANCE","30","TRANSPORTATION EXPEND","7620","LANDSCAPE MAINTENANCE","0000","OPERATING","0000","UNDEFINED","GROUP INSURANCE-LIFE","Active","2022","2022-09-01T00:00:00.000","0","0","250.8"
"2022-9-8459","8459","62","EMPLOYEE BENEFITS","622100","GROUP INSURANCE-HEALTH",,"UNKNOWN","5100-7700-40-7710-7720-0000-000000-622100-","5100","SEWERAGE-OPERATIONS & MAINT","7700","ENVIRONMENTAL SERVICES","40","SANITATION EXPEND","7710","ENV-SEWER DIVISION","7720","SEWER-ENVIRONMENTAL","0000","UNDEFINED","GROUP INSURANCE-HEALTH","Active","2022","2022-09-01T00:00:00.000","0","0","2332.84"
"2022-9-7761","7761","62","EMPLOYEE BENEFITS","621100","REG EMPLOYEE RETIREMENT-GF",,"UNKNOWN","1000-5000-20-5070-0000-0000-000000-621100-","1000","GENERAL FUND","5000","POLICE DEPARTMENT","20","PUBLIC SAFETY EXPEND","5070","POLICE-CRIMINAL INVESTIGATION","0000","OPERATING","0000","UNDEFINED","REGULAR EMPLOYEE RETIREMENT FD","Active","2022","2022-09-01T00:00:00.000","0","0","6788.53"
"2022-9-9859","9859","62","EMPLOYEE BENEFITS","623500","POSTEMPLOYMENT BENEFITS",,"UNKNOWN","1000-5000-20-5060-0000-0000-000000-623500-","1000","GENERAL FUND","5000","POLICE DEPARTMENT","20","PUBLIC SAFETY EXPEND","5060","POLICE-SPECIAL OPERATIONS","0000","OPERATING","0000","UNDEFINED","POSTEMPLOYMENT BENEFITS","Active","2022","2022-09-01T00:00:00.000","0","0","5984.6"
"2022-9-9069","9069","62","EMPLOYEE BENEFITS","622300","GROUP INSURANCE-LIFE",,"UNKNOWN","2002-1200-60-1200-0000-0000-000000-622300-","2002","LIBRARY BOARD OF CONTROL","1200","LIBRARY BOARD OF CONTROL","60","CULTURE - RECREATION EXPEND","1200","LIBRARY-OPERATIONS","0000","OPERATING","0000","UNDEFINED","GROUP INSURANCE-LIFE","Active","2022","2022-09-01T00:00:00.000","0","0","1179.2"
"2022-9-7751","7751","62","EMPLOYEE BENEFITS","621100","REG EMPLOYEE RETIREMENT-GF",,"UNKNOWN","1000-4100-10-4160-0000-0000-000000-621100-","1000","GENERAL FUND","4100","FINANCE DEPARTMENT","10","GENERAL GOVERNMENT EXPEND","4160","BUDGETING","0000","OPERATING","0000","UNDEFINED","REGULAR EMPLOYEE RETIREMENT FD","Active","2022","2022-09-01T00:00:00.000","0","0","5915.84"
"2022-9-16643","16643","64","CONTRACTUAL SERVICES","643500","OTHER CONTRACTUAL SERVICES",,"UNKNOWN","5100-4100-40-4170-0000-0000-000000-643500-","5100","SEWERAGE-OPERATIONS & MAINT","4100","FINANCE DEPARTMENT","40","SANITATION EXPEND","4170","SERVICE FEE BUSINESS OFFICE","0000","OPERATING","0000","UNDEFINED","OTHER CONTRACTUAL SERVICES","Active","2022","2022-09-01T00:00:00.000","0","0","102206.15"
"2022-9-12017","12017","63","SUPPLIES","631900","OTHER OPERATING & MT SUPPLIES",,"UNKNOWN","1000-7600-30-7620-0000-0000-000000-631900-","1000","GENERAL FUND","7600","MAINTENANCE","30","TRANSPORTATION EXPEND","7620","LANDSCAPE MAINTENANCE","0000","OPERATING","0000","UNDEFINED","OTHER OPERATING & MT SUPPLIES","Active","2022","2022-09-01T00:00:00.000","0","0","1229.96"
"2022-9-14878","14878","64","CONTRACTUAL SERVICES","642200","JANITORIAL/EXTERMINATION SRV",,"UNKNOWN","5100-7700-40-7710-7740-0000-000000-642200-","5100","SEWERAGE-OPERATIONS & MAINT","7700","ENVIRONMENTAL SERVICES","40","SANITATION EXPEND","7710","ENV-SEWER DIVISION","7740","SEWER-WASTEWATER COLLECTION","0000","UNDEFINED","JANITORIAL/EXTERMINATION SRV","Active","2022","2022-09-01T00:00:00.000","0","0","21.03"
"2022-9-12040","12040","63","SUPPLIES","631900","OTHER OPERATING & MT SUPPLIES",,"UNKNOWN","2001-1100-50-1110-0000-0000-000000-631900-","2001","MOSQUITO ABATEMENT/RODENT CRT","1100","MOSQUITO & RODENT CONTROL","50","HEALTH AND WELFARE","1110","MARC-ADMINISTRATION","0000","OPERATING","0000","UNDEFINED","OTHER OPERATING & MT SUPPLIES","Active","2022","2022-09-01T00:00:00.000","0","0","216.23"
"2022-9-14904","14904","64","CONTRACTUAL SERVICES","642250","WASTE COLLECT/DISPOSAL/RECYCLE",,"UNKNOWN","1000-0100-70-0173-0105-0000-000000-642250-","1000","GENERAL FUND","0100","METROPOLITAN COUNCIL","70","CONSERVATION & DEVELOPMENT EXP","0173","CHARLES R KELLY COMMUNITY CTR","0105","COUNCIL DISTRICT 5","0000","UNDEFINED","WASTE COLLECT/DISPOSAL/RECYCLE","Active","2022","2022-09-01T00:00:00.000","0","0","229.7"
"2022-9-11112","11112","63","SUPPLIES","631000","OFFICE SUPPLIES",,"UNKNOWN","1000-5300-20-5320-0000-0000-000000-631000-","1000","GENERAL FUND","5300","JUVENILE SERVICES","20","PUBLIC SAFETY EXPEND","5320","PROBATION & FAMILY SERVICES","0000","OPERATING","0000","UNDEFINED","OFFICE SUPPLIES","Active","2022","2022-09-01T00:00:00.000","0","0","409.12"
"2022-9-9339","9339","62","EMPLOYEE BENEFITS","623000","SOCIAL SECURITY/MEDICARE",,"UNKNOWN","1000-5100-20-5120-0000-0000-000000-623000-","1000","GENERAL FUND","5100","FIRE DEPARTMENT","20","PUBLIC SAFETY EXPEND","5120","FIRE-SUPPRESSION","0000","OPERATING","0000","UNDEFINED","SOCIAL SECURITY/MEDICARE","Active","2022","2022-09-01T00:00:00.000","0","0","12724.4"
"2022-9-6705","6705","61","PERSONAL SERVICES","612000","OVERTIME",,"UNKNOWN","1000-5000-20-5040-0000-0000-000000-612000-","1000","GENERAL FUND","5000","POLICE DEPARTMENT","20","PUBLIC SAFETY EXPEND","5040","POLICE-OPERATIONAL SERV BUREAU","0000","OPERATING","0000","UNDEFINED","OVERTIME","Active","2022","2022-09-01T00:00:00.000","0","0","18321.42"
"2022-9-6758","6758","61","PERSONAL SERVICES","612000","OVERTIME",,"UNKNOWN","2001-1100-50-1110-0000-0000-000000-612000-","2001","MOSQUITO ABATEMENT/RODENT CRT","1100","MOSQUITO & RODENT CONTROL","50","HEALTH AND WELFARE","1110","MARC-ADMINISTRATION","0000","OPERATING","0000","UNDEFINED","OVERTIME","Active","2022","2022-09-01T00:00:00.000","0","0","11023.58"
"2022-9-8354","8354","62","EMPLOYEE BENEFITS","622100","GROUP INSURANCE-HEALTH",,"UNKNOWN","1000-0200-10-0230-0000-0000-000000-622100-","1000","GENERAL FUND","0200","COUNCIL ADMINISTRATOR","10","GENERAL GOVERNMENT EXPEND","0230","TREASURER","0000","OPERATING","0000","UNDEFINED","GROUP INSURANCE-HEALTH","Active","2022","2022-09-01T00:00:00.000","0","0","831.71"
"2022-9-7718","7718","62","EMPLOYEE BENEFITS","621100","REG EMPLOYEE RETIREMENT-GF",,"UNKNOWN","1000-0100-70-0172-0102-0000-000000-621100-","1000","GENERAL FUND","0100","METROPOLITAN COUNCIL","70","CONSERVATION & DEVELOPMENT EXP","0172","JEWEL J NEWMAN COMMUNITY CTR","0102","COUNCIL DISTRICT 2","0000","UNDEFINED","REGULAR EMPLOYEE RETIREMENT FD","Active","2022","2022-09-01T00:00:00.000","0","0","896.81"
"2022-9-9866","9866","62","EMPLOYEE BENEFITS","623500","POSTEMPLOYMENT BENEFITS",,"UNKNOWN","1000-5100-20-5160-0000-0000-000000-623500-","1000","GENERAL FUND","5100","FIRE DEPARTMENT","20","PUBLIC SAFETY EXPEND","5160","FIRE-INVESTIGATIONS","0000","OPERATING","0000","UNDEFINED","POSTEMPLOYMENT BENEFITS","Active","2022","2022-09-01T00:00:00.000","0","0","2011.26"
