"uniqueid","accountid","charactercode","charactercodedescription","objectcode","object","projectcode","project","fullaccount","fundcode","fund","segment2code","segment2","segment3code","segment3","segment4code","segment4","segment5code","segment5","segment6code","segment6","accountdescription","accountstatus","fiscalyear","fiscalmonth","originalbudget","revisedbudget","actual"
"2022-6-43792","43792","44","CHARGES FOR SERVICES","449007","EQUIPMENT USE CHARGE",,"UNKNOWN","6100-0000-00-0000-7700-0000-000000-449007-","6100","CENTRAL GARAGE-FLEET PROGRAM","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","7700","SEWER CONSTRUCTION PROGRAM","0000","UNDEFINED","EQUIPMENT USE CHARGE","Active","2022","2022-06-01T00:00:00.000","0","0","100848.02"
"2022-6-48758","48758","46","INTEREST","461000","INTEREST EARNINGS",,"UNKNOWN","3371-0000-00-0000-0000-0000-000000-461000-","3371","2019 $129M MOVEBR","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","INTEREST EARNINGS","Active","2022","2022-06-01T00:00:00.000","0","0","1220.08"
"2022-6-4987","4987","46","INTEREST","461000","INTEREST EARNINGS",,"UNKNOWN","8101-0000-00-0000-0000-0000-000000-461000-","8101","SOUTH BURBANK CRIME PREV DIST","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","INTEREST EARNINGS","Active","2022","2022-06-01T00:00:00.000","0","0","19.42"
"2022-6-4028","4028","41","TAXES","411000","GENERAL PROPERTY TAX",,"UNKNOWN","2053-0000-00-0000-0000-0000-000000-411000-","2053","EMERGENCY MEDICAL SERVICES","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","GENERAL PROPERTY TAX","Active","2022","2022-06-01T00:00:00.000","0","0","125.4"
"2022-6-4675","4675","44","CHARGES FOR SERVICES","440329","PRETRIAL DIVERSION-ADULT-DA",,"UNKNOWN","1000-2000-11-0000-0000-0000-000000-440329-","1000","GENERAL FUND","2000","CITY COURT","11","GEN GOVT REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","PRETRIAL DIVERSION-ADULT-DA","Active","2022","2022-06-01T00:00:00.000","0","0","3300"
"2022-6-4758","4758","44","CHARGES FOR SERVICES","441810","CRIME PREVENTION DISTRICT FEES",,"UNKNOWN","8108-0000-21-0000-0000-0000-000000-441810-","8108","PARK FOREST EAST CIME PRV DIST","0000","UNDEFINED","21","PUBL SAF REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","CRIME PREVENTION DISTRICT FEES","Active","2022","2022-06-01T00:00:00.000","0","0","217.2"
"2022-5-4682","4682","44","CHARGES FOR SERVICES","440400","CENTRAL SUPPORT SERVICES",,"UNKNOWN","1000-0000-11-0000-0000-0000-000000-440400-","1000","GENERAL FUND","0000","UNDEFINED","11","GEN GOVT REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","CENTRAL SUPPORT SERVICES","Active","2022","2022-05-01T00:00:00.000","0","0","122.39"
"2022-5-4769","4769","44","CHARGES FOR SERVICES","442201","RENTALS-HANGARS",,"UNKNOWN","5810-0000-31-0000-0000-0000-000000-442201-","5810","AIRPORT OPERATIONS FUND","0000","UNDEFINED","31","TRANS REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","RENTALS-HANGARS","Active","2022","2022-05-01T00:00:00.000","0","0","38799.4"
"2022-5-4203","4203","42","LICENSES AND PERMITS","422210","A/C & HEATING LICENSES",,"UNKNOWN","1000-7300-21-0000-0000-0000-000000-422210-","1000","GENERAL FUND","7300","DEVELOPMENT","21","PUBL SAF REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","A/C & HEATING LICENSES","Active","2022","2022-05-01T00:00:00.000","0","0","1950"
"2022-5-4204","4204","42","LICENSES AND PERMITS","422220","ELECTRIC CONTRACTORS LICENSES",,"UNKNOWN","1000-7300-21-0000-0000-0000-000000-422220-","1000","GENERAL FUND","7300","DEVELOPMENT","21","PUBL SAF REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","ELECTRIC CONTRACTORS LICENSES","Active","2022","2022-05-01T00:00:00.000","0","0","4030"
"2022-5-47007","47007","41","TAXES","419110","INT/PEN-GENERAL PROPERTY TAX",,"UNKNOWN","2006-0000-00-0000-0000-0000-000000-419110-","2006","MENTAL HLTH & SUBST TRMNT CTR","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","INT/PEN-GENERAL PROPERTY TAX","Active","2022","2022-05-01T00:00:00.000","0","0","1108.58"
"2022-5-4028","4028","41","TAXES","411000","GENERAL PROPERTY TAX",,"UNKNOWN","2053-0000-00-0000-0000-0000-000000-411000-","2053","EMERGENCY MEDICAL SERVICES","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","GENERAL PROPERTY TAX","Active","2022","2022-05-01T00:00:00.000","0","0","-373.54"
"2022-5-5250","5250","47","MISCELLANEOUS REV","477520","POLICE MISCELLANEOUS REVENUES",,"UNKNOWN","1000-5000-21-0000-0000-0000-000000-477520-","1000","GENERAL FUND","5000","POLICE DEPARTMENT","21","PUBL SAF REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","POLICE MISCELLANEOUS REVENUES","Active","2022","2022-05-01T00:00:00.000","0","0","1612.92"
"2022-5-4745","4745","44","CHARGES FOR SERVICES","441705","19TH JDC CORONER OPER CC",,"UNKNOWN","1000-3300-21-0000-0000-0000-000000-441705-","1000","GENERAL FUND","3300","CORONER","21","PUBL SAF REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","19TH JDC CORONER OPER CC","Active","2022","2022-05-01T00:00:00.000","0","0","374.14"
"2022-5-4928","4928","46","INTEREST","461000","INTEREST EARNINGS",,"UNKNOWN","2403-0000-21-0000-0000-0000-000000-461000-","2403","BROWNSFIELD FIRE PROTECTION","0000","UNDEFINED","21","PUBL SAF REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","INTEREST EARNINGS","Active","2022","2022-05-01T00:00:00.000","0","0","28.27"
"2022-5-4767","4767","44","CHARGES FOR SERVICES","442105","FEES-AVIATION FUEL, OIL COMM.",,"UNKNOWN","5810-0000-31-0000-0000-0000-000000-442105-","5810","AIRPORT OPERATIONS FUND","0000","UNDEFINED","31","TRANS REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","FEES-AVIATION FUEL, OIL COMM.","Active","2022","2022-05-01T00:00:00.000","0","0","29466.84"
"2022-5-4794","4794","44","CHARGES FOR SERVICES","442411","FINGERPRINTING FEE",,"UNKNOWN","5810-0000-31-0000-0000-0000-000000-442411-","5810","AIRPORT OPERATIONS FUND","0000","UNDEFINED","31","TRANS REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","FINGERPRINTING FEE","Active","2022","2022-05-01T00:00:00.000","0","0","1022"
"2022-5-4930","4930","46","INTEREST","461000","INTEREST EARNINGS",,"UNKNOWN","2407-0000-21-0000-0000-0000-000000-461000-","2407","CHANEYVILLE FIRE PROTECTION","0000","UNDEFINED","21","PUBL SAF REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","INTEREST EARNINGS","Active","2022","2022-05-01T00:00:00.000","0","0","9.28"
"2022-5-4759","4759","44","CHARGES FOR SERVICES","441810","CRIME PREVENTION DISTRICT FEES",,"UNKNOWN","8109-0000-21-0000-0000-0000-000000-441810-","8109","MELROSE EAST CRIME PREV DIST","0000","UNDEFINED","21","PUBL SAF REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","CRIME PREVENTION DISTRICT FEES","Active","2022","2022-05-01T00:00:00.000","0","0","4930.12"
"2022-5-4783","4783","44","CHARGES FOR SERVICES","442315","COMMISSIONS-GROUND TRANSP SRV",,"UNKNOWN","5810-0000-31-0000-0000-0000-000000-442315-","5810","AIRPORT OPERATIONS FUND","0000","UNDEFINED","31","TRANS REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","COMMISSIONS-GROUND TRANSP SRV","Active","2022","2022-05-01T00:00:00.000","0","0","75"
"2022-5-4788","4788","44","CHARGES FOR SERVICES","442323","COMMISSIONS-OTHER",,"UNKNOWN","5810-0000-31-0000-0000-0000-000000-442323-","5810","AIRPORT OPERATIONS FUND","0000","UNDEFINED","31","TRANS REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","COMMISSIONS-OTHER","Active","2022","2022-05-01T00:00:00.000","0","0","18300.32"
"2022-5-4991","4991","46","INTEREST","461000","INTEREST EARNINGS",,"UNKNOWN","8105-0000-00-0000-0000-0000-000000-461000-","8105","GREENWOOD CRIME PREV DIST","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","INTEREST EARNINGS","Active","2022","2022-05-01T00:00:00.000","0","0","5"
"2022-5-4867","4867","44","CHARGES FOR SERVICES","443500","WEED CUTTING CHARGES",,"UNKNOWN","1000-7300-21-0000-0000-0000-000000-443500-","1000","GENERAL FUND","7300","DEVELOPMENT","21","PUBL SAF REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","WEED CUTTING CHARGES","Active","2022","2022-05-01T00:00:00.000","0","0","2265"
"2022-5-4755","4755","44","CHARGES FOR SERVICES","441810","CRIME PREVENTION DISTRICT FEES",,"UNKNOWN","8105-0000-21-0000-0000-0000-000000-441810-","8105","GREENWOOD CRIME PREV DIST","0000","UNDEFINED","21","PUBL SAF REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","CRIME PREVENTION DISTRICT FEES","Active","2022","2022-05-01T00:00:00.000","0","0","125"
"2022-5-5138","5138","47","MISCELLANEOUS REV","474200","CONTINGENT RECEIPTS",,"UNKNOWN","2002-0000-61-0000-0000-0000-000000-474200-","2002","LIBRARY BOARD OF CONTROL","0000","UNDEFINED","61","C&R REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","CONTINGENT RECEIPTS","Active","2022","2022-05-01T00:00:00.000","0","0","3323.88"
"2022-5-4797","4797","44","CHARGES FOR SERVICES","442502","LEASES-LAND",,"UNKNOWN","5810-0000-31-0000-0000-0000-000000-442502-","5810","AIRPORT OPERATIONS FUND","0000","UNDEFINED","31","TRANS REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","LEASES-LAND","Active","2022","2022-05-01T00:00:00.000","0","0","115637.38"
"2022-5-43471","43471","41","TAXES","411000","GENERAL PROPERTY TAX",,"UNKNOWN","2005-0000-00-0000-0000-0000-000000-411000-","2005","EBRP COUNCIL ON AGING","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","GENERAL PROPERTY TAX","Active","2022","2022-05-01T00:00:00.000","0","0","41461.77"
"2022-5-4789","4789","44","CHARGES FOR SERVICES","442331","AUTO PARKING FEES",,"UNKNOWN","5810-0000-31-0000-0000-0000-000000-442331-","5810","AIRPORT OPERATIONS FUND","0000","UNDEFINED","31","TRANS REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","AUTO PARKING FEES","Active","2022","2022-05-01T00:00:00.000","0","0","250001.39"
"2022-5-4164","4164","41","TAXES","419110","INT/PEN-GENERAL PROPERTY TAX",,"UNKNOWN","5520-0000-00-0000-0000-0000-000000-419110-","5520","SOLID WASTE COLLECTION FUND","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","INT/PEN-GENERAL PROPERTY TAX","Active","2022","2022-05-01T00:00:00.000","0","0","1.26"
"2022-5-4900","4900","45","FINES AND FORFEITS","451700","LIBRARY FINES",,"UNKNOWN","2002-0000-61-0000-0000-0000-000000-451700-","2002","LIBRARY BOARD OF CONTROL","0000","UNDEFINED","61","C&R REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","LIBRARY FINES","Active","2022","2022-05-01T00:00:00.000","0","0","5508.91"
"2022-5-4990","4990","46","INTEREST","461000","INTEREST EARNINGS",,"UNKNOWN","8104-0000-00-0000-0000-0000-000000-461000-","8104","HERMITAGE/CROSS CREEK CRIME DT","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","INTEREST EARNINGS","Active","2022","2022-05-01T00:00:00.000","0","0","16"
"2022-5-4774","4774","44","CHARGES FOR SERVICES","442303","RENTALS-OFFICE TENANTS",,"UNKNOWN","5810-0000-31-0000-0000-0000-000000-442303-","5810","AIRPORT OPERATIONS FUND","0000","UNDEFINED","31","TRANS REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","RENTALS-OFFICE TENANTS","Active","2022","2022-05-01T00:00:00.000","0","0","27982.35"
"2022-5-4748","4748","44","CHARGES FOR SERVICES","441802","FIRE PROTECTION SERVICE CHARGE",,"UNKNOWN","2407-0000-21-0000-0000-0000-000000-441802-","2407","CHANEYVILLE FIRE PROTECTION","0000","UNDEFINED","21","PUBL SAF REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","FIRE PROTECTION SERVICE CHARGE","Active","2022","2022-05-01T00:00:00.000","0","0","234.8"
"2022-5-43472","43472","41","TAXES","419110","INT/PEN-GENERAL PROPERTY TAX",,"UNKNOWN","2005-0000-00-0000-0000-0000-000000-419110-","2005","EBRP COUNCIL ON AGING","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","INT/PEN-GENERAL PROPERTY TAX","Active","2022","2022-05-01T00:00:00.000","0","0","1724.17"
"2022-5-4651","4651","44","CHARGES FOR SERVICES","440016","CTY CT-PUB TAG AGT SRV FEE",,"UNKNOWN","1000-2000-11-0000-0000-0000-000000-440016-","1000","GENERAL FUND","2000","CITY COURT","11","GEN GOVT REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","CTY CT-PUB TAG AGT SRV FEE","Active","2022","2022-05-01T00:00:00.000","0","0","1740"
"2022-5-5115","5115","47","MISCELLANEOUS REV","472310","OIL GAS & MINERAL ROYALTIES",,"UNKNOWN","5510-0000-41-0000-0000-0000-000000-472310-","5510","SOLID WASTE DISPOSAL FACILITY","0000","UNDEFINED","41","SAN REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","OIL GAS & MINERAL ROYALTIES","Active","2022","2022-05-01T00:00:00.000","0","0","15000"
"2022-5-4155","4155","41","TAXES","419110","INT/PEN-GENERAL PROPERTY TAX",,"UNKNOWN","2310-0000-00-0000-0000-0000-000000-419110-","2310","CONSOLIDATED ROAD LIGHTING FD","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","INT/PEN-GENERAL PROPERTY TAX","Active","2022","2022-05-01T00:00:00.000","0","0","85.93"
"2022-5-4721","4721","44","CHARGES FOR SERVICES","441502","POLICE COLLECTION FEES",,"UNKNOWN","1000-5000-21-0000-0000-0000-000000-441502-","1000","GENERAL FUND","5000","POLICE DEPARTMENT","21","PUBL SAF REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","POLICE COLLECTION FEES","Active","2022","2022-05-01T00:00:00.000","0","0","51"
"2022-5-5251","5251","47","MISCELLANEOUS REV","477700","JUVENILE DET-REIMBURSEMENT",,"UNKNOWN","1000-5300-21-0000-0000-0000-000000-477700-","1000","GENERAL FUND","5300","JUVENILE SERVICES","21","PUBL SAF REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","JUVENILE DET-REIMBURSEMENT","Active","2022","2022-05-01T00:00:00.000","0","0","24075.37"
"2022-5-4754","4754","44","CHARGES FOR SERVICES","441810","CRIME PREVENTION DISTRICT FEES",,"UNKNOWN","8104-0000-21-0000-0000-0000-000000-441810-","8104","HERMITAGE/CROSS CREEK CRIME DT","0000","UNDEFINED","21","PUBL SAF REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","CRIME PREVENTION DISTRICT FEES","Active","2022","2022-05-01T00:00:00.000","0","0","500"
"2022-5-4156","4156","41","TAXES","419110","INT/PEN-GENERAL PROPERTY TAX",,"UNKNOWN","2400-0000-00-0000-0000-0000-000000-419110-","2400","BR FIRE PAY ENHANCEMENT FUND","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","INT/PEN-GENERAL PROPERTY TAX","Active","2022","2022-05-01T00:00:00.000","0","0","3191.8"
"2022-5-4690","4690","44","CHARGES FOR SERVICES","440500","NSF CHECK CHARGES",,"UNKNOWN","1000-0000-11-0000-0000-0000-000000-440500-","1000","GENERAL FUND","0000","UNDEFINED","11","GEN GOVT REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","NSF CHECK CHARGES","Active","2022","2022-05-01T00:00:00.000","0","0","140"
"2022-5-4161","4161","41","TAXES","419110","INT/PEN-GENERAL PROPERTY TAX",,"UNKNOWN","2409-0000-00-0000-0000-0000-000000-419110-","2409","ALSEN FIRE PROTECTION DISTRICT","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","INT/PEN-GENERAL PROPERTY TAX","Active","2022","2022-05-01T00:00:00.000","0","0","251.57"
"2022-5-4775","4775","44","CHARGES FOR SERVICES","442304","RENTALS-OTHERS",,"UNKNOWN","5810-0000-31-0000-0000-0000-000000-442304-","5810","AIRPORT OPERATIONS FUND","0000","UNDEFINED","31","TRANS REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","RENTALS-OTHERS","Active","2022","2022-05-01T00:00:00.000","0","0","27708.23"
"2022-5-4151","4151","41","TAXES","419110","INT/PEN-GENERAL PROPERTY TAX",,"UNKNOWN","2001-0000-00-0000-0000-0000-000000-419110-","2001","MOSQUITO ABATEMENT/RODENT CRT","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","INT/PEN-GENERAL PROPERTY TAX","Active","2022","2022-05-01T00:00:00.000","0","0","1442.51"
"2022-5-5687","5687","59","TRANSFERS IN","591000","TF GENERAL FUND",,"UNKNOWN","5520-0000-99-0000-0000-0000-000000-591000-","5520","SOLID WASTE COLLECTION FUND","0000","UNDEFINED","99","OPERATING TRANSFERS OUT","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","TF GENERAL FUND","Active","2022","2022-05-01T00:00:00.000","0","0","4817.66"
"2022-5-4636","4636","44","CHARGES FOR SERVICES","440002","JUDICIARY COURT COSTS",,"UNKNOWN","1000-2000-11-0000-0000-0000-000000-440002-","1000","GENERAL FUND","2000","CITY COURT","11","GEN GOVT REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","JUDICIARY COURT COSTS","Active","2022","2022-05-01T00:00:00.000","0","0","23536.16"
"2022-5-4781","4781","44","CHARGES FOR SERVICES","442312","COMMISSIONS-COIN-OPERATED SRV",,"UNKNOWN","5810-0000-31-0000-0000-0000-000000-442312-","5810","AIRPORT OPERATIONS FUND","0000","UNDEFINED","31","TRANS REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","COMMISSIONS-COIN-OPERATED SRV","Active","2022","2022-05-01T00:00:00.000","0","0","4.92"
"2022-5-5134","5134","47","MISCELLANEOUS REV","474150","MISCELLANEOUS REIMBURSEMENTS",,"UNKNOWN","5810-0000-31-0000-0000-0000-000000-474150-","5810","AIRPORT OPERATIONS FUND","0000","UNDEFINED","31","TRANS REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","MISCELLANEOUS REIMBURSEMENTS","Active","2022","2022-05-01T00:00:00.000","0","0","3351.44"
"2022-5-4030","4030","41","TAXES","411000","GENERAL PROPERTY TAX",,"UNKNOWN","2400-0000-00-0000-0000-0000-000000-411000-","2400","BR FIRE PAY ENHANCEMENT FUND","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","GENERAL PROPERTY TAX","Active","2022","2022-05-01T00:00:00.000","0","0","1882.87"
"2022-5-4039","4039","41","TAXES","411000","GENERAL PROPERTY TAX",,"UNKNOWN","5520-0000-00-0000-0000-0000-000000-411000-","5520","SOLID WASTE COLLECTION FUND","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","GENERAL PROPERTY TAX","Active","2022","2022-05-01T00:00:00.000","0","0","16.68"
"2022-5-4157","4157","41","TAXES","419110","INT/PEN-GENERAL PROPERTY TAX",,"UNKNOWN","2401-0000-00-0000-0000-0000-000000-419110-","2401","DISTRICT ONE FIRE PROTECTION","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","INT/PEN-GENERAL PROPERTY TAX","Active","2022","2022-05-01T00:00:00.000","0","0","62"
"2022-5-4758","4758","44","CHARGES FOR SERVICES","441810","CRIME PREVENTION DISTRICT FEES",,"UNKNOWN","8108-0000-21-0000-0000-0000-000000-441810-","8108","PARK FOREST EAST CIME PRV DIST","0000","UNDEFINED","21","PUBL SAF REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","CRIME PREVENTION DISTRICT FEES","Active","2022","2022-05-01T00:00:00.000","0","0","132.8"
"2022-5-4154","4154","41","TAXES","419110","INT/PEN-GENERAL PROPERTY TAX",,"UNKNOWN","2053-0000-00-0000-0000-0000-000000-419110-","2053","EMERGENCY MEDICAL SERVICES","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","INT/PEN-GENERAL PROPERTY TAX","Active","2022","2022-05-01T00:00:00.000","0","0","2613.88"
"2022-5-4029","4029","41","TAXES","411000","GENERAL PROPERTY TAX",,"UNKNOWN","2310-0000-00-0000-0000-0000-000000-411000-","2310","CONSOLIDATED ROAD LIGHTING FD","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","GENERAL PROPERTY TAX","Active","2022","2022-05-01T00:00:00.000","0","0","5.64"
"2022-5-4776","4776","44","CHARGES FOR SERVICES","442305","RENTALS-CHECKPOINT AREA RENOV",,"UNKNOWN","5810-0000-31-0000-0000-0000-000000-442305-","5810","AIRPORT OPERATIONS FUND","0000","UNDEFINED","31","TRANS REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","RENTALS-CHECKPOINT AREA RENOV","Active","2022","2022-05-01T00:00:00.000","0","0","9111.83"
"2022-5-4101","4101","41","TAXES","413040","GENERAL SALES/USE TAX-ZACHARY",,"UNKNOWN","2340-0000-00-0000-0000-0000-000000-413040-","2340","PARISH STREET MAINTENANCE FUND","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","GENERAL SALES/USE TAX-ZACHARY","Active","2022","2022-05-01T00:00:00.000","0","0","200471.96"
"2022-5-4926","4926","46","INTEREST","461000","INTEREST EARNINGS",,"UNKNOWN","2401-0000-21-0000-0000-0000-000000-461000-","2401","DISTRICT ONE FIRE PROTECTION","0000","UNDEFINED","21","PUBL SAF REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","INTEREST EARNINGS","Active","2022","2022-05-01T00:00:00.000","0","0","13.12"
"2022-5-4792","4792","44","CHARGES FOR SERVICES","442334","PERMITS-HOTEL MONTHLY FACILITY",,"UNKNOWN","5810-0000-31-0000-0000-0000-000000-442334-","5810","AIRPORT OPERATIONS FUND","0000","UNDEFINED","31","TRANS REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","PERMITS-HOTEL MONTHLY FACILITY","Active","2022","2022-05-01T00:00:00.000","0","0","275"
"2022-5-4662","4662","44","CHARGES FOR SERVICES","440101","CONSTABLE CIVIL FEES",,"UNKNOWN","1000-2100-11-0000-0000-0000-000000-440101-","1000","GENERAL FUND","2100","CITY CONSTABLE","11","GEN GOVT REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","CONSTABLE CIVIL FEES","Active","2022","2022-05-01T00:00:00.000","0","0","49811.65"
