"company_name","form_numbers","effective_date","increase","approved","type_of_product","proposed"
"Wellmark Blue Cross Blue Shield of Iowa","Individual Blue Value","2013-04-01T00:00:00.000","0.0","Yes","Major Medical","0.0"
"Wellmark Health Plan of Iowa","Individual WHPI","2013-04-01T00:00:00.000","0.03","Yes","Major Medical","0.03"
"Wellmark Blue Cross Blue Shield of Iowa","Pools III, IV, and V","2013-04-01T00:00:00.000","0.122","Yes","Major Medical","0.122"
"Continental General Insurance Company","Forms 440, 445, 460, 461, 470, 471","2013-02-01T00:00:00.000","0.22","Yes","Long Term Care","0.494"
"Continental General Insurance Company","Forms 405, 420, 435","2013-02-01T00:00:00.000","0.22","Yes","Long Term Care","0.458"
"The State Life Insurance Company","Form S-6000-P-IA","2013-02-01T00:00:00.000","0.18","Yes","Long Term Care","0.35"
"Bankers Life & Casualty Company","Forms GR-N050, GR-N100, GR-N105,  GR-N160, GR-N165, GR-N240, GR-N250, GR-N270, GR-N280","2013-01-01T00:00:00.000","0.144","Yes","Long Term Care","0.144"
"American Family Mutual Insurance Company","H-235(IA) et al","2013-01-01T00:00:00.000","0.058","Yes","Major Medical","0.058"
"CMFG Life Insurance Company","Forms 2002-LTC-FAC(IA),
2002-LTCR-HCC","2013-04-01T00:00:00.000","0.15","Yes","Long Term Care","0.25"
"Northwestern Long Term Care Insurance Company","Form TT.LTC.(1010) -- Not a rate increase on existing policies -- these rates apply to new business only","2013-01-01T00:00:00.000",,"Yes","Long Term Care",
"Wellmark Blue Cross Blue Shield of Iowa","SG-Alliance Select (Applies to new business and renewals on April through June of 2013)","2013-04-01T00:00:00.000","0.057","Yes","Small Group","0.057"
"Wellmark Health Plan of Iowa","SG-Blue Choice, Blue Access and Blue Advantage (Applies to new business and renewals on April through June of 2013)","2013-04-01T00:00:00.000","0.048","Yes","Small Group","0.048"
"Standard Security Life Insurance Company of New York","Small Group --- Form SSL MMP 0205, SSL GHP 0608, both marketed under Policy Form SSL MMP 0205","2013-01-01T00:00:00.000","-0.15","Yes","Small Group","-0.15"
"Gundersen Lutheran Health Plan, Inc.","Total Small Group Block of Business","2013-01-01T00:00:00.000","0.091","Yes","Small Group","0.091"
"Pekin Life Insurance Company","Small Group -- Classic Choice, Choice Plus, and Flex Choice","2013-01-01T00:00:00.000","0.149","Yes","Small Group","0.149"
"John Alden Life Insurance Company","Form TIM.CER.IA, JIM.CER.IA, 227, 244, 554, 380, and 397","2013-01-01T00:00:00.000","0.09","Yes","Major Medical","0.09"
"Time Insurance Company","Form TIM.CER.IA, JIM.CER.IA, 227, 244, 554, 380, and 397","2013-01-01T00:00:00.000","0.09","Yes","Major Medical","0.09"
"American General Life Insurance Company of Delaware","Form 64028-IA","2013-02-01T00:00:00.000","0.18","Yes","Long Term Care","0.25"
"Avera Health Plans","Total Small Group Block of Business","2013-01-01T00:00:00.000","0.087","Yes","Small Group","0.087"
"Health Alliance Midwest, Inc.","All Small Group Business","2013-01-01T00:00:00.000","0.049","Yes","Small Group","0.049"
"Pennsylvania Life Insurance Company","Forms 1460, 1490, P30, P35, P39, PLNHO, PLNHOQ","2013-01-01T00:00:00.000","0.2","Yes","Long Term Care","1.99"
"Nassau Life Ins. Co. of Kansas (FKA Pyramid Life)","Forms C77 and C78","2013-01-01T00:00:00.000","0.2","Yes","Long Term Care","2.38"
"UnitedHealthcare Insurance Company","Small Group Form  POL.I.11.IA","2013-01-01T00:00:00.000","0.05","Yes","Small Group","0.05"
"UnitedHealthcare of The Midlands, Inc.","Small Group Form  POL.I.11.IA","2013-01-01T00:00:00.000","0.05","Yes","Small Group","0.05"
"Trustmark Insurance Company","Forms 1, 7, 9, 19 et al -- the company may re-file it later","2012-10-12T00:00:00.000","0.06","*withdrawn*","Major Medical","0.06"
"Washington National Insurance Company","IHP-9041","2013-01-01T00:00:00.000","0.2","Yes","Long Term Care","0.4"
"Kanawha Insurance Company","Form 90840","2013-01-01T00:00:00.000","0.22","Yes","Hospital Indemnity","0.3"
"Medical Associates Health Plans","Total small group block","2013-01-01T00:00:00.000","0.084","Yes","Small Group","0.084"
"Guarantee Trust Life Insurance Company","G0100 et al","2013-01-01T00:00:00.000","0.18","Yes","Long Term Care","0.3"
"Federated Mutual Insurance Company","Total Small Group Block","2013-01-01T00:00:00.000","0.09","Yes","Small Group","0.09"
"Everence Association, Inc. -- FKA Mennonite","Forms 2015020 et al","2013-01-01T00:00:00.000","0.058","Yes","Major Medical","0.058"
"Celtic Life Insurance Company","Form G5-541-00041 et al","2012-09-25T00:00:00.000","0.0","*withdrawn*","Major Medical","0.3"
"Wellmark Blue Cross Blue Shield of Iowa","SG-Alliance Select (Applies to new business and renewals on January - March of 2013)","2013-01-01T00:00:00.000","0.05","Yes","Small Group","0.05"
"Wellmark Health Plan of Iowa","SG-Blue Choice, Blue Access and Blue Advantage (Applies to new business and renewals on January - March of 2013)","2013-01-01T00:00:00.000","0.05","Yes","Small Group","0.05"
"Companion Life Insurance Company","CLI CH 3000 (the actual increase is .9% (less than 1%), but the format could be confusing.","2012-11-01T00:00:00.000","0.01","Yes","Major Medical","0.01"
"MEGA Life and Health Insurance Company","Form 25876 SIGNATURE -- withdrawn at the request of the carrier.  May refile at a later date.","2012-09-18T00:00:00.000","0.0","*withdrawn*","Hospital Surgical","0.058"
"Freedom Life Insurance Company of America","HDHP-06 | GF AG Ind Maj Med","2012-10-01T00:00:00.000","0.058","Yes","Major Medical","0.144"
"UniCare Life & Health Insurance Company","UWIC-7382IA et al","2013-01-01T00:00:00.000","0.058","Yes","Major Medical","0.058"
"Golden Rule Insurance Company","Initial filing -- association group (FACT Generation 27) - G278102012, G27SVR2012, G27CPY2012 and G27HSA2012.  This is not a rate increase.","2012-11-01T00:00:00.000",,"Yes","Major Medical",
"State Farm Mutual Automobile Insurance Company","Form 97045IA.1","2012-10-01T00:00:00.000","0.18","Yes","Long Term Care","0.37"
"Mutual of Omaha Insurance Company","Form LTC04I and numerous other forms","2012-10-01T00:00:00.000","0.152","Yes","Long Term Care","0.187"
"United of Omaha Life Insurance Company","Form LTC06UI and numerous other forms","2012-10-01T00:00:00.000","0.104","Yes","Long Term Care","0.198"
"Physicians Mutual Insurance Company","P345","2012-10-01T00:00:00.000","0.05","Yes","Hospital Surgical","0.05"
"American Fidelity Assurance Company","PSI NCC (4/99) IA, PSI QCC (4/99) IA, PSI NTLC (4/99) IA, PSI QLTC (4/99) IA","2012-10-01T00:00:00.000","0.18","Yes","Long Term Care","0.25"
"Trustmark Life Insurance Company","Form S989C (small group)","2012-09-01T00:00:00.000","0.05","Yes","Small Group","0.081"
"Genworth Life Insurance Company","7052 - reduction in couples discount.  This is not a rate increase on existing policies.","2012-08-08T00:00:00.000","0.0","Yes","Long Term Care","0.0"
"John Hancock Life Insurance Company","Form P-FACE(2009-12) -- rates for new business only.  This is not a rate increase on existing policies.","2012-10-01T00:00:00.000",,"Yes","Long Term Care",
"UNUM Life Insurance Company of America","Forms B.LTC , TQB.LTC, GLTC95 and TQGLTC95","2013-01-01T00:00:00.000","0.15","Yes","Long Term Care","0.75"
"Provident Life and Accident Insurance Company","Forms RLTC03, RLTCO03, LTC03, LTCP03 & LTCT0","2013-01-01T00:00:00.000","0.15","Yes","Long Term Care","0.9"
"CMFG Life Insurance Company","Form 97-LTC-HHC1(IA)","2012-11-01T00:00:00.000","0.15","Yes","Long Term Care","0.25"
"CMFG Life Insurance Company","Form Series 5701","2012-11-01T00:00:00.000","0.15","Yes","Long Term Care","0.25"
"Golden Rule Insurance Company","Association Group  - FACT Group (Generations 7-9 and 12-24)","2012-10-01T00:00:00.000","0.058","Yes","Major Medical","0.058"
"Cincinnati Life Insurance Company","LTC-100-IA (4/99), LTC-120-IA (4/99","2012-11-01T00:00:00.000","0.25","Yes","Long Term Care","0.76"
"Aetna Health of Iowa, Inc.  -- PKA Coventry Health Care of Iowa","Small Employer Group Rate Manual 7-1-12","2012-07-01T00:00:00.000","0.135","Yes","Small Group","0.15"
"Coventry Health and Life Insurance Company","Small Employer Group Rate Manual 7-1-12","2012-07-01T00:00:00.000","0.135","Yes","Small Group","0.15"
"UnitedHealthcare Insurance Company","Rate decrease of roughly 20% for the Fort Dodge area only.  This is due to a recent contractual agreement with a physician group in the Fort Dodge area that is
expected to lead to better unit costs.","2012-07-01T00:00:00.000","-0.2","Yes","Small Group","-0.2"
"UnitedHealthcare Plan of the River Valley, Inc.","The purpose of the rate filing is to introduce new rates in the Fort Dodge, IA area","2012-07-01T00:00:00.000",,"Yes","Small Group",
"Independence American Insurance Company","Form IAIC GP 107","2012-05-09T00:00:00.000","0.0","*withdrawn*","Major Medical","0.058"
"Transamerica Life Insurance Company - FKA Transamerica Premier","ML-LTCP TQ (IA) 197 et al","2012-07-01T00:00:00.000","0.16","Yes","Long Term Care","0.2"
"Continental General Insurance Company (FKA United Teacher)","Form LG-990301-UTA","2012-07-01T00:00:00.000","0.108","Yes","Long Term Care","0.179"
"Jackson National Life Insurance Company -- Reassure America","Form A-4901","2012-07-01T00:00:00.000","0.2","Yes","Long Term Care","0.2"
"Jackson National Life Insurance Company -- Reassure America","Form A-5000","2012-07-01T00:00:00.000","0.2","Yes","Long Term Care","0.2"
"John Alden Insurance Company","Small Group","2012-05-01T00:00:00.000","0.14","Yes","Small Group","0.238"
"Time Insurance Company","Small Group","2012-05-01T00:00:00.000","0.14","Yes","Small Group","0.238"
"Medical Associates Health Plans","Total small group block","2012-03-16T00:00:00.000","0.089","Yes","Small Group","0.089"
"Wellmark Health Plan of Iowa","SG-Blue Choice, Blue Access and Blue Advantage (Applies to new business and renewals on July-December of 2012)","2012-07-01T00:00:00.000","0.01","Yes","Small Group","0.01"
"Wellmark Blue Cross Blue Shield of Iowa","SG-Alliance Select (applies to new business and renewals for July-December of 2012)","2012-07-01T00:00:00.000","0.04","Yes","Small Group","0.04"
"John Alden Life Insurance Company","Forms JIM.CER.IA (rates for new business only -- this is not a rate increase on existing policies)","2012-07-01T00:00:00.000",,"Yes","Major Medical",
"Time Insurance Company","Forms TIM.CER.IA (rates for new business only -- this is not a rate increase on existing policies)","2012-07-01T00:00:00.000",,"Yes","Major Medical",
"Pekin Life Insurance Company","H-21, H29, H30, H38 and H39","2012-04-01T00:00:00.000","0.058","Yes","Major Medical","0.39"
"Pekin Life Insurance Company","H41 IA (Rev. 11-05)","2012-04-01T00:00:00.000","0.058","Yes","Major Medical","0.313"
"SILAC Insurance Company","2002 et al -- This represents the remainder of the true up one year later based upon the realized U.S. average approvals in other states","2012-04-01T00:00:00.000","0.055","Yes","Long Term Care","0.225"
"John Alden Life Insurance Company","J-5762-P-IA & J5875-P-IA(Q),IA(NQ)","2012-04-01T00:00:00.000","0.2","Yes","Long Term Care","0.2"
"United American Insurance Company","5% for  LTC, LTC2 & LTC2H, and 9.2% for NH2 & NH3 (original proposal was 9.2% for all forms)","2012-04-01T00:00:00.000","0.05","Yes","Long Term Care","0.092"
"United American Insurance Company","LTCIN & LTCBOM","2012-04-01T00:00:00.000","0.15","Yes","Long Term Care","0.2"
"RiverSource Life Insurance Company","Form 30160-A-IA","2012-04-01T00:00:00.000","0.15","Yes","Long Term Care","0.15"
"Prudential Insurance Company of America","Forms ILTC-1, ILTC2 -- applies to the cash policies","2012-04-01T00:00:00.000","0.18","Yes","Long Term Care","0.32"
"Prudential Insurance Company of America","Forms ILTC-1, ILTC2 -- applies to the reimbursement policies","2012-04-01T00:00:00.000","0.1","Yes","Long Term Care","0.18"
"Medico Insurance Company","Forms 3358, LT690, LT691, LT692, LT694, LT695, LT696, LT698, LT201","2012-02-01T00:00:00.000","0.075","Yes","Long Term Care","0.09"
"Coventry Health and Life Insurance Company","Small Employer Group Rate Manual 1-1-12","2012-01-11T00:00:00.000","0.057","Yes","Small Group","0.07"
"Aetna Health of Iowa, Inc.  -- PKA Coventry Health Care of Iowa","Small Employer Group Rate Manual 1-1-12","2012-01-11T00:00:00.000","0.057","Yes","Small Group","0.07"
"Wellmark Blue Cross Blue Shield of Iowa","Basic and Standard plans (pricing is set by statute (513C) - negotiation/modification is not possible. (DPStandard CMM 4/96 et al)","2012-04-01T00:00:00.000","0.07","Yes","Major Medical","0.07"
"Wellmark Blue Cross Blue Shield of Iowa","Blue Transitions","2012-04-01T00:00:00.000","0.094","Yes","Major Medical","0.094"
"Wellmark Blue Cross Blue Shield of Iowa","Blue Value","2012-04-01T00:00:00.000","0.0","Yes","Major Medical","0.0"
"Wellmark Blue Cross Blue Shield of Iowa","CRF - 1/01 Pool III","2012-04-01T00:00:00.000","0.094","Yes","Major Medical","0.094"
"Wellmark Blue Cross Blue Shield of Iowa","CRF - 1/01 Pool IV","2012-04-01T00:00:00.000","0.094","Yes","Major Medical","0.094"
"Wellmark Blue Cross Blue Shield of Iowa","CRF - 1/01 Pool V","2012-04-01T00:00:00.000","0.094","Yes","Major Medical","0.094"
"Wellmark Blue Cross Blue Shield of Iowa","Pre-4/96 products (Old and New Alliance Select), and Group Conversion-Age
Rated CMM","2012-04-01T00:00:00.000","0.055","Yes","Major Medical","0.055"
"Wellmark Blue Cross Blue Shield of Iowa","SG-Alliance Select (applies to new business and renewals for April-June of 2012)","2012-04-01T00:00:00.000","0.041","Yes","Small Group","0.041"
"Wellmark Health Plan of Iowa","SG-Blue Choice, Blue Access and Blue Advantage (applies to new business and renewals for April-June of 2012)","2011-04-01T00:00:00.000","-0.018","yes","Small Group","-0.018"
"Thrivent Financial for Lutherans","AMA","2012-02-01T00:00:00.000","0.058","Yes","Major Medical","0.09"
"United Security Assurance Company of Pennsylvania","Forms  PAL-1, PAL-1(02)R, QLT-1, QLT-1(02)R","2012-01-01T00:00:00.000","0.18","Yes","Long Term Care","0.372"
"Pennsylvania Life Insurance Company","Forms 1460, 1490, 1495, P30, P34, PLNHO, PLNHOQ","2011-12-13T00:00:00.000","0.0","*withdrawn*","Long Term Care","0.42"
"New York Life Insurance Company","Forms ILTC-5000 (IA) (1001) -- this is not a rate increase on existing policies.  The proposal *only* affects new business issued.","2011-12-07T00:00:00.000",,"Yes","Long Term Care",
"State Farm Mutual Automobile Insurance Company","97047","2002-01-01T00:00:00.000","0.072","Yes","Hospital Surgical","0.072"
"John Hancock Life Insurance Company","Forms LTC-91 et al -- increase is eliminated for inflation policyholders who accept the reduced landing spot; other policies are limited to 15%","2012-01-01T00:00:00.000","0.15","Yes","Long Term Care","0.382"
"American Fidelity Assurance Company","NCC 1/97, LTC 1/97, CC 1/97, HHC 1/97","2012-01-01T00:00:00.000","0.18","Yes","Long Term Care","0.35"
"Federated Mutual Insurance Company","Total Small Group Block","2012-01-01T00:00:00.000","0.08","Yes","Small Group","0.096"
"Time Insurance Company","Forms 4060-IA, 4061-IA, 4062-IA, 4063-IA -- increase is eliminated for inflation policyholders who accept the reduced landing spot; other policies are limited to 15%","2012-01-01T00:00:00.000","0.15","Yes","Long Term Care","0.453"
"Union Security Insurance Company","Forms 6062-IA and 6063-IA -- increase is eliminated for inflation policyholders who accept the reduced landing spot; other policies are limited to 15%","2012-01-01T00:00:00.000","0.15","Yes","Long Term Care","0.524"
