"company_name","company_type","naic_number","iowa_license_number","iowa_domiciled","address1","address2","company_city","company_state","company_zip","telephone","alternate_address1","alternate_address2","alternate_city","alternate_state","alternate_zip","alternate_telephone","business_license_type","ownership_type","fdba","location","alternate_location","stld","stateofdomicile"
"Zenith Insurance Company","Property Casualty","13269","2718","false","21255 Califa St.",,"WOODLAND HILLS","CA","91367","800-440-5020","21255 CALIFA STREET",,"WOODLAND HILLS","CA","91367","818-594-5545","Non Iowa Stock Fire And Casualty Company","Stock",,"POINT (-118.594837 34.177133)","POINT (-118.594837 34.177133)",,"CA"
"Buckeye State Mutual Insurance Company (The)","Property Casualty","16713","2719","false","One Heritage Place",,"PIQUA","OH","45356-4888","937-778-5000","ONE HERITAGE PLACE",,"PIQUA","OH","45356","937-778-5000","Non Iowa Mutual Fire And Casualty Co","Mutual",,,,,"OH"
"Patriot General Insurance Company","Property Casualty","23442","2722","false","1800 North Point Drive",,"STEVENS POINT","WI","54481","715-346-7527","1800 NORTH POINT DRIVE",,"STEVENS POINT","WI","54481","715-346-7527","Non Iowa Stock Fire And Casualty Company","Stock",,"POINT (-89.572644 44.541214)","POINT (-89.572644 44.541214)",,"WI"
"Rural Community Insurance Company","Property Casualty","39039","2723","false","3501 Thurston Avenue",,"ANOKA","MN","55303-1060","800-328-9143","3501 THURSTON AVENUE",,"ANOKA","MN","55303","763-433-2362","Non Iowa Stock Fire And Casualty Company","Stock",,"POINT (-93.41147 45.218583)","POINT (-93.41147 45.218583)",,"MN"
"Clear Spring Health Insurance Company","Health","78301","2724","false","250 South Northwest Hwy, Suite 302","c/o Alisa Wrenn","PARK RIDGE","IL","60068","8476968520","250 S. Northwest Hwy, Suite 302",,"Park Ridge","IL","60068","847-696-8520","Non Iowa Stock Life - with A & H","Stock","Corvesta Life Insurance Company, Westward Life Insurance Company","POINT (-87.824933 42.00832)","POINT (-87.824933 42.00832)",,"AZ"
"AIG Assurance Company","Property Casualty","40258","2658","false","1271 Ave of the Americas, FL 37",,"NEW YORK","NY","10020-1304","2127707000","1271 AVENUE OF THE AMERICAS, 37TH FLOOR",,"NEW YORK","NY","10020-1304","212-458-3732","Non Iowa Stock Fire And Casualty Company","Stock","Chartis Casualty Company, American Global Insurance Company, American International South Insurance Company","POINT (-73.980137 40.760305)","POINT (-73.980137 40.760305)",,"IL"
"Trumbull Insurance Company","Property Casualty","27120","2727","false","One Hartford Plaza",,"HARTFORD","CT","06155","860-547-4707","ONE HARTFORD PLAZA",,"HARTFORD","CT","06155-0001","800-451-6944","Non Iowa Stock Fire And Casualty Company","Stock",,,,,"CT"
"Meridian Security Insurance Company","Property Casualty","23353","2728","false","518 East Broad Street",,"COLUMBUS","OH","43215","8164645000","518 EAST BROAD STREET",,"COLUMBUS","OH","43215","614-917-4478","Non Iowa Stock Fire And Casualty Company","Stock",,"POINT (-82.986563 39.963871)","POINT (-82.986563 39.963871)",,"IN"
"Harleysville Lake States Insurance Company","Property Casualty","14516","2730","false","One West Nationwide Blvd, FSSC-RR",,"COLUMBUS","OH","43215","(800) 347-7930","1000 YARD STREET, GH-2D-OCA1, BUILDING H",,"GRANDVIEW HEIGHTS","OH","43212","1-614-435-0122","Non Iowa Stock Fire And Casualty Company","Stock","Lake States Insurance Company",,"POINT (-83.0271 39.980974)",,"MI"
"Omaha Health Insurance Company","Health","88080","2031","false","3300 Mutual of Omaha Plaza",,"OMAHA","NE","68175","800-775-6000","3300 MUTUAL OF OMAHA PLAZA",,"OMAHA","NE","68175","402-351-7671","Non Iowa Stock Life - with A & H","Stock","XL Life Insurance and Annuity Company, Lyndon Life Insurance Company, ITT Lyndon Life Insurance Company",,,,"NE"
"Protective Property & Casualty Insurance Company","Property Casualty","35769","1954","false","14755 N. Outer Forty Drive, #400",,"ST. LOUIS","MO","63017","800 950-6060","14755 NORTH OUTER FORTY RD., SUITE 400",,"ST LOUIS","MO","63017","847-572-6892","Non Iowa Stock Fire And Casualty Company","Stock","Lyndon Property Insurance Company, ITT Lyndon Property Insurance Company",,"POINT (-90.543055 38.649431)",,"MO"
"GuideOne America Insurance Company","Property Casualty","42331","2731","true","1111 ASHWORTH ROAD",,"WEST DES MOINES","IA","50265-3538","515-267-2114","1111 ASHWORTH ROAD",,"WEST DES MOINES","IA","50265-3538","515-267-5350","Iowa Stock Fire And Casualty Company","Stock","Preferred America Insurance Company, Guidant America Insurance Company","POINT (-93.719132 41.584614)","POINT (-93.719132 41.584614)",,"IA"
"Unitrin Direct Insurance Company","Property Casualty","10226","2732","false","200 East Randolph Street, Suite 3300",,"CHICAGO","IL","60601","3126614600","50 GLENMAURA NATIONAL BOULEVARD",,"MOOSIC","PA","18507","570-496-2059","Non Iowa Stock Fire And Casualty Company","Stock","Union Automobile Indemnity Company","POINT (-87.621611 41.884472)","POINT (-75.674816 41.358931)",,"IL"
"Property and Casualty Insurance Company of Hartford","Property Casualty","34690","2734","false","One Hartford Plaza",,"HARTFORD","CT","06155-0001","860-547-4707","ONE HARTFORD PLAZA",,"HARTFORD","CT","06155-0001","800-451-6944","Non Iowa Stock Fire And Casualty Company","Stock",,,,,"IN"
"Republic Indemnity Company of California","Property Casualty","43753","2735","false","4500 Park Granada Blvd Suite 300",,"CALABASAS","CA","91302","818-990-9860-1282","4500 PARK GRANADA BLVD., SUITE 300",,"CALABASAS","CA","91302","818-382-1022","Non Iowa Stock Fire And Casualty Company","Stock",,"POINT (-118.64626 34.149926)","POINT (-118.64626 34.149926)",,"CA"
"Republic Indemnity Company of America","Property Casualty","22179","2736","false","4500 Park Granada Blvd, Suite 300",,"CALABASAS","CA","91302","818-990-9860-1282","4500 PARK GRANADA BLVD., SUITE 300",,"CALABASAS","CA","91302","818-382-1022","Non Iowa Stock Fire And Casualty Company","Stock",,"POINT (-118.64626 34.149926)","POINT (-118.64626 34.149926)",,"CA"
"Gray Insurance Company (The)","Property Casualty","36307","2739","false","PO BOX 6202",,"METAIRIE","LA","70009-6202","504-888-7790","3601 N I10 SERVICE ROAD WEST",,"METAIRIE","LA","70002","504-888-7790","Non Iowa Stock Fire And Casualty Company","Stock",,,"POINT (-90.162732 29.998127)",,"LA"
"Berkley Insurance Company","Property Casualty","32603","2500","false","475 Steamboat Road, 1st Floor",,"GREENWICH","CT","06830","800 866-2308","475 STEAMBOAT ROAD",,"GREENWICH","CT","06830","203-542-3836","Non Iowa Stock Fire And Casualty Company","Stock","Signet Star Reinsurance Company, Signet Reinsurance Company","POINT (-73.62342 41.01857)","POINT (-73.62342 41.01857)",,"DE"
"Woman's Life Insurance Society","Fraternal","56170","0393","false","1338 Military St.",,"PORT HURON","MI","48060","810-985-5191-126","1338 Military Street, PO Box 5020",,"Port Huron","MI","48061-5020","810-985-5191-126","Non Iowa Fraternal","Mutual","Womens Benefit Association of Maccabees, North American Benefit Association, Ladies of the Maccabees of the World, Womens Benefit Association","POINT (-82.424663 42.969802)","POINT (-82.424663 42.969802)",,"MI"
"MGIC Assurance Corporation","Property Casualty","22594","1995","false","PO BOX 756",,"MILWAUKEE","WI","53201-0756","800-558-9900","250 EAST KILBOURN AVENUE",,"MILWAUKEE","WI","53202","800-558-9900-6517","Non Iowa Stock Fire And Casualty Company","Stock","Financial Security Assurance of Oklahoma Inc., Equitable General Insurance Company of Oklahoma",,"POINT (-87.909112 43.042434)",,"WI"
"Allied World Insurance Company","Property Casualty","22730","2569","false","199 Water Street, 16th Floor",,"NEW YORK","NY","10038","800-294-9242","199 WATER STREET",,"NEW YORK","NY","10038","646-794-0576","Non Iowa Stock Fire And Casualty Company","Stock","Allied World Reinsurance Company, ZC Insurance Company, Re Capital Reinsurance Corporation, Converium Insurance (North America) Inc.","POINT (-74.004621 40.707097)","POINT (-74.004621 40.707097)",,"NH"
"Canada Life Reinsurance Company","Life","76694","1925","false","PO BOX 1120",,"BLUE BELL","PA","19422","215-542-7200  -235","1787 SENTRY PARKWAY WEST, BLDG 16, STE 4",,"BLUE BELL","PA","19422-2240","215542-720-0238###","Non Iowa Stock Life - with A & H","Stock","London Life Reinsurance Company, Providers Fidelity Life Insurance Company, Providers Benefit Life Insurance Company",,"POINT (-75.27905 40.134797)",,"PA"
"Mitsui Sumitomo Insurance USA Inc.","Property Casualty","22551","2522","false","15 Independence Blvd",,"WARREN","NJ","07059","800-388-1802","15 Independence Blvd",,"Warren","NJ","07059-0602","908-647-4728","Non Iowa Stock Fire And Casualty Company","Stock","Taisho Marine and Fire Insurance Company of America, Mitsui Marine and Fire Insurance Company of America","POINT (-74.573779 40.651745)","POINT (-74.573779 40.651745)",,"NY"
"Federated Service Insurance Company","Property Casualty","28304","2741","false","121 East Park Square",,"OWATONNA","MN","55060","888-333-4949","121 EAST PARK SQUARE",,"OWATONNA","MN","55060","507-455-5387","Non Iowa Stock Fire And Casualty Company","Stock",,"POINT (-93.225466 44.084027)","POINT (-93.225466 44.084027)",,"MN"
"Indemnity Insurance Company of North America","Property Casualty","43575","2351","false","PO Box 1000",,"PHILADELPHIA","PA","19106","215-640-4555","436 WALNUT STREET",,"PHILADELPHIA","PA","19106","215-640-4555","Non Iowa Stock Fire And Casualty Company","Stock","INA Insurance Company, Connecticut General Fire and Casualty Insurance Company",,"POINT (-75.148957 39.947451)",,"PA"
"Sterling National Life Insurance Company, Inc.","Life","91785","2743","false","135 West Bay Street, Suite 500",,"JACKSONVILLE","FL","32202","8007930848","299 SOUTH MAIN STREET, SUITE 1100",,"SALT LAKE CITY","UT","84111","800-793-0848-","Non Iowa Stock Life - with A & H","Stock","Equitable National Life Insurance Company, Inc., American Phoenix Life and Reassurance Company","POINT (-81.660409 30.326785)","POINT (-111.890992 40.763747)",,"TX"
"Oak River Insurance Company","Property Casualty","34630","2744","false","1314 Douglas Street, Suite 1300",,"OMAHA","NE","68102","402-393-7255","1314 Douglas Street, Suite 1300",,"Omaha","NE","68102-1944","402-393-7255","Non Iowa Stock Fire And Casualty Company","Stock",,"POINT (-95.93386 41.25863)","POINT (-95.93386 41.25863)",,"NE"
"Coventry Health and Life Insurance Company","Health","81973","2354","false","15400 Calhoun Drive, Suite 300",,"ROCKVILLE","MD","20855","800-843-7421","15400 CALHOUN DRIVE, SUITE 300",,"ROCKVILLE","MD","20855","855-449-2889","Non Iowa Stock Life - with A & H","Stock","American Service Life Insurance Company","POINT (-77.149154 39.106925)","POINT (-77.149154 39.106925)",,"MO"
"MGA Insurance Company, Inc.","Property Casualty","40150","2746","false","PO Box 199023",,"DALLAS","TX","75219-9023","972-629-4301 x 4461","3333 Lee Parkway Suite 1200",,"Dallas","TX","75219","972-629-4496","Non Iowa Stock Fire And Casualty Company","Stock",,,"POINT (-96.804846 32.808987)",,"TX"
"Everest Reinsurance Company","Property Casualty","26921","1820","false","100 Everest Way","Warren Corporate Center","WARREN","NJ","07059","908-604-3145","100 Everest Way, Warren Corporate Center",,"Warren","NJ","07059","908-604-3145","Non Iowa Stock Fire And Casualty Company","Stock","Prudential Reinsurance Company",,,,"DE"
"Allmerica Financial Benefit Insurance Company","Property Casualty","41840","1839","false","440 Lincoln Street",,"WORCESTER","MA","01653","508-853-7200-3955","440 LINCOLN STREET",,"WORCESTER","MA","01653-0002","508-853-7200-540428","Non Iowa Stock Fire And Casualty Company","Stock","Firemark Insurance Company, American Excel Insurance Company, Centurion Casualty Company","POINT (-71.780784 42.291928)","POINT (-71.780784 42.291928)",,"MI"
"Lincoln Life & Annuity Company of New York","Life","62057","1158","false","100 North Madison Street, Suite 1860",,"SYRACUSE","NY","13202-2802","800-444-2363","120 MADISON STREET, SUITE 1310",,"SYRACUSE","NY","13202-2802","800-444-2363","Non Iowa Stock Life - with A & H","Stock","Chubb Colonial Life Insurance Company, Colonial Life Insurance Company of  America (The), Jefferson Pilot LifeAmerica Insurance Company","POINT (-76.150252 43.045477)","POINT (-76.150083 43.045477)",,"NY"
"American Memorial Life Insurance Company","Life","67989","1668","false","PO BOX 2730",,"RAPID CITY","SD","57709-2730","800 810-9046","440 MOUNT RUSHMORE ROAD",,"RAPID CITY","SD","57701","605-719-0046","Non Iowa Stock Life - with A & H","Stock","Prairie States Life Insurance Company",,"POINT (-103.230554 44.082235)",,"SD"
"KnightBrook Insurance Company","Property Casualty","13722","0619","false","4751 Wilshire Blvd., Suite 111",,"LOS ANGELES","CA","90010","888-333-8198","4751 Wilshire Blvd., Suite #111",,"Los Angeles","CA","90010","323-900-3630-","Non Iowa Stock Fire And Casualty Company","Stock","Excess Mutual Reinsurance Company, Excess Reinsurance Company","POINT (-118.333824 34.062024)","POINT (-118.333824 34.062024)",,"DE"
"Western Catholic Union","Fraternal","57711","0392","false","510 Main St.",,"QUINCY","IL","62301","217-223-9721","510 Maine St.",,"Quincy","IL","62301","217-223-9721-","Non Iowa Fraternal","Mutual","Western Catholic Union (Supreme Council  of the)","POINT (-90.950884 40.230217)","POINT (-91.407712 39.931954)",,"IL"
"Argonaut Great Central Insurance Company","Property Casualty","19860","1584","false","PO Box 469011",,"SAN ANTONIO","TX","78246-9011","8004707958","P.O. BOX 469011",,"SAN ANTONIO","TX","78246","800-470-7958","Non Iowa Stock Fire And Casualty Company","Stock","Great Central Insurance Company",,,,"IL"
"UniCARE Life & Health Insurance Company","Life","80314","2064","false","233 S. Wacker Drive, Suite 3700",,"CHICAGO","IL","60606","877-864-2273","233 S. WACKER DRIVE, SUITE 3700",,"CHICAGO","IL","60606","312-234-8050","Non Iowa Stock Life - with A & H","Stock","Mirus Insurance Company, MML Pension Insurance Company","POINT (-87.636741 41.87889)","POINT (-87.636741 41.87889)",,"IN"
"Aetna Health and Life Insurance Company","Life","78700","2127","false","151 Farmington Avenue",,"HARTFORD","CT","06156","800-872-3862","151 FARMINGTON AVENUE, RW61",,"HARTFORD","CT","06156","860-273-8329","Non Iowa Stock Life - with A & H","Stock","Aetna Life Insurance Company of Illinois","POINT (-72.688425 41.768046)","POINT (-72.688425 41.768046)",,"CT"
"Allied World Specialty Insurance Company","Property Casualty","16624","2310","false","1690 New Britain Avenue, Suite 101",,"FARMINGTON","CT","06032","646-794-0576","199 WATER STREET",,"NEW YORK","NY","10038","646-794-0576","Non Iowa Stock Fire And Casualty Company","Stock","Darwin National Assurance Company, Peninsula Property and Casualty Company, General Electric Guaranty Insurance Corporation, U.S. Aegis Energy Insurance Company","POINT (-72.860203 41.708039)","POINT (-74.004621 40.707097)",,"DE"
"Direct National Insurance Company","Property Casualty","23736","0974","false","PO BOX 3199",,"WINSTON-SALEM","NC","27102","800-627-8006","5757 PHANTOM DRIVE, STE 200",,"HAZELWOOD","MO","63042","314-493-7987","Non Iowa Stock Fire And Casualty Company","Stock","National Ins. Undrwrtrs. Specialty Insurance Underwriters, Inc. A/I/F, National Ins. Undrwrtrs. National Aviation Undrwrtrs. Inc. A/I/F, National Insurance Underwriters",,"POINT (-90.385223 38.770875)",,"NC"
"Integon National Insurance Company","Property Casualty","29742","2527","false","5630 University Parkway, Mail Code 4A05",,"WINSTON-SALEM","NC","27105","3364352000","221 BOLIVAR STREET",,"JEFFERSON CITY","MO","65101","314-493-7987","Non Iowa Stock Fire And Casualty Company","Stock","Bankers and Shippers Insurance Company","POINT (-80.275533 36.176772)","POINT (-92.179755 38.582944)",,"NC"
"Everest National Insurance Company","Property Casualty","10120","2382","false","Warren Corporate Center","100 Everest Way","WARREN","NJ","07059","8002696660","100 Everest Way, Warren Corporate Center",,"Warren","NJ","07059","908-604-3145","Non Iowa Stock Fire And Casualty Company","Stock","Prudential National Insurance Company, Dryden Guaranty Insurance Company",,,,"DE"
"Security National Life Insurance Company","Life","69485","1489","false","PO BOX 57220",,"SALT LAKE CITY","UT","84157-0220","801-264-1060","433 ASCENSION WAY, SUITE 600",,"SALT LAKE CITY","UT","84123","801-264-1060-11204","Non Iowa Stock Life - with A & H","Stock","Tower Life and Accident Insurance  Company, Capital Investors Life Insurance Company",,,,"UT"
"Unitrin Preferred Insurance Company","Property Casualty","25909","0887","false","12926 Gran Bay Parkway",,"JACKSONVILLE","FL","32258","570-496-5594","50 GLENMAURA NATIONAL BLVD.,  STE. 201",,"MOOSIC","PA","18507","570-496-5594","Non Iowa Stock Fire And Casualty Company","Stock","General Security Property and Casualty Company, Unity Fire Insurance Company, Unity Fire & General Insurance Company (The)",,"POINT (-75.674816 41.358931)",,"NY"
"Athene Annuity and Life Company","Life","61689","0206","true","7700 MILLS CIVIC PARKWAY",,"WEST DES MOINES","IA","50266","8882668489","7700 MILLS CIVIC PARKWAY",,"WEST DES MOINES","IA","50266-3862","515-342-3806","Iowa Stock Life - with A & H","Stock","Central Life Assurance Company, Aviva Life and Annuity Company, American Mutual Life Insurance Company, Central Life Assur. Society of U.S., Central Life Assur. Soc. of U.S. (Mutual), AmerUs Life Insurance Company","POINT (-93.814591 41.560481)","POINT (-93.814591 41.560481)",,"IA"
