"fdid","fire_dept_name","hq_addr1","hq_addr2","hq_state","hq_city","hq_zip","hq_location","mail_addr1","mail_addr2","mail_po_box","mail_city","mail_state","mail_zip","hq_phone","hq_fax","county","dept_type","organization_type","website","number_stations","active_firefighters_career","active_firefighters_volunteer","active_firefighters_paid_per_call","non_firefighting_civilian","non_firefighting_volunteer","primary_agency_for_em"
"71002","Calumet Volunteer Fire Department","114 W Second ST",,"IA","Calumet","51009","POINT (-95.549932 42.946346)",,,"PO Box 87","Calumet","IA","51009","712-446-2490","712-446-2490","OBRIEN","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","11","0","0","0",
"77010","Grimes Fire and Rescue","200 S James ST",,"IA","Grimes","50111","POINT (-93.794542 41.687448)","101 N Harvey ST",,,"Grimes","IA","50111-2051","515-986-4444","515-986-9406","POLK","Mostly volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)","https://grimesfiredept.home.mchsi.com","1","4","0","23","0","0","Yes"
"50006","Lynnville Fire Department","301 South ST","PO Box 152","IA","Lynnville","50153-0152","POINT (-92.783353 41.578636)","301 South ST",,"PO Box 152","Lynnville","IA","50153-0152","641-527-3050",,"JASPER","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","15","0","0","0",
"86007","Lincoln Volunteer Fire Department","101 North ST","PO Box 185","IA","Lincoln","50652","POINT (-92.69202 42.26398)","101 North ST",,"PO Box 185","Lincoln","IA","50652","641-473-2421",,"TAMA","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","20","0","0","0",
"52008","Solon Fire Department","131 N Iowa ST",,"IA","Solon","52333-8995","POINT (-91.495322 41.80747)","131 N Iowa ST",,,"Solon","IA","52333-8995","319-624-2386",,"JOHNSON","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","35","0","0","0","Yes"
"15008","Wiota Volunteer Fire Department","311 Center ST",,"IA","Wiota","50274-1103","POINT (-94.886985 41.400802)","311 Center ST",,,"Wiota","IA","50274-1103","229-249-2584",,"CASS","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","30","0","0","0",
"43007","Mondamin Fire & Rescue","107 S Main",,"IA","Mondamin","51557","POINT (-96.023368 41.709902)","107 S Main",,,"Mondamin","IA","51557","712-646-2919","712-646-2919","HARRISON","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","18","0","0","1",
"52003","Iowa City Fire Department","410 E Washington ST",,"IA","Iowa City","52240","POINT (-91.529389 41.66004)","410 E Washington ST",,,"Iowa City","IA","52240-1825","319-356-5260","319-356-5263","JOHNSON","Career","Local (includes career, combination, and volunteer fire departments and fire districts)","https://www.icfd.org","3","56","0","0","1","0","No"
"24010","Ricketts Volunteer Fire Department","28 Maple","PO Box 53","IA","Ricketts","51460","POINT (-95.574917 42.127489)",,,"PO Box 53","Ricketts","IA","51460-0053","712-679-2481","712-679-2324","CRAWFORD","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"2","0","17","0","0","0",
"13007","Manson Fire Department","9th AVE","PO Box 399","IA","Manson","50563",,,,"PO Box 399","Manson","IA","50563-0399","712-469-2222",,"CALHOUN","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","23","23","0","4",
"49011","Sabula Volunteer Fire Department","201 Vulcan ST",,"IA","Sabula","52070","POINT (-90.169729 42.064438)",,,"PO Box 351","Sabula","IA","52070-0351","563-687-2432","563-687-2877","JACKSON","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","25","0","0","0","Yes"
"57014","Palo Fire Department","505 Vinton ST",,"IA","Palo","52324","POINT (-91.801272 42.066101)",,,"PO Box 206","Palo","IA","52324-0206","319-851-4831",,"LINN","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","15","0","0","0","No"
"17008","Swaledale Fire Department","PO Box 81",,"IA","Swaledale","50477-0081",,,,"PO Box 81","Swaledale","IA","50477-0081","641-995-2218",,"CERRO GORDO","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","0","18","0","0",
"91008","Milo Fire Department","100 Main ST",,"IA","Milo","50166","POINT (-93.43826 41.28721)","100 Main ST",,"PO Box 125","Milo","IA","50166","641-942-6241","641-942-6471","WARREN","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","31","0","0","0",
"70010","Wilton Fire Department","318 E 5TH ST",,"IA","Wilton","52778","POINT (-91.0131 41.589836)",,,"PO Box 27","Wilton","IA","52778-0027","563-732-2124","563-732-2126","MUSCATINE","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","26","0","0","5","Yes"
"12005","Clarksville Fire Department","103 S Elizabeth ST",,"IA","Clarksville","50619","POINT (-92.669119 42.784717)","103 S Elizabeth ST",,,"Clarksville","IA","50619","319-278-1180",,"BUTLER","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","22","0","0","0",
"55002","Bancroft Community Fire Department","112 N Portland ST",,"IA","Bancroft","50517","POINT (-94.217999 43.293528)",,,"PO Box 401","Bancroft","IA","50517-0401","515-885-2382",,"KOSSUTH","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","18","0","0","0","Yes"
"84001","Alton Fire and Rescue","1101 3RD AVE",,"IA","Alton","51003-5004","POINT (-96.009715 42.988333)","1101 3RD AVE",,,"Alton","IA","51003-5004","712-756-4314",,"SIOUX","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","18","0","0","2","Yes"
"74003","Cylinder Fire Department","217 Main ST",,"IA","Cylinder","50528","POINT (-94.550918 43.089802)","402 Jefferson ST",,,"Cylinder","IA","50528","712-424-3043","712-424-3043","PALO ALTO","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","18","0","0","0",
"07002","Dunkerton Fire Department","991 Jon ST","PO Box 321","IA","Dunkerton","50626","POINT (-92.160494 42.563547)",,,"PO Box 321","Dunkerton","IA","50626","319-882-2547","319-822-4472","BLACK HAWK","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","0","22","0","0",
"26001","Bloomfield Volunteer Fire Department","501 S West ST",,"IA","Bloomfield","52537","POINT (-92.419007 40.74745)","501 S West ST",,,"Bloomfield","IA","52537-2147","641-664-1147","641-664-3923","DAVIS","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","0","19","0","0","No"
"40001","Blairsburg Fire Department","300 Lake ST",,"IA","Blairsburg","50034","POINT (-93.643305 42.48341)",,,"PO Box 36","Blairsburg","IA","50034","515-325-6304","515-325-6304","CLINTON","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","14","0","0","0",
"56002","Denmark Fire Department","408 5TH ST",,"IA","Denmark","52624",,,,"PO Box 50","Denmark","IA","52624-0050","319-528-4400","319-528-4400","LEE","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","24","0","0","0","No"
"13693","Grant Fire Department","106 U AVE",,"IA","Grant","50847","POINT (-94.984798 41.141689)",,,"PO Box 277","Grant","IA","50847-0277","712-763-4359","712-763-4359","MONTGOMERY","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","15","0","0","0",
"33013","Waucoma Fire Department","S Main ST",,"IA","Waucoma","52171",,"205 Second AVE",,,"Waucoma","IA","52171","563-776-4131",,"FAYETTE","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","18","0","0","0",
"85009","Maxwell Fire Department","111 Main ST",,"IA","Maxwell","50161-4489","POINT (-93.39968 41.888173)",,,"PO Box 213","Maxwell","IA","50161-0213","515-387-9550",,"STORY","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","18","0","0","1","Yes"
"52005","North Liberty Fire Department","25 W Cherry ST",,"IA","North Liberty","52317","POINT (-91.598412 41.748517)",,,"PO Box 77","North Liberty","IA","52317-0077","319-626-5717","319-626-3238","JOHNSON","Mostly volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)","https://nlfire.org/","1","1","0","49","0","0","No"
"81003","Lake View Fire Department","312 Vine ST",,"IA","Lake View","51450","POINT (-95.050653 42.306015)",,,"PO Box 605","Lake View","IA","51450-0605","712-657-2634","712-657-2744","SAC","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","25","0","0","0","No"
"79008","Searsboro Fire Department","302 2ND ST","PO Box 673","IA","Searsboro","50242","POINT (-92.703746 41.57899)",,,"PO Box 673","Searsboro","IA","50242-0673","641-593-6360","641-593-6317","POWESHIEK","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","11","0","0","0","No"
"13004","Butler Township Fire Department","1939 Knoke RD",,"IA","Pomeroy","50575-7549","POINT (-94.762078 42.51132)","1939 Knoke RD",,,"Pomeroy","IA","50575-7549","000-000-0000",,"CALHOUN","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","16","0","0","0","Yes"
"04001","Centerville Fire Department","312 E Maple ST",,"IA","Centerville","52544-2238","POINT (-92.871407 40.732519)","312 E Maple ST",,,"Centerville","IA","52544-2238","641-856-2314",,"APPANOOSE","Mostly volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","3","0","25","8","15","No"
"27006","Garden Grove Fire Department","South Jefferson",,"IA","Garden Grove","50103",,"30978 County Highway J20",,,"Garden Grove","IA","50103-1110","641-443-2463",,"DECATUR","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","12","0","0","0","Yes"
"73007","Essex Fire Rescue","410 Iowa AVE",,"IA","Essex","51638","POINT (-95.307804 40.833493)",,,"PO Box 154","Essex","IA","51638","712-379-3711","712-379-3448","PAGE","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)","https://shenessex.heartland.net/essexfire/","1","0","30","0","0","0",
"46006","Humboldt Fire & Rescue","507 10th Ave N",,"IA","Humboldt","50548","POINT (-94.214924 42.731739)","29 5th ST S",,,"Humboldt","IA","50548-2024","515-332-1910","515-332-5121","HUMBOLDT","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","0","21","0","0","No"
"85010","Nevada Public Safety Department","1209 6TH ST",,"IA","Nevada","50201-1536","POINT (-93.452293 42.023035)",,,"PO Box 1209 6TH ST","Nevada","IA","50201-1536","515-382-4593","515-382-5469","IOWA","Mostly volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)","https://www.cityofnevadaiowa.org/nevada-departments-public-safety.php","1","1","0","37","0","10","No"
"54010","Jackson Township-Ollie Fire Department","301 W Main ST",,"IA","Ollie","52576-8517","POINT (-92.094716 41.198719)","2524 3-300th ST",,,"Ollie","IA","52576-8517","641-919-7268",,"KEOKUK","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","17","0","0","0",
"37001","Churdan Fire Rescue Department","410 Sand ST",,"IA","Churdan","50050","POINT (-94.479079 42.155265)",,,"PO Box 141","Churdan","IA","50050","515-389-3297","515-389-3334","GREENE","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","22","0","0","6",
"86008","Montour Volunteer Fire Department","103 W Elm ST",,"IA","Montour","50173","POINT (-92.715246 41.981125)","203 S Division ST",,,"Montour","IA","50173-8751","641-492-6310","641-492-6420","TAMA","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","16","0","0","0","Yes"
"89006","Keosauqua Fire Department","104 Cass","PO Box 127","IA","Keosauqua","52565","POINT (-91.960758 40.730348)","104 Cass","PO Box 127",,"Keosauqua","IA","52565","319-293-7110",,"VAN BUREN","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","28","0","0","0",
"41001","Britt Fire Department","170 Main AVE S","PO Box 303","IA","Britt","50423","POINT (-93.801783 43.096318)",,,"PO Box 303","Britt","IA","50423-0303","641-843-4433","641-843-3421","HANCOCK","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","26","0","0","1","Yes"
"10004","Hazleton Fire Department","103 W Hayes ST","PO Box 55","IA","Hazleton","50641","POINT (-91.90627 42.617472)","103 W Hayes ST",,"PO Box 55","Hazleton","IA","50641","319-636-2726",,"BUCHANAN","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","18","0","0","0",
"09007","Tripoli Fire Department","101 2ND ST SE",,"IA","Tripoli","50676","POINT (-92.2556 42.809624)",,,"PO Box 662","Tripoli","IA","50676-0662","319-882-4298","319-882-3678","BREMER","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","24","0","0","0","No"
"76005","Plover-Powhatan Fire Department","110 Lind ST",,"IA","Plover","50573-0001","POINT (-94.624791 42.879395)","110 Lind ST",,"PO Box 1","Plover","IA","50573-0001","712-857-3446",,"POCAHONTAS","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","18","0","0","0",
"82007","Eldridge Volunteer Fire Department","120 N 2ND ST",,"IA","Eldridge","52748","POINT (-90.58441 41.655756)",,,"PO Box 37","Eldridge","IA","52748-0037","563-285-9827","563-285-2447","SCOTT","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)","https://www.eldridgefire.com/","1","0","0","28","0","0","Yes"
"95005","Rake Fire Department","210 E Grace ST","PO Box 98","IA","Rake","50465","POINT (-93.917291 43.483927)",,,"PO Box 98","Rake","IA","50465-0098","641-566-3738",,"WINNEBAGO","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","17","0","0","0","Yes"
"38008","Stout Fire Department","100 Main ST",,"IA","New Hartford","50660-9767","POINT (-92.613697 42.56678)","100 Main ST",,,"New Hartford","IA","50660-9767","319-346-1322",,"GRUNDY","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","18","0","0","0","Yes"
"94013","Vincent Fire Department","102 S 1ST ST",,"IA","Vincent","50594-7703","POINT (-94.020491 42.591489)",,,"PO Box 166","Vincent","IA","50594-0166","515-356-2367",,"WEBSTER","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","18","0","0","1","Yes"
