"company_name","company_type","naic_number","iowa_license_number","iowa_domiciled","address1","address2","company_city","company_state","company_zip","telephone","alternate_address1","alternate_address2","alternate_city","alternate_state","alternate_zip","alternate_telephone","business_license_type","ownership_type","fdba","location","alternate_location"
"ManhattanLife Insurance and Annuity Company","Life","61883","1379","false","10777 Northwest Freeway",,"HOUSTON","TX","77092","800-669-9030","10777 Northwest Freeway",,"Houston","TX","77092","713-529-0045","Non Iowa Stock Life - with A & H","Stock","Circle Key Life Insurance Company, Key Life Insurance Company of Iowa, Central United Life Insurance Company, ManhattanLife Assurance Company of America","POINT (-95.464198 29.814738)","POINT (-95.464198 29.814738)"
"Manhattan Life Insurance Company (The)","Life","65870","1122","false","10777 Northwest Freeway",,"HOUSTON","TX","77092","800-669-9030","5 Waterside Crossing 3rd Floor",,"Windsor","CT","06095","713-529-0045","Non Iowa Stock Life - with A & H","Stock",,"POINT (-95.464198 29.814738)","POINT (-72.734081 41.881176)"
"ManhattanLife of America Insurance Company","Life","16755","3313","false","10777 Northwest Freeway",,"HOUSTON","TX","77092","7135290045","10777 Northwest Freeway",,"Houston","TX","77092","713-529-0045","Non Iowa Stock Life - without A&H","Stock",,"POINT (-95.464198 29.814738)","POINT (-95.464198 29.814738)"
"Manhattan National Life Insurance Company","Life","67083","1300","false","PO Box 5420",,"CINCINNATI","OH","45201-5420","513-412-2249","301 EAST FOURTH STREET",,"CINCINNATI","OH","45202","513-412-2249","Non Iowa Stock Life - with A & H","Stock","Northern National Life Insurance Company, Northern Founders Insurance Company",,"POINT (-84.507797 39.100703)"
"Manufacturers Alliance Insurance Company","Property Casualty","36897","2906","false","PO Box 3031",,"BLUE BELL","PA","19422-0754","800-222-1780","380 SENTRY PARKWAY",,"BLUE BELL","PA","19422-0754","800-222-1780","Non Iowa Stock Fire And Casualty Company","Stock",,,"POINT (-75.270995 40.132519)"
"Mapfre Insurance Company","Property Casualty","23876","2666","false","211 Main Street",,"WEBSTER","MA","01570","508-943-9000","211 MAIN STREET",,"WEBSTER","MA","01570-0758","508-943-9000-14413","Non Iowa Stock Fire And Casualty Company","Stock","Chatham Reinsurance Corporation, English & American Insurance Corporation, Mapfre Reinsurance Corporation","POINT (-71.88297 42.049256)","POINT (-71.88297 42.049256)"
"Maple Valley Mutual Insurance Association","County Mutual","15420","0033","true","156 MAIN ST",,"AURELIA","IA","51005","712-434-5991",,,,,,,"County Mutual","Mutual",,"POINT (-95.436529 42.712339)",
"Marion County Mutual Insurance Association","County Mutual","15421","0107","true","303 EAST MAIN ST","PO BOX 503","KNOXVILLE","IA","50138","641-842-2519",,,,,,,"County Mutual","Mutual",,"POINT (-93.096208 41.318938)",
"Markel American Insurance Company","Property Casualty","28932","2690","false","4521 Highwoods Parkway",,"GLEN ALLEN","VA","23060","(800) 431-1270","P.O. BOX 906",,"PEWAUKEE","WI","53072","800-431-1270 3789","Non Iowa Stock Fire And Casualty Company","Stock","Markel Rhulen Insurance Company","POINT (-77.578358 37.662433)",
"Markel Global Reinsurance Company","Property Casualty","10829","2809","false","10275 W. Higgins Rd. Suite 750",,"ROSEMONT","IL","60018","908-630-2700","535 SPRINGFIELD AVENUE",,"SUMMIT","NJ","07901","847-572-6387","Non Iowa Stock Fire And Casualty Company","Stock","Harbor Point Reinsurance U.S., Inc., Alterra Reinsurance USA Inc., Quadrant Indemnity Company","POINT (-87.882896 41.997814)","POINT (-74.36357 40.716975)"
"Markel Insurance Company","Property Casualty","38970","2245","false","4521 Highwoods Parkway",,"GLEN ALLEN","VA","23060","800-431-1270","4521 HIGHWOODS PARKWAY",,"GLEN ALLEN","VA","23060","800-431-1270 3789","Non Iowa Stock Fire And Casualty Company","Stock","Insurance Company of Evanston","POINT (-77.578358 37.662433)","POINT (-77.578358 37.662433)"
"Massachusetts Bay Insurance Company","Property Casualty","22306","1376","false","440 Lincoln Street",,"WORCESTER","MA","01653","508-853-7200-3955","440 LINCOLN STREET",,"WORCESTER","MA","01653-0002","508-853-7200-540428","Non Iowa Stock Fire And Casualty Company","Stock",,"POINT (-71.780784 42.291928)","POINT (-71.780784 42.291928)"
"Massachusetts Mutual Life Insurance Company","Life","65935","0274","false","1295 State Street",,"SPRINGFIELD","MA","01111","800-272-2216","1295 STATE STREET",,"SPRINGFIELD","MA","01111","800-272-2216","Non Iowa Mutual Life - with A & H","Mutual",,"POINT (-72.547921 42.117864)","POINT (-72.547921 42.117864)"
"MassMutual Ascend Life Insurance Company","Life","63312","2147","false","PO BOX 5420",,"CINCINNATI","OH","45201-5420","513-412-2249","POLICYOWNER SERVICE DEPT.,301 EAST FOURT",,"CINCINNATI","OH","45202","513-412-2249","Non Iowa Stock Life - with A & H","Stock","Great American Life Insurance Company, FN Life Insurance Company, Great American Life Insurance Company",,
"Maxum Casualty Insurance Company","Property Casualty","10784","2971","false","3655 NorthPoint Parkway",,"ALPHARETTA","GA","30005","866-387-4500","ONE HARTFORD PLAZA",,"HARTFORD","CT","06155-0001","800-451-6944","Non Iowa Stock Fire And Casualty Company","Stock",,"POINT (-84.441797 34.039643)",
"MBIA Insurance Corporation","Property Casualty","12041","1655","false","1 Manhattan Road, Suite 301",,"PURCHASE","NY","10577","9147653914","1 Manhattanvile Road, Suite 301",,"Purchase","NY","10577-2100","914-273-4545","Non Iowa Stock Fire And Casualty Company","Stock","Municipal Bond Investors Assurance Corporation, National Bonding and Accident Insurance Company","POINT (-73.695184 40.995487)","POINT (-73.717804 41.023559)"
"MCNA Insurance Company","Health","14063","3196","false","200 West Cypress Creek Road, Suite 500",,"FORT LAUDERDALE","FL","33309","8004946262","200 West Cypress Creek Suite 500",,"Fort Lauderdale","FL","33309","~","Non Iowa Stock Life - with A & H","Stock",,"POINT (-80.149593 26.203227)","POINT (-80.149593 26.203227)"
"MedAmerica Insurance Company","Life","69515","2771","false","PO Box 41930",,"ROCHESTER","NY","14604-0620","800-544-0327","165 Court Street",,"Rochester","NY","14647","800-544-0327","Non Iowa Stock Life - with A & H","Stock",,,"POINT (-77.606884 43.153811)"
"Medco Containment Life Insurance Company","Health","63762","2045","false","One Express Way, Mail Stop HQ2E03",,"ST. LOUIS","MO","63121","800-248-2268","One Express Way",,"St. Louis","MO","63121","800-332-5455","Non Iowa Stock Life - with A & H","Stock","General Services Life Insurance Company",,
"Medica Community Health Plan","Health","95232","3272","false","PO Box 9310, Mail Route CP 250",,"MINNEAPOLIS","MN","55440-9310","9529923308","401 CARLSON PARKWAY",,"MINNETONKA","MN","55305","952-992-2058","Non Iowa HMO","Stock","Medica Health Plans of Wisconsin",,"POINT (-93.4649 44.97795)"
"Medica Insurance Company","Health","12459","3192","false","401 Carlson Parkway",,"MINNETONKA","MN","55305","9529922900","401 CARLSON PARKWAY",,"MINNETONKA","MN","55305","952-992-2058","Non Iowa Stock Fire And Casualty Company","Stock",,"POINT (-93.4649 44.97795)","POINT (-93.4649 44.97795)"
"Medical Associates Health Plan, Inc.","Health","52559","2429","true","1605 ASSOCIATES DRIVE, SUITE 101",,"DUBUQUE","IA","52002-2270","563-556-8070","1605 Associates Drive Ste 101",,"Dubuque","IA","52002-2270","563-556-8070","Iowa HMO","Stock",,"POINT (-90.738404 42.498098)","POINT (-90.738404 42.498098)"
"Medical Mutual Insurance Company of North Carolina","Property Casualty","32522","3303","false","700 Spring Forest Road, Suite 400",,"RALEIGH","NC","27609","9198727117","700 SPRING FOREST ROAD, SUITE 400",,"RALEIGH","NC","27609","919-878-7565","Non Iowa Stock Fire And Casualty Company","Stock",,"POINT (-78.624835 35.864584)","POINT (-78.624835 35.864584)"
"Medical Protective Company (The)","Property Casualty","11843","0717","false","5814 Reed Road",,"FT. WAYNE","IN","46835","260-486-0796","5814 REED ROAD",,"FORT WAYNE","IN","46835","260-486-0796","Non Iowa Stock Fire And Casualty Company","Stock",,"POINT (-85.081556 41.132093)","POINT (-85.081556 41.132093)"
"Medico Corp Life Insurance Company","Life","79987","3001","true","601 6TH AVENUE",,"DES MOINES","IA","50309","(800) 822-9993","601 Sixth Avenue",,"Des Moines","IA","50309","515-695-2125","Iowa Stock Life - with A & H","Stock","World Corp Insurance Company","POINT (-93.625648 41.590168)","POINT (-93.625648 41.590168)"
"Medico Insurance Company","Life","31119","0578","true","PO BOX 10386",,"DES MOINES","IA","50306-0386","(800) 228-6080","601 Sixth Avenue",,"Des Moines","IA","50309","515-695-2125","Iowa Stock Life - with A & H","Stock","Central Catholic Insurance Company, Mutual Protective Insurance Company",,"POINT (-93.625648 41.590168)"
"Medico Life and Health Insurance Company","Life","65641","2883","true","PO BOX 14571",,"DES MOINES","IA","50306-3571","8003256915","601 Sixth Avenue",,"Des Moines","IA","50309","515-695-2125","Iowa Stock Life - with A & H","Stock","Lincoln Mutual Life and Casualty Insurance Company, Lincoln Republic Insurance Company",,"POINT (-93.625648 41.590168)"
"Medicus Insurance Company","Property Casualty","12754","3043","false","PO BOX 2080",,"MECHANICSBURG","PA","17055","(800) 652-1051","P.O. Box 2080",,"Mechanicsburg","PA","17055","844-466-7225","Non Iowa Stock Fire And Casualty Company","Stock",,,
"MEDMARC Casualty Insurance Company","Property Casualty","22241","1959","false","4795 Meadow Wood Lane Suite 335 West",,"CHANTILLY","VA","20151","800 356-6886","4795 Meadow Wood Lane Suite 335 West",,"Chantilly","VA","20151","703-652-1300-339","Non Iowa Stock Fire And Casualty Company","Stock","MEDMARC Casualty Insurance Company, Dependable Insurance Company Inc.","POINT (-77.440938 38.87114)","POINT (-77.440938 38.87114)"
"MedMutual Life Insurance Company","Life","62375","2528","false","2060 E. Ninth Street",,"CLEVELAND","OH","44115","216-687-2631","2060 EAST NINTH STREET",,"CLEVELAND","OH","44115-1355","800-700-2583","Non Iowa Stock Life - with A & H","Stock","Consumers Life Insurance Company","POINT (-81.685921 41.499303)","POINT (-81.685921 41.499303)"
"MemberSelect Insurance Company","Property Casualty","21229","2557","false","One Auto Club Drive",,"DEARBORN","MI","48126","800-222-6424","1 Auto Club Drive",,"Dearborn","MI","48126","313-336-1939","Non Iowa Stock Fire And Casualty Company","Stock","Castle Insurance Company",,"POINT (-83.220018 42.32354)"
"MEMBERS Life Insurance Company","Life","86126","1846","true","PO BOX 391",,"MADISON","WI","53701","608-238-5851","5910 MINERAL POINT ROAD",,"MADISON","WI","53705","800-356-2644","Iowa Stock Life - with A & H","Stock","CUMIS Life Insurance, Inc., CUDIS Insurance Society  Inc.",,"POINT (-89.483931 43.06086)"
"Members Mutual Insurance Association","State Mutual","15387","0019","true","1711 N LAKE AVE",,"STORM LAKE","IA","50588","712-732-6595",,,,,,,"Iowa State Mutual Insurance Association","Mutual","Buena Vista Mutual Insurance Association, Farmers Fire & Lightning Insurance Association of Buena Vista County","POINT (-95.200723 42.660698)",
"MEMIC Casualty Company","Property Casualty","14164","3316","false","261 Commercial Street","PO Box 11409","PORTLAND","ME","04104","2077913428","261 COMMERCIAL STREET",,"PORTLAND","ME","04101","207-791-3350","Non Iowa Stock Fire And Casualty Company","Stock",,"POINT (-70.254954 43.654451)","POINT (-70.254954 43.654451)"
"MEMIC Indemnity Company","Property Casualty","11030","2999","false","261 Commercial Street, OI /bix 11409",,"PORTLAND","ME","04101","2077913300","261 COMMERCIAL STREET",,"PORTLAND","ME","04101","207-791-3350","Non Iowa Stock Fire And Casualty Company","Stock",,"POINT (-70.254954 43.654451)","POINT (-70.254954 43.654451)"
"Mendakota Insurance Company","Property Casualty","22454","2832","false","3343 Perimeter Hill, Suite 214",,"NASHVILLE","TN","37211","800-422-0794","3343 Perimeter Hill Dr., Suite 214",,"Nashville","TN","37211","630-626-0745","Non Iowa Stock Fire And Casualty Company","Stock",,"POINT (-86.694558 36.084899)","POINT (-86.694558 36.084899)"
"Mendota Insurance Company","Property Casualty","33650","2627","false","3343 Perimeter Hill Dr., Suite 214",,"NASHVILLE","TN","37211","8004220794","3343 Perimeter Hill Dr., Suite 214",,"Nashville","TN","37211","630-626-0745","Non Iowa Stock Fire And Casualty Company","Stock",,"POINT (-86.694558 36.084899)","POINT (-86.694558 36.084899)"
"Merastar Insurance Company","Property Casualty","31968","1920","false","200 East Randolph Street, Suite 3300",,"CHICAGO","IL","60601","800-523-3796","50 GLENMAURA NATIONAL BLVD.,  STE. 201",,"MOOSIC","PA","18507","570-596-2036","Non Iowa Stock Fire And Casualty Company","Stock","Provident General Insurance Company","POINT (-87.621611 41.884472)","POINT (-75.674816 41.358931)"
"Merchants Bonding Company (Mutual)","Property Casualty","14494","0429","true","PO BOX 14498",,"DES MOINES","IA","50306-3498","515-243-8171","P.O BOX 14498",,"DES MOINES","IA","50306-3498","515-243-8171","Iowa Mutual Fire and Casualty Company","Mutual","Merchants Mutual Bonding Company",,
"Merchants National Bonding, Inc.","Property Casualty","11595","3115","true","PO BOX 14498",,"DES MOINES","IA","50306-3498","5152438171","P.O BOX 14498",,"DES MOINES","IA","50306-3498","515-243-8171","Iowa Stock Fire And Casualty Company","Stock","Nations Bonding Company",,
"Meridian Security Insurance Company","Property Casualty","23353","2728","false","518 East Broad Street",,"COLUMBUS","OH","43215","8164645000","518 EAST BROAD STREET",,"COLUMBUS","OH","43215","614-917-4478","Non Iowa Stock Fire And Casualty Company","Stock",,"POINT (-82.986563 39.963871)","POINT (-82.986563 39.963871)"
"Merit Health Insurance Company","Health","18750","3188","false","8621 Robert Fulton Drive",,"COLUMBIA","MD","21046","4109531000","1055 Washington Blvd, Ste 450",,"Stamford","CT","06901","212-943-2852","Non Iowa Stock Life - with A & H","Stock",,"POINT (-76.811147 39.175271)","POINT (-73.543138 41.054512)"
"Merit Life Insurance Co.","Life","65951","1830","false","2 Corporate Drive Suite 760",,"SHELTON","CT","06484","8003252174","2 CORPORATE DRIVE, SUITE #760",,"SHELTON","CT","06484","203-763-4849","Non Iowa Stock Life - with A & H","Stock",,"POINT (-73.129526 41.276171)","POINT (-73.129526 41.276171)"
"Metromile Insurance Company","Property Casualty","16187","1854","false","425 Market Street, Suite 700",,"SAN FRANCISCO","CA","94105","8882425284","425 Market St., Suite 700",,"San Francisco","CA","94105","415-754-0617","Non Iowa Stock Fire And Casualty Company","Stock","John Hancock Property and Casualty Insurance Company, AXA Re Property and Casualty Insurance Company, Mosaic Insurance Company, Hanseco Insurance Company","POINT (-122.3985 37.791561)","POINT (-122.3985 37.791561)"
"Metropolitan General Insurance Company","Property Casualty","39950","2136","false","700 Quaker Lane",,"WARWICK","RI","02886-6669","800-422-4272","9797 Springboro Pike, Suite 201",,"Dayton","OH","45448","800-422-4272","Non Iowa Stock Fire And Casualty Company","Stock",,"POINT (-71.500068 41.678771)","POINT (-84.231609 39.608399)"
"Metropolitan Life Insurance Company","Life","65978","0275","false","18210 Crane Nest Drive, 3rd Floor",,"TAMPA","FL","33647","2125782211","200 Park Avenue",,"New York","NY","10166","303-672-3221","Non Iowa Stock Life - with A & H","Stock","National Travelers Insurance Company","POINT (-82.375315 28.129693)","POINT (-73.976907 40.754153)"
"Metropolitan Tower Life Insurance Company","Life","97136","2299","false","18210 Crane Nest Dr., 3rd Floor",,"TAMPA","FL","33647","212-578-5390","200 Park Avenue",,"New York","NY","10166","303-672-3221","Non Iowa Stock Life - with A & H","Stock",,"POINT (-82.375315 28.129693)","POINT (-73.976907 40.754153)"
"MFS Mutual Insurance Company","Property Casualty","27014","0435","true","365 WEST BURLINGTON AVE",,"BURLINGTON","IA","52601-9400","1-800-752-0966","365 WEST BURLINGTON AVENUE",,"BURLINGTON","IA","52601","319-752-0966","Iowa Mutual Fire and Casualty Company","Mutual","Mutual Fire and Storm Insurance Ass'n. of the Evangelical Synod of North Am, Mutual Fire & Storm Insurance Association, Mutual Fire and Storm Insurance Company","POINT (-91.152013 40.809278)","POINT (-91.152013 40.809278)"
"MGA Insurance Company, Inc.","Property Casualty","40150","2746","false","PO Box 199023",,"DALLAS","TX","75219-9023","972-629-4301 x 4461","3333 Lee Parkway Suite 1200",,"Dallas","TX","75219","972-629-4496","Non Iowa Stock Fire And Casualty Company","Stock",,,"POINT (-96.804846 32.808987)"
"MGIC Assurance Corporation","Property Casualty","22594","1995","false","PO BOX 756",,"MILWAUKEE","WI","53201-0756","800-558-9900","250 EAST KILBOURN AVENUE",,"MILWAUKEE","WI","53202","800-558-9900-6517","Non Iowa Stock Fire And Casualty Company","Stock","Financial Security Assurance of Oklahoma Inc., Equitable General Insurance Company of Oklahoma",,"POINT (-87.909112 43.042434)"
"MGIC Credit Assurance Corporation","Property Casualty","10682","2850","false","PO Box 756",,"MILWAUKEE","WI","53201","800-558-9900","250 EAST KILBOURN AVENUE",,"MILWAUKEE","WI","53202","800-558-9900-6517","Non Iowa Mortgage Guaranty Insurer","Stock",,,"POINT (-87.909112 43.042434)"
