"record_id","offender_number","prison_start_date","prison_admit_type","supervising_intitution","supervision_status","sex","race_ethnicity","education_category","education","age","offense_code","offense_class","offense_description","offense_type","offense_subtype","months_served","record_date"
"886","18053033","2021-06-23T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Black","No HS Diploma","Tenth","29.48939083","711.3","C Felony","ROBBERY 2ND DEGREE, 85%","Violent","Robbery","13.70491803","2022-08-15T12:12:28.000"
"887","20179088","2021-02-17T00:00:00.000","Return No New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","HiSET/GED","45.41820671","124B.9(1)","C Felony","FURN. PRECURSOR SUBSTANCE/MFG. C.S.","Drug","Other Drug","17.83606557","2022-08-15T12:12:28.000"
"888","18491156","2014-11-24T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","HiSET/GED","30.91033539","709.2","A Felony","Sex Abuse 1st Degree- Life Special Sentence","Violent","Sex","92.49180328","2022-08-15T12:12:28.000"
"889","3114659","2020-12-29T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Black","HS Diploma or Equivelent","HiSET/GED","59.21149897","124.401(1)(c)(6)","C Felony","Proh Acts-Mfg, Del, Consp, or Poss w/Int-Meth LT 5 gm","Drug","Trafficking","19.47540984","2022-08-15T12:12:28.000"
"890","19476020","2021-03-18T00:00:00.000","Return No New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","HiSET/GED","34.46132786","124.401(1)(c)(6)","C Felony","Proh Acts-Mfg, Del, Consp, or Poss w/Int-Meth LT 5 gm","Drug","Trafficking","16.8852459","2022-08-15T12:12:28.000"
"891","311192","2013-07-26T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","HiSET/GED","69.53319644","690.2","A Felony","MURDER 1ST DEGREE","Violent","Murder/Manslaughter","108.4262295","2022-08-15T12:12:28.000"
"892","20027021","2021-03-05T00:00:00.000","Return No New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","HiSET/GED","30.60643395","713.5","C Felony","BURGLARY 2ND DEGREE","Property","Burglary","17.31147541","2022-08-15T12:12:28.000"
"893","20349497","2016-03-10T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Hispanic","No HS Diploma","Ninth","31.78918549","707.11","B Felony","ATTEMPTED MURDER, 85%","Violent","Murder/Manslaughter","77.01639344","2022-08-15T12:12:28.000"
"894","18021470","2019-09-04T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","HiSET/GED","38.69952088","707.2","A Felony","MURDER 1ST DEGREE","Violent","Murder/Manslaughter","35.27868852","2022-08-15T12:12:28.000"
"895","2408741","2018-03-09T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","HiSET/GED","59.00616016","124.411","Felony - Enhancement to Original Penalty","Cont Subst-2nd or Subseq-not to exceed 3X Penalty Enh","Drug","Trafficking","53.1147541","2022-08-15T12:12:28.000"
"896","20600927","2022-03-15T00:00:00.000","New Admit New Sentence","Iowa Correctional Institution for Women","Prison","Female","White","HS Diploma or Equivelent","HiSET/GED","32.39698836","708.2(3)","Aggravated Misdemeanor","ASSAULT WHILE DISPLAYING A DANGEROUS WEAPON","Violent","Assault","5.016393443","2022-08-15T12:12:28.000"
"897","19246007","2022-07-06T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Black","HS Diploma or Equivelent","HiSET/GED","32.15058179","714.7","Aggravated Misdemeanor","OPERATE VEHICLE NO CONSENT","Property","Theft","1.31147541","2022-08-15T12:12:28.000"
"898","18255458","2022-02-03T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","Post-Secondary","Associate's Degree","39.74811773","710.10(4)","Aggravated Misdemeanor","Attempt to Entice Away a Minor","Violent","Kidnap","6.327868852","2022-08-15T12:12:28.000"
"899","3375650","2011-10-03T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","Post-Secondary","Bachelor's Degree","61.25119781","709.3","B Felony","SEXUAL ABUSE - 2ND DEGREE - 85%","Violent","Sex","130.1311475","2022-08-15T12:12:28.000"
"900","19057364","2022-03-25T00:00:00.000","Return No New Sentence","Iowa Medical & Classification Center","Prison","Male","Black","HS Diploma or Equivelent","High School Diploma","24.12594114","124.401(1E)","Felony - Enhancement to Original Penalty","Proh Acts-Firearm Poss/Control-2X Penalty Enh","Drug","Trafficking","4.68852459","2022-08-15T12:12:28.000"
"901","19869731","2022-05-11T00:00:00.000","New Admit New Sentence","Iowa Correctional Institution for Women","Prison","Female","White","HS Diploma or Equivelent","HiSET/GED","47.85489391","715A.8(3)(a)","C Felony","Identity Theft Over $10,000","Property","Theft","3.147540984","2022-08-15T12:12:28.000"
"902","20212733","2022-02-10T00:00:00.000","Return No New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","HiSET/GED","32.25735797","706A.2(2)","B Felony","Ongoing Criminal Conduct - Criminal Network","Other","Other Criminal","6.098360656","2022-08-15T12:12:28.000"
"903","2407571","2019-11-18T00:00:00.000","Return No New Sentence","Iowa Medical & Classification Center","Prison","Male","Black","No HS Diploma","Eleventh","56.57494867","124.411","Felony - Enhancement to Original Penalty","Cont Subst-2nd or Subseq-not to exceed 3X Penalty Enh","Drug","Trafficking","32.81967213","2022-08-15T12:12:28.000"
"904","19234568","2021-04-19T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","HiSET/GED","27.40314853","124.401(1)(c)(6)","C Felony","Proh Acts-Mfg, Del, Consp, or Poss w/Int-Meth LT 5 gm","Drug","Trafficking","15.83606557","2022-08-15T12:12:28.000"
"905","3409442","2021-03-04T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Black","HS Diploma or Equivelent","HiSET/GED","41.17180014","124.401(1)(c)(1)","C Felony","Proh Acts-Mfg, Del, Consp or Poss w/Int-Heroin LT 100gm","Drug","Trafficking","17.3442623","2022-08-15T12:12:28.000"
"906","18000608","2022-03-28T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","High School Diploma","49.70020534","709.4(1)(b)(2)","C Felony","Sex Abuse 3rd-Child Victim Age 12/13-Life Special Sentence","Violent","Sex","4.590163934","2022-08-15T12:12:28.000"
"907","19457312","2021-01-06T00:00:00.000","Return No New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","HiSET/GED","31.63312799","713.3","B Felony","BURGLARY 1ST DEGREE","Violent","Other Violent","19.21311475","2022-08-15T12:12:28.000"
"908","18318374","2020-12-04T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","High School Diploma","40.22724162","708.2A(4)","D Felony","Domestic Abuse Assault-3rd or Subsequent Offense, 85%","Violent","Assault","20.29508197","2022-08-15T12:12:28.000"
"909","18079349","2020-06-10T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Black","No HS Diploma","Tenth","31.10198494","709.4(1)(a)","C Felony","Sex Abuse 3rd-By Force, 1st Off-Life Special Sentence","Violent","Sex","26.09836066","2022-08-15T12:12:28.000"
"910","20328116","2020-11-24T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Hispanic","HS Diploma or Equivelent","High School Diploma","21.06228611","124.401(1)(d)","D Felony","Proh. Acts. - Mfg., Del., Consp., or Poss.","Drug","Trafficking","20.62295082","2022-08-15T12:12:28.000"
"911","18328106","2022-05-24T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","High School Diploma","36.58316222","708.4(2)","D Felony","WILLFUL INJURY - CAUSING BODILY INJURY","Violent","Assault","2.721311475","2022-08-15T12:12:28.000"
"912","20574929","2007-08-17T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Black","HS Diploma or Equivelent","HiSET/GED","45.18275154","711.2","B Felony","ROBBERY - 1ST DEGREE - 85%","Violent","Robbery","179.5737705","2022-08-15T12:12:28.000"
"913","3079220","2013-01-10T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","HiSET/GED","76.58590007","709.4(2)(b)","C Felony","Sexual Abuse-3rd/Victim 12 or 13 Yrs Old-Life Special Sentence","Violent","Sex","114.8852459","2022-08-15T12:12:28.000"
"914","20371763","2022-04-18T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","HiSET/GED","37.59616701","124.401(1)(c)(6)","C Felony","Proh Acts-Mfg, Del, Consp, or Poss w/Int-Meth LT 5 gm","Drug","Trafficking","3.901639344","2022-08-15T12:12:28.000"
"915","19378562","2022-06-16T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","High School Diploma","26.98425736","714.7","Aggravated Misdemeanor","OPERATE VEHICLE NO CONSENT","Property","Theft","1.967213115","2022-08-15T12:12:28.000"
"916","20096753","2020-02-21T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","High School Diploma","21.02121834","706.3,A","C Felony","CONSPIRACY/COMMIT FORC FELONY","Violent","Other Violent","29.70491803","2022-08-15T12:12:28.000"
"917","18444779","2018-04-23T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Hispanic","HS Diploma or Equivelent","High School Diploma","31.80835044","709.4(1)(a)","C Felony","Sex Abuse 3rd-By Force, 1st Off-Life Special Sentence","Violent","Sex","51.63934426","2022-08-15T12:12:28.000"
"918","3300926","2022-07-13T00:00:00.000","Return No New Sentence","Iowa Correctional Institution for Women","Prison","Female","White","HS Diploma or Equivelent","HiSET/GED","43.84394251","714.2(2)","D Felony","THEFT 2ND DEGREE","Property","Theft","1.081967213","2022-08-15T12:12:28.000"
"919","20193161","2022-02-18T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Black","No HS Diploma","Eleventh","54.26146475","708.4(2)","D Felony","WILLFUL INJURY - CAUSING BODILY INJURY","Violent","Assault","5.836065574","2022-08-15T12:12:28.000"
"920","18945401","2021-07-14T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","High School Diploma","29.43737166","715A.6(2)(C)","Aggravated Misdemeanor","UNAUTH. USE OF CREDIT CARD $1K","Property","Forgery/Fraud","12.78688525","2022-08-15T12:12:28.000"
"921","20893862","2022-06-13T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","No HS Diploma","Eleventh","58.7761807","124.401(1)(c)(6)","C Felony","Proh Acts-Mfg, Del, Consp, or Poss w/Int-Meth LT 5 gm","Drug","Trafficking","2.06557377","2022-08-15T12:12:28.000"
"922","145448","1983-09-06T00:00:00.000","New Admit New Sentence","Iowa State Penitentiary","Prison","Male","White","HS Diploma or Equivelent","HiSET/GED","64.90622861","707.2","A Felony","MURDER 1ST DEGREE","Violent","Murder/Manslaughter","466.3278689","2022-08-15T12:12:28.000"
"923","19437179","2001-12-14T00:00:00.000","New Admit New Sentence","Anamosa State Penitentiary","Prison","Male","White","Post-Secondary","Technical Training Completion","69.65092402","709.3","B Felony","SEXUAL ABUSE - 2ND DEGREE - 85%","Violent","Sex","247.5081967","2022-08-15T12:12:28.000"
"924","19933349","2021-08-13T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","HiSET/GED","29.52498289","713.6A","D Felony","BURGLARY 3RD DEGREE","Property","Burglary","12.03278689","2022-08-15T12:12:28.000"
"925","2425418","1999-10-01T00:00:00.000","New Admit New Sentence","Iowa State Penitentiary","Prison","Male","White","HS Diploma or Equivelent","HiSET/GED","45.08966461","707.2","A Felony","MURDER 1ST DEGREE","Violent","Murder/Manslaughter","273.9016393","2022-08-15T12:12:28.000"
"926","20451152","2001-11-28T00:00:00.000","New Admit New Sentence","Newton Correctional Facility","Prison","Male","Hispanic","No HS Diploma","Eighth","65.0349076","709.3","B Felony","SEXUAL ABUSE - 2ND DEGREE - 85%","Violent","Sex","248.0327869","2022-08-15T12:12:28.000"
"927","3347984","2008-01-24T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","American Indian or Alaska Native","HS Diploma or Equivelent","HiSET/GED","43.49075975","713.3","B Felony","BURGLARY 1ST DEGREE","Violent","Other Violent","174.3278689","2022-08-15T12:12:28.000"
"928","618500","2018-09-06T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","High School Diploma","60.16974675","708.3A(2)","D Felony","ASSAULT WITH WEAPON--PEACE OFFICERS/OTHERS","Violent","Assault","47.18032787","2022-08-15T12:12:28.000"
"929","20057360","2016-11-15T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Black","HS Diploma or Equivelent","High School Diploma","25.2183436","707.11","B Felony","ATTEMPTED MURDER, 85%","Violent","Murder/Manslaughter","68.81967213","2022-08-15T12:12:28.000"
"930","18682511","2010-12-09T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Black","HS Diploma or Equivelent","High School Diploma","33.0403833","711.2","B Felony","ROBBERY 1ST DEGREE, 85%","Violent","Robbery","139.9016393","2022-08-15T12:12:28.000"
"931","18573719","2021-07-22T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Black","HS Diploma or Equivelent","HiSET/GED","26.53798768","713.5","C Felony","BURGLARY 2ND DEGREE","Property","Burglary","12.75409836","2022-08-15T12:12:28.000"
"932","20528366","2022-04-22T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","High School Diploma","29.94113621","724.26(1)","D Felony","Dominion/Control of Firearm/Offensive Weapon by Felon","Public Order","Weapons","3.770491803","2022-08-15T12:12:28.000"
"933","3338468","2021-12-06T00:00:00.000","Return New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","HiSET/GED","42.19849418","714.2(2)","D Felony","THEFT 2ND DEGREE","Property","Theft","8.262295082","2022-08-15T12:12:28.000"
"934","3036602","2018-01-08T00:00:00.000","New Admit New Sentence","Anamosa State Penitentiary","Special Sentence","Male","White","Post-Secondary","Associate's Degree","53.10882957","903B.1","Special Sentence 2005","Special Supervision Sentence-B or C Felony/Lifetime Parole","Violent","Sex","55.08196721","2022-08-15T12:12:28.000"
"935","18260207","2021-08-31T00:00:00.000","New Admit New Sentence","Iowa Correctional Institution for Women","Prison","Female","White","HS Diploma or Equivelent","High School Diploma","34.66119097","124.401(5)(c)","D Felony","Possession of a Controlled Substance - 3rd and subsequent","Drug","Drug Possession","11.44262295","2022-08-15T12:12:28.000"
"936","19971728","2022-03-09T00:00:00.000","New Admit New Sentence","Iowa Correctional Institution for Women","Prison","Female","Hispanic","HS Diploma or Equivelent","High School Diploma","26.90759754","124.401(5)","Aggravated Misdemeanor","Possession of Controlled Substance-2nd Offense","Drug","Drug Possession","5.213114754","2022-08-15T12:12:28.000"
"937","19743644","2016-06-08T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","No HS Diploma","Eleventh","38.94045175","713.5","C Felony","BURGLARY 2ND DEGREE","Property","Burglary","74.06557377","2022-08-15T12:12:28.000"
