"loanrange","businessname","address","city","state","zip","naicscode","businesstype","raceethnicity","gender","veteran","nonprofit","jobsretained","dateapproved","lender","cd","geocoded_column"
"e $150,000-350,000","SANDY LANE NURSERY SCHOOL INCORPORATED","634 MILL ST","BELLEVILLE","NJ","07109","624410","Corporation","Unanswered","Unanswered","Unanswered",,"35","2020-05-03T00:00:00.000","Bank of America, National Association","NJ - 08","POINT (-74.174916 40.790791)"
"e $150,000-350,000","GENNEXT FUNDING LLC","1275 BOUND BROOK ROAD SUITE 8","MIDDLESEX","NJ","08846","522310","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"0","2020-05-19T00:00:00.000","Wells Fargo Bank, National Association","NJ - 06","POINT (-74.502832 40.579592)"
"e $150,000-350,000","RO","3 Elm St #205","MORRISTOWN","NJ","07960","423330","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,,"2020-04-27T00:00:00.000","First Bank of the Lake","NJ - 07","POINT (-74.476001 40.792346)"
"e $150,000-350,000","SOUTH RIDGE COMMUNITY CHURCH-SBA SMALL 7A TERM","7 Pittstown Rd","CLINTON","NJ","08809","813110","Non-Profit Organization","Unanswered","Unanswered","Unanswered","true","0","2020-05-03T00:00:00.000","TD Bank, National Association","NJ - 07","POINT (-74.92473 40.62776)"
"e $150,000-350,000","BB MILLWORK & DOORS LLC","327 Monroe Avenue","KENILWORTH","NJ","07033","423310","Limited  Liability Company(LLC)","Unanswered","Male Owned","Non-Veteran",,"25","2020-04-28T00:00:00.000","Manufacturers and Traders Trust Company","NJ - 07","POINT (-74.300872 40.679165)"
"b $2-5 million","LINDE-GRIFFITH CONSTRUCTION CO","152 PASSAIC ST","NEWARK","NJ","07104","237990","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"65","2020-04-27T00:00:00.000","Valley National Bank","NJ - 08","POINT (-74.166431 40.754279)"
"e $150,000-350,000","INNOVATIVE FOOT AND ANKLE","528 BOULEVARD","KENILWORTH","NJ","07033","561499","Corporation","Unanswered","Unanswered","Unanswered",,"14","2020-04-30T00:00:00.000","Cross River Bank","NJ - 07","POINT (-74.290908 40.676132)"
"e $150,000-350,000","BONTOUX INC","21 PROGRESS ST","EDISON","NJ","08820","423990","Corporation","Unanswered","Unanswered","Unanswered",,"12","2020-04-15T00:00:00.000","Bank of America, National Association","NJ - 06","POINT (-74.357765 40.600573)"
"d $350,000-1 million","DOM LEASING INC","48 Hemlock Court","HAMILTON","NJ","08619","532111","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"76","2020-04-15T00:00:00.000","Valley National Bank","NJ - 04","POINT (-74.68483 40.218345)"
"e $150,000-350,000","RICHARD S KRESLOFF MD PA","900 HADDON AVE","COLLINGSWOOD","NJ","08108","621111","Corporation","Unanswered","Unanswered","Unanswered",,"24","2020-05-03T00:00:00.000","PNC Bank, National Association","NJ - 01","POINT (-75.063307 39.914666)"
"e $150,000-350,000","KAPLAN PLAVIN & STEINHARDT LLP","10 PARAGON DRIVE SUITE 2","MONTVALE","NJ","07645","541211","Limited Liability Partnership","Unanswered","Unanswered","Unanswered",,"14","2020-04-11T00:00:00.000","TD Bank, National Association","NJ - 05","POINT (-74.057423 41.052945)"
"e $150,000-350,000","ROCKAWAY TOWNSQUARE BARBERS INC","343 Mount Hope Ave","ROCKAWAY","NJ","07866","812112","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,,"2020-04-16T00:00:00.000","PNC Bank, National Association","NJ - 11","POINT (-74.546667 40.905374)"
"d $350,000-1 million","AUTO EXPERTS USA LLC","11 Sugar Loaf Hill","MILLSTONE","NJ","08510","441320","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"65","2020-04-30T00:00:00.000","American Express National Bank","NJ - 04","POINT (-74.431659 40.19933)"
"e $150,000-350,000","CARDIOLOGY ASSOCIATES OF MORRISTOWN LLC","95 MADISON AVE STE A 10","MORRISTOWN","NJ","07960","621111","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"22","2020-04-29T00:00:00.000","OceanFirst Bank, National Association","NJ - 07","POINT (-74.464682 40.787873)"
"e $150,000-350,000","ELM PRINCETON 277 PRIME LLC","277 WITHERSPOON ST","PRINCETON","NJ","08540",,"Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"9","2020-05-01T00:00:00.000","JPMorgan Chase Bank, National Association","NJ - 07","POINT (-74.663087 40.35744)"
"d $350,000-1 million","MARITIME PARK, LLC","84 Audrey Zapp Drive","JERSEY CITY","NJ","07305","722320","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"48","2020-04-14T00:00:00.000","Valley National Bank","NJ - 08","POINT (-74.04018 40.708609)"
"d $350,000-1 million","PLESANTDALE AMBULATORY CARE LLC","61 MAIN STREET","WEST ORANGE","NJ","07052","621493","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"45","2020-04-27T00:00:00.000","Columbia Bank","NJ - 10","POINT (-74.239013 40.778139)"
"d $350,000-1 million","SOMA LABS INC","252 WAGNER ST","MIDDLESEX","NJ","08846","453998","Corporation","Unanswered","Unanswered","Unanswered",,"48","2020-05-04T00:00:00.000","Bank of America, National Association","NJ - 06","POINT (-74.485888 40.57405)"
"e $150,000-350,000","ANCHOR PAYROLL & BENEFIT SOLUTIONS LLC","350 CLARK DR STE 310","BUDD LAKE","NJ","07828","541214","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"10","2020-04-16T00:00:00.000","JPMorgan Chase Bank, National Association","NJ - 07","POINT (-74.728133 40.895827)"
"c $1-2 million","CROOK & MARKER LLC","1 N Johnston Ave., Suite D118 0.0","HAMILTON","NJ","08609","424810","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"55","2020-04-10T00:00:00.000","JPMorgan Chase Bank, National Association","NJ - 04","POINT (-74.733298 40.232883)"
"c $1-2 million","HANOVER WAREHOUSE","17 Cable Dr","KEARNY","NJ","07032","493110","Corporation","Unanswered","Unanswered","Unanswered",,"95","2020-04-13T00:00:00.000","Valley National Bank","NJ - 08","POINT (-74.114447 40.727597)"
"e $150,000-350,000","MAYO4SAM, LLC","4417 Brick Blvd","BRICK","NJ","08723","722511","Limited  Liability Company(LLC)","Unanswered","Male Owned","Non-Veteran",,"68","2020-04-09T00:00:00.000","Unity Bank","NJ - 03",
"e $150,000-350,000","KAPRIS INC","56 SPRING ST STE LL","EDISON","NJ","08820","236116","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"8","2020-05-01T00:00:00.000","JPMorgan Chase Bank, National Association","NJ - 06","POINT (-74.390179 40.569369)"
"c $1-2 million","MOUNTAINVIEW CARE AND REHAB LLC","1382 Lanes Mill Rd","LAKEWOOD","NJ","08701","623110","Limited  Liability Company(LLC)","Unanswered","Unanswered","Non-Veteran",,"180","2020-04-28T00:00:00.000","First Bank of the Lake","NJ - 03","POINT (-74.168648 40.100035)"
"e $150,000-350,000","MASTER ROOFING & SIDING INC","1 Paragon Dr","MONTVALE","NJ","07645","238160","Limited  Liability Company(LLC)","White","Male Owned","Non-Veteran",,"42","2020-04-14T00:00:00.000","KeyBank National Association","NJ - 05","POINT (-74.058238 41.057387)"
"e $150,000-350,000","BLACKWOOD ANIMAL HOSPITAL","612 North Black Horse Pk.","BLACKWOOD","NJ","08012","621310","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"20","2020-05-14T00:00:00.000","WebBank","NJ - 01","POINT (-75.068336 39.810186)"
"e $150,000-350,000","ASIA STAR BROADCASTING, INC","76 National Road","EDISON","NJ","08817","515120","Corporation","Asian","Male Owned","Unanswered",,"8","2020-04-16T00:00:00.000","TD Bank, National Association","NJ - 06","POINT (-74.390102 40.53903)"
"e $150,000-350,000","NORTH JERSEY PHYSICAL THERAPY ASSOICATES","490 SCHOOLEY'S MTN. RD. BLDG. 3B","HACKETTSTOWN","NJ","07840",,"Corporation","Unanswered","Unanswered","Unanswered",,,"2020-05-03T00:00:00.000","Wells Fargo Bank, National Association","NJ - 05","POINT (-74.822661 40.831965)"
"d $350,000-1 million","BEYER BROS CORP","109 Broad Avenue","FAIRVIEW","NJ","07022","441110","Corporation","Unanswered","Unanswered","Unanswered",,"70","2020-04-13T00:00:00.000","ConnectOne Bank","NJ - 08","POINT (-74.007874 40.818239)"
"d $350,000-1 million","CALVARY TEMPLE OF WAYNE, NEW JERSEY","1111 Preakness Ave","WAYNE","NJ","07470","813110","Non-Profit Organization","Unanswered","Unanswered","Unanswered","true","43","2020-04-13T00:00:00.000","Valley National Bank","NJ - 11","POINT (-74.225322 40.930087)"
"c $1-2 million","IDAHO FREEZ PAK CORP","1 ETHEL BOULEVARD","WOOD RIDGE","NJ","07075","424420","Corporation","Unanswered","Unanswered","Unanswered",,"111","2020-04-11T00:00:00.000","TD Bank, National Association","NJ - 09","POINT (-74.080424 40.841117)"
"d $350,000-1 million","EASTERN WAREHOUSES INC","1300 LOWER RD BLDG 6/ DOCK 605","LINDEN","NJ","07036","493110","Corporation","Unanswered","Unanswered","Unanswered",,"47","2020-05-03T00:00:00.000","Bank of America, National Association","NJ - 07","POINT (-74.243462 40.60945)"
"e $150,000-350,000","JOSEPH A. DELUCA ADVISORY & CONSULTING SERVICES LLC","8 Alphano Rd","GREAT MEADOWS","NJ","07838","541330","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"5","2020-04-28T00:00:00.000","Fulton Bank, National Association","NJ - 05","POINT (-74.904214 40.876267)"
"d $350,000-1 million","CAPITOL CARE INC.","185 Route 183","STANHOPE","NJ","07874","621498","Subchapter S Corporation","Unanswered","Male Owned","Non-Veteran",,"101","2020-04-14T00:00:00.000","SB One Bank","NJ - 05","POINT (-74.715494 40.914462)"
"d $350,000-1 million","PRO STAT INC","285 PIERCE ST","SOMERSET","NJ","08873","314999","Corporation","Unanswered","Unanswered","Unanswered",,"32","2020-06-11T00:00:00.000","Bank of America, National Association","NJ - 06","POINT (-74.54052 40.535901)"
"c $1-2 million","DARCARS LEXUS OF ENGLEWOOD INC","53 ENGLE ST","ENGLEWOOD","NJ","07631","441110","Subchapter S Corporation","Unanswered","Male Owned","Non-Veteran",,"104","2020-06-29T00:00:00.000","Truist Bank d/b/a Branch Banking & Trust Co","NJ - 05","POINT (-73.972087 40.894669)"
"e $150,000-350,000","IMPERIAL DAX COMPANY, INC.","120 New Dutch Lane","FAIRFIELD","NJ","07004","325611","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"17","2020-04-15T00:00:00.000","Freedom Bank","NJ - 11","POINT (-74.281326 40.882278)"
"e $150,000-350,000","SPARK INNOVATORS CORPORATION","41 Kulick Road","FAIRFIELD","NJ","07004","424990","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"12","2020-05-01T00:00:00.000","JPMorgan Chase Bank, National Association","NJ - 11","POINT (-74.293179 40.871388)"
"d $350,000-1 million","RUDCO PRODUCTS INC","PO BOX 705","VINELAND","NJ","08362","332313","Corporation","Unanswered","Unanswered","Unanswered",,"70","2020-04-08T00:00:00.000","OceanFirst Bank, National Association","NJ - 02",
"d $350,000-1 million","RC SHEA & ASSOCIATES","244 Main Street PO Box 2627","TOMS RIVER","NJ","08753","541110","Corporation","Unanswered","Unanswered","Unanswered",,"16","2020-04-11T00:00:00.000","TD Bank, National Association","NJ - 03","POINT (-74.198644 39.955366)"
"d $350,000-1 million","LATIN AMERICAN DISTRIBUTORS, INC","307 Industrial Way West","EATONTOWN","NJ","07799","423220","Corporation","Unanswered","Male Owned","Non-Veteran",,"105","2020-04-16T00:00:00.000","Citibank, N.A.","NJ - 04","POINT (-74.055174 40.275585)"
"d $350,000-1 million","JETEYE, INC.","1278 Hooper Avenue","TOMS RIVER","NJ","08753","446130","Subchapter S Corporation","Unanswered","Male Owned","Non-Veteran",,"86","2020-04-05T00:00:00.000","OceanFirst Bank, National Association","NJ - 03","POINT (-74.179257 39.98543)"
"e $150,000-350,000","PROFESSIONAL ASSOCIATES OF JACKSON LLC","2105 W COUNTY LINE RD SUITE #4","JACKSON","NJ","08527","621111","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"13","2020-04-13T00:00:00.000","TD Bank, National Association","NJ - 04","POINT (-74.260639 40.121359)"
"e $150,000-350,000","GREENLEAF LAWN & LANDSCAPE, INC.","PO Box 885","PENNINGTON","NJ","08534","561730","Corporation","Unanswered","Male Owned","Non-Veteran",,"22","2020-04-29T00:00:00.000","Santander Bank, National Association","NJ - 12",
"e $150,000-350,000","ST.ANNE'S RC CHURCH","1505 SAINT ANNE ST","FAIR LAWN","NJ","07410","813110","Non-Profit Organization","Unanswered","Unanswered","Unanswered","true","43","2020-04-15T00:00:00.000","Columbia Bank","NJ - 05","POINT (-74.119247 40.922528)"
"e $150,000-350,000","PHOENIX FREIGHT INC","50 TANNERY RD","SOMERVILLE","NJ","08876","488210","Corporation","Unanswered","Unanswered","Unanswered",,"13","2020-05-03T00:00:00.000","PNC Bank, National Association","NJ - 07","POINT (-74.72042 40.606257)"
"d $350,000-1 million","APS SUPPLY CO INC","711 COOPER ST","BEVERLY","NJ","08010","444190","Corporation","Unanswered","Unanswered","Unanswered",,"19","2020-05-13T00:00:00.000","Bank of America, National Association","NJ - 03","POINT (-74.915445 40.060481)"
"e $150,000-350,000","LELAND LIMITED, INC.","2614 South Clinton Avenue","SOUTH PLAINFIELD","NJ","07080","339999","Corporation","Unanswered","Unanswered","Unanswered",,"13","2020-04-14T00:00:00.000","OceanFirst Bank, National Association","NJ - 06","POINT (-74.430739 40.574872)"
"e $150,000-350,000","FGH SYSTEMS INC","10 PROSPECT PL","DENVILLE","NJ","07834","332710","Corporation","Unanswered","Unanswered","Unanswered",,"16","2020-05-03T00:00:00.000","Bank of America, National Association","NJ - 11","POINT (-74.479278 40.885515)"
"b $2-5 million","ENTERPRISE IRON FINANCIAL INDUSTRY SOLUTIONS, INC.","14 Cliffwood Ave Ste 200","MATAWAN","NJ","07747","541690","Corporation","Unanswered","Unanswered","Unanswered",,"106","2020-04-15T00:00:00.000","Customers Bank","NJ - 04","POINT (-74.248521 40.429499)"
"d $350,000-1 million","KENNEDY CULVERT & SUPPLY CO","125 6TH AVE","MOUNT LAUREL","NJ","08054","423990","Subchapter S Corporation","Unanswered","Male Owned","Non-Veteran",,"56","2020-04-10T00:00:00.000","Bank Leumi USA","NJ - 01","POINT (-74.884529 39.969052)"
"b $2-5 million","JULE HOLDINGS LLC","116 GRAND ST","ISELIN","NJ","08830","624410","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"475","2020-04-10T00:00:00.000","Columbia Bank","NJ - 06","POINT (-74.318487 40.573496)"
"c $1-2 million","IVY HILL REHAB CENTER LLC","245 Birchwood Ave","CRANFORD","NJ","07016","623110","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"127","2020-04-28T00:00:00.000","Valley National Bank","NJ - 07","POINT (-74.293997 40.668919)"
"d $350,000-1 million","REYNOLDS LANDSCAPING INC","201 E BAY AVE","MANAHAWKIN","NJ","08050","444220","Corporation","Unanswered","Unanswered","Unanswered",,"114","2020-05-03T00:00:00.000","Bank of America, National Association","NJ - 02","POINT (-74.252659 39.692354)"
"e $150,000-350,000","BUSHOVEN LLC","1600 STATE RT 208","FAIR LAWN","NJ","07410","541211","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"12","2020-04-08T00:00:00.000","Columbia Bank","NJ - 05","POINT (-74.127213 40.939021)"
"e $150,000-350,000","EASTERN INVITATIONAL BASKETBALL CLINIC, INC.","1930 HECK AVE","NEPTUNE","NJ","07753","611620","Corporation","Unanswered","Unanswered","Unanswered",,,"2020-04-11T00:00:00.000","TD Bank, National Association","NJ - 04","POINT (-74.032452 40.212959)"
"e $150,000-350,000","EX AIR, INC.","375 North St Ste S","TETERBORO","NJ","07608","238220","Subchapter S Corporation","Asian","Female Owned","Non-Veteran",,"6","2020-05-13T00:00:00.000","JPMorgan Chase Bank, National Association","NJ - 09","POINT (-74.059003 40.868207)"
"e $150,000-350,000","CAD WHISPERING LLC","203 S CLINTON AVE","WENONAH","NJ","08090","541330","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"14","2020-04-28T00:00:00.000","TD Bank, National Association","NJ - 01","POINT (-75.14874 39.787969)"
"e $150,000-350,000","KWC PARTNERS, LLP","110 CHARLOTTE PLACE","ENGLEWOOD CLIFFS","NJ","07632","541211","Partnership","Unanswered","Unanswered","Unanswered",,"24","2020-04-06T00:00:00.000","ConnectOne Bank","NJ - 09","POINT (-73.954462 40.873649)"
"e $150,000-350,000","SRL FLOOR COVERING LLC","250 Ranger Rd","RIO GRANDE","NJ","08242","442210","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"10","2020-04-27T00:00:00.000","Republic First Bank d/b/a Republic Bank","NJ - 02",
"e $150,000-350,000","ALL BRUNSWICK VAN LINES INC","182 RIDGE RD STE K","DAYTON","NJ","08810","484210","Corporation","Unanswered","Unanswered","Unanswered",,"21","2020-05-03T00:00:00.000","Bank of America, National Association","NJ - 12","POINT (-74.474628 40.373604)"
"d $350,000-1 million","SEVEN C'S RESTORATION LLC","133 Gaither Drive","MOUNT LAUREL","NJ","08054","561720","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"55","2020-04-12T00:00:00.000","TD Bank, National Association","NJ - 01","POINT (-74.952704 39.938596)"
"d $350,000-1 million","MODERN FLOORS COMPANY, INC.","75 Orchard Street","RAMSEY","NJ","07446","238330","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"14","2020-04-09T00:00:00.000","Columbia Bank","NJ - 05","POINT (-74.140031 41.076971)"
"c $1-2 million","BENCHMARK CONFERENCE CENTERS OF NEW JERSEY, LLC","10 LIVINGSTON AVE","NEW BRUNSWICK","NJ","08901","721110","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"0","2020-04-15T00:00:00.000","New Millennium Bank","NJ - 06","POINT (-74.444379 40.492991)"
"e $150,000-350,000","BREEN TOPSOIL, INC.","319 West Pleasantview Avenue","HACKENSACK","NJ","07601","237310","Corporation","Unanswered","Unanswered","Unanswered",,"0","2020-06-22T00:00:00.000","Capital One, National Association","NJ - 05","POINT (-74.064939 40.874829)"
"e $150,000-350,000","KIRMS PRINTING COMPANY, INC.","1520 Washington Avenue","NEPTUNE","NJ","07753","511110","Corporation","Unanswered","Unanswered","Unanswered",,"27","2020-04-09T00:00:00.000","Manasquan Bank","NJ - 04","POINT (-74.031664 40.209708)"
"e $150,000-350,000","HYLAND DESIGN GROUP INC-SBA SMALL 7A TERM","701 West Ave","OCEAN CITY","NJ","08226",,"Corporation","Unanswered","Unanswered","Unanswered",,"0","2020-05-03T00:00:00.000","TD Bank, National Association","NJ - 02","POINT (-74.574443 39.281403)"
"e $150,000-350,000","RIVER ROCK LLC","457 STATE HWY 35","READ BANK","NJ","07701",,"Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,,"2020-05-03T00:00:00.000","Wells Fargo Bank, National Association","NJ - 04","POINT (-74.089563 40.376578)"
"e $150,000-350,000","STATE TIRE COMPANIES INC.","157 Sanctuary Ct","BRICK","NJ","08724","811198","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"21","2020-04-08T00:00:00.000","Manasquan Bank","NJ - 03","POINT (-74.090285 40.068208)"
"e $150,000-350,000","SWISS MADISON LLC","19 STULTS RD","DAYTON","NJ","08810","423990","Limited  Liability Company(LLC)","Unanswered","Unanswered","Non-Veteran",,"34","2020-04-07T00:00:00.000","Columbia Bank","NJ - 12","POINT (-74.491938 40.357342)"
"b $2-5 million","STRATEGIC RESOURCES INTERNATIONAL INC","777 Washington Rd,2","PARLIN","NJ","08859","541511","Corporation","Unanswered","Unanswered","Unanswered",,"210","2020-04-27T00:00:00.000","Leader Bank, National Association","NJ - 06","POINT (-74.328748 40.462051)"
