"facid","facility_type","lic","licensed_name","address","fac_addr_2","fac_city","fac_st","zip","county","telephone","faxphone","facemail","lic_expires","licensed_owner","ownaddr","owncsz","owndesc","admin","title","hospbedtotal","geocoded_column"
"NJ24885","END STAGE RENAL DIALYSIS","24885","MONROE TOWNSHIP DIALYSIS","298 APPLEGARTH ROAD",,"MONROE TOWNSHIP","NJ","08831","MIDDLESEX","(609) 409-4259","(609) 395-7697","garletha.allen@davita.com","2022-09-30T00:00:00.000","TOTAL RENAL CARE, INC.","2000 16TH STREET","DENVER, CO  80202","Profit - Corporation","Ms. GARLETHA ALLEN",,,"POINT (-74.472272 40.313396)"
"NJ1428","HOSPITAL-BASED, OFF-SITE AMBULATORY CARE FACILITY","1428","CAPE REGIONAL ENDOSCOPY CENTER","410 ROUTE 9 NORTH",,"CAPE MAY COURT HOUSE","NJ","08210","CAPE MAY","(609) 463-2180","(609) 465-9391",,"2021-05-31T00:00:00.000","CAPE REGIONAL MEDICAL CENTER, INC.","TWO STONE HARBOR BOULEVARD","CAPE MAY COURT HOUSE, NJ  08210","Non-Profit - Hospital",". JOANNE CARROCINO",,,"POINT (-74.815802 39.0901)"
"NJ1290","HOSPITAL-BASED, OFF-SITE AMBULATORY CARE FACILITY","1290","ST JOSEPH'S CARDIOVASCULAR CENTER WOODLAND PARK","999 MC BRIDE AVENUE",,"WOODLAND PARK","NJ","07424","PASSAIC","(973) 256-5667","(973) 256-7758","slavink@sjhmc.org","2023-01-31T00:00:00.000","ST. JOSEPH'S UNIVERSITY MEDICAL CENTER","703 MAIN STREET","PATERSON, NJ  07503","Non-Profit - Religious Affiliation","Mr. KEVIN SLAVIN",,,"POINT (-74.205894 40.893388)"
"NJ22588","AMBULATORY CARE FACILITY","22588","LARCHMONT IMAGING ASSOCIATES","ROUTE 38 & 210 ARK RD, BLDG 2, STE 106, 108 & 110",,"MOUNT LAUREL","NJ","08054","BURLINGTON","(609) 261-4500","(609) 261-2519","scuster@larchmontimaging.com","2022-07-31T00:00:00.000","LARCHMONT IMAGING ASSOCIATES, LLC","1295 ROUTE 38","WEST HAINSPORT, NJ  08036","Profit - LLC",". DENISE SAVAGE",,,
"NJ22746","HOSPICE CARE PROGRAM","22746","VNA HEALTH GROUP OF NEW JERSEY LLC","1433 HOOPER AVENUE",,"TOMS RIVER","NJ","08753","OCEAN","(732) 818-6800","(732) 784-9916","ELLEN.GUSICK@VNAHG.ORG","2023-02-28T00:00:00.000","VNA HEALTH GROUP OF NEW JERSEY, LLC","23 MAIN STREET, SUITE D1","HOLMDEL, NJ  07733","Non-Profit - LLC","Ms. ELLEN GUSICK",,,"POINT (-74.173115 39.99389)"
"NJ24259","AMBULATORY CARE FACILITY - SATELLITE","24259","OHI MOBILE VAN","101 2ND STREET",,"LAKEWOOD","NJ","08701","OCEAN","(732) 363-6655","(732) 901-0663","tberger@ohinj.org","2022-07-31T00:00:00.000","OCEAN HEALTH INITIATIVES, INC","101 2ND STREET","LAKEWOOD, NJ  08701","Profit - Corporation","Dr. THERESA BERGER",,,"POINT (-74.208728 40.092957)"
"NJ23333","AMBULATORY CARE FACILITY","23333","SOUTH JERSEY RADIOLOGY ASSOCIATES, PA","807 HADDON AVENUE, SUITE 5",,"HADDONFIELD","NJ","08033","CAMDEN","(856) 616-1130","(856) 616-1125","bemmett@sjra.com","2022-06-30T00:00:00.000","SOUTH JERSEY RADIOLOGY ASSOCIATES, P.A.","1307 WHITE HORSE ROAD #A-102","VOORHEES, NJ  08043","Profit - Corporation","Mr. ROBERT EMMETT",,,
"NJ1050","HOSPITAL-BASED, OFF-SITE AMBULATORY CARE FACILITY","1050","TRINITAS ADULT PSYCHIATRIC CLINIC","654 EAST JERSEY STREET",,"ELIZABETH","NJ","07206","UNION","(908) 994-7552","(908) 994-7054","jmccreath@trinitas.org","2022-08-31T00:00:00.000","TRINITAS REGIONAL MEDICAL CENTER","225 WILLIAMSON STREET","ELIZABETH, NJ  07207","Non-Profit - Hospital","Mr. GARY HORAN","Pres. & CEO",,"POINT (-74.198535 40.659505)"
"NJR24706","SURGICAL PRACTICE","R24706","DR MICHAEL ROSEN MD PC","1114 HOOPER AVENUE",,"TOMS RIVER","NJ","08753","OCEAN","(732) 240-6396","(732) 240-3074","devonmadeo@live.com","2022-09-30T00:00:00.000","MICHAEL ROSEN, M.D., P.C.","1114 HOOPER AVENUE","TOMS RIVER, NJ  08753","Profit - Corporation","Dr. MICHAEL ROSEN",,,"POINT (-74.183754 39.97365)"
"NJ24782","FEDERALLY QUALIFIED HEALTH CENTERS","24782","HENRY J AUSTIN HEALTH CENTER, INC","433 BELLEVUE AVENUE, FOURTH FLOOR",,"TRENTON","NJ","08618","MERCER","(609) 989-3599","(609) 695-3532","merkle.cherry@henryjaustin.org","2022-04-30T00:00:00.000","HENRY J. AUSTIN HEALTH CENTER, INC.","321 NORTH WARREN STREET","TRENTON, NJ  08618","Non-Profit - Corporation","Dr. KEMI ALLI",,,"POINT (-74.776731 40.229262)"
"NJ1350","HOSPITAL-BASED, OFF-SITE AMBULATORY CARE FACILITY","1350","ATLANTIC MATERNAL FETAL MEDICINE AT BRIDGEWATER","784-792 CHIMNEY ROCK ROAD",,"MARTINSVILLE","NJ","08836","SOMERSET","(973) 971-7082","(732) 469-0278","Anna.Pence@atlantichealth.org","2022-04-30T00:00:00.000","AHS HOSPITAL CORP","475 SOUTH STREET","MORRISTOWN, NJ  07960",,"Dr. PATRICIA O'KEEFE",,,"POINT (-74.560358 40.598107)"
"NJ1487","HOSPITAL-BASED, OFF-SITE AMBULATORY CARE FACILITY","1487","BREAST CENTER AT PALISADES MEDICAL CENTER","7650 RIVER ROAD, SUITE 240",,"NORTH BERGEN","NJ","07047","HUDSON","(201) 295-4800",,"patricia.carroll@hackensackmeridian.org","2022-08-31T00:00:00.000","HMH HOSPITALS CORPORATION","343 THORNALL STREET 8TH FL","EDISON, NJ  08837","Non-Profit - Hospital","Dr. ANTHONY PASSANNANTE, JR",,,"POINT (-73.997229 40.794331)"
"NJ25175","AMBULATORY CARE FACILITY","25175","JOHN BROOKS RECOVERY CTR PRIMARY HEALTHCARE CLINIC","660 BLACK HORSE PIKE",,"PLEASANTVILLE","NJ","08232","ATLANTIC","(609) 345-2020","(609) 646-7027","Pagan-Felice@jbrcnj.org","2022-09-30T00:00:00.000","JOHN BROOKS RECOVERY CENTER","660 BLAKE HORSE PIKE","PLEASANTVILLE, NJ  08232",,"Mr. MICHAEL SANTILLO",,,"POINT (-74.536022 39.392963)"
"NJ317062","HOME HEALTH AGENCY","71103","MERCER CARE","56 GEORGETOWN ROAD",,"BORDENTOWN","NJ","08505","BURLINGTON","(609) 227-2727","(609) 298-4218","mdarbee@mercerhomehealth.com","2022-02-28T00:00:00.000","MERCER CARE PARTNERS MEDICAL HOME HEALTH CARE LLC","485 RIVER AVENUE","LAKEWOOD, NJ  08701","Profit - LLC",". DONNA GIARRATANO",,,"POINT (-74.690081 40.127979)"
"NJ23377","AMBULATORY SURGICAL CENTER","23377","PATIENT CARE ASSOCIATES, L.L.C.","500 GRAND AVENUE",,"ENGLEWOOD","NJ","07631","BERGEN","(201) 567-8090","(201) 567-8091","mreichman@pcaasc.com","2023-03-31T00:00:00.000","SURGICAL CARE AFFILIATES, LLC","569 BROOKWOOD VILLAGE, SUITE 901","BIRMINGHAM, AL  35209",,"Mr. MARC REICHMAN",,,"POINT (-73.982514 40.877519)"
"NJ1285","HOSPITAL-BASED, OFF-SITE AMBULATORY CARE FACILITY","1285","INSPIRA IMAGING CENTER DELSEA","165 BRIDGETON PIKE",,"MULLICA HILL","NJ","08062","GLOUCESTER","(856) 696-7979","(856) 696-7961","kerslaked@ihn.org","2023-01-31T00:00:00.000","INSPIRA MEDICAL CENTERS, INC","165 BRIDGETON PIKE","MULLICA, NJ  08062","Non-Profit - Hospital","Ms. AMY MANSUE",,,"POINT (-75.215924 39.720561)"
"NJ24394","AMBULATORY SURGICAL CENTER","24394","SHORE SURGICAL PAVILION L.L.C.","475 ROUTE 70",,"LAKEWOOD","NJ","08701","OCEAN","(732) 730-3939","(732) 730-9119","alexis.sarboukh@ssurgicalpavilion.com","2022-11-30T00:00:00.000","SHORE SURGICAL PAVILION, LLC","475 ROUTE 70","LAKEWOOD, NJ  08701",,"Dr. DOUGLAS MANGANELLI",,,"POINT (-74.200286 40.049998)"
"NJ11104","GENERAL ACUTE CARE HOSPITAL","11104","CAPITAL HEALTH MEDICAL CENTER - HOPEWELL","ONE CAPITAL WAY",,"PENNINGTON","NJ","08534","MERCER","(609) 303-4000","(609) 394-6687","jcohen2@capitalhealth.org","2022-06-30T00:00:00.000","CAPITAL HEALTH SYSTEM, INC.","750 BRUNSWICK AVENUE","TRENTON, NJ  08638","Non-Profit - Hospital","Mr. AL MAGHAZEHE","CEO","226",
"NJ1480","HOSPITAL-BASED, OFF-SITE AMBULATORY CARE FACILITY","1480","SLEEPCARE CENTER OF OCEAN MEDICAL CENTER, THE","1610 ROUTE 88, SECOND FLOOR",,"BRICK","NJ","08724","OCEAN","(732) 836-4295","(732) 836-4578","jason.kreitner@hmhn.org","2022-12-31T00:00:00.000","OCEAN MEDICAL CENTER","425 JACK MARTIN BOULEVARD","BRICK, NJ  08724","Profit - Hospital",". JASON KREITNER",,,"POINT (-74.135993 40.077042)"
"NJ80031","AMBULATORY SURGICAL CENTER","R24543","NORTH FULLERTON SURGERY CENTER","37 NORTH FULLERTON AVENUE",,"MONTCLAIR","NJ","07042","ESSEX","(973) 233-0433","(973) 233-0144","rsalvia@nfsc1.com","2022-12-31T00:00:00.000","NORTH FULLERTON SURGERY CENTER LLC","37 NORTH FULLERTON AVENUE","MONTCLAIR, NJ  07042","Profit - LLC","Mrs. HEATHER RIEHL",,,"POINT (-74.216445 40.815432)"
"NJ31C0001010","AMBULATORY SURGICAL CENTER","R24624","EYE PHYSICIANS OF SUSSEX COUNTY","183 HIGH STREET",,"NEWTON","NJ","07860","SUSSEX","(973) 383-6345","(973) 383-0032","surgiical@sussexeyes.com","2022-02-28T00:00:00.000","EYE PHYSICIANS OF SUSSEX COUNTY","183 HIGH STREET","NEWTON, NJ  07860","Profit - Corporation","Ms. KUHAR LOU RN",,,"POINT (-74.766358 41.054878)"
"NJ311815","FEDERALLY QUALIFIED HEALTH CENTERS","22465","CAMCARE HEALTH CORPORATION","EIGHTH STREET AND CARL MILLER BOULEVARD",,"CAMDEN","NJ","08103","CAMDEN","(856) 583-2400","(856) 541-9497","mroberts@camcare.net","2022-06-30T00:00:00.000","CAMCARE HEALTH CORPORATION","817 FEDERAL STREET","CAMDEN, NJ  08103","Non-Profit - Corporation",". ROBERT CURATOLA",,,"POINT (-75.112378 39.923415)"
"NJ24179","AMBULATORY CARE FACILITY","24179","NAZHA CANCER CENTER RADIATION DIVISION","801 NEW ROAD",,"NORTHFIELD","NJ","08225","ATLANTIC","(609) 383-6033","(609) 383-0064","rvandenberg@nazhacancercenter.com","2022-07-31T00:00:00.000","NAZHA CANCER CENTER","411 NEW ROAD","NORTHFIELD, NJ  08225",,"Dr. NAIM NAZHA",,,"POINT (-74.550564 39.377912)"
"NJ23176","AMBULATORY CARE FACILITY","23176","ATRIUM DIAGNOSTIC IMAGING. L.L.C.","224 TAYLORS MILLS ROAD, SUITE 108",,"MANALAPAN","NJ","07726","MONMOUTH","(732) 431-7600","(732) 431-1606","atriumimaging@aol.com","2022-10-31T00:00:00.000","ATRIUM DIAGNOSTIC IMAGING, LLC","224 TAYLORS MILLS ROAD, SUITE 108","MANALAPAN, NJ  07726",,"Ms. PAULETTE CLAY",,,"POINT (-74.3058 40.302112)"
"NJ25181","AMBULATORY CARE FACILITY","25181","KAYAL ORTHOPAEDIC CENTER, PC","266 HARRISON ROAD, SUITE 108",,"GLEN ROCK","NJ","07452","BERGEN","(844) 777-0910","(201) 560-0712","leon@kayalortho.com","2022-11-30T00:00:00.000","KAYAL ORTHOPAEDIC CENTER, PC","784 FRANKLIN AVENUE, SUITE 120","FRANKLIN LAKES, NJ  07417","Profit - Individual","Dr. ROBERT KAYAL",,,"POINT (-74.136138 40.951829)"
"NJ24190","AMBULATORY CARE FACILITY","24190","UNIVERSITY WOMEN'S IMAGING, LLC","1051 W SHERMAN AVENUE, SUITE 4A",,"VINELAND","NJ","08360","CUMBERLAND","(856) 691-3333","(856) 691-3350","ROSIE.CABRERA@YMAIL.COM","2017-12-31T00:00:00.000","DR. NAJAM KAZMI","1051 W WHERMAN AVENUE, SUITE 4A","VINELAND, NJ  08360","Profit - LLC","Dr. NAJAM KAZMI","M.D.",,"POINT (-75.048234 39.446993)"
"NJ24813","AMBULATORY CARE FACILITY","24813","SUMMIT MEDICAL GROUP","140 PARK AVENUE",,"FLORHAM PARK","NJ","07932","MORRIS","(908) 273-4300",,,"2022-07-31T00:00:00.000","SUMMIT MEDICAL GROUP, PA","1 DIAMOND HILL ROAD","BERKELEY HEIGHTS, NJ  07922","Profit - Corporation","Dr. JEFFREY LE BENGER",,,"POINT (-74.426311 40.779327)"
"NJ31C0001135","AMBULATORY SURGICAL CENTER","22987","CENTER FOR AMBULATORY SURGERY, LLC","1450 ROUTE 22 WEST",,"MOUNTAINSIDE","NJ","07092","UNION","(908) 233-2020","(908) 233-9322","teresa.lavelle@amsurg.com","2022-07-31T00:00:00.000","CENTER FOR AMBULATORY SURGERY","1A BURTON HILLS BOULEVARD","NASHVILLE, TN  37215","Profit - LLC","Ms. TERESA LAVELLE",,,"POINT (-74.359585 40.670839)"
"NJ22610","HOSPICE CARE PROGRAM","22610","COMMUNITY CARE HOSPICE","110 WEST END AVENUE",,"SOMERVILLE","NJ","08876","SOMERSET","(908) 725-9355","(908) 253-9672","alyce@communityvna.org","2023-01-31T00:00:00.000","SOMERSET VALLEY VISITING NURSE ASSOCIATION","110 WEST END AVENUE","SOMERVILLE, NJ  08876","Non-Profit - Other","Ms. ALYCE BROPHY","DIRECTOR",,"POINT (-74.622544 40.572377)"
"NJ24031-1","AMBULATORY SURGICAL CENTER","24031","MIDDLESEX SURGERY CENTER","1921 OAKTREE ROAD",,"EDISON","NJ","08820","MIDDLESEX","(732) 494-8800","(732) 494-8181","tpark3848@gmail.com","2023-02-28T00:00:00.000","MIDDLESEX SURGERY CENTER","1921 OAKTREE ROAD","EDISON, NJ  08820",,"Ms. LINDA KANG-BARATTA",,,"POINT (-74.362942 40.573457)"
"NJ24814-1","AMBULATORY SURGICAL CENTER","24814","RIVERSIDE SURGICAL CENTER OF NEWARK, LLC","393 MULBERRY STREET",,"NEWARK","NJ","07102","ESSEX","(201) 645-6125","(866) 380-4009","TONI.RYAN@SCASURGERY.COM","2022-07-31T00:00:00.000","RIVERSIDE SURGICAL CENTER OF NEWARK, LLC.","393 MULBERRY STREET, 2ND FLOOR","NEWARK, NJ  07102",,". ALICE TAIPINA",,,"POINT (-74.174257 40.725503)"
"NJ22458","AMBULATORY CARE FACILITY - SATELLITE","22458","PLANNED PARENTHOOD OF NCSNJ","800 WEST MAIN STREET",,"FREEHOLD","NJ","07728","MONMOUTH","(973) 879-1306","(732) 431-4846","amy.raspatello@ppgnnj.org","2021-12-31T00:00:00.000","PLANNED PARENTHOOD OF NCSNJ","196 SPEEDWELL AVENUE","MORRISTOWN, NJ  07960","Non-Profit - Corporation","Ms. TRISTE BROOKS",,,"POINT (-74.312051 40.235643)"
"NJR24640","SURGICAL PRACTICE","R24640","FERTILITY INSTITUTE OF NJ","680 KINDERKAMACK ROAD, SUITE 200",,"ORADELL","NJ","07649","BERGEN","(201) 666-4200","(201) 666-2262","SARAH@FERTILITYNJNY.COM","2022-07-31T00:00:00.000","FERTILITY INSTITUTE OF NJ","680 KINDERKAMACK ROAD, #200","ORADELL, NJ  07649",,"Mrs. SARAH MARADA",,,"POINT (-74.03069 40.963276)"
"NJ1520","HOSPITAL-BASED, OFF-SITE AMBULATORY CARE FACILITY","1520","ATLANTIC CITY VACCINATION SITE","1 CONVENTION BOULEVARD",,"ATLANTIC CITY","NJ","08401","ATLANTIC","(609) 441-8020",,"james.kilmer@atlanticare.","2021-12-31T00:00:00.000","ATLANTICARE REGIONAL HEALTH SERVICES, INC.","1925 PACIFIC AVENUE","ATLANTIC CITY, NJ  08401","Non-Profit - Hospital","Ms. MARGARET BELFIELD","C.O.O.",,"POINT (-74.439765 39.362555)"
"NJ25312","AMBULATORY CARE FACILITY","25312","PRINCETON RADIOLOGY ASSOCIATES, P A","333 ROUTE 46 WEST",,"MOUNTAIN LAKES","NJ","07046","MORRIS","(732) 348-0909",,"JLebowitz@PRAPA.com","2022-11-30T00:00:00.000","PRINCETON RADIOLOGY ASSOCIATES, P.A.","619 ALEXANDER ROAD, SUITE 203","PRINCETON, NJ  08540",,". JONATHAN LEBOWITZ  M.D.",,,"POINT (-74.460354 40.88448)"
"NJ23325","AMBULATORY SURGICAL CENTER","23258","MANALAPAN SURGERY CENTER, INC.","50 FRANKLIN LANE SUITE 101",,"MANALAPAN","NJ","07726","MONMOUTH","(732) 617-5990","(732) 617-5999","lyoung@manalapancsc.com","2022-06-30T00:00:00.000","MANALAPAN SURGERY, INC",,",",,". FELIKS KOGAN",,,"POINT (-74.303225 40.312658)"
"NJ1168","HOSPITAL-BASED, OFF-SITE AMBULATORY CARE FACILITY","1168","THE VALLEY HOSPITAL CENTER FOR SLEEP DISORDERS","579 FRANKLIN TURNPIKE",,"RIDGEWOOD","NJ","07450","BERGEN","(201) 493-2196","(201) 493-2432","ameyers@valleyhealth.com","2022-10-31T00:00:00.000","THE VALLEY HEALTH SYSTEM","223 NORTH VAN DIEN AVENUE","RIDGEWOOD, NJ  07450","Non-Profit - Hospital","Ms. AUDREY MEYERS","Pres. & CEO",,"POINT (-74.096864 40.989486)"
"NJ22843","AMBULATORY CARE FACILITY","22843","EMERGIMED","663 PALISADE AVENUE",,"CLIFFSIDE PARK","NJ","07010","BERGEN","(201) 945-6500","(201) 945-1157","phillipmeneses@aol.com","2022-05-31T00:00:00.000","EMERGIMED","663 PALISADE AVENUE","CLIFFSIDE PARK, NJ  07010","Profit - Partnership","Dr. BEN CHOUAKE",,,"POINT (-73.983412 40.824991)"
"NJ23997","AMBULATORY CARE FACILITY","23997","PERSONAL CARE MOLECULAR IMAGING","1514 HIGHWAY 138",,"WALL","NJ","07719","MONMOUTH","(732) 681-2700","(732) 681-2701","petpcmi@msn.com","2021-10-31T00:00:00.000","PCMI PERSONAL CARE MOLECULAR IMAGING","1514 HIGHWAY 138","WALL, NJ  07719","Profit - Corporation","Dr. BORYS KRYNYCKYI",,,"POINT (-74.052166 40.172875)"
"NJ70789","AMBULATORY SURGICAL CENTER","70789","PILGRIM MEDICAL CENTER","393 BLOOMFIELD AVENUE",,"MONTCLAIR","NJ","07042","ESSEX","(973) 746-1500","(973) 746-0955","elle@pilgrimmed.com","2022-08-31T00:00:00.000","PILGRIM MEDICAL CENTER, INC","393 BLOOMFIELD AVENUE","MONTCLAIR, NJ  07042","Profit - Corporation","Ms. ELLE KOTOPOULOS",,,"POINT (-74.215973 40.81263)"
"NJ24435","END STAGE RENAL DIALYSIS","24435","WOODLAND PARK DIALYSIS CENTER, LLC","1225 MCBRIDE AVENUE",,"WOODLAND PARK","NJ","07424","PASSAIC","(973) 890-2394","(973) 890-2649","kcardenas@americanrenal.com","2023-02-28T00:00:00.000","WOODLAND PARK DIALYSIS CENTER LLC","1225 MCBRIDE AVENUE","WEST PATERSON, NJ  07424","Profit - LLC","Ms. JOY OCHIENG",,,"POINT (-74.214132 40.891078)"
"NJ25065","AMBULATORY CARE FACILITY","25065","CENTER FOR PERIOPERATIVE MEDICINE","2500 ENGLISH CREEK AVE, BLDG  200, SUITES 222-224",,"EGG HARBOR TOWNSHIP","NJ","08234","ATLANTIC","(609) 677-6000",,"kimberly.allen@atlanticare.org","2021-09-30T00:00:00.000","ATLANTICARE HEALTH SERVICES","1401 ATLANTIC AVENUE #1600","ATLANTIC CITY, NJ  08401","Non-Profit - Other","Ms. DONNA HOWELL",,,"POINT (-74.606874 39.435937)"
"NJ10704","GENERAL ACUTE CARE HOSPITAL","10704","EAST ORANGE GENERAL HOSPITAL","300 CENTRAL AVE",,"EAST ORANGE","NJ","07018","ESSEX","(973) 672-8400","(973) 266-8488","Paige.Dworak@eogh.org","2022-08-31T00:00:00.000","EOH ACQUISITION GROUP, LLC","300 CENTRAL AVENUE","HACKENSACK, NJ  07601",,"Ms. PAIGE DWORAK",,"201","POINT (-74.213208 40.753645)"
"NJ22240","END STAGE RENAL DIALYSIS","22240","FRESENIUS MEDICAL CARE ATLANTIC CITY","1501 ATLANTIC AVENUE",,"ATLANTIC CITY","NJ","08401","ATLANTIC","(609) 345-0900","(609) 345-0447","clinic4855@fmc-na.com irene.dato@fmc-na.com","2023-04-30T00:00:00.000","FMS ATLANTIC CITY HOLDINGS, LLC","1501 ATLANTIC AVENUE","ATLANTIC CITY, NJ  08401","Profit - LLC",". IRENE DATO",,,"POINT (-74.43005 39.361345)"
"NJ311541","HOSPICE CARE PROGRAM","22841","ASCEND HOSPICE","1600 ST GEORGE AVENUE, SUITE 312",,"RAHWAY","NJ","07065","UNION","(908) 931-9080","(908) 931-9081","ekaterina.huelster@AscendHealth.com","2022-12-31T00:00:00.000","CARE ALTERNATIVES, INC.","65 JACKSON DRIVE","CRANFORD, NJ  07016","Profit - Corporation",". EKATERINA HUELSTER",,,"POINT (-74.285564 40.615356)"
"NJ23391","HOSPICE CARE PROGRAM","23391","HOMESIDE HOSPICE LLC","67 WALNUT AVENUE, SUITE 205",,"CLARK","NJ","07066","UNION","(732) 381-3444","(732) 381-3445","kristin@homesidehospice.com","2022-05-31T00:00:00.000","JOURNEY INVESTMENTS LLC","67 CLARK AVENUE, SUITE 205","CLARK, NJ  07066",,"Ms. KRISTIN BARNABLE","R.N.",,"POINT (-74.301018 40.627933)"
"NJ24714R","AMBULATORY SURGICAL CENTER","R24714","ACCESS CARE PHYSICIANS OF NJ L.L.C.","1050 GALLOPING HILL ROAD, SUITE 101",,"UNION","NJ","07083","UNION","(908) 686-0123","(908) 686-0014","ilana.horowitz@azuracare.com","2022-10-31T00:00:00.000","ACCESS CARE PHYSICIANS OF NJ, L.L.C.","1050 GALLOPING HILL ROAD, SUITE 101","UNION, NJ  07083","Profit - LLC",". ILANA HOROWITZ",,,"POINT (-74.266469 40.676521)"
"NJ23238","AMBULATORY SURGICAL CENTER","23238","SADDLE RIVER VALLEY SURGICAL CENTER, L.L.C.","1 WEST RIDGEWOOD AVENUE, SUITE G-03",,"PARAMUS","NJ","07652","BERGEN","(201) 447-2676","(201) 447-2678","mmcintyre@nybg.com","2022-12-31T00:00:00.000","SADDLE RIVER VALLEY SURGICAL CENTER LLC","1 W. RIDGEWOOD AVENUE","PARAMUS, NJ  07652","Profit - LLC",". STELLA ZAGATA-FEE",,,"POINT (-74.082184 40.969448)"
"NJ310001113","AMBULATORY SURGICAL CENTER","22445","CHERRY HILL WOMENS CENTER","502 KINGS HIGHWAY NORTH",,"CHERRY HILL","NJ","08034","CAMDEN","(856) 675-1375","(856) 667-8304","jgroves@cherryhillwomenscenter.com","2022-03-31T00:00:00.000","CHERRY HILL WOMEN'S CENTER, INC.","502 KINGS HIGHWAY NORTH","CHERRY HILL, NJ  08034",,"Ms. JENIFER GROVES",,,"POINT (-74.996516 39.926586)"
"NJ24462","AMBULATORY SURGICAL CENTER","24462","MANCHESTER SURGERY CENTER","1100 ROUTE 70",,"WHITING","NJ","08759","OCEAN","(732) 716-8116","(732) 849-1511","mannpainmd@gmail.com","2023-01-31T00:00:00.000","MANCHESTER SURGERY CENTER","1100 ROUTE 70","WHITING, NJ  08758","Profit - LLC","Ms. MINDY CASTRO",,,"POINT (-74.383875 39.966208)"
"NJ22001A","PSYCHIATRIC SPECIAL HOSPITAL","22001","CORNERSTONE BEHAVIORAL HEALTH HOSPITAL OF UNION COUNTY","40 WATCHUNG WAY",,"BERKELEY HEIGHTS","NJ","07922","UNION","(908) 771-5857","(908) 771-5820","mflemming@ucnj.org","2022-04-30T00:00:00.000","COUNTY OF UNION","ONE ELIZABETHTOWN PLAZA","ELIZABETH, NJ  07201","Govt - County",". PAUL HERSKOVITZ",,"44","POINT (-74.423826 40.667954)"
"NJ24745","GENERAL ACUTE CARE HOSPITAL","24745","HACKENSACK MERIDIAN HEALTH PASCACK VALLEY MEDICAL CENTER","250 OLD HOOK ROAD",,"WESTWOOD","NJ","07675","BERGEN","(201) 383-1035","(201) 383-1098","emily.holliman@hackensackUMCPV.com","2022-06-30T00:00:00.000","PASCACK VALLEY HOSPITAL, LLC","ONE BURTONHILLS BOULEVARD, STE 250","NASHVILLE, TN  37215","Profit - Hospital","Ms. EMILY HOLLIMAN",,"128","POINT (-74.014952 40.984924)"
"NJ22622","AMBULATORY CARE FACILITY","22622","NJIN OF HADDON HEIGHTS","17 WHITE HORSE PIKE, SUITE 9",,"HADDON HEIGHTS","NJ","08035","CAMDEN","(856) 546-1177","(856) 546-0666","peter.sulovski@radnet.com","2023-01-31T00:00:00.000","THE NEW JERSEY IMAGING NETWORK, L.L.C.","18 SQUADRON BOULEVARD","NEW CITY, NY  10956","Profit - LLC","Ms. STACY TIPPIN",,,"POINT (-75.059678 39.885672)"
"NJ25035","END STAGE RENAL DIALYSIS","25035","ALARIS HEALTH DIALYSIS AT ESSEX","155-40TH STREET",,"IRVINGTON","NJ","07111","ESSEX","(973) 371-2155","(973) 963-8341",,"2022-08-31T00:00:00.000","ALARIS HEALTH DIALYSIS AT ESSEX","155-40TH STREET","IRVINGTON, NJ  07111",,". SAM KLEIN",,,
"NJ24893","END STAGE RENAL DIALYSIS","24893","JERSEY CITY GRAND HOME DIALYSIS","422 GRAND STREET",,"JERSEY CITY","NJ","07302","HUDSON","(201) 332-6413","(201) 536-8093","LING.CHANG@DAVITA.COM","2022-09-30T00:00:00.000","PERSHING DIALYSIS, L.L.C.","2000 16TH STREET","DENVER, CO  8002","Profit - LLC","Ms. LING CHANG",,,"POINT (-74.053195 40.71704)"
"NJR24491","SURGICAL PRACTICE","R24491","PRINCETON ORTHOPAEDIC ASSOCIATES","3055 ROUTE 27",,"FRANKLIN PARK","NJ","08823","SOMERSET","(732) 422-9600","(888) 840-8232","dr.perry@perryplasticsurgery.com","2020-06-30T00:00:00.000","PRINCETON ORTHOPAEDIC ASSOCIATES II, P.A.","325 PRINCETON AVENUE","PRINCETON, NJ  08540","Profit - Partnership","Mr. WILLIAM HYNCIK",,,"POINT (-74.536649 40.43815)"
"NJ25092","END STAGE RENAL DIALYSIS","25092","FRESENIUS KIDNEY CARE BAYONNE","29 E 29TH STREET",,"BAYONNE","NJ","07002","HUDSON","(201) 858-5358","(201) 858-5206","nino.reyes@freseniusmedicalcare.com","2023-05-31T00:00:00.000","FRESENIUS MEDICAL CARE BAYONNE, LLC","29 E 29TH STREET","BAYONNE, NJ  07002",,"Mr. MILLAD HASSANI","DIRECTOR",,"POINT (-74.112371 40.667531)"
"NJ31C0001061","AMBULATORY SURGICAL CENTER","R24623","ATLANTIC SURGERY CENTER","300 HIGHWAY 35 SOUTH",,"EATONTOWN","NJ","07724","MONMOUTH","(732) 222-7373","(732) 222-7329","dstemmerr@atlanticeye.com","2022-10-31T00:00:00.000","ATLANTIC SURGERY CENTER, LLC","279 THIRD AVENUE #105","LONG BRANCH, NJ  07740","Profit - LLC","Dr. DONALD STEMMER",,,
