"county","center","phone","ages","capacity","city","addr1","addr2","zip","inspections"
"Ocean","Y-Kids at North Dover Elementary School","732-505-4409","6 to 13","90","Toms River","Church Rd",,"08755","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/15Y-K0038.shtml)"
"Ocean","Y-Kids at Pine Beach Elementary School","732-505-8516","6 to 13","69","Pine Beach","Pennsylvania Ave",,"08741","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/15Y-K0039.shtml)"
"Ocean","Y-Kids at Washington Street Elementary School","732-244-7105","6 to 13","60","Toms River","W. Earle Ct",,"08753","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/15Y-K0040.shtml)"
"Ocean","Y-Kids at Walnut Street Elementary School","732-505-8535","6 to 13","90","Toms River","Walnut Street",,"08753","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/15Y-K0042.shtml)"
"Ocean","Y-Kids at Hooper Avenue Elementary School","732-240-4461","6 to 13","90","Toms River","Hooper Ave",,"08753","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/15Y-K0043.shtml)"
"Ocean","Y-Kids at Silver Bay Elementary School","732-801-1228","6 to 13","60","Toms River","Silver Bay Rd",,"08753","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/15Y-K0044.shtml)"
"Ocean","Y-Kids at Beachwood Elementary School","732-505-4405","6 to 13","75","Beachwood","908 Berkeley Ave",,"08722","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/15Y-K0045.shtml)"
"Ocean","Y-Kids at Joseph A. Citta Elementary School","732-473-0775","6 to 13","60","Toms River","Route 9 S",,"08753","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/15Y-K0049.shtml)"
"Ocean","Y-Kids at West Dover Elementary School","732-505-8571","6 to 13","70","Toms River","50 Blue Jay Dr",,"08753","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/15Y-K0050.shtml)"
"Ocean","YKIDS at Berkeley Township Elementary School","732-213-6830","6 to 13","90","Bayville","10 Emory La",,"08721","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/15YKI0001.shtml)"
"Ocean","Y-Kids at Clara B. Worth School","732-269-4303","6 to 13","50","Bayville","57 Central Parkway",,"08721","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/15Y-K0029.shtml)"
"Ocean","Y-Kids at Whiting Elementary School","732-762-0268","6 to 13","60","Manchester","412 Manchester Blvd",,"08759","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/120400095.shtml)"
"Ocean","YKIDS At Ridgway Elementary School","732-309-2150","6 to 13","60","Manchester","2861 Ridgeway Road",,"08759","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/120700035.shtml)"
"Ocean","YKIDS at Manchester Elementary School (MTES)","732-341-9622","6 to 13","60","Manchester","101 N. Colonial Drive",,"08759","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/120700034.shtml)"
"Ocean","Mulberry Bush Preschool","732-341-9622","2½ to 13","18","Toms River","1088 W. Whitty Road",,"08755","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/130700101.shtml)"
"Ocean","YKIDS at Bayville Elementary School","732-207-5174","6 to 13","50","Bayville","356 Atlantic City Blvd.",,"08721","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/130700103.shtml)"
"Ocean","YKIDS at Oak Street School","732-341-1692","6 to 13","150","Lakewood","75 Oak Street",,"08701","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/130900194.shtml)"
"Ocean","YKIDS at Clifton Avenue Grade School","848-240-2246","6 to 13","150","Lakewood","625 Clifton Avenue",,"08701","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/130900195.shtml)"
"Essex","Little Angels Christian Montessori School","973-992-0344","2½ to 6","54","Livingston","304 S Livingston Ave",,"07039","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/07LIT0033.shtml)"
"Passaic","Passaic County Community College Child Development Center","973-684-5913","0 to 13","147","Paterson","One College Blvd",,"07505-1179","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/16PAS0007.shtml)"
"Gloucester","Glassboro Child Development Center-Main","856-881-3331","0 to 13","78","Glassboro","35 S Main Street",,"08028","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/08GLA0004.shtml)"
"Gloucester","Glassboro Child Dev. Center-Bullock School","609-617-5775","2½ to 13","150","Glassboro","370 E New Street",,"08028","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/08GLA0006.shtml)"
"Gloucester","Glassboro Child Development Centers-Rodgers","856-881-3331","2½ to 13","100","Glassboro","301 Georgetown Rd","J. Harvey Rodger School","08028","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/111100098.shtml)"
"Bergen","Felician University Child Care Center","973-778-0093","2½ to 6","60","Lodi","260 S Main Street",,"07644","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/02FEL0001.shtml)"
"Middlesex","Pixie Pre-School","732-251-3130","2 to 6","73","Spotswood","429 Main Street",,"08884","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/12PIX0001.shtml)"
"Gloucester","Janvier Presbyterian Preschool & Daycare","856-728-3366","2½ to 13","55","Franklinville","1775 Stanton Ave",,"08322","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/08JAN0001.shtml)"
"Morris","The Learning Path Nursery School and Day Care","973-635-1500","2½ to 6","42","Chatham","300 Shunpike Rd",,"07928","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/14TED0002.shtml)"
"Passaic","Rainbow Nursery School","973-694-3417","2½ to 6","30","Wayne","395 Valley Rd",,"07470","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/16RAI0003.shtml)"
"Hudson","Junior Prep Annex II","201-864-1856","2½ to 13","53","Union City","917 Summit Ave",,"07087","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/09JUN0003.shtml)"
"Hudson","Junior Prep Pre School","201-864-1856","0 to 13","86","Union City","1003-1007 Summit Ave",,"07087","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/09JUN0001.shtml)"
"Hudson","Junior Prep PreSchool Annex","201-864-1856","2½ to 6","30","Union City","2413 Central Ave",,"07087","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/09JUN0002.shtml)"
"Camden","Haddonfield Child Care-Central School Program","856-216-8440","6 to 13","60","Haddonfield","Lincoln Ave & Chestnut St","Central Middle School","08033","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/04HAD0004.shtml)"
"Camden","Haddonfield Child Care-Elizabeth Haddon Program","609-820-3029","6 to 13","60","Haddonfield","Elizabeth Haddon School","Peyton & Redman Aves","08033","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/04HAD0005.shtml)"
"Camden","Haddonfield Child Care - Tatem School Program","856-745-5945","6 to 13","120","Haddonfield","Glover Ave",,"08033","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/04HAD0006.shtml)"
"Camden","Haddonfield Child Care Extended Kindergarden Program","856-429-1603","6 to 13","29","Haddonfield","204 Wayne Avenue",,"08033","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/04HAD0002.shtml)"
"Somerset","Klubhouse Kids, Inc.","908-672-4546","6 to 13","59","North Plainfield","170 Oneida Ave","East End School","07060","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/18KLU0001.shtml)"
"Somerset","Klubhouse Kids, Inc.","908-693-0753","6 to 13","40","Warren","14 Community Pl",,"07059","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/18KLU0005.shtml)"
"Somerset","Klubhouse Kids, Inc.","908-230-5872","6 to 13","100","North Plainfield","447 Greenbrook Rd","West End School","07060","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/18KLU0006.shtml)"
"Morris","Scribbles Preschool, Inc.","973-334-1877","2½ to 6","70","Mountain Lakes","48a Briarcliff Rd",,"07046","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/14SCR0001.shtml)"
"Mercer","Lakeview Child Center at Hamilton","609-890-1442","0 to 13","136","Hamilton","4 Hamilton Health Pl",,"08690-3599","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/11LAK0002.shtml)"
"Mercer","Lakeview Child Center at Horizon","609-587-8002","0 to 13","139","Robbinsville","500 Horizon Center","Suite 590","08691","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/11LAK0003.shtml)"
"Mercer","Lakeview Child Center at West Windsor","609-987-0977","0 to 6","141","Princeton","707 Alexander Rd Suite 306","Bldg 3 (Rear)","08540","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/11LAK0005.shtml)"
"Mercer","Lakeview Child Center","609-896-0500","0 to 13","120","Lawrenceville","4 Princess Rd, Suite 100",,"08648","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/11LAK0006.shtml)"
"Bergen","Working Parents Association of Lowell School","201-692-9588","6 to 13","120","Teaneck","1025 Lincoln Pl",,"07666","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/02WOR0002.shtml)"
"Camden","LaBar Day Care & PreSchool Center","856-541-4500","2½ to 13","60","Camden","553 Spruce Street",,"08103","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/04LAB0001.shtml)"
"Morris","The Beanstalk Academy","973-770-3939","2½ to 6","60","Landing","153 Lakeside Blvd",,"07850","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/14BEA0003.shtml)"
"Bergen","Tender Years Infant Care, LLC","201-796-8686","0 to 13","45","Fair Lawn","2-61 Saddle River Rd",,"07410","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/02TEN0001.shtml)"
"Somerset","Rainbow Child Care Center","732-249-5437","0 to 13","100","Somerset","1422 Easton Ave",,"08873","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/18RAI0004.shtml)"
"Warren","Rainbow Child Development Center","908-859-4005","0 to 13","123","Stewartsville","1733 Washington Valley Drive",,"08886","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/081100244.shtml)"
"Somerset","Rainbow Child Care Center","908-252-1533","0 to 13","116","Branchburg","1005 Us-202",,"08876","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/160200156.shtml)"
"Somerset","Rainbow Child Care Center","908-658-4405","0 to 13","174","Bridgewater","1246 Route 202-206",,"08807","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/18KID0006.shtml)"
"Morris","Rainbow Child Care Center","908-679-5010","0 to 6","130","Chester","395 Route 24 West",,"07930","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/151200055.shtml)"
"Monmouth","Home Away From Home Academy","732-290-0033","0 to 13","210","Aberdeen","1182 Hwy 34 #6",,"07747","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/13HOM0001.shtml)"
"Somerset","Bright Beginnings Pre-School of New Jersey, Inc.","732-968-2500","0 to 13","60","Green Brook","998 Washington Ave",,"08812","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/18BRI0009.shtml)"
"Somerset","Bright Beginnings pre-School of NJ, Inc.","732-624-9230","0 to 6","30","Green Brook","923 Washington Ave",,"08812","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/131000262.shtml)"
"Hudson","Kidz Inn Day Care & Learning Center, Inc","201-420-1400","2½ to 6","54","Jersey City","73 Congress Street",,"07307","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/09KID0008.shtml)"
"Camden","Building Blocks Learning Center","856-875-7588","0 to 13","165","Sicklerville","616 Sicklerville Rd",,"08081","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/04BUI0002.shtml)"
"Camden","Forever Young Child Care Learning Center","856-783-1400","0 to 13","194","Lindenwold","610 Chews Landing Rd",,"08021","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/04TUT0002.shtml)"
"Monmouth","The Children of the King Academy","732-571-2223","2½ to 13","60","Long Branch","167 Cedar Ave",,"07740","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/13CHI0005.shtml)"
"Morris","MVCA Old Farmers School Center","908-528-4134","6 to 13","97","Long Valley","Old Farmers Rd School","Old Farmers Rd","07853","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/14MVC0001.shtml)"
"Essex","Christian Family Day Care Center","973-673-9200","0 to 13","88","Orange","17 N Essex Ave",,"07050","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/07CHR0006.shtml)"
"Sussex","Kiddie Academy Child Care Learning Ctr.","973-726-8766","0 to 13","147","Sparta","233 Sparta Ave",,"07871","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/19KID0001.shtml)"
"Morris","Wise Owl Learning Center","973-838-0090","2½ to 13","60","Kinnelon","152 Kinnelon Rd",,"07405","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/14WIS0002.shtml)"
"Bergen","Loving Touch Nursery School, Inc.","201-722-8500","0 to 13","89","Hillsdale","365 Broadway",,"07642","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/02LOV0001.shtml)"
"Morris","Just Kidz","973-884-0505","2½ to 13","42","Parsippany","480 S Beverwyck Rd",,"07054","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/14JUS0001.shtml)"
"Atlantic","Davis-Holland Learning Center, Inc.","609-909-9979","0 to 13","99","Mays Landing","1445 Cantillon Blvd",,"08330","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/01DAV0001.shtml)"
"Passaic","The Childrens Play House Child Care Center","973-569-9944","0 to 13","30","Paterson","850 Market Street",,"07513","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/16CHI0012.shtml)"
"Camden","Golden Gate 21st CLC","609-868-4926","6 to 13","120","Camden City","2250 S 8th Street",,"08104","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/170800068.shtml)"
"Gloucester","Golden Gate at Bullock","856-863-4900","6 to 13","50","Glassboro","370 New Street",,"08028","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/170800297.shtml)"
"Camden","Golden Gate 21st CCLC 2","856-863-4900","6 to 13","100","Camden","990 Morgan Blvd",,"08104","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/170800298.shtml)"
"Cumberland","Golden Gate CDC II","856-205-0556","0 to 13","137","Vineland","120 West Wood Street",,"08360","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/101200096.shtml)"
"Gloucester","Golden Gate Wenonah","856-464-6865","0 to 13","106","Wenonah","645 Georgetown Road",,"08090","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/161000064.shtml)"
"Gloucester","Golden Gate CDC","856-863-4900","0 to 13","75","Clayton","253 Maple Street",,"08312","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/08GOL0002.shtml)"
"Middlesex","The Goddard School of Woodbridge","732-283-0090","0 to 13","154","Iselin","400 Gill Lane",,"08830","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/12GOD0003.shtml)"
"Ocean","The Goddard School","732-240-2121","0 to 13","194","Toms River","36 Bey Lea Rd",,"08753","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/15GOD0001.shtml)"
"Ocean","Precious Moments Child Care Center & Preschool","732-288-1990","0 to 13","30","Toms River","1182 Fischer Blvd","Suite #4","08753","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/15PRE0003.shtml)"
"Bergen","Prince of Peace Preschool","201-965-3354","2½ to 6","30","Old Tappan","106 Orangeburg Rd",,"07675","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/02PRI0007.shtml)"
"Middlesex","Mae J. Strong Child Development Center","732-249-4299","0 to 6","179","New Brunswick","120 Livingston Ave",,"08903-1167","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/12MAE0001.shtml)"
"Somerset","Mountain Top School for Young Children","732-356-8777","0 to 13","100","Warren","104 Mt. Horeb Rd",,"07059","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/18MOU0001.shtml)"
"Mercer","Dutch Neck Presbyterian Church Cooperative Nursery School","609-799-9490","2½ to 6","60","Princeton Junction","154 S Mill Rd",,"08550","Inspection Reports (http://www.nj.gov/dcf/families/childcare/centers/11DUT0001.shtml)"
