HYDRANT NO,LOCATION DETAIL,DESCRIPTION,MANUFACTURE NAME,WATER TYPE,MODEL,INSTALLDATE,CHANGE DATE,OWNER,LIFE CYCLE STATUS,JOB NUM,PRESSURE ZONE,FLUSHING ZONE,QUADRANT,WARD,QUALIFIER,ORIENTATION,LOCTNDETAIL,RELTVVERTCPOSTN,ELEVATION,ENABLED,BAND COLOR,PAINT COLOR,LEGACY ID,DISPLAY ID,CALCULATEDX,CALCULATEDY,Coordinates,CLASS,REPORT PROBLEM,UPDATED_DATE,STATUS,DC Wards,Square Ply
H03433,H ST INT 13TH ST NW - SEC,"WASA-Hydrant, MUELLER-SUP CENT 250",M076,Potable,SUP CENT 250,1930/09/18,2019/11/22,DC Water,Active,,Low,L-4,NW,2,1,SEC,NONE,Normal,,1,ORANGE,,H-178-,H-178-092,-77.02937372543445,38.89973183632482,"(38.89973183632482, -77.02937372543445)",Class B - 500-999 gpm,https://dcwater.com/report-problem,2019/12/02,ACTIVE,4,
H03437,NEBRASKA AVE BET UTAH AVE & 28TH ST NW - Southside - IFO 5827,"WASA-Hydrant, KENNEDY-K81-A/D GUAR",K012,Potable,K81-A/D GUAR,1930/09/19,2019/11/21,DC Water,Active,305-1480,3rd,3-26,NW,4,2,Southside,IFO 5827,Normal,,1,BLUE,White,H-322-,H-322-745,-77.05999926033584,38.967397538253316,"(38.967397538253316, -77.05999926033584)",Class AA -1500 gpm upwards,https://dcwater.com/report-problem,2019/12/02,ACTIVE,8,
H03438,4TH ST INT MISSOURI AVE NW - SEC - IFO 5507,"WASA-Hydrant, MUELLER-SUP CENT 250",M076,Potable,SUP CENT 250,1930/09/22,2019/11/22,DC Water,Active,305-1487,2nd,2-15,NW,4,1,SEC,IFO 5507,Normal,190.55,1,ORANGE,Green,H-622-,H-622-923,-77.01780032335293,38.957463618713426,"(38.957463618713426, -77.01780032335293)",Class B - 500-999 gpm,https://dcwater.com/report-problem,2019/12/02,ACTIVE,8,
H03449,GRANT ST BET 44TH ST & 46TH ST NE - Southside - IFO 4429,"WASA-Hydrant, MUELLER-SUP CENT 250",M076,Potable,SUP CENT 250,1930/10/20,2019/03/29,DC Water,Active,305-1504,Ana-1st,A1-29,NE,7,2,Southside,IFO 4429,Normal,,1,BLUE,,H-431-,H-431-760,-76.93791866071714,38.898316125500095,"(38.898316125500095, -76.93791866071714)",Class AA -1500 gpm upwards,https://dcwater.com/report-problem,2019/12/02,ACTIVE,3,
H03450,18TH ST INT HARVARD ST NW - SEC,"WASA-Hydrant, MUELLER-SUP CENT 250",M076,Potable,SUP CENT 250,1930/10/21,2019/10/28,DC Water,Active,305-1503,2nd,2-22,NW,1,1,SEC,NONE,Normal,127.28,1,BLUE,,H-617-,H-617-606,-77.04115907436548,38.92703407183651,"(38.92703407183651, -77.04115907436548)",Class AA -1500 gpm upwards,https://dcwater.com/report-problem,2019/12/02,ACTIVE,5,
H03451,GEORGIA AVE INT JUNIPER ST NW - Westside,"WASA-Hydrant, MUELLER-SUP CENT 250",M076,Potable,SUP CENT 250,1930/10/24,2019/03/01,DC Water,Active,305-1505,4thAlaska,4-10,NW,4,1,Westside,NONE,Normal,,1,BLUE,,H-570-,H-570-423,-77.0266750115824,38.98300794444536,"(38.98300794444536, -77.0266750115824)",Class AA -1500 gpm upwards,https://dcwater.com/report-problem,2019/12/02,ACTIVE,8,
H03457,25TH ST INT PARK PL SE - SEC,"WASA-Hydrant, US PIPE-MET 250 M94",U022,Potable,MET 250 M94,1930/11/01,2019/02/12,DC Water,Active,4837,Ana-1st,A1-17,SE,7,1,SEC,NONE,Normal,93.65,1,,,H-242-,H-242-570,-76.97087942417699,38.87145645400434,"(38.87145645400434, -76.97087942417699)",Missing (NO BAND),https://dcwater.com/report-problem,2019/12/02,ACTIVE,3,
H03461,"14TH ST INT DECATUR ST NW - SEC - AT ENTRANCE WAY & BUS BOND,20FT OFF OF STREET","WASA-Hydrant, CLOW-EDDY",C078,Potable,EDDY,1930/11/03,2019/04/08,DC Water,Active,307-89,2nd,2-12,NW,4,1,SEC,"AT ENTRANCE WAY & BUS BOND,20FT OFF OF STREET",Normal,204.46,1,,,H-621-,H-621-930,-77.0325559615239,38.948192156472416,"(38.948192156472416, -77.0325559615239)",Missing (NO BAND),https://dcwater.com/report-problem,2019/12/02,ACTIVE,8,
H03463,14TH ST INT QUINCY ST NE - SEC,"Hydrant, AP SMITH-O'BRIEN",A070,Potable,O'BRIEN,1930/11/06,2019/11/18,DC Water,Active,13129,2nd,,NE,5,1,SEC,NONE,Normal,188.97,1,,,H-624-,H-624-744,-76.98612417612084,38.93713482449248,"(38.93713482449248, -76.98612417612084)",Missing (NO BAND),https://dcwater.com/report-problem,2019/12/02,ACTIVE,6,
H03472,ONTARIO PL BET ONTARIO RD & ADAMS MILL RD NW - Westside - IFO 1835,"WASA-Hydrant, LORTON-O'BRIEN",L040,Potable,O'BRIEN,1930/11/18,2019/02/01,DC Water,Active,306-1097,2nd,2-22,NW,1,2,Westside,IFO 1835,Normal,,1,,Green,H-731-,H-731-403,-77.0433009425314,38.92499230161131,"(38.92499230161131, -77.0433009425314)",Missing (NO BAND),https://dcwater.com/report-problem,2019/12/02,ACTIVE,5,
H03482,LAMONT ST INT 16TH ST NW - NEC - BESIDE PLAYGROUND,"WASA-Hydrant, KENNEDY-K81-A/D GUAR",K012,Potable,K81-A/D GUAR,1930/11/25,2019/04/16,DC Water,Active,08-83115,2nd,2-24,NW,1,1,NEC,BESIDE PLAYGROUND,Normal,198.31,1,BLUE,,H-957-,H-957-255,-77.0362765116024,38.93041591422546,"(38.93041591422546, -77.0362765116024)",Class AA -1500 gpm upwards,https://dcwater.com/report-problem,2019/12/02,ACTIVE,5,
H03484,19TH ST INT Q ST SE - NWC,"WASA-Hydrant, LORTON-O'BRIEN",L040,Potable,O'BRIEN,1930/11/26,2019/02/06,DC Water,Active,305-1532,Low,L-30,SE,8,1,NWC,NONE,Normal,32.23,1,BLUE,Green,H-450-,H-450-979,-76.97751255023957,38.87079097350822,"(38.87079097350822, -76.97751255023957)",Class AA -1500 gpm upwards,https://dcwater.com/report-problem,2019/12/02,ACTIVE,1,
H03487,LAMONT ST INT 17TH ST NW - NWC - IFO 1705,"Hydrant, AP SMITH-O'BRIEN",A070,Potable,O'BRIEN,1930/12/02,2019/10/28,DC Water,Active,306-1105,2nd,2-19,NW,1,1,NWC,IFO 1705,Normal,199.69,1,,,H-597-,H-597-517,-77.03901156485198,38.93148907584289,"(38.93148907584289, -77.03901156485198)",Missing (NO BAND),https://dcwater.com/report-problem,2019/12/02,ACTIVE,5,
H03489,CUMBERLAND ST INT 36TH ST NW - NWC - IFO 3601,"WASA-Hydrant, LORTON-O'BRIEN",L040,Potable,O'BRIEN,1930/12/04,2019/03/22,DC Water,Active,305-1535,3rd,3-13,NW,3,1,NWC,IFO 3601,Normal,319.28,1,,Green,H-298-,H-298-275,-77.06994820710163,38.95146139728665,"(38.95146139728665, -77.06994820710163)",Missing (NO BAND),https://dcwater.com/report-problem,2019/12/02,ACTIVE,7,
H03491,LAMONT ST INT 18TH ST NW - NEC - IFO 1759,"WASA-Hydrant, LORTON-O'BRIEN",L040,Potable,O'BRIEN,1930/12/05,2019/10/28,DC Water,Active,305-1107,2nd,2-19,NW,1,1,NEC,IFO 1759,Normal,194.36,1,,Green,H-750-,H-750-555,-77.04113345257458,38.93149855473813,"(38.93149855473813, -77.04113345257458)",Missing (NO BAND),https://dcwater.com/report-problem,2019/12/02,ACTIVE,5,
H03494,2ND ST INT KENNEDY ST NW - NWC,"WASA-Hydrant, MUELLER-SUP CENT 250",M076,Potable,SUP CENT 250,1930/12/12,2019/03/22,DC Water,Active,305/1539,3rd,3-37,NW,4,1,NWC,NONE,Normal,212.7,1,BLUE,Green,H-145-,H-145-981,-77.01370699056804,38.956715439544396,"(38.956715439544396, -77.01370699056804)",Class AA -1500 gpm upwards,https://dcwater.com/report-problem,2019/12/02,ACTIVE,8,
H03498,IN FRONT OF 321 U ST NW - Northside,"WASA-Hydrant, KENNEDY-K81-A/D GUAR",K012,Potable,K81-A/D GUAR,1930/12/14,2019/03/22,DC Water,Active,306/1114,1st,1-34,NW,1,3,Northside,NONE,Normal,,1,BLUE,,H-600-,H-600-841,-77.01671895437445,38.91685686367277,"(38.91685686367277, -77.01671895437445)",Class AA -1500 gpm upwards,https://dcwater.com/report-problem,2019/12/02,ACTIVE,5,
H03502,WISCONSIN AVE BET HALL PL & W PL NW - Westside - IFO 2222,"WASA-Hydrant, US PIPE-A P SMITH",U022,Potable,A P SMITH,1930/12/20,2019/03/20,DC Water,Active,306-1115,3rd,3-12,NW,3,2,Westside,IFO 2222,Normal,,1,,,H-407-,H-407-087,-77.07121223008184,38.9197288906568,"(38.9197288906568, -77.07121223008184)",Missing (NO BAND),https://dcwater.com/report-problem,2019/12/02,ACTIVE,7,
H03503,IN FRONT OF 249 V ST NW - Northside,"WASA-Hydrant, KENNEDY-K81-A/D GUAR",K012,Potable,K81-A/D GUAR,1930/12/23,2019/05/24,DC Water,Active,306-1118,1st,1-34,NW,1,3,Northside,NONE,Normal,,1,YELLOW,,H-017-,H-017-725,-77.01625080782418,38.91856504413374,"(38.91856504413374, -77.01625080782418)",Class A -1000-1499 gpm,https://dcwater.com/report-problem,2019/12/02,ACTIVE,5,
H03506,EVERETT ST INT 36TH ST NW - NWC,"WASA-Hydrant, GLAM-O'BRIEN",G039,Potable,O'BRIEN,1931/01/20,2019/03/22,DC Water,Active,305-1551,3rd,3-13,NW,3,1,NWC,NONE,Normal,329.37,1,,Green,H-510-,H-510-040,-77.06975922814976,38.95402026487398,"(38.95402026487398, -77.06975922814976)",Missing (NO BAND),https://dcwater.com/report-problem,2019/12/02,ACTIVE,7,
H03508,32ND ST BET WOODLAND DR & FULTON PL NW - Eastside - A/F 2744,"WASA-Hydrant, LORTON-O'BRIEN",L040,Potable,O'BRIEN,1931/03/11,2019/11/25,DC Water,Active,305-1565,3rd,3-20,NW,3,2,Eastside,A/F 2744,Normal,,1,,,H-767-,H-767-784,-77.06403259066171,38.925877298292896,"(38.925877298292896, -77.06403259066171)",Missing (NO BAND),https://dcwater.com/report-problem,2019/12/02,ACTIVE,7,
H03510,23RD ST INT NAYLOR RD SE - SEC,"WASA-Hydrant, LORTON-O'BRIEN",L040,Potable,O'BRIEN,1931/03/24,2019/09/16,DC Water,Active,13287,Ana-1st,A1-17,SE,8,1,SEC,NONE,Normal,83.79,1,,,H-239-,H-239-987,-76.97312642326533,38.86997635327043,"(38.86997635327043, -76.97312642326533)",Missing (NO BAND),https://dcwater.com/report-problem,2019/12/02,ACTIVE,1,
H03514,HOLBROOK TER INT WEST VIRGINIA AVE NE - Southside,"WASA-Hydrant, MUELLER-SUP CENT 250",M076,Potable,SUP CENT 250,1931/04/30,2019/03/27,DC Water,Active,305/1570,1st,1-41,NE,5,1,Southside,NONE,Normal,71.27,1,BLUE,Green,H-063-,H-063-657,-76.98821953822412,38.90815205115263,"(38.90815205115263, -76.98821953822412)",Class AA -1500 gpm upwards,https://dcwater.com/report-problem,2019/12/02,ACTIVE,6,
H03515,RAUM ST INT WEST VIRGINIA AVE NE - NEC,"WASA-Hydrant, US PIPE-MET 250 M94",U022,Potable,MET 250 M94,1931/04/30,2019/03/27,DC Water,Active,14276,1st,1-41,NE,5,1,NEC,NONE,Normal,78.39,1,,,H-340-,H-340-028,-76.98677402125043,38.90942036141986,"(38.90942036141986, -76.98677402125043)",Missing (NO BAND),https://dcwater.com/report-problem,2019/12/02,ACTIVE,6,
H03517,H ST BET 6TH ST & 7TH ST NW - Southside - IFO 618,"WASA-Hydrant, KENNEDY-K81-A/D GUAR",K012,Potable,K81-A/D GUAR,1931/05/05,2019/11/22,DC Water,Active,13268,Low,L-5,NW,2,2,Southside,IFO 618,Normal,,1,BLUE,,H-455-,H-455-901,-77.02104501629695,38.89972766103775,"(38.89972766103775, -77.02104501629695)",Class AA -1500 gpm upwards,https://dcwater.com/report-problem,2019/12/02,ACTIVE,4,
H03516,H ST INT 7TH ST NW - SEC,"WASA-Hydrant, KENNEDY-K81-A/D GUAR",K012,Potable,K81-A/D GUAR,1931/05/05,2019/11/22,DC Water,Active,13268,Low,L-5,NW,2,1,SEC,NONE,Normal,46.74,1,BLUE,,H-770-,H-770-916,-77.02172164990857,38.89972905959959,"(38.89972905959959, -77.02172164990857)",Class AA -1500 gpm upwards,https://dcwater.com/report-problem,2019/12/02,ACTIVE,4,
H03519,MANNING PL INT SHERIER PL NW - NWC,"WASA-Hydrant, LORTON-O'BRIEN",L040,Potable,O'BRIEN,1931/05/09,2019/04/17,DC Water,Active,13399,2nd,2-1,NW,3,1,NWC,NONE,Normal,130.14,1,,Green,H-114-,H-114-538,-77.11002195924453,38.932062834910695,"(38.932062834910695, -77.11002195924453)",Missing (NO BAND),https://dcwater.com/report-problem,2019/12/02,ACTIVE,7,
H03520,15TH ST INT F ST NE - NEC,"WASA-Hydrant, MUELLER-SUP CENT 250",M076,Potable,SUP CENT 250,1931/05/12,2019/11/22,DC Water,Active,305/1574,Low,L-15,NE,6,1,NEC,NONE,Normal,48.63,1,BLUE,,H-812-,H-812-945,-76.98359139781473,38.89682056825792,"(38.89682056825792, -76.98359139781473)",Class AA -1500 gpm upwards,https://dcwater.com/report-problem,2019/12/02,ACTIVE,2,
H03527,12TH ST INT NEWTON ST NE - NWC,"WASA-Hydrant, MUELLER-SUP CENT 250",M076,Potable,SUP CENT 250,1931/05/29,2019/11/18,DC Water,Active,306-1161,2nd,2-34,NE,5,1,NWC,NONE,Normal,176.16,1,BLUE,Green,H-062-,H-062-895,-76.99126861192852,38.93356195468772,"(38.93356195468772, -76.99126861192852)",Class AA -1500 gpm upwards,https://dcwater.com/report-problem,2019/12/02,ACTIVE,6,
H03529,14TH ST INT NEWTON ST NE - NWC,"Hydrant, AP SMITH-O'BRIEN",A070,Potable,O'BRIEN,1931/05/29,2019/04/08,DC Water,Active,306/1167,2nd,2-37,NE,5,1,NWC,NONE,Normal,189.8,1,,Green,H-117-,H-117-069,-76.98654656082822,38.93382130599154,"(38.93382130599154, -76.98654656082822)",Missing (NO BAND),https://dcwater.com/report-problem,2019/12/02,ACTIVE,6,
H03530,ALLISON ST INT SOUTH DAKOTA AVE NE - NWC,"WASA-Hydrant, MUELLER-SUP CENT 250",M076,Potable,SUP CENT 250,1931/06/03,2019/01/23,DC Water,Active,305-1580,2nd,2-44,NE,5,1,NWC,NONE,Normal,,1,BLUE,,H-786-,H-786-852,-76.98725339187189,38.94529307645696,"(38.94529307645696, -76.98725339187189)",Class AA -1500 gpm upwards,https://dcwater.com/report-problem,2019/12/02,ACTIVE,6,
H03532,10TH ST INT TAYLOR ST NE - SEC,"WASA-Hydrant, MUELLER-SUP CENT 250",M076,Potable,SUP CENT 250,1931/06/09,2019/03/28,DC Water,Active,R144290,2nd,2-32,NE,5,1,SEC,NONE,Normal,136.82,1,BLUE,,H-071-,H-071-760,-76.99256309892499,38.94064179074492,"(38.94064179074492, -76.99256309892499)",Class AA -1500 gpm upwards,https://dcwater.com/report-problem,2019/12/02,ACTIVE,6,
H03534,DELAWARE AVE INT C ST NE - SWC - US CAPITOL //RUSSELL SENATE OFFICE BUILDING,"WASA-Hydrant, KENNEDY-K81-A/D GUAR",K012,Potable,K81-A/D GUAR,1931/06/11,2019/03/21,DC Water,Active,13534,1st,1-49,NE,6,1,SWC,US CAPITOL //RUSSELL SENATE OFFICE BUILDING,Normal,,1,WHITE,,H-699-,H-699-436,-77.00785984769115,38.893153564671664,"(38.893153564671664, -77.00785984769115)",Flow Test Not Completed,https://dcwater.com/report-problem,2019/12/02,ACTIVE,2,4855
H03537,1ST ST INT C ST NE - NWC - US CAPITOL //RUSSELL SENATE OFFICE BUILDING,"WASA-Hydrant, LORTON-O'BRIEN",L040,Potable,O'BRIEN,1931/06/11,2019/03/21,DC Water,Active,13357,1st,1-49,NE,6,1,NWC,US CAPITOL //RUSSELL SENATE OFFICE BUILDING,Normal,,1,,,H-198-,H-198-994,-77.00613468260336,38.89370998884924,"(38.89370998884924, -77.00613468260336)",Missing (NO BAND),https://dcwater.com/report-problem,2019/12/02,ACTIVE,2,
H03544,MADISON ST INT 2ND ST NW - SWC,"WASA-Hydrant, LORTON-O'BRIEN",L040,Potable,O'BRIEN,1931/06/26,2019/03/20,DC Water,Active,305-1589,3rd,3-43,NW,4,1,SWC,NONE,Normal,225.74,1,,,H-177-,H-177-181,-77.01376437718736,38.95868578268436,"(38.95868578268436, -77.01376437718736)",Missing (NO BAND),https://dcwater.com/report-problem,2019/12/02,ACTIVE,8,
H03545,G ST BET 21ST ST & 20TH ST NW - Southside,"WASA-Hydrant, US PIPE-A P SMITH",U022,Potable,A P SMITH,1931/06/26,2019/03/20,DC Water,Active,13465,1st,1-11,NW,2,2,Southside,NONE,Normal,66,1,,,H-954-,H-954-763,-77.04566018961577,38.89827362945555,"(38.89827362945555, -77.04566018961577)",Missing (NO BAND),https://dcwater.com/report-problem,2019/12/02,ACTIVE,4,
H03548,W ST INT 39TH ST NW - NEC - IFO 3821,"WASA-Hydrant, AM DARLING-B-84-B",A106,Potable,B-84-B,1931/07/05,2019/03/01,DC Water,Active,307/105,3rd,3-12,NW,3,1,NEC,IFO 3821,Normal,273.76,1,,,H-462-,H-462-634,-77.07689003790503,38.91922212340848,"(38.91922212340848, -77.07689003790503)",Missing (NO BAND),https://dcwater.com/report-problem,2019/12/02,ACTIVE,7,
H03556,4TH ST INT KENNEDY ST NW - NEC,"WASA-Hydrant, MUELLER-SUP CENT 250",M076,Potable,SUP CENT 250,1931/07/22,2019/03/22,DC Water,Active,305/1594,2nd,2-15,NW,4,1,NEC,NONE,Normal,,1,BLUE,Green,H-638-,H-638-950,-77.01775729970194,38.95662857737295,"(38.95662857737295, -77.01775729970194)",Class AA -1500 gpm upwards,https://dcwater.com/report-problem,2019/12/02,ACTIVE,8,
H03562,BLAGDEN AVE BET 16TH ST & 17TH ST NW - Southside - IFO 4817,"WASA-Hydrant, MUELLER-SUP CENT 250",M076,Potable,SUP CENT 250,1931/08/03,2019/03/21,DC Water,Active,13459,3rd,3-31,NW,4,2,Southside,IFO 4817,Normal,221.55,1,BLUE,Green,H-910-,H-910-197,-77.03797465987446,38.949237067498274,"(38.949237067498274, -77.03797465987446)",Class AA -1500 gpm upwards,https://dcwater.com/report-problem,2019/12/02,ACTIVE,8,
H03566,CLINTON ST BET CENTRAL AVE & MYRTLE AVE NE - Westside - IFO 3040,"WASA-Hydrant, MUELLER-SUP CENT 250",M076,Potable,SUP CENT 250,1931/08/11,2019/11/18,DC Water,Active,305-1601,2nd,2-41,NE,5,2,Westside,IFO 3040,Normal,,1,BLUE,Green,H-751-,H-751-034,-76.96499008625057,38.93051603148581,"(38.93051603148581, -76.96499008625057)",Class AA -1500 gpm upwards,https://dcwater.com/report-problem,2019/12/02,ACTIVE,6,
H03568,LUCUST  RD BET 14TH ST & 16TH ST NW - Northside,"WASA-Hydrant, LORTON-O'BRIEN",L040,Potable,O'BRIEN,1931/08/13,2019/08/29,DC Water,Active,305-1602,3rd,3-49,NW,4,2,Northside,NONE,Normal,264.12,1,,,H-583-,H-583-112,-77.03477772525576,38.986171148672,"(38.986171148672, -77.03477772525576)",Missing (NO BAND),https://dcwater.com/report-problem,2019/12/02,ACTIVE,8,
H03583,GIRARD ST INT 15TH ST NE - NWC,"Hydrant, AP SMITH-O'BRIEN",A070,Potable,O'BRIEN,1931/09/24,2019/03/28,DC Water,Active,305-694,2nd,2-37,NE,5,1,NWC,NONE,Normal,197.28,1,,Green,H-074-,H-074-377,-76.98412619158486,38.92691229645713,"(38.92691229645713, -76.98412619158486)",Missing (NO BAND),https://dcwater.com/report-problem,2019/12/02,ACTIVE,6,
H03589,7TH ST INT D ST NE - SWC,"WASA-Hydrant, AM DARLING-B-84-B",A106,Potable,B-84-B,1931/10/03,2019/03/21,DC Water,Active,13654,1st,1-52,NE,6,1,SWC,NONE,Normal,78.2,1,,,H-788-,H-788-798,-76.99622959675831,38.89462331237702,"(38.89462331237702, -76.99622959675831)",Missing (NO BAND),https://dcwater.com/report-problem,2019/12/02,ACTIVE,2,
H03594,D ST BET 13TH ST & KENTUCKY AVE SE - Southside - IFO 1331,"Hydrant, AP SMITH-O'BRIEN",A070,Potable,O'BRIEN,1931/10/14,2019/01/23,DC Water,Active,306-1031,1st,1-64,SE,6,2,Southside,IFO 1331,Normal,,1,,,H-550-,H-550-858,-76.98699870202141,38.88404964540045,"(38.88404964540045, -76.98699870202141)",Missing (NO BAND),https://dcwater.com/report-problem,2019/12/02,ACTIVE,2,
H03600,CAPITOL AVE INT CORCORAN ST NE - SEC,"WASA-Hydrant, US PIPE-MET 250 M94",U022,Potable,MET 250 M94,1931/11/06,2019/11/08,DC Water,Active,305/1632,1st,1-40,NE,5,1,SEC,NONE,Normal,82,1,,Green,H-581-,H-581-461,-76.98765694829595,38.90979417814358,"(38.90979417814358, -76.98765694829595)",Missing (NO BAND),https://dcwater.com/report-problem,2019/12/02,ACTIVE,6,2996
H03601,VAN NESS ST INT RENO RD NW - NEC,"WASA-Hydrant, LORTON-O'BRIEN",L040,Potable,O'BRIEN,1931/11/12,2019/03/21,DC Water,Active,23523,3rd,3-16,NW,3,1,NEC,NONE,Normal,323.22,1,,Green,H-744-,H-744-091,-77.06919179584933,38.94320502765265,"(38.94320502765265, -77.06919179584933)",Missing (NO BAND),https://dcwater.com/report-problem,2019/12/02,ACTIVE,7,
H03605,3RD ST INT JEFFERSON ST NW - NWC,"WASA-Hydrant, LORTON-O'BRIEN",L040,Potable,O'BRIEN,1931/11/30,2019/03/22,DC Water,Active,17043,2nd,2-15,NW,4,1,NWC,NONE,Normal,222.2,1,,Green,H-007-,H-007-803,-77.01610953568044,38.95561020659935,"(38.95561020659935, -77.01610953568044)",Missing (NO BAND),https://dcwater.com/report-problem,2019/12/02,ACTIVE,8,
H03608,HOBART ST BET IRVING ST & MOUNT PLEASANT ST NW - Northside - IFO 1755,"WASA-Hydrant, MUELLER-SUP CENT 250",M076,Potable,SUP CENT 250,1931/12/24,2019/10/28,DC Water,Active,305-1647,2nd,2-22,NW,1,2,Northside,IFO 1755,Normal,,1,BLUE,,H-131-,H-131-851,-77.04169910402165,38.928148352955425,"(38.928148352955425, -77.04169910402165)",Class AA -1500 gpm upwards,https://dcwater.com/report-problem,2019/12/02,ACTIVE,5,
H03610,PARKWOOD PL INT 14TH ST NW - SWC,"WASA-Hydrant, LORTON-O'BRIEN",L040,Potable,O'BRIEN,1932/01/12,2019/03/29,DC Water,Active,305/1642,2nd,2-17,NW,1,1,SWC,NONE,Normal,,1,,,H-005-,H-005-921,-77.03289674899783,38.93557440283509,"(38.93557440283509, -77.03289674899783)",Missing (NO BAND),https://dcwater.com/report-problem,2019/12/02,ACTIVE,5,
H03612,RANDOLPH ST INT 14TH ST NE - SWC,"Hydrant, AP SMITH-O'BRIEN",A070,Potable,O'BRIEN,1932/01/22,2019/11/18,DC Water,Active,315/1696,2nd,2-33,NE,5,1,SWC,NONE,Normal,156.45,1,,,H-591-,H-591-015,-76.98614508581346,38.93827186307513,"(38.93827186307513, -76.98614508581346)",Missing (NO BAND),https://dcwater.com/report-problem,2019/12/02,ACTIVE,6,
H03614,KRAMER ST BET 16TH ST & 17TH ST NE - Northside - IFO 1652,"WASA-Hydrant, LORTON-O'BRIEN",L040,Potable,O'BRIEN,1932/01/26,2019/11/22,DC Water,Active,306-1125,Low,L-16,NE,6,2,Northside,IFO 1652,Normal,38.66,1,,,H-129-,H-129-103,-76.98095412355487,38.89788074063507,"(38.89788074063507, -76.98095412355487)",Missing (NO BAND),https://dcwater.com/report-problem,2019/12/02,ACTIVE,2,
H03617,6TH ST BET HOWARD PL & FAIRMONT ST NW - Eastside,"WASA-Hydrant, US PIPE-MET 250 WP",U022,Potable,MET 250 WP,1932/02/12,2019/03/25,DC Water,Active,306/1127,2nd,2-25,NW,1,2,Eastside,NONE,Normal,,1,,,H-826-,H-826-537,-77.02123223509864,38.923708079269915,"(38.923708079269915, -77.02123223509864)",Missing (NO BAND),https://dcwater.com/report-problem,2019/12/02,ACTIVE,5,
H03624,DENT PL INT AVON PL NW - NEC,"WASA-Hydrant, KENNEDY-K81-A/D GUAR",K012,Potable,K81-A/D GUAR,1932/03/02,2019/03/01,DC Water,Active,306/1132,2nd,2-8,NW,2,1,NEC,NONE,Normal,149.75,1,BLUE,,H-220-,H-220-251,-77.06080714754314,38.91194972049519,"(38.91194972049519, -77.06080714754314)",Class AA -1500 gpm upwards,https://dcwater.com/report-problem,2019/12/02,ACTIVE,4,
H03625,2ND ST INT PARKER ST NE - SEC,"WASA-Hydrant, KENNEDY-K81-A/D GUAR",K012,Potable,K81-A/D GUAR,1932/03/03,2019/03/21,DC Water,Active,306-1131,Low,L-11,NE,6,1,SEC,NONE,Normal,,1,BLUE,,H-663-,H-663-866,-77.00350028954499,38.901795579905055,"(38.901795579905055, -77.00350028954499)",Class AA -1500 gpm upwards,https://dcwater.com/report-problem,2019/12/02,ACTIVE,2,
H03629,8TH ST INT UPSHUR ST NW - NWC,"WASA-Hydrant, CLOW-EDDY",C078,Potable,EDDY,1932/03/15,2019/03/27,DC Water,Active,306-1141,2nd,2-11,NW,4,1,NWC,NONE,Normal,201.65,1,,Green,H-392-,H-392-925,-77.02342194689342,38.942033263171005,"(38.942033263171005, -77.02342194689342)",Missing (NO BAND),https://dcwater.com/report-problem,2019/12/02,ACTIVE,8,
H03634,16TH ST INT GALEN ST SE - NEC,"WASA-Hydrant, KENNEDY-K81-A/D GUAR",K012,Potable,K81-A/D GUAR,1932/03/24,2019/11/25,DC Water,Active,,Ana-2nd,A1-1,SE,8,1,NEC,NONE,Normal,92.19,1,BLUE,,H-933-,H-933-194,-76.98251726397866,38.86279624395971,"(38.86279624395971, -76.98251726397866)",Class AA -1500 gpm upwards,https://dcwater.com/report-problem,2019/12/02,ACTIVE,1,
H03635,EAST CAPITOL ST BET 15TH ST & 16TH ST SE - Southside - IFO 1425,"WASA-Hydrant, MUELLER-SUP CENT 250",M076,Potable,SUP CENT 250,1932/03/25,2019/04/16,DC Water,Active,306-1146,1st,1-63,SE,6,2,Southside,IFO 1425,Normal,,1,YELLOW,,H-824-,H-824-107,-76.98452865028271,38.88972328117156,"(38.88972328117156, -76.98452865028271)",Class A -1000-1499 gpm,https://dcwater.com/report-problem,2019/12/02,ACTIVE,2,
H03639,6TH ST INT U ST NW - SWC,"WASA-Hydrant, KENNEDY-K81-A/D GUAR",K012,Potable,K81-A/D GUAR,1932/04/02,2019/11/18,DC Water,Active,306/1150,1st,1-29,NW,1,1,SWC,NONE,Normal,99.79,1,ORANGE,,H-528-,H-528-427,-77.02020617358315,38.91638408694796,"(38.91638408694796, -77.02020617358315)",Class B - 500-999 gpm,https://dcwater.com/report-problem,2019/12/02,ACTIVE,5,
H03642,GALES ST BET 15TH ST & 16TH ST NE - Northside - IFO 1512,"WASA-Hydrant, LORTON-O'BRIEN",L040,Potable,O'BRIEN,1932/04/07,2019/11/21,DC Water,Active,305-1665,Low,L-15,NE,6,2,Northside,IFO 1512,Normal,42.92,1,,,H-520-,H-520-045,-76.98283188259079,38.89869927916578,"(38.89869927916578, -76.98283188259079)",Missing (NO BAND),https://dcwater.com/report-problem,2019/12/02,ACTIVE,2,
