DBA Name,AKA Name,License #,Facility Type,Risk,Address,City,State,Zip,Inspection Date,Inspection Type,Results,Violations,Latitude,Longitude,Location,Historical Wards 2003-2015,Zip Codes,Community Areas,Census Tracts,Wards
"PREMIUM FOOD MART, INC.","PREMIUM FOOD MART, INC.",1817613,Grocery Store,Risk 2 (Medium),2432-2434 W 63RD ST ,CHICAGO,IL,60629,09/26/2019,Canvass,Fail,"3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: OBSERVED NO EMPLOYEE HEALTH POLICY AVAILABLE. INSTRUCTED MANAGER TO PROVIDE IN A VERIFIABLE MANNER EMPLOYEE RESPONSIBILITY TO REPORT ANY ILLNESS TRANSMISSIBLE THROUGH FOOD. PRIORITY FOUNDATION 7-38-010 | 5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: OBSERVED NO PROCEDURES FOR REPSONDING TO VOMITING AND DIARRHEAL EVENTS. INSTRUCTED MANAGER TO PROVIDE CLEAN UP POLICY AND SUPPLIES. PRIORITY FOUNDATION 7-38-005 | 22. PROPER COLD HOLDING TEMPERATURES - Comments: OBSERVED TCS FOOD STORED AT IMPROPER TEMPERATURE IN DISPLAY COOLER: 2-16OZ PACKS OF HOT LINKS 57.2F, 13-16OZ PACKS OF POLISH 53.6F, 1-16 OZ PACK SAUSAGE 53.1F, 24-16OZ PACKS OF HOT DOGS 52.2F, 2-16 OZ PACKS OF BACON 56.8F, 23-16 OZ PACKS OF BOLOGNA 54.7F, 17-16 OZ PACKS OF HAM 53.6F, 55 PACKS OF SHREDDED CHEESE 55.4F. INSTRUCTED MANAGER TO DISCARD APPROXIMATLEY 164 LBS AND $505  OF PRODUCT. PRIORITY CITATION ISSUED 7-38-005 | 23. PROPER DATE MARKING AND DISPOSITION - Comments: OBSERVED READY TO EAT DELI MEATS REMOVED FROM ORIGINAL PACKAGING NOT DATED IN MEAT DISPLAY COOLER. ALL REFRIGERATED READY TO EAT TCS FOOD HELD MORE THAN 24 HOURS SHALL BE CLEARLY MARKED WITH DATE BY WHICH FOOD IS TO BE SOLD, CONSUMED, OR DISCARDED WITH A MAXIMUM OF 7 DAYS. PRIORITY FOUNDATION 7-38-005 | 33. PROPER COOLING METHODS USED; ADEQUATE EQUIPMENT FOR TEMPERATURE CONTROL - Comments: OBSERVED PACKAGED MEAT DISPLAY COOLER NOT MAINTAINING PROPER TEMPERATURE 50.9F-55.6F. INSTRUCTED MANAGER TO REPAIR AND MAINTAIN 41F. COOLER IS TAGGED HELD FOR INSPECTION AND MUST NOT BE USED UNTIL REINSPECTED BY CHICAGO DEPARTMENT OF HEALTH. PRIORITY CITATION ISSUED 7-38-005 | 36. THERMOMETERS PROVIDED & ACCURATE - Comments: OBSERVED NO THERMOMETER INSIDE WALK-IN COOLER WHERE MILK AND EGGS STORED. INSTRUCTED MANAGER TO PROVIDE THERMOMETER IN WALK-IN COOLER. | 36. THERMOMETERS PROVIDED & ACCURATE - Comments: OBSERVED NO METAL STEM THERMOMETER AVAILABLE. INSTRUCTED MANAGER TO PROVIDE METAL STEM THERMOMETER FOR INTERNAL TEMPERATURE. PRIORITY FOUNDATION 7-38-005 | 37. FOOD PROPERLY LABELED; ORIGINAL CONTAINER - Comments: OBSERVED FOOD STORAGE CONTAINERS NOT LABELED IN WALK-IN COOLER. INSTRUCTED MANAGER TO LABEL ALL BULK CONTAINERS WITH COMMON NAME OF FOOD. | 39. CONTAMINATION PREVENTED DURING FOOD PREPARATION, STORAGE & DISPLAY - Comments: OBSERVED FOOD ITEMS STORED ON FLOOR IN WALK-IN FREEZER. INSTRUCTED MANAGER TO ELEVATE ALL STOCK SIX INCHES OFF FLOOR. | 40. PERSONAL CLEANLINESS - Comments: OBSERVED FOOD HANDLERS NOT WEARING HAIR RESTRAINTS. ALL FOOD HANDLERS MUST WEAR HAIR RESTRAINTS. | 41. WIPING CLOTHS: PROPERLY USED & STORED - Comments: OBSERVED WIPING CLOTHS STORED ON PREP TABLES IN MEAT PREP AREA. INSTRUCTED MANAGER TO STORE WIPING CLOTHS IN SANITIZING SOLUTION BETWEEN USES. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED ONLY ONE STOPPER FOR 3-COMPARTMENT SINK. INSTRUCTED MANAGER TO PROVIDE ADEQUATE STOPPERS AND MAINTAIN. | 48. WAREWASHING FACILITIES: INSTALLED, MAINTAINED & USED; TEST STRIPS - Comments: OBSERVED NO CHEMICAL SANITIZER TEST KIT AVAILABLE. INSTRUCTED MANAGER TO PROVIDE TEST KIT FOR PROPER SANTIZER CONCENTRATION IN 3-COMPARTMENT SINK. PRIORITY FOUNDATION CITATION ISSUED 7-38-005 | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: OBSERVED FOOD DEBRIS AND SPILLS INSIDE DISPLAY COOLER BEHIND FRONT COUNTER, DUST BUILDUP ON BOTTOM SURFACES OF DISPLAY COOLER AND SHELVING UNITS IN SALES AREA. INSTRUCTED MANAGER TO CLEAN AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED DUST BUILDUP ON VENTILATION FAN IN WASHROOM. INSTRUCTED MANAGER TO CLEAN AND MAINTAIN. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: OBSERVED NO LIGHT SHIELDS OR SHATTERPROOF BULBS INSIDE MEAT DISPLAY COOLER, MEAT WALK-IN COOLER, AND MEAT PREP AREA. INSTRUCTED MANAGER TO PROVIDE AND MAINTAIN.",41.77934936308415,-87.68492728907817,"(-87.68492728907817, 41.77934936308415)",,,,,
TBD,YETI,2683795,Restaurant,Risk 3 (Low),1572 N MILWAUKEE AVE ,CHICAGO,IL,60622,09/26/2019,License Re-Inspection,Pass w/ Conditions,,41.909985926655196,-87.67707965187611,"(-87.67707965187611, 41.909985926655196)",,,,,
STARBUCKS COFFEE #49431,STARBUCKS COFFEE,2683374,Restaurant,Risk 2 (Medium),3845 N BROADWAY ,CHICAGO,IL,60613,09/26/2019,License Re-Inspection,Pass,,41.95255658757639,-87.64950022697546,"(-87.64950022697546, 41.95255658757639)",,,,,
CERMAK PRODUCE,CERMAK PRODUCE,2693885,Grocery Store,Risk 1 (High),4804-4810 W DIVERSEY AVE ,CHICAGO,IL,60639,09/25/2019,License,Not Ready,,41.931639692058404,-87.74687268445575,"(-87.74687268445575, 41.931639692058404)",,,,,
AFRICAN SUPERMARKET & LIQUOR,AFRICAN SUPERMARKET & LIQUOR,28149,Grocery Store,Risk 2 (Medium),4156-4158 W MADISON ST ,CHICAGO,IL,60624,09/25/2019,Complaint,Pass,,41.880779974868965,-87.7303060140944,"(-87.7303060140944, 41.880779974868965)",,,,,
PROVIDENT CAFE,PROVIDENT CAFE,2496842,Hospital,Risk 1 (High),500 E 51ST ST ,CHICAGO,IL,60615,09/25/2019,Canvass Re-Inspection,Pass,,41.802238709769085,-87.61399572714086,"(-87.61399572714086, 41.802238709769085)",,,,,
DELI KING,DELI KING,2073619,Restaurant,Risk 1 (High),410 W 71ST ST ,CHICAGO,IL,60621,09/24/2019,Canvass,Out of Business,,41.76545840017937,-87.63516207741407,"(-87.63516207741407, 41.76545840017937)",,,,,
ATOLITO GRILL,ATOLITO CATERING,2542230,Catering,Risk 1 (High),4429 N BROADWAY ,CHICAGO,IL,60640,09/24/2019,Canvass,Fail,"3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: OBSERVED NO EMPLOYEE HEALTH POLICY ON SITE. INSTRUCTED TO MAINTAIN COPIES OF THE HEALTH POLICY SIGNED BY ALL EMPLOYEES ON SITE AT ALL TIMES. PRIORITY FOUNDATION VIOLATION 7-38-010. NO CITATION ISSUED. | 5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: OBSERVED NO KIT AND PROCEDURE FOR RESPONDING TO VOMIT AND DIARRHEA ON SITE. INSTRUCTED TO MAINTAIN A KIT WITH ALL NECESSARY SUPPLIES INCLUDING A SANITIZER EFFECTIVE AGAINST NOROVIRUS ON SITE AT ALL TIMES. PRIORITY FOUNDATION VIOLATION 7-38-005. NO CITATION. | 22. PROPER COLD HOLDING TEMPERATURES - Comments: OBSERVED TCS FOODS BEING HELD AT THE FOLLOWING IMPROPER TEMPERATURES: SHRIMP AT 51.8F IN THE 2 DOOR REFRIGERATOR NEAR PREP TABLE, EGGS AT 51.8F IN WALK IN COOLER, BEEF AT 50.1F IN PREP COOLER DRAWER, RICE AT 110.9F ON PREP COUNTER, AND ENCHILADAS AT 53.4F IN PREP COOLER DRAWER. MANAGEMENT VOLUNTARILY DISCARDED 5 LBS OF SHRIMP VALUED AT $20, 2 LBS OF EGGS VALUED AT $10, 30 LBS OF BEEF VALUED AT $250, 5 LBS OF RICE VALUED AT $15, AND 23 LBS OF ENCHILADAS VALUED AT $70. PRIORITY VIOLATION 7-38-005. CITATION ISSUED. | 23. PROPER DATE MARKING AND DISPOSITION - Comments: OBSERVED TCS FOODS NOT PROPERLY MARKED WITH THE DATE OF DISPOSAL. INSTRUCTED TO DATE MARK ALL TCS FOODS WITH DISCARD DATE. PRIORITY FOUNDATION VIOLATION 7-38-005. NO CITATION ISSUED. | 33. PROPER COOLING METHODS USED; ADEQUATE EQUIPMENT FOR TEMPERATURE CONTROL - Comments: OBSERVED WALK-IN COOLER MAINTAINING AN IMPROPER AMBIENT TEMPERATURE BETWEEN 47.7 AND 49.1F. INSTRUCTED TO MAINTAIN ALL COOLERS STORING TCS FOOD AT OR BELOW 41F. PRIORITY VIOLATION 7-38-005. CITATION ISSUED. | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED TO 2 LIVE COCKROACHES  AND 15 LIVE FLIES IN DISH AREA AND IN BASEMENT NEAR WATER HEATER AND DRY STORAGE. INSTRUCTED TO REMOVE ALL PESTS AND MAINTAIN A PEST FREE ENVIRONMENT. RECOMMENDED MANAGEMENT CONTACT PEST CONTROL FOR ADDITIONAL SERVICE. PRIORITY FOUNDATION VIOLATION 7-38-020(A). CITATION ISSUED. | 44. UTENSILS, EQUIPMENT & LINENS: PROPERLY STORED, DRIED, & HANDLED - Comments: OBSERVED LAUNDERED LINENS BEING STORED IN A DIRTY OVEN. INSTRUCTED TO STORE LINES IN A CLEAN, DRY LOCATION.  | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED CUTTING BOARDS THROUGHOUT COOK LINE AND PREP AREA WITH DEEP GROOVES AND BLACK STAINS. INSTRUCTED TO REPAIR OR REPLACE AND MAINTAIN SMOOTH, CLEANABLE CUTTING SURFACES. | 48. WAREWASHING FACILITIES: INSTALLED, MAINTAINED & USED; TEST STRIPS - Comments: OBSERVED NO IRREVERSIBLE REGISTERING TEMPERATURE INDICATOR FOR HIGH TEMPERATURE DISH MACHINE. INSTRUCTED TO MAINTAIN IRREVERSIBLE REGISTERING TEMPERATURE INDICATORS ON SITE AT ALL TIMES. PRIORITY FOUNDATION VIOLATION 7-38-005. NO CITATION ISSUED. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: OBSERVED NO BACKFLOW PREVENTION DEVICE ON THE COFFEE MACHINE IN THE BASEMENT NEAR THE WATER HEATER CLOSET. INSTRUCTED TO INSTALL AND MAINTAIN BACKFLOW PREVENTION DEVICE.  | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: BASEMENT FOOD/DRINK PREPARATION AREA ONLY HAS A HAND SINK AND A UTILITY (MOP) SINK, WHICH HAD A STRAINER IN IT.  MUST INSTALL A SEPARATE FOOD PREP SINK. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED AN APPROXIMATELY 3 SQUARE FOOT HOLE IN CEILING ABOVE DISH WASHING AREA. INSTRUCTED TO REPAIR AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED A BUILD UP OF DIRT AND GRIME ON FLOORS AND WALLS OF DISH WASHING AREA. INSTRUCTED TO CLEAN, SANITIZE, AND MAINTAIN.  | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED AN UNUSED GAS GRILL BEING STORED IN BACK YARD AREA. INSTRUCTED TO REMOVE ALL UNNECESSARY ITEMS.  | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED MISSING AND STAINED CEILING PANELS THROUGHOUT 1ST FLOOR PREP AREA, COOK LINE, DISH WASHING AREA. WATER STAINED/DAMAGED CEILING IN BASEMENT NEAR BOTTOM OF STAIRS. INSTRUCTED TO REPAIR AND MAINTAIN. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: OBSERVED A BUILD UP OF GREASE AND GRIME ON HOOD AND FILTERS ABOVE COOK LINE. INSTRUCTED TO CLEAN, SANITIZE, AND MAINTAIN.  | 57. ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING - Comments: OBSERVED NO FOOD HANDLER CERTIFICATES FOR EMPLOYEES. INSTRUCTED TO MAINTAIN FOOD HANDLER CERTIFICATES FOR ALL EMPLOYEES ON PREMISES AT ALL TIMES. | 58. ALLERGEN TRAINING AS REQUIRED - Comments: OBSERVED EMPLOYEES WITH CITY OF CHICAGO SANITATION CERTIFICATES WITHOUT ALLERGEN CERTIFICATES. INSTRUCTED ALL EMPLOYEES WITH CITY OF CHICAGO SANITATION CERTIFICATES MUST COMPLETE ALLERGEN TRAINING AND MAINTAIN COPIES OF THEIR CERTIFICATES ON PREMISES AT ALL TIMES.",41.962596548691735,-87.65551767517252,"(-87.65551767517252, 41.962596548691735)",,,,,
SU CASA,SU CASA,1194932,Restaurant,Risk 1 (High),49 E ONTARIO ST ,CHICAGO,IL,60611,09/23/2019,Complaint Re-Inspection,Pass,,41.89319255965124,-87.62617281400281,"(-87.62617281400281, 41.89319255965124)",,,,,
ROBERT HEALY ELEMENTARY SCHOOL,HEALY MAIN BUILDING,23651,School,Risk 1 (High),3010 S Parnell  (532W) ,CHICAGO,IL,60616,09/23/2019,Canvass,Pass,56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: CLEAN VENTS ABOVE COOKING EQUIPMENT IN KITCHEN.,41.83957045144261,-87.64037683003086,"(-87.64037683003086, 41.83957045144261)",,,,,
IRON HORSE ALE HOUSE,IRON HORSE ALE HOUSE,2124659,Restaurant,Risk 1 (High),6158 N NORTHWEST HWY ,CHICAGO,IL,60631,09/20/2019,Canvass,Pass w/ Conditions,"3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: FOUND NO EMPLOYEE HEALTH POLICY/TRAINING ON SITE. INSTRUCTED TO PROVIDE. PRIORITY FOUNDATION VIOLATION 7-38-010     NO CITATION ISSUED | 5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: FOUND NO PROCEDURE/PLAN FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS. INSTRUCTED TO PROVIDE AND MAINTAIN REQUIRED PROCEDURE/PLAN AND APPROPRIATE SUPPLIES OR KIT. (NECESSARY ITEMS AT A MINIMUM: GLOVES,  FACE MASKS,  DISPOSABLE MOPS AND APPROPRIATE SANITIZER/SPRAY  THAT KILLS NOROVIRUS)   PRIORITY FOUNDATION VIOLATION 7-38-005   NO CITATION ISSUED | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: INSTRUCTED TO PROVIDE HAND SINK WITH HOT AND COLD RUNNING WATER EQUIPPED WITH HAND SOAP AND HAND DRYING DEVICE OR PAPER TOWEL ADJACENT TO DISH WASHING AREA IN REAR AND ADJACENT TO SECOND FLOOR BAR AREA. PRIORITY FOUNDATION 7-38-030 (C)     NO CITATION ISSUED. | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: INSTRUCTED TO PROVIDE HAND WASHING SIGNAGE IN ALL HAND SINKS IN PREP/BAR/WASHROOMS AREA. | 23. PROPER DATE MARKING AND DISPOSITION - Comments: INSTRUCTED TO PROPERLY LABEL AND DATE READY TO EAT TCS FOODS HELD OVER 24 HOURS INSIDE COOLERS. MUST IDENTIFY PRODUCT SHELF LIFE OR 'CONSUME BY' DATING (7 DAYS FROM PREPARATION DATE). PRIORITY FOUNDATION VIOLATION 7-38-005  NO CITATION  ISSUED | 25. CONSUMER ADVISORY PROVIDED FOR RAW/UNDERCOOKED FOOD - Comments: FOUND NO CONSUMER ADVISORY OR DISCLOSURE POSTED AND ON MENUS FOR RAW/UNDERCOOKED FOODS. INSTRUCTED TO PROVIDE.  PRIORITY FOUNDATION VIOLATION 7-38-005    NO CITATION ISSUED   | 36. THERMOMETERS PROVIDED & ACCURATE - Comments: INSTRUCTED TO PROVIDE METAL STEM THERMOMETER FOR TAKING INTERNAL TEMPERATURE OF HOT AND COLD FOOD PRODUCTS. PRIORITY FOUNDATION VIOLATION   7-38-005    NO CITATION ISSUED | 37. FOOD PROPERLY LABELED; ORIGINAL CONTAINER - Comments: INSTRUCTED TO PROPERLY LABEL FOOD STORAGE CONTAINERS IDENTIFIED WITH COMMON NAME. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED GLASS REUSABLE BOTTLES USED FOR WATER SERVICE. INSTRUCTED TO PROVIDE A LONG BRUSH TO PROPERLY CLEAN THE INTERIOR OF THE SAID BOTTLES. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: INSTRUCTED TO PROPERLY USE ICE SCOOP FROM ICE BIN BEHIND BAR. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: BACKFLOW PREVENTER DEVICE NOT LOCATED BEHIND ICE MACHINE AND COFFEE MACHINES.                  INSTRUCTED TO INSTALL SO THAT IT CAN BE LOCATED TO BE SERVICED AND MAINTAINED. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: INSTRUCTED TO DETAIL CLEAN AND MAINTAIN FLOORS THROUGHOUT BASEMENT STORAGE AREA ALONG THE WALLS AND IN ALL CORNERS. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: INSTRUCTED TO CLEAN AND REORGANIZE BASEMENT STORAGE AND REAR STORAGE AREA. USABLE ITEMS (FOOD AND NON FOOD) MUST BE STORED 6' OFF THE FLOOR FOR EASY ACCESS ON CLEANING. NO MILK CRATES ARE TO BE USED AS STORAGE SHELVES. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: INSTRUCTED TO CLEAN AND MAINTAIN WALL AND CEILING WITH MOLDLIKE ACCUMULATION INSIDE BEER WALK-IN COOLER IN REAR STORAGE AREA. | 57. ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING - Comments: NOTED FOOD HANDLER (S) WITH INCOMPLETE/NO PROOF OF FOOD HANDLER TRAINING. INSTRUCTED TO PROVIDE. INFORMATION GIVEN. | 58. ALLERGEN TRAINING AS REQUIRED - Comments: FOUND NO APPROVED ALLERGEN TRAINING IN ACCORDANCE WITH PA 100-0367 ON SITE. INSTRUCTED ANY PERSON WITH CITY OF CHICAGO FOOD SERVICE SANITATION CERTIFICATE TO COMPLY WITH ALLERGEN TRAINING. ",41.99353421851406,-87.80126102080993,"(-87.80126102080993, 41.99353421851406)",,,,,
L & M STARLIGHT RESTAURANT INC,L & M STARLIGHT RESTAURANT INC,9890,Restaurant,Risk 1 (High),8300 S KEDZIE AVE ,CHICAGO,IL,60652,09/20/2019,Complaint,Fail,"10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED NO HAND WASHING SINK IN FRONT FOOD DISPENSING AREA WHERE OPEN SOUP, COFFEE, AND DESSERTS ARE PREPARED AND SERVED. INSTRUCTED MANAGER TO INSTALL HAND WASHING SINK IN FRONT FOOD DISPENSING AREA. PRIORITY FOUNDATION 7-38-030(C) | 22. PROPER COLD HOLDING TEMPERATURES - Comments: OBSERVED SALMON CROQUETTE 64.2F AND DICED TOMATOES 50.7 STORED AT IMPROPER TEMPERATURE ON PREP COOLER. INSTRUCTED MANAGER TO DISCARD APPROXIMATELY $200 OF PRODUCT. ALL COLD TCS FOOD MUST MAINTAIN 41F OR BELOW DURING STORAGE, PREPARATION, DISPLAY AND SERVICE. PRIORITY CITATION ISSUED 7-38-005 | 23. PROPER DATE MARKING AND DISPOSITION - Comments: OBSERVED REFRIGERATED READY TO EAT/TCS FOODS (HAM, TURKEY, DICED TOMATOES, ETC.) WITHOUT PROPER DATE MARKING. INSTRUCTED MANAGER THAT ALL REFRIGERATED READY TO EAT/TCS FOOD HELD OVER 24 HOURS MUST BE CLEARLY MARKED WITH DATE BY WHICH FOOD IS TO BE SOLD, CONSUMED, OR DISCARDED WITH A MAXIMUM OF 7 DAYS. PRIORITY FOUNDATION VIOLATION CITATION ISSUED 7-38-005 | 25. CONSUMER ADVISORY PROVIDED FOR RAW/UNDERCOOKED FOOD - Comments: OBSERVED NO DISCLOSURE FOR CONSUMER ADVISORY ON MENU. INSTRUCTED MANAGER TO PROVIDE DISCLOSURE ON MENU. PRIORITY FOUNDATION 7-38-005 | 37. FOOD PROPERLY LABELED; ORIGINAL CONTAINER - Comments: OBSERVED BULK CONTAINERS OF GRAINS NOT LABELED IN DRY STORAGE AREA. INSTRUCTED MANAGER TO LABEL ALL BULK CONTAINERS WITH COMMON NAME OF FOOD. | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED OVER 60 MICE DROPPINGS SCATTERED ON FLOOR ALONG WEST WALL BEHIND WAIT STATION, 30 MICE DROPPINGS SCATTERED INSIDE FRYER CABINET IN REAR PREP AREA, TWO LIVE ROACHES CRAWLING ON FRONT COUNTER IN WAIT STATION AND FLOOR IN EMPLOYEE WASHROOM. INSTRUCTED MANAGER TO CALL AN EXTERMINATOR FOR SERVICE, CLEAN AND SANITIZE ALL AREAS. PRIORITY FOUNDATION CITATION ISSUED 7-38-020(A) | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED DAMAGED GASKET ON DOOR OF REACH-IN COOLER IN REAR PREP AREA. INSTRUCTED MANAGER TO REPAIR GASKET AND MAINTAIN. OBSERVED MISSING STOPPERS FOR 3-COMPARTMENT SINK. INSTRUCTED MANAGER TO PROVIDE ADEQUATE STOPPERS AND MAINTAIN. | 48. WAREWASHING FACILITIES: INSTALLED, MAINTAINED & USED; TEST STRIPS - Comments: OBSERVED NO CHEMICAL SANITIZER TEST KIT AVAILABLE. INSTRUCTED MANAGER TO PROVIDE TEST KIT FOR PROPER SANITIZER CONCENTRATION IN LOW TEMPERATURE DISH MACHINE AND 3-COMPARMENT SINK. PRIORITY FOUNDATION CITATION ISSUED 7-38-005 | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: OBSERVED ACCUMULATED FOOD DEBRIS, SPILLS AND RESIDUE IN INTERIOR AND EXTERIOR SURFACES OF JUICE MACHINE, SHAKE MIXER, SLICER, FRYER CABINETS, COOKING EQUIPMENT, ETC. INSTRUCTED MANAGER TO CLEAN AND SANITIZE ALL FOOD AND NON-FOOD CONTACT SURFACES OF EQUIPMENT. | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: OBSERVED NO COVERED WASTE RECEPTACLE IN WOMEN AND STAFF WASHROOMS. INSTRUCTED MANAGER TO PROVIDE AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED ACCUMULATED FOOD DEBRIS, GREASE BUILDUP, SPILLS, DEAD ROACHES ON FLOORS UNDER ALL EQUIPMENT, ALONG WALLS AND IN ALL CORNERS IN PREP AND STORAGE AREAS. INSTRUCTED MANAGER TO CLEAN FLOORS AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED OPENINGS AROUND PIPE FITTINGS UNDER SINKS IN CUSTOMER WASHROOMS, ALONG BASEBOARDS IN PREP AREAS, LARGE HOLE IN WALL NEAR WATER HEATER IN REAR DISH WASHING AREA. INSTRUCTED MANAGER TO SEAL ALL OPENINGS IN WALLS, AROUND PIPE FITTINGS AND ALONG BASEBOARDS TO PREVENT PEST HARBORAGE.",41.74247143758505,-87.70234438264238,"(-87.70234438264238, 41.74247143758505)",,,,,
"SANJUSTINS KITCHEN,INC",SANJUSTIN KITCHEN,2630725,,Risk 1 (High),157 W 75th ST ,CHICAGO,IL,60620,09/20/2019,Canvass,No Entry,,41.75804825835509,-87.62945338890275,"(-87.62945338890275, 41.75804825835509)",,,,,
