"service_request_id","requested_datetime","updated_datetime","closed_date","status_description","source","service_name","description","agency_responsible","address","city","state","zip","lat","long","geocoded_column","sladays"
"25688","2006-05-11T04:00:00.000","2016-09-11T22:02:05.000","2006-05-11T04:00:00.000","closed","Phone Call","Excessive Growth","Tall grass.","HAND","414 E 1st ST","Bloomington","IN","47401","39.15913391","-86.52870941","POINT (-86.52870941 39.15913391)","9"
"25700","2006-05-09T04:00:00.000","2016-09-11T22:02:05.000","2006-05-09T04:00:00.000","closed","Walk In","Excessive Growth","grass is 3 ft tall, obstructs view of stop sign","HAND","101 N Hillsdale DR","Bloomington","IN","47408","39.16688538","-86.50366211","POINT (-86.50366211 39.16688538)","9"
"25701","2006-05-09T04:00:00.000","2016-09-11T22:02:05.000","2006-05-09T04:00:00.000","closed","Phone Call","Excessive Growth",,"HAND","308 S Davisson ST","Bloomington","IN","47403","39.16422653","-86.54582214","POINT (-86.54582214 39.16422653)","9"
"25705","2006-05-09T04:00:00.000","2016-09-11T22:02:05.000","2006-05-09T04:00:00.000","closed","Phone Call","Excessive Growth","High Grass across from 602 Clover Terrace.  It is the house on the corner of Clover Terrace and Cascade.",,"602 N CLOVER TER","Bloomington","IN",,,,,"9"
"25706","2006-05-09T04:00:00.000","2016-09-11T22:02:05.000","2006-05-09T04:00:00.000","closed","Phone Call","Excessive Growth","The grass is 3 feet tall.",,"908 S Washington ST","Bloomington","IN","47401","39.15617371","-86.53271484","POINT (-86.53271484 39.15617371)","9"
"25709","2006-05-08T04:00:00.000","2020-10-05T14:42:52.000","2006-05-08T04:00:00.000","closed","Phone Call","Excessive Growth","grass knee high, trash behind the house",,"3620 W 3rd ST","Bloomington","IN","47404","39.16653442","-86.58110809","POINT (-86.58110809 39.16653442)","9"
"25710","2006-05-08T04:00:00.000","2016-09-11T22:02:05.000","2006-05-08T04:00:00.000","closed","Phone Call","Excessive Growth","abandoned property, grass knee high all year round,",,"3864 S Bainbridge DR","Bloomington","IN","47401","39.12717056","-86.51629639","POINT (-86.51629639 39.12717056)","9"
"25714","2006-05-08T04:00:00.000","2016-09-11T22:02:05.000","2006-05-08T04:00:00.000","closed","Phone Call","Excessive Growth","grass knee high","HAND","343 S Davisson ST","Bloomington","IN","47403","39.16309357","-86.54546356","POINT (-86.54546356 39.16309357)","9"
"25719","2006-05-05T04:00:00.000","2016-09-11T22:02:05.000","2006-05-05T04:00:00.000","closed","Phone Call","Excessive Growth","840 and 900 S. Ransom knee high yard grass","HAND","840 S Ransom LN","Bloomington","IN","47403","39.15720749","-86.55538177","POINT (-86.55538177 39.15720749)","9"
"25727","2006-05-04T04:00:00.000","2016-09-11T22:02:05.000","2006-05-04T04:00:00.000","closed","Phone Call","Excessive Growth","Grass has not been cut all season.","HAND","715 MEADOW BROOK","Bloomington","IN",,,,,"9"
"25728","2006-05-04T04:00:00.000","2016-09-11T22:02:05.000","2006-05-04T04:00:00.000","closed","Phone Call","Excessive Growth","406 and 412 E. 2nd Street, both lawns clumpy and knee high with grass and weeds","HAND","406 E 2nd ST","Bloomington","IN","47401","39.16115570","-86.52948761","POINT (-86.52948761 39.1611557)","9"
"25729","2006-05-04T04:00:00.000","2016-09-11T22:02:05.000","2006-05-04T04:00:00.000","closed","Phone Call","Excessive Growth","grass has not been mowed this year according to complainant.",,"1609 S Highland AVE","Bloomington","IN","47401","39.14866257","-86.51734924","POINT (-86.51734924 39.14866257)","9"
"25730","2006-05-04T04:00:00.000","2016-09-11T22:02:05.000","2006-05-04T04:00:00.000","closed","Phone Call","Excessive Growth","Weeds knee tall",,"3542 N Valleyview DR","Bloomington","IN","47404","39.19983292","-86.54627991","POINT (-86.54627991 39.19983292)","9"
"25732","2006-05-04T04:00:00.000","2016-09-11T22:02:05.000","2006-05-04T04:00:00.000","closed","Phone Call","Excessive Growth","storm door on lawn, grass ft high",,"1311 S Walnut ST","Bloomington","IN","47401","39.15183640","-86.53348541","POINT (-86.53348541 39.1518364)","9"
"25736","2006-05-03T04:00:00.000","2016-09-11T22:02:05.000","2006-05-03T04:00:00.000","closed","Phone Call","Excessive Growth","802 and 810 Winridge Ct yards need to be mowed","HAND","802 S Winridge CT","Bloomington","IN","47403","39.15798950","-86.54930115","POINT (-86.54930115 39.1579895)","9"
"25737","2006-05-03T04:00:00.000","2016-09-11T22:02:05.000","2006-05-03T04:00:00.000","closed","Phone Call","Excessive Growth","Hasn't been mowed all year, believe an elderly couple live there, may need help.",,"1017 W 9th ST","Bloomington","IN","47404","39.17033386","-86.54494476","POINT (-86.54494476 39.17033386)","9"
"25738","2006-05-03T04:00:00.000","2016-09-11T22:02:05.000","2006-05-03T04:00:00.000","closed","Phone Call","Excessive Growth","Ms. McCune stated that the property has not been mowed this season and the grass if very tall. (Southern Pines)","HAND","1109 W Pine Meadows DR","Bloomington","IN","47403","39.13899612","-86.54903412","POINT (-86.54903412 39.13899612)","9"
"25739","2006-05-03T04:00:00.000","2016-09-11T22:02:05.000","2006-05-03T04:00:00.000","closed","Phone Call","Excessive Growth","Ms. McCune stated that the property has not been mowed this season and the grass is very tall. (Southern Pines)","HAND","1117 W Pine Meadows DR","Bloomington","IN","47403","39.13912582","-86.54914093","POINT (-86.54914093 39.13912582)","9"
"25740","2006-05-03T04:00:00.000","2016-09-11T22:02:05.000","2006-05-03T04:00:00.000","closed","Email","Excessive Growth","Vacant rental property.  Grass is knee high.  Garage door needs work.",,"1411 E Bradshire ST","Bloomington","IN","47401","39.13561249","-86.51531219","POINT (-86.51531219 39.13561249)","9"
"25742","2006-05-03T04:00:00.000","2016-09-11T22:02:05.000","2006-05-03T04:00:00.000","closed","Phone Call","Excessive Growth","Overgrown grass.  Side door of house broken/off.",,"919 W ORRIS DR","Bloomington","IN",,,,,"9"
"25744","2006-05-01T04:00:00.000","2020-10-05T14:42:52.000","2006-05-01T04:00:00.000","closed","Phone Call","Excessive Growth","brush pile, lawn not mowed",,"903 E WILSON DR","Bloomington","IN",,,,,"9"
"25755","2006-04-26T04:00:00.000","2016-09-11T22:02:05.000","2006-04-26T04:00:00.000","closed","Phone Call","Excessive Growth","Grass over 8"" high. (West Pinte)","HAND","802 S Winridge CT","Bloomington","IN","47403","39.15798950","-86.54930115","POINT (-86.54930115 39.1579895)","9"
"25757","2006-04-26T04:00:00.000","2016-09-11T22:02:05.000","2006-04-26T04:00:00.000","closed","Phone Call","Excessive Growth","903 E 2nd St and property across street 601 S. Woodlawn have knee high grass, not been cut this year.","HAND","903 E 2nd ST","Bloomington","IN","47401","39.16121674","-86.52239227","POINT (-86.52239227 39.16121674)","9"
"25763","2006-04-24T04:00:00.000","2016-09-11T22:02:05.000","2006-04-24T04:00:00.000","closed","Phone Call","Excessive Growth","Grass being left to grow wild in yard.",,"3248 S Southern Oaks DR","Bloomington","IN","47401","39.13279724","-86.50273895","POINT (-86.50273895 39.13279724)","9"
"25764","2006-04-24T04:00:00.000","2016-09-11T22:02:05.000","2006-04-24T04:00:00.000","closed","Phone Call","Excessive Growth","Trees were trimmed in the back yard. Tree limbs, etc. still lying around in the back yard. Ms Sales has called before about trash and the limbs.",,"3441 N Stoneycrest RD","Bloomington","IN","47404","39.19877625","-86.54474640","POINT (-86.5447464 39.19877625)","9"
"25765","2006-04-24T04:00:00.000","2016-09-11T22:02:05.000","2006-04-24T04:00:00.000","closed","Phone Call","Excessive Growth","1301, 1310, 1487 W. Woodhill Drive properties have grass with height of 1/2 ft. minimum. (West Pointe)","HAND","1301 W Woodhill DR","Bloomington","IN","47403","39.15700150","-86.54748535","POINT (-86.54748535 39.1570015)","9"
"25767","2006-04-21T04:00:00.000","2020-10-05T14:42:52.000","2006-04-21T04:00:00.000","closed","Phone Call","Excessive Growth","8""-10"" grass in yard and neighborhood, management unresponsive to neighborhood complaint.",,"3408 S Kennedy DR","Bloomington","IN","47401","39.12570572","-86.52848816","POINT (-86.52848816 39.12570572)","9"
"25768","2006-04-21T04:00:00.000","2016-09-11T22:02:05.000","2006-04-21T04:00:00.000","closed","Phone Call","Excessive Growth","Overgrown lawn; was in Sheriff's Sale and now in the Banks possession.","HAND","909 N Plymouth CT","Bloomington","IN","47408","39.17487335","-86.47476959","POINT (-86.47476959 39.17487335)","9"
"25780","2006-04-19T04:00:00.000","2016-09-11T22:02:05.000","2006-04-19T04:00:00.000","closed","Phone Call","Excessive Growth","Knee high grass, Neighborhood Association complaint","HAND","447 S Henderson ST","Bloomington","IN","47401","39.16158295","-86.52700806","POINT (-86.52700806 39.16158295)","9"
"27666","2005-11-01T05:00:00.000","2020-10-05T14:42:52.000","2005-11-01T05:00:00.000","closed","Phone Call","Excessive Growth","There is a large wheat field behind Big Lots (3620 W. 3rd)that needs to be mowed.  The owner of the field is Don Cowden.",,"3620 W 3rd ST","Bloomington","IN","47404","39.16653442","-86.58110809","POINT (-86.58110809 39.16653442)","9"
"27921","2005-10-11T05:00:00.000","2016-09-11T22:02:05.000","2005-10-11T05:00:00.000","closed","Walk In","Excessive Growth","Grass","HAND","407 E 15th ST","Bloomington","IN","47408","39.17710876","-86.52893066","POINT (-86.52893066 39.17710876)","9"
"27922","2005-10-11T05:00:00.000","2016-09-11T22:02:05.000","2005-10-11T05:00:00.000","closed","Walk In","Excessive Growth","Grass","HAND","409 E 16th ST","Bloomington","IN","47408","39.17801285","-86.52931976","POINT (-86.52931976 39.17801285)","9"
"27923","2005-10-11T05:00:00.000","2016-09-11T22:02:05.000","2005-10-11T05:00:00.000","closed","Walk In","Excessive Growth","Grass","HAND","215 E 16th ST","Bloomington","IN","47408","39.17797470","-86.53131104","POINT (-86.53131104 39.1779747)","9"
"27926","2005-10-11T05:00:00.000","2016-09-11T22:02:05.000","2005-10-11T05:00:00.000","closed","Phone Call","Excessive Growth","Tall weeds surrounding the old railroad building.",,"245 W Grimes LN","Bloomington","IN","47403","39.15306091","-86.53600311","POINT (-86.53600311 39.15306091)","9"
"27975","2005-10-07T05:00:00.000","2016-09-11T22:02:05.000","2005-10-07T05:00:00.000","closed","Walk In","Excessive Growth","Grass","HAND","315 E 15th ST","Bloomington","IN","47408","39.17708969","-86.53019714","POINT (-86.53019714 39.17708969)","9"
"27993","2005-10-07T05:00:00.000","2016-09-11T22:02:05.000","2005-10-07T05:00:00.000","closed","Walk In","Excessive Growth","Weeds and brush","HAND","633 N MONROE ST","Bloomington","IN",,,,,"9"
"27994","2005-10-07T05:00:00.000","2016-09-11T22:02:05.000","2005-10-07T05:00:00.000","closed","Walk In","Excessive Growth","Weeds","HAND","639 N Monroe ST","Bloomington","IN","47404",,,,"9"
"27996","2005-10-07T05:00:00.000","2016-09-11T22:02:05.000","2005-10-07T05:00:00.000","closed","Walk In","Excessive Growth","Tall Grass",,"3231 N Kingsley DR","Bloomington","IN","47404","39.19646072","-86.54310608","POINT (-86.54310608 39.19646072)","9"
"27998","2005-10-07T05:00:00.000","2016-09-11T22:02:05.000","2005-10-07T05:00:00.000","closed","Walk In","Excessive Growth","Brush Pile","HAND","913 W Gourley PIKE","Bloomington","IN","47404","39.18622589","-86.54459381","POINT (-86.54459381 39.18622589)","9"
"27999","2005-10-07T05:00:00.000","2016-09-11T22:02:05.000","2005-10-07T05:00:00.000","closed","Walk In","Excessive Growth","Foot high grass","HAND","903 W Gourley PIKE","Bloomington","IN","47404","39.18622208","-86.54377747","POINT (-86.54377747 39.18622208)","9"
"64241","1998-04-30T05:00:00.000","2016-09-11T22:02:05.000","1998-04-30T05:00:00.000","closed","Other","Excessive Growth","Grass is over 12 inches tall.",,"429 E 11TH ST","Bloomington","IN",,,,,"9"
"28000","2005-10-07T05:00:00.000","2016-09-11T22:02:05.000","2005-10-07T05:00:00.000","closed","Walk In","Excessive Growth","Vacant lot on the NE Corner.  Weeds a foot tall.","HAND","802 W Cascade AVE","Bloomington","IN","47404",,,,"9"
"28001","2005-10-07T05:00:00.000","2016-09-11T22:02:05.000","2005-10-07T05:00:00.000","closed","Walk In","Excessive Growth","grass 12 inches tall and brush","HAND","911-913","Bloomington","IN",,,,,"9"
"28002","2005-10-07T05:00:00.000","2016-09-11T22:02:05.000","2005-10-07T05:00:00.000","closed","Walk In","Excessive Growth","Yard visable from street","HAND","1319 W Gourley PIKE","Bloomington","IN","47404","39.18631744","-86.55246735","POINT (-86.55246735 39.18631744)","9"
"28004","2005-10-07T05:00:00.000","2016-09-11T22:02:05.000","2005-10-07T05:00:00.000","closed","Walk In","Excessive Growth","Brush Pile","HAND","401 S ROGERS ST","Bloomington","IN",,,,,"9"
"28005","2005-10-07T05:00:00.000","2016-09-11T22:02:05.000","2005-10-07T05:00:00.000","closed","Walk In","Excessive Growth","brush and trash","HAND","520 W Smith AVE","Bloomington","IN","47403","39.16292191","-86.53955078","POINT (-86.53955078 39.16292191)","9"
"28006","2005-10-07T05:00:00.000","2016-09-11T22:02:05.000","2005-10-07T05:00:00.000","closed","Walk In","Excessive Growth","(HAND PROP)  brush in yard","HAND","329 S Fairview ST","Bloomington","IN","47403","39.16332245","-86.54074097","POINT (-86.54074097 39.16332245)","9"
"28008","2005-10-07T05:00:00.000","2016-09-11T22:02:05.000","2005-10-07T05:00:00.000","closed","Walk In","Excessive Growth","Grass","HAND","716 W 6TH ST","Bloomington","IN",,,,,"9"
"28009","2005-10-07T05:00:00.000","2016-09-11T22:02:05.000","2005-10-07T05:00:00.000","closed","Walk In","Excessive Growth","Grass","HAND","1015 N Madison ST","Bloomington","IN","47404","39.17645645","-86.53794861","POINT (-86.53794861 39.17645645)","9"
"28010","2005-10-07T05:00:00.000","2016-09-11T22:02:05.000","2005-10-07T05:00:00.000","closed","Constituant Meeting","Excessive Growth","Grass","HAND","1208 S Woodlawn AVE","Bloomington","IN","47401","39.15252304","-86.52283478","POINT (-86.52283478 39.15252304)","9"
"28011","2005-10-07T05:00:00.000","2016-09-11T22:02:05.000","2005-10-07T05:00:00.000","closed","Walk In","Excessive Growth","Grass 8 inches tall",,"3301 N Valleyview DR","Bloomington","IN","47404","39.19649506","-86.54698944","POINT (-86.54698944 39.19649506)","9"
"28012","2005-10-07T05:00:00.000","2016-09-11T22:02:05.000","2005-10-07T05:00:00.000","closed","Walk In","Excessive Growth","Brush pile (next to shed)",,"1030 W Briarcliff DR","Bloomington","IN","47404","39.19438553","-86.54470825","POINT (-86.54470825 39.19438553)","9"
"28015","2005-10-07T05:00:00.000","2020-10-05T14:42:52.000","2005-10-07T05:00:00.000","closed","Walk In","Excessive Growth","THIS IS NOT AN EXACT ADDRESS!!  Corner of Pete Ellis Dr. and E. 10th St. Vacant lot weeds 12-14 in. tall.",,"2930 E 10TH ST","Bloomington","IN",,,,,"9"
"28016","2005-10-07T05:00:00.000","2016-09-11T22:02:05.000","2005-10-07T05:00:00.000","closed","Walk In","Excessive Growth","NOT AN EXACT ADDRESS corner two vacant lots weeds 3 ft tall.","HAND","1400 N Grant ST","Bloomington","IN","47408","39.18032074","-86.52947998","POINT (-86.52947998 39.18032074)","9"
"28017","2005-10-07T05:00:00.000","2016-09-11T22:02:05.000","2005-10-07T05:00:00.000","closed","Walk In","Excessive Growth","grass 8 inches in back yard",,"3331 N Valleyview DR","Bloomington","IN","47404","39.19708633","-86.54702759","POINT (-86.54702759 39.19708633)","9"
"28018","2005-10-07T05:00:00.000","2016-09-11T22:02:05.000","2005-10-07T05:00:00.000","closed","Walk In","Excessive Growth","grass 8inches plus",,"3301 N Valleyview DR","Bloomington","IN","47404","39.19649506","-86.54698944","POINT (-86.54698944 39.19649506)","9"
"28020","2005-10-07T05:00:00.000","2016-09-11T22:02:05.000","2005-10-07T05:00:00.000","closed","Walk In","Excessive Growth","THIS IS NOT AN EXACT ADDRESS.  Corner of N. Walnut and E. Hillside.  Brush pile on Hillside behind Apt. Bldg",,"1425 S Walnut ST","Bloomington","IN","47401","39.15063095","-86.53347778","POINT (-86.53347778 39.15063095)","9"
