Incident Number,Incident Date,Call Type Description,Location,Reporting District,Station,Received,Cleared,Disposition,Latitude,Longitude,Map Point,Census Block 2000 GeoId,Census Tract 2000 GeoId,Census Block 2010 GeoId,Census Tract 2010 GeoId,california_census_zipcodes
16016791,12/09/2016,Emergency Medical Service (EMS),2600BLK MAIN ST,E-2,Station 2 ,12/09/2016 07:45:35 PM,12/09/2016 07:57:49 PM,Report              ,34.001625486253729,-118.48319990519504,"(34.001625486254, -118.483199905195)",,,060377021024003,06037702102,363
16016790,12/09/2016,Automatic Alarm,200BLK SAN VICENTE BLVD,E-6,Station 1 ,12/09/2016 06:54:28 PM,12/09/2016 07:08:47 PM,Report              ,34.028074098158896,-118.51219997258782,"(34.028074098159, -118.512199972588)",,,060377013043003,06037701304,366
16016789,12/09/2016,Emergency Medical Service (EMS),1300BLK 15TH ST,E-3,Station 3 ,12/09/2016 06:47:03 PM,12/09/2016 07:36:00 PM,Report              ,34.025515276742119,-118.48552660316068,"(34.025515276742, -118.485526603161)",,,060377015022012,06037701502,364
16016787,12/09/2016,Emergency Medical Service (EMS),2000BLK ARIZONA AVE,E-4,Station 3 ,12/09/2016 05:31:55 PM,12/09/2016 05:52:57 PM,Report              ,34.030379080666442,-118.48113317358468,"(34.030379080666, -118.481133173585)",,,060377016023017,06037701602,364
16016786,12/09/2016,Emergency Medical Service (EMS),2200BLK 29TH ST,E-5N,Station 5 ,12/09/2016 05:18:55 PM,12/09/2016 06:14:59 PM,Report              ,34.024285140463569,-118.45901055280037,"(34.024285140464, -118.4590105528)",,,060377023004000,06037702300,363
16016785,12/09/2016,Emergency Medical Service (EMS),400BLK PICO BLVD,E-2,Station 2 ,12/09/2016 05:01:11 PM,12/09/2016 05:23:14 PM,Report              ,34.010053728125129,-118.48665801194456,"(34.010053728125, -118.486658011945)",,,060377019023047,06037701902,368
16016783,12/09/2016,Emergency Medical Service (EMS),2100BLK OCEAN AVE,E-2,Station 2 ,12/09/2016 04:40:07 PM,12/09/2016 05:03:58 PM,Report              ,34.004905329358124,-118.48926767751007,"(34.004905329358, -118.48926767751)",,,060377020021017,06037702002,363
16016782,12/09/2016,Emergency Medical Service (EMS),1600BLK SANTA MONICA BLVD,E-3,Station 3 ,12/09/2016 03:28:08 PM,12/09/2016 03:33:24 PM,Report              ,34.025996583521,-118.48333354086644,"(34.025996583521, -118.483333540866)",,,060377017021007,06037701702,364
16016780,12/09/2016,Emergency Medical Service (EMS),1700BLK BRYN MAWR AVE,E-5S,Station 5 ,12/09/2016 02:12:05 PM,12/09/2016 02:25:38 PM,Report              ,,,,,,060377022023008,06037702202,
16016779,12/09/2016,Emergency Medical Service (EMS),10TH ST / SANTA MONICA BLVD,E-1,Station 1 ,12/09/2016 01:37:31 PM,12/09/2016 01:43:58 PM,Report              ,34.021016801745695,-118.48948358187035,"(34.021016801746, -118.48948358187)",,,060377017023004,06037701702,368
16016778,12/09/2016,Emergency Medical Service (EMS),1800BLK WILSHIRE BLVD,E-4,Station 3 ,12/09/2016 01:30:59 PM,12/09/2016 01:47:59 PM,Report              ,34.030228448488479,-118.48458910547461,"(34.030228448489, -118.484589105475)",,,060377015021002,06037701502,364
16016777,12/09/2016,Emergency Medical Service (EMS),1300BLK 15TH ST,E-3,Station 3 ,12/09/2016 01:16:41 PM,12/09/2016 01:37:48 PM,Report              ,34.025515276742119,-118.48552660316068,"(34.025515276742, -118.485526603161)",,,060377015022012,06037701502,364
16016776,12/09/2016,Emergency Medical Service (EMS),1500BLK 14TH ST,E-3,Station 3 ,12/09/2016 12:56:59 PM,12/09/2016 01:51:15 PM,Report              ,34.02207306028648,-118.48334572318981,"(34.022073060287, -118.48334572319)",,,060377017022011,06037701702,364
16016775,12/09/2016,Emergency Medical Service (EMS),800BLK SANTA MONICA BLVD ,E-1,Station 1 ,12/09/2016 12:20:54 PM,12/09/2016 12:28:29 PM,Report              ,34.019517610122939,-118.49132516142463,"(34.019517610123, -118.491325161425)",,,060377015023015,06037701502,368
16016774,12/09/2016,Emergency Medical Service (EMS),4TH ST / OLYMPIC BLVD E,E-1,Station 1 ,12/09/2016 12:08:42 PM,12/09/2016 12:24:52 PM,Report              ,34.012016815893453,-118.49000314255886,"(34.012016815894, -118.490003142559)",,,060377019023010,06037701902,368
16016773,12/09/2016,Emergency Medical Service (EMS),1300BLK 15TH ST,E-3,Station 3 ,12/09/2016 11:35:47 AM,12/09/2016 12:21:35 PM,Report              ,34.025515276742119,-118.48552660316068,"(34.025515276742, -118.485526603161)",,,060377015022012,06037701502,364
16016772,12/09/2016,Emergency Medical Service (EMS),1500BLK BROADWAY,E-3,Station 3 ,12/09/2016 11:33:33 AM,12/09/2016 11:39:48 AM,Report              ,34.023893029675229,-118.48270532567386,"(34.023893029675, -118.482705325674)",,,060377017022014,06037701702,364
16016771,12/09/2016,Emergency Medical Service (EMS),100BLK OCEAN PARK BLVD,E-2,Station 2 ,12/09/2016 11:23:26 AM,12/09/2016 11:55:46 AM,Report              ,34.001919816365842,-118.48440531702072,"(34.001919816366, -118.484405317021)",,,060377021024003,06037702102,363
16016770,12/09/2016,Automatic Alarm,2000BLK LINCOLN BLVD,E-2,Station 2 ,12/09/2016 11:04:05 AM,12/09/2016 11:06:16 AM,Report              ,34.011257762585288,-118.48171774903892,"(34.011257762585, -118.481717749039)",,,060377020023001,06037702002,363
16016769,12/09/2016,Emergency Medical Service (EMS),2000BLK SANTA MONICA BLVD,E-3,Station 3 ,12/09/2016 11:03:17 AM,12/09/2016 12:03:17 PM,Report              ,34.029103933128113,-118.4794938973306,"(34.029103933128, -118.479493897331)",,,060377017013006,06037701701,364
16016768,12/09/2016,Automatic Alarm,2000BLK LINCOLN BLVD,E-2,Station 2 ,12/09/2016 10:43:46 AM,12/09/2016 10:52:16 AM,Report              ,34.011257762585288,-118.48171774903892,"(34.011257762585, -118.481717749039)",,,060377020023001,06037702002,363
16016767,12/09/2016,Emergency Medical Service (EMS),1900BLK LINCOLN BLVD ,E-2,Station 2 ,12/09/2016 10:34:36 AM,12/09/2016 10:42:14 AM,Report              ,34.01225251275276,-118.48291265581786,"(34.012252512753, -118.482912655818)",,,060377020023000,06037702002,363
16016766,12/09/2016,Emergency Medical Service (EMS),15TH ST / ARIZONA AVE,E-4,Station 3 ,12/09/2016 10:09:42 AM,12/09/2016 10:35:56 AM,Report              ,34.02618392623868,-118.48630792272091,"(34.026183926239, -118.486307922721)",,,060377015022013,06037701502,364
16016764,12/09/2016,Automatic Alarm,3000BLK MAIN ST,E-2,Station 2 ,12/09/2016 09:26:18 AM,12/09/2016 09:31:31 AM,Report              ,33.998490126468788,-118.48006406521206,"(33.998490126469, -118.480064065212)",,,060377021024012,06037702102,363
16016763,12/09/2016,Automatic Alarm,1900BLK SANTA MONICA BLVD,E-3,Station 3 ,12/09/2016 09:18:34 AM,12/09/2016 09:29:28 AM,Report              ,34.028297193351925,-118.48048773011773,"(34.028297193352, -118.480487730118)",,,060377017021001,06037701702,364
16016762,12/09/2016,Emergency Medical Service (EMS),15TH ST / ARIZONA AVE,E-4,Station 3 ,12/09/2016 08:57:55 AM,12/09/2016 09:09:18 AM,Report              ,34.02618392623868,-118.48630792272091,"(34.026183926239, -118.486307922721)",,,060377015022013,06037701502,364
16016761,12/09/2016,Emergency Medical Service (EMS),20TH ST / WASHINGTON AVE,E-4,Station 3 ,12/09/2016 08:39:55 AM,12/09/2016 08:40:29 AM,Cancelled           ,34.034115161401211,-118.48636687457281,"(34.034115161401, -118.486366874573)",,,060377012021011,06037701202,365
16016760,12/09/2016,Emergency Medical Service (EMS),500BLK OLYMPIC BLVD W,E-1,Station 1 ,12/09/2016 08:38:30 AM,12/09/2016 08:59:41 AM,Report              ,34.013073554129157,-118.4894131509823,"(34.013073554129, -118.489413150982)",,,060377019023014,06037701902,368
16016759,12/09/2016,Emergency Medical Service (EMS),20TH ST / WASHINGTON AVE,E-4,Station 3 ,12/09/2016 08:37:58 AM,12/09/2016 09:01:21 AM,Report              ,34.034115161401211,-118.48636687457281,"(34.034115161401, -118.486366874573)",,,060377012021011,06037701202,365
16016756,12/09/2016,Emergency Medical Service (EMS),2600BLK 11TH ST,E-2,Station 2 ,12/09/2016 07:29:11 AM,12/09/2016 07:37:13 AM,Report              ,34.0079840537932,-118.47335518652494,"(34.007984053793, -118.473355186525)",,,060377022025012,06037702202,363
16016754,12/09/2016,Automatic Alarm,2600BLK BROADWAY,E-3,Station 3 ,12/09/2016 07:00:49 AM,12/09/2016 07:11:23 AM,Report              ,34.031992718002918,-118.47270320949605,"(34.031992718003, -118.472703209496)",,,060377017012011,06037701701,364
16016753,12/09/2016,Emergency Medical Service (EMS),300BLK MONTANA AVE,E-6,Station 1 ,12/09/2016 06:50:05 AM,12/09/2016 07:22:31 AM,Report              ,34.024139038718033,-118.50510278514048,"(34.024139038718, -118.50510278514)",,,060377014022003,06037701402,365
16016751,12/09/2016,Automatic Alarm,1800BLK WILSHIRE BLVD,E-4,Station 3 ,12/09/2016 05:47:58 AM,12/09/2016 06:13:22 AM,Report              ,34.030228448488479,-118.48458910547461,"(34.030228448489, -118.484589105475)",,,060377015021002,06037701502,364
16016749,12/09/2016,Emergency Medical Service (EMS),2500BLK OCEAN PARK BLVD,E-5S,Station 5 ,12/09/2016 04:16:10 AM,12/09/2016 04:44:42 AM,Report              ,34.017217628626774,-118.45866999060814,"(34.017217628627, -118.458669990608)",,,060377023002009,06037702300,363
16016748,12/09/2016,Emergency Medical Service (EMS),100BLK LARKIN PL,E-6,Station 1 ,12/09/2016 03:37:51 AM,12/09/2016 03:58:05 AM,Report              ,34.035873568849027,-118.50727833954547,"(34.035873568849, -118.507278339545)",,,060377013041001,06037701304,366
16016747,12/09/2016,Emergency Medical Service (EMS),300BLK PICO BLVD,E-2,Station 2 ,12/09/2016 03:28:18 AM,12/09/2016 04:16:50 AM,Report              ,34.0093084476198,-118.48772703608948,"(34.00930844762, -118.487727036089)",,,060377020024008,06037702002,368
16016746,12/09/2016,Smoke Investigation,400BLK LINCOLN BLVD,E-6,Station 1 ,12/09/2016 01:42:40 AM,12/09/2016 01:51:42 AM,Report              ,34.031367284594815,-118.50526576420867,"(34.031367284595, -118.505265764209)",,,060377013041048,06037701304,366
16016745,12/09/2016,Flooded Condition,1400BLK 2ND ST,E-1,Station 1 ,12/09/2016 12:20:37 AM,12/09/2016 12:45:25 AM,Report              ,34.014840998953815,-118.49699176278527,"(34.014840998954, -118.496991762785)",,,060377019022009,06037701902,368
16016744,12/09/2016,Emergency Medical Service (EMS),1300BLK 17TH ST,E-3,Station 3 ,12/09/2016 12:14:05 AM,12/09/2016 12:54:30 AM,Report              ,34.027051055367671,-118.48363842918292,"(34.027051055368, -118.483638429183)",,,060377015021009,06037701502,364
16016743,12/09/2016,Emergency Medical Service (EMS),2300BLK OCEAN PARK BLVD,E-5S,Station 5 ,12/09/2016 12:13:28 AM,12/09/2016 12:54:24 AM,Report              ,34.015942517821742,-118.46086532223917,"(34.015942517822, -118.460865322239)",,,060377023002009,06037702300,363
16016739,12/08/2016,Emergency Medical Service (EMS),800BLK WOODACRES RD,E-4,Station 3 ,12/08/2016 10:55:16 PM,12/08/2016 11:38:43 PM,Report              ,,,,,,060377013041000,06037701304,
16016738,12/08/2016,Emergency Medical Service (EMS),CLOVERFIELD BLVD / INTERSTATE 10,E-5N,Station 5 ,12/08/2016 10:53:13 PM,12/08/2016 11:00:56 PM,Report              ,34.024535566686112,-118.46928260963253,"(34.024535566686, -118.469282609633)",,,060377018015013,06037701801,364
16016737,12/08/2016,Emergency Medical Service (EMS),4TH ST / PACIFIC ST,E-2,Station 2 ,12/08/2016 09:52:25 PM,12/08/2016 09:53:58 PM,Cancelled           ,34.007647551581769,-118.48521032442785,"(34.007647551582, -118.485210324428)",,,060377020024011,06037702002,363
16016736,12/08/2016,Emergency Medical Service (EMS),2100BLK OCEAN AVE,E-2,Station 2 ,12/08/2016 09:22:19 PM,12/08/2016 10:51:00 PM,Report              ,34.004905329358124,-118.48926767751007,"(34.004905329358, -118.48926767751)",,,060377020021017,06037702002,363
16016735,12/08/2016,Emergency Medical Service (EMS),1600BLK LINCOLN BLVD,E-1,Station 1 ,12/08/2016 08:36:45 PM,12/08/2016 09:30:45 PM,Report              ,34.015848271275608,-118.48710681445374,"(34.015848271276, -118.487106814454)",,,060377019023002,06037701902,364
16016734,12/08/2016,Emergency Medical Service (EMS),1700BLK WELLESLEY DR,E-5S,Station 5 ,12/08/2016 08:24:58 PM,12/08/2016 08:40:57 PM,Report              ,,,,,,060377022023005,06037702202,
16016733,12/08/2016,Emergency Medical Service (EMS),1500BLK LINCOLN BLVD,E-1,Station 1 ,12/08/2016 08:07:27 PM,12/08/2016 08:12:22 PM,Report              ,34.0174751399424,-118.48902284393114,"(34.017475139942, -118.489022843931)",,,060377019021026,06037701902,368
16016732,12/08/2016,Emergency Medical Service (EMS),4TH ST / PICO BLVD,E-2,Station 2 ,12/08/2016 08:07:12 PM,12/08/2016 08:51:05 PM,Report              ,34.0093084476198,-118.48772703608948,"(34.00930844762, -118.487727036089)",,,060377020024008,06037702002,368
16016731,12/08/2016,Structure Fire,2900BLK NEBRASKA AVE,E-3,Station 3 ,12/08/2016 07:41:10 PM,12/08/2016 07:58:40 PM,Report              ,34.030779305617031,-118.4645370521135,"(34.030779305617, -118.464537052113)",,,060377018011021,06037701801,364
16016730,12/08/2016,Emergency Medical Service (EMS),1300BLK 4TH ST ,E-1,Station 1 ,12/08/2016 07:19:23 PM,12/08/2016 07:44:17 PM,Report              ,34.01771766281751,-118.49666822535379,"(34.017717662818, -118.496668225354)",,,060377019022001,06037701902,368
16016729,12/08/2016,Automatic Alarm,1300BLK 2ND ST ,E-1,Station 1 ,12/08/2016 07:06:09 PM,12/08/2016 07:33:19 PM,Report              ,34.016184920127344,-118.4985637764588,"(34.016184920127, -118.498563776459)",,,060377019022005,06037701902,368
16016728,12/08/2016,Emergency Medical Service (EMS),100BLK COLORADO AVE ,E-1,Station 1 ,12/08/2016 07:03:45 PM,12/08/2016 07:14:39 PM,Report              ,34.01146650250012,-118.4948209032568,"(34.0114665025, -118.494820903257)",,,060377019023019,06037701902,368
16016725,12/08/2016,Emergency Medical Service (EMS),1300BLK MICHIGAN AVE,E-2,Station 2 ,12/08/2016 06:45:46 PM,12/08/2016 07:44:05 PM,Report              ,34.017681827289593,-118.47997036987189,"(34.01768182729, -118.479970369872)",,,060377018024030,06037701802,364
16016724,12/08/2016,Emergency Medical Service (EMS),LINCOLN BLVD / WILSHIRE BLVD,E-6,Station 1 ,12/08/2016 06:41:46 PM,12/08/2016 06:54:45 PM,Report              ,34.02217706846114,-118.4945185242904,"(34.022177068461, -118.49451852429)",,,060377019021000,06037701902,368
16016722,12/08/2016,Emergency Medical Service (EMS),600BLK MARINE ST,E-2,Station 2 ,12/08/2016 05:47:05 PM,12/08/2016 06:21:46 PM,Report              ,34.002086686505315,-118.47411752497587,"(34.002086686505, -118.474117524976)",,,060377021022006,06037702102,363
16016721,12/08/2016,Emergency Medical Service (EMS),1100BLK 4TH ST,E-6,Station 1 ,12/08/2016 04:11:09 PM,12/08/2016 06:42:56 PM,Report              ,34.0198039462462,-118.49911038699756,"(34.019803946246, -118.499110386998)",,,060377014023014,06037701402,365
16016720,12/08/2016,Emergency Medical Service (EMS),200BLK WILSHIRE BLVD,E-6,Station 1 ,12/08/2016 03:21:44 PM,12/08/2016 03:55:06 PM,Report              ,34.017960165269265,-118.49972289480459,"(34.017960165269, -118.499722894805)",,,060377019022004,06037701902,368
16016719,12/08/2016,Emergency Medical Service (EMS),1400BLK 17TH ST,E-3,Station 3 ,12/08/2016 03:11:25 PM,12/08/2016 04:21:19 PM,Report              ,34.025712697623177,-118.48207117699138,"(34.025712697623, -118.482071176991)",,,060377017021006,06037701702,364
16016718,12/08/2016,Emergency Medical Service (EMS),1700BLK MAIN ST,E-2,Station 2 ,12/08/2016 02:37:08 PM,12/08/2016 03:15:04 PM,Report              ,34.01052042055602,-118.49101585238479,"(34.010520420556, -118.491015852385)",,,060377019023015,06037701902,368
16016717,12/08/2016,Emergency Medical Service (EMS),2200BLK COLORADO AVE,E-3,Station 3 ,12/08/2016 02:25:05 PM,12/08/2016 03:27:25 PM,Report              ,34.027224070618637,-118.47537644531579,"(34.027224070619, -118.475376445316)",,,060377018015000,06037701801,364
16016716,12/08/2016,Emergency Medical Service (EMS),500BLK OLYMPIC BLVD W,E-1,Station 1 ,12/08/2016 02:08:47 PM,12/08/2016 02:55:21 PM,Report              ,34.013073554129157,-118.4894131509823,"(34.013073554129, -118.489413150982)",,,060377019023014,06037701902,368
16016715,12/08/2016,Emergency Medical Service (EMS),1400BLK 7TH ST,E-1,Station 1 ,12/08/2016 01:09:09 PM,12/08/2016 02:11:31 PM,Report              ,34.018045893112351,-118.49153405784476,"(34.018045893112, -118.491534057845)",,,060377019021023,06037701902,368
16016713,12/08/2016,Emergency Medical Service (EMS),800BLK LINCOLN BLVD,E-6,Station 1 ,12/08/2016 12:08:09 PM,12/08/2016 01:14:42 PM,Report              ,34.026922276580642,-118.5000663893554,"(34.026922276581, -118.500066389355)",,,060377013022003,06037701302,365
16016712,12/08/2016,Emergency Medical Service (EMS),26TH ST / WILSHIRE BLVD,E-4,Station 3 ,12/08/2016 11:29:28 AM,12/08/2016 11:36:24 AM,Report              ,34.036000402182118,-118.47745823729343,"(34.036000402182, -118.477458237293)",,,060377016022011,06037701602,365
16016711,12/08/2016,Emergency Medical Service (EMS),2000BLK DELAWARE AVE,E-3,Station 3 ,12/08/2016 11:18:01 AM,12/08/2016 11:34:24 AM,Report              ,34.022304571513949,-118.47172876359052,"(34.022304571514, -118.471728763591)",,,060377018015024,06037701801,364
16016710,12/08/2016,Emergency Medical Service (EMS),1700BLK OCEAN PARK BLVD,E-5S,Station 5 ,12/08/2016 10:47:29 AM,12/08/2016 11:39:33 AM,Report              ,34.012841699644696,-118.46618218455129,"(34.012841699645, -118.466182184551)",,,060377022022015,06037702202,363
16016709,12/08/2016,Emergency Medical Service (EMS),2800BLK PICO BLVD,E-5N,Station 5 ,12/08/2016 10:34:57 AM,12/08/2016 10:45:32 AM,Report              ,34.024281177156674,-118.46045288821411,"(34.024281177157, -118.460452888214)",,,060377018013015,06037701801,363
16016708,12/08/2016,Emergency Medical Service (EMS),100BLK COLORADO AVE ,E-1,Station 1 ,12/08/2016 10:29:39 AM,12/08/2016 10:47:15 AM,Report              ,34.01146650250012,-118.4948209032568,"(34.0114665025, -118.494820903257)",,,060377019023019,06037701902,368
16016707,12/08/2016,Emergency Medical Service (EMS),600BLK SANTA MONICA BLVD ,E-1,Station 1 ,12/08/2016 10:27:03 AM,12/08/2016 10:59:48 AM,Report              ,34.018331153639856,-118.49278625202403,"(34.01833115364, -118.492786252024)",,,060377019021022,06037701902,368
16016706,12/08/2016,Emergency Medical Service (EMS),1900BLK COLORADO AVE,E-3,Station 3 ,12/08/2016 10:23:22 AM,12/08/2016 11:19:54 AM,Report              ,34.025616703901889,-118.47735076069999,"(34.025616703902, -118.4773507607)",,,060377018024000,06037701802,364
16016705,12/08/2016,Emergency Medical Service (EMS),500BLK OLYMPIC BLVD W,E-1,Station 1 ,12/08/2016 09:51:47 AM,12/08/2016 09:58:14 AM,Report              ,34.013073554129157,-118.4894131509823,"(34.013073554129, -118.489413150982)",,,060377019023014,06037701902,368
16016704,12/08/2016,Emergency Medical Service (EMS),500BLK OLYMPIC BLVD W,E-1,Station 1 ,12/08/2016 09:03:58 AM,12/08/2016 09:12:39 AM,Report              ,34.013073554129157,-118.4894131509823,"(34.013073554129, -118.489413150982)",,,060377019023014,06037701902,368
