calendar,event_id,title,is_cancelled,start_date,end_date,all_day,description,location_name,address,contact_name,contact_email,contact_phone,age_groups,event_types,detail_url,signup_url,image_url,id,california_census_zipcodes,Census Tracts
other,942,CANCELLED Task Force on the Environment Meeting,true,07/15/2019 07:00:00 PM,07/15/2019 10:00:00 PM,false,"Location: 2200 Virginia Ave. Park, Patio Room<br />Website: <br />https://www.smgov.net/Departments/OSE/Task_Force_on_the_Environment/Task_Force_on_the_Environment.aspx<br /><br />?To advise City staff and leadership (decision makers) on determining and setting environmental policy and decisions, in accordance with the guiding principles, goals and objectives of the Sustainable City Program. To be a limited advocate, in a manner consistent with City policy, for Task Force recommendations to the community. The Task Force role is both pro-active and reactive.'",,"other
Santa Monica, CA 90401",,,,"50+/Seniors, Adults, Teens","Community/Government Meetings, Sustainability",http://calendar.smgov.net/other/eventsignup.asp?ID=942,http://calendar.smgov.net/other/eventsignup.asp?ID=942,,other_942,,
cityhall,3389,The Arts Commission Regular Meeting,false,07/15/2019 06:30:00 PM,07/15/2019 06:30:00 PM,false,"The Arts Commission of the City of Santa Monica exists to ensure a regular and ongoing assessment of arts programs in the City, develop arts programs of innovative form, recognize and encourage the arts as a service of local government and enrich the lives of all citizens by exposure to art in its various forms.<br />Meets on the third Monday of every month at 6:30pm at the Ken Edwards Center, 1527 Fourth Street.<br />",Ken Edwards Center,"1527 4th St.
Santa Monica, CA 90401
(34.014556, -118.492722)",,,,All Ages,Community/Government Meetings,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=3389,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=3389,,cityhall_3389,368,15
cityhall,3473,Public Art Committee,false,07/15/2019 05:30:00 PM,07/15/2019 06:30:00 PM,false,"The Public Art Committee advises the Arts Commission on what form public art projects should take, how specific public art competitions are to be conducted, suggest selection panel members and, on occasion, suggest artists to participate in invitational competitions. The Committee works with City staff to approve the annual Percent for Art Budget.",Ken Edwards Center,"1527 4th St.
Santa Monica, CA 90401
(34.014556, -118.492722)",Chris Guerra,chris.guerra@smgov.net,(310)458-8350,All Ages,Community/Government Meetings,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=3473,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=3473,,cityhall_3473,368,15
cityhall,3555,Santa Monica Rent Control Regular Board Meeting,false,07/11/2019 07:00:00 PM,07/11/2019 07:00:00 PM,false,The Rent Control Board meets to conduct business associated with the Rent Control Charter Amendment and Regulations.,City Hall,"1685 Main St.
Santa Monica, CA 90401
(34.01125, -118.491583)","Lonnie Guinn, Board Secretary",lonnie.guinn@smgov.net,3104588751,All Ages,Community/Government Meetings,www.smgov.net/rentcontrol,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=3555,,cityhall_3555,368,15
cityhall,3528,The Commission on the Status of Women Regular Meeting: NEW TIME&LOCATION IN JULY,false,07/10/2019 07:00:00 PM,07/10/2019 07:00:00 PM,false,"The Commission on the Status of Women regular meeting scheduled for 7/10/2019, 7pm at Ken Edwards Center has been cancelled. Instead, a special meeting will be held on the same date, 7/10/2019 at 6 pm, at the Pico Branch Library, the Annex, at 2201 Pico Blvd.<br />The Commission on the Status of Women works to ensure that Santa Monica is a place where women and girls can fully realize their potential and have a strong voice in all aspects of the community. The Commission explores policy and issues relevant to women and girls, and supports leadership and career advancement opportunities.",Ken Edwards Center,"1527 4th St.
Santa Monica, CA 90401
(34.014556, -118.492722)",,,,All Ages,Community/Government Meetings,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=3528,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=3528,,cityhall_3528,368,15
cityhall,3453,City Council Meeting,false,07/09/2019 05:30:00 PM,07/09/2019 05:30:00 PM,false,Regular Meeting of the Santa Monica City Council,City Hall,"1685 Main St.
Santa Monica, CA 90401
(34.01125, -118.491583)",,,,Adults,Community/Government Meetings,http://www.smgov.net/departments/council/,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=3453,,cityhall_3453,368,15
cityhall,3432,City Council Meeting,false,07/09/2019 05:30:00 PM,07/09/2019 05:30:00 PM,false,Regular Meeting of the Santa Monica City Council,City Hall,"1685 Main St.
Santa Monica, CA 90401
(34.01125, -118.491583)",,,,Adults,Community/Government Meetings,http://www.smgov.net/departments/council/,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=3432,,cityhall_3432,368,15
library,28882,Friends of the Santa Monica Public Library Board Meeting,false,07/08/2019 07:00:00 PM,07/08/2019 09:00:00 PM,false,Monthly Friends of the Santa Monica Public Library Board Meeting. Administration Conference Room near Computer Commons.,Main Library,"601 Santa Monica Boulevard
Santa Monica, CA 90401
(34.0185, -118.493556)",,,,Adults,Community/Government Meetings,http://calendar.smgov.net/library/eventsignup.asp?ID=28882,http://calendar.smgov.net/library/eventsignup.asp?ID=28882,,library_28882,368,15
parks,6166,Field Sports Advisory Council Regular Meeting,false,07/03/2019 07:00:00 PM,07/03/2019 08:30:00 PM,false,Regular monthly meeting of the Field Sports Advisory Council (FSAC). FSAC is an advisory council to the Recreation and Parks Commission.,Virginia Avenue Park,"2200 Virginia Ave.
Santa Monica, CA 90401
(34.021361, -118.467722)",,,,All Ages,Community/Government Meetings,http://calendar.smgov.net/parks/eventsignup.asp?ID=6166,http://calendar.smgov.net/parks/eventsignup.asp?ID=6166,,parks_6166,364,13
cityhall,3167,Planning Commission Meeting,false,07/03/2019 07:00:00 PM,07/03/2019 07:00:00 PM,false,The Santa Monica Planning Commission normally meets on the first and third Wednesdays of every month in the City Council Chamber.,City Hall,"1685 Main St.
Santa Monica, CA 90401
(34.01125, -118.491583)",,,,Adults,Community/Government Meetings,https://www.smgov.net/Departments/PCD/Boards-Commissions/Planning-Commission/,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=3167,,cityhall_3167,368,15
cityhall,3269,Architectural Review Board Meeting,false,07/01/2019 07:00:00 PM,07/01/2019 07:00:00 PM,false,The Santa Monica Architectural Review Board normally meets on the first and third Monday of every month in the City Council Chamber.,City Hall,"1685 Main St.
Santa Monica, CA 90401
(34.01125, -118.491583)",,,,Adults,Community/Government Meetings,https://www.smgov.net/Departments/PCD/Boards-Commissions/Architectural-Review-Board/,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=3269,,cityhall_3269,368,15
cityhall,3376,The Disabilities Commission Regular Meeting,false,07/01/2019 06:30:00 PM,07/01/2019 06:30:00 PM,false,"The mission of the Disabilities Commission is to help improve the quality of life for people with disabilities in Santa Monica by prioritizing issues of concern and advising the City Council and staff on those issues. The Commission recommends ways to maximize participation of people with disabilities in all facets of City life and increase awareness of the abilities, rights and issues of people with disabilities throughout the community.",Ken Edwards Center,"1527 4th St.
Santa Monica, CA 90401
(34.014556, -118.492722)",,,,All Ages,Community/Government Meetings,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=3376,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=3376,,cityhall_3376,368,15
parks,6433,Virginia Avenue Park Advisory Board Meeting ,false,07/01/2019 01:00:00 PM,07/01/2019 01:00:00 PM,false,VAPAB Meeting,Virginia Avenue Park,"2200 Virginia Ave.
Santa Monica, CA 90401
(34.021361, -118.467722)",Carla Fantozzi ,carla.fantozzi@smgov.net,3104588688,"50+/Seniors, Adults, Teens",Community/Government Meetings,2200 Virginia Avenue (2200%20Virginia%20Avenue),http://calendar.smgov.net/parks/eventsignup.asp?ID=6433,,parks_6433,364,13
other,965,Savvy Seniors: Protect Yourself Against Fraud and Scams,false,06/26/2019 08:30:00 AM,06/26/2019 12:00:00 PM,false,"On Wednesday, June 26, 2019, the Santa Monica City Attorney?s Consumer Protection Division and WISE and Healthy Aging will present ?Savvy Seniors: Protect Yourself Against Fraud and Scams? from 9 am to 12 noon at the Ken Edwards Center, 1527 4th Street in Santa Monica. Topics at this free event will include phone, internet, and email scams targeting older people; fraud prevention; and acquiring the tools to protect yourself. Speakers include Jackie Wiley from the California Department of Business Oversight, and Dani Kaiserman, Elder Justice Staff Attorney at Bet Tzedek. June is Elder Abuse Awareness Month, and while the event is focused on seniors, all are welcome to attend. The event will include a question-and-answer period, and a continental breakfast will be served. Sign-in begins at 8:30 am, and the presentation begins at 9 am. For more information, contact Johanna Rodriguez at 310-458-8691.",,"other
Santa Monica, CA 90401",Johanna Rodriguez,,310-458-8691,"50+/Seniors, Adults","Class/Workshop, Community/Government Meetings, Lecture/Panel",http://calendar.smgov.net/other/eventsignup.asp?ID=965,http://calendar.smgov.net/other/eventsignup.asp?ID=965,,other_965,,
cityhall,3412,City Council Meeting,false,06/25/2019 05:30:00 PM,06/25/2019 05:30:00 PM,false,Regular Meeting of the Santa Monica City Council,City Hall,"1685 Main St.
Santa Monica, CA 90401
(34.01125, -118.491583)",,,,Adults,Community/Government Meetings,http://www.smgov.net/departments/council/,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=3412,,cityhall_3412,368,15
cityhall,3287,Airport Commission Meeting,false,06/24/2019 07:00:00 PM,06/24/2019 07:00:00 PM,false,"The Santa Monica Airport Commission meets the 4th Monday of each Month at 7:00 P.M in the City Hall Council Chambers, except in August & December when the Commission is in recess.",City Hall,"1685 Main St.
Santa Monica, CA 90401
(34.01125, -118.491583)",,,,Adults,Community/Government Meetings,http://www.smgov.net/Departments/Airport/Commission/,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=3287,,cityhall_3287,368,15
cityhall,3516,The Social Services Commission Regular Meeting,false,06/24/2019 07:00:00 PM,06/24/2019 07:00:00 PM,false,"The Social Services Commission works to preserve and enhance the quality of life for all Santa Monica residents through research, outreach, and advocacy. The Commission advises City Council and City staff on identifying needs, setting priorities, planning programs, and analyzing fiscal impacts on social services.",Ken Edwards Center,"1527 4th St.
Santa Monica, CA 90401
(34.014556, -118.492722)",,,,All Ages,Community/Government Meetings,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=3516,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=3516,,cityhall_3516,368,15
cityhall,3544,The Recreation & Parks Commission Regular Meeting,false,06/20/2019 07:30:00 PM,06/20/2019 07:30:00 PM,false,The Recreation & Parks Commission advises City Council and City staff on matters related to recreation and use of public open space.,City Hall,"1685 Main St.
Santa Monica, CA 90401
(34.01125, -118.491583)",,,,All Ages,Community/Government Meetings,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=3544,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=3544,,cityhall_3544,368,15
cityhall,3206,Planning Commission Meeting,false,06/19/2019 07:00:00 PM,06/19/2019 07:00:00 PM,false,The Santa Monica Planning Commission normally meets on the first and third Wednesdays of every month in the City Council Chamber.,City Hall,"1685 Main St.
Santa Monica, CA 90401
(34.01125, -118.491583)",,,,Adults,Community/Government Meetings,https://www.smgov.net/Departments/PCD/Boards-Commissions/Planning-Commission/,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=3206,,cityhall_3206,368,15
cityhall,3337,The Commission for the Senior Community Regular Meeting,false,06/19/2019 01:30:00 PM,06/19/2019 01:30:00 PM,false,"Santa Monica's Commission for the Senior Community focuses on preserving and improving the quality of life for Santa Monicans 60 and older. The Commission advises City Council on a wide range of issues relevant to older adults. The Commission also provides opportunities to educate seniors, their families and caregivers on these issues. Please note: Dates, times and locations are subject to change up to 24 hours in advance of a meeting.",Ken Edwards Center,"1527 4th St.
Santa Monica, CA 90401
(34.014556, -118.492722)",,,,All Ages,Community/Government Meetings,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=3337,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=3337,,cityhall_3337,368,15
other,941,Task Force on the Environment Meeting,false,06/17/2019 07:00:00 PM,06/17/2019 10:00:00 PM,false,"Location: 2200 Virginia Ave. Park, Patio Room<br />Website: <br />https://www.smgov.net/Departments/OSE/Task_Force_on_the_Environment/Task_Force_on_the_Environment.aspx<br /><br />?To advise City staff and leadership (decision makers) on determining and setting environmental policy and decisions, in accordance with the guiding principles, goals and objectives of the Sustainable City Program. To be a limited advocate, in a manner consistent with City policy, for Task Force recommendations to the community. The Task Force role is both pro-active and reactive.'",,"other
Santa Monica, CA 90401",,,,"50+/Seniors, Adults, Teens","Community/Government Meetings, Sustainability",http://calendar.smgov.net/other/eventsignup.asp?ID=941,http://calendar.smgov.net/other/eventsignup.asp?ID=941,,other_941,,
