"ledger_type","cost_center_type","fund_id","fund_name","department_id","department_name","division_id","division_name","object","object_description","category_code","category_code_description","fiscal_year","july","august","september","october","november","december","january","february","march","april","may","june","total"
"BA","IS","00001","General Fund","210","PLANNING & COMM. DEVELOPMENT","266","CITY PLANNING/DEVELOPMENT REV.","401590","PLANNING PRESUBMITTAL REVIEW","612","Charges for Service","2016","-9764.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-9764.00"
"B1","IS","00001","General Fund","410","LIBRARY","613","ADMIN. AND FACILITIES","401600","LIBRARY FINES","614","Fines and Forfeitures","2013","-290000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-290000.00"
"BA","IS","00001","General Fund","410","LIBRARY","613","ADMIN. AND FACILITIES","401600","LIBRARY FINES","614","Fines and Forfeitures","2014","-290000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-290000.00"
"B1","IS","00001","General Fund","410","LIBRARY","613","ADMIN. AND FACILITIES","401600","LIBRARY FINES","614","Fines and Forfeitures","2014","-290000.00","0.00","0.00","0.00","0.00","0.00","55000.00","0.00","0.00","0.00","0.00","0.00","-235000.00"
"BA","IS","00001","General Fund","410","LIBRARY","613","ADMIN. AND FACILITIES","401600","LIBRARY FINES","614","Fines and Forfeitures","2015","-231500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-231500.00"
"BA","IS","00001","General Fund","410","LIBRARY","613","ADMIN. AND FACILITIES","401600","LIBRARY FINES","614","Fines and Forfeitures","2016","-250000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-250000.00"
"B1","IS","00001","General Fund","410","LIBRARY","613","ADMIN. AND FACILITIES","401610","LIBRARY CAFE RENT","618","Rentals","2013","-40000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-40000.00"
"BA","IS","00001","General Fund","410","LIBRARY","613","ADMIN. AND FACILITIES","401610","LIBRARY CAFE RENT","618","Rentals","2014","-40000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-40000.00"
"B1","IS","00001","General Fund","410","LIBRARY","613","ADMIN. AND FACILITIES","401610","LIBRARY CAFE RENT","618","Rentals","2014","-40000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-40000.00"
"BA","IS","00001","General Fund","410","LIBRARY","613","ADMIN. AND FACILITIES","401610","LIBRARY CAFE RENT","618","Rentals","2015","-36300.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-36300.00"
"BA","IS","00001","General Fund","410","LIBRARY","613","ADMIN. AND FACILITIES","401610","LIBRARY CAFE RENT","618","Rentals","2016","-36300.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-36300.00"
"B1","IS","00001","General Fund","410","LIBRARY","613","ADMIN. AND FACILITIES","401620","LIBRARY PARKING LOT","608","Licenses and Permits","2013","-35000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-35000.00"
"BA","IS","00001","General Fund","410","LIBRARY","613","ADMIN. AND FACILITIES","401620","LIBRARY PARKING LOT","608","Licenses and Permits","2014","-35000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-35000.00"
"B1","IS","00001","General Fund","410","LIBRARY","613","ADMIN. AND FACILITIES","401620","LIBRARY PARKING LOT","608","Licenses and Permits","2014","-35000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-35000.00"
"BA","IS","00001","General Fund","410","LIBRARY","613","ADMIN. AND FACILITIES","401620","LIBRARY PARKING LOT","608","Licenses and Permits","2015","-36000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-36000.00"
"B1","IS","00001","General Fund","410","LIBRARY","613","ADMIN. AND FACILITIES","401630","LIBRARY COPIERS AND PRINTERS","612","Charges for Service","2013","-32000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-32000.00"
"BA","IS","00001","General Fund","410","LIBRARY","613","ADMIN. AND FACILITIES","401630","LIBRARY COPIERS AND PRINTERS","612","Charges for Service","2014","-32000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-32000.00"
"B1","IS","00001","General Fund","410","LIBRARY","613","ADMIN. AND FACILITIES","401630","LIBRARY COPIERS AND PRINTERS","612","Charges for Service","2014","-32000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-32000.00"
"BA","IS","00001","General Fund","410","LIBRARY","613","ADMIN. AND FACILITIES","401630","LIBRARY COPIERS AND PRINTERS","612","Charges for Service","2015","-23000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-23000.00"
"BA","IS","00001","General Fund","410","LIBRARY","613","ADMIN. AND FACILITIES","401630","LIBRARY COPIERS AND PRINTERS","612","Charges for Service","2016","-22000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-22000.00"
"B1","IS","00001","General Fund","410","LIBRARY","613","ADMIN. AND FACILITIES","401640","LIBRARY MEETING ROOM RENTAL","618","Rentals","2013","-47000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-47000.00"
"BA","IS","00001","General Fund","410","LIBRARY","613","ADMIN. AND FACILITIES","401640","LIBRARY MEETING ROOM RENTAL","618","Rentals","2014","-47000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-47000.00"
"B1","IS","00001","General Fund","410","LIBRARY","613","ADMIN. AND FACILITIES","401640","LIBRARY MEETING ROOM RENTAL","618","Rentals","2014","-47000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-47000.00"
"BA","IS","00001","General Fund","410","LIBRARY","613","ADMIN. AND FACILITIES","401640","LIBRARY MEETING ROOM RENTAL","618","Rentals","2015","-53000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-53000.00"
"BA","IS","00001","General Fund","410","LIBRARY","613","ADMIN. AND FACILITIES","401640","LIBRARY MEETING ROOM RENTAL","618","Rentals","2016","-53000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-53000.00"
"B1","IS","00031","Wastewater Fund","500","PUBLIC WORKS","661","WASTE WATER","401650","SEWER SERVICE CHARGES","650","Charges for Service","2013","-18321194.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-18321194.00"
"BA","IS","00031","Wastewater Fund","500","PUBLIC WORKS","661","WASTE WATER","401650","SEWER SERVICE CHARGES","650","Charges for Service","2014","-18779223.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-18779223.00"
"B1","IS","00031","Wastewater Fund","500","PUBLIC WORKS","661","WASTEWATER","401650","SEWER SERVICE CHARGES","650","Charges for Service","2014","-18779223.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-18779223.00"
"BA","IS","00031","Wastewater Fund","500","PUBLIC WORKS","661","WASTEWATER","401650","SEWER SERVICE CHARGES","650","Charges for Service","2015","-15023378.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-15023378.00"
"BA","IS","00031","Wastewater Fund","500","PUBLIC WORKS","661","WASTEWATER","401650","SEWER SERVICE CHARGES","650","Charges for Service","2016","-15023378.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-15023378.00"
"B1","IS","00031","Wastewater Fund","500","PUBLIC WORKS","661","WASTE WATER","401660","WASTEWATER CAPITAL FAC FEES","650","Charges for Service","2013","-400000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-400000.00"
"BA","IS","00031","Wastewater Fund","500","PUBLIC WORKS","661","WASTE WATER","401660","WASTEWATER CAPITAL FAC FEES","650","Charges for Service","2014","-400000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-400000.00"
"B1","IS","00031","Wastewater Fund","500","PUBLIC WORKS","661","WASTEWATER","401660","WASTEWATER CAPITAL FAC FEES","650","Charges for Service","2014","-400000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-400000.00"
"BA","IS","00031","Wastewater Fund","500","PUBLIC WORKS","661","WASTEWATER","401660","WASTEWATER CAPITAL FAC FEES","650","Charges for Service","2015","-400000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-400000.00"
"BA","IS","00031","Wastewater Fund","500","PUBLIC WORKS","661","WASTEWATER","401660","WASTEWATER CAPITAL FAC FEES","650","Charges for Service","2016","-400000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-400000.00"
"B1","IS","00031","Wastewater Fund","500","PUBLIC WORKS","661","WASTE WATER","401662","ASSFC PASS-THRU","662","Other","2013","-200000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-200000.00"
"BA","IS","00031","Wastewater Fund","500","PUBLIC WORKS","661","WASTE WATER","401662","ASSFC PASS-THRU","662","Other","2014","-200000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-200000.00"
"B1","IS","00031","Wastewater Fund","500","PUBLIC WORKS","661","WASTEWATER","401662","ASSFC PASS-THRU","662","Other","2014","-200000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-200000.00"
"BA","IS","00031","Wastewater Fund","500","PUBLIC WORKS","661","WASTEWATER","401662","ASSFC PASS-THRU","662","Other","2015","-200000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-200000.00"
"BA","IS","00031","Wastewater Fund","500","PUBLIC WORKS","661","WASTEWATER","401662","ASSFC PASS-THRU","662","Other","2016","-200000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-200000.00"
"B1","IS","00001","General Fund","310","FIRE","312","FIRE - ADMINISTRATION","401680","UNDERGROUND TANK PERMITS","612","Charges for Service","2013","-34000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-34000.00"
"BA","IS","00001","General Fund","310","FIRE","312","FIRE - ADMINISTRATION","401680","UNDERGROUND TANK PERMITS","612","Charges for Service","2014","-34850.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-34850.00"
"B1","IS","00001","General Fund","310","FIRE","312","FIRE - ADMINISTRATION","401680","UNDERGROUND TANK PERMITS","612","Charges for Service","2014","-34850.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-34850.00"
"BA","IS","00001","General Fund","310","FIRE","312","FIRE - ADMINISTRATION","401680","UNDERGROUND TANK PERMITS","612","Charges for Service","2015","-81546.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-81546.00"
"BA","IS","00001","General Fund","310","FIRE","312","FIRE - ADMINISTRATION","401680","UNDERGROUND TANK PERMITS","612","Charges for Service","2016","-84644.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-84644.00"
"B1","IS","00001","General Fund","400","COMMUNITY & CULTURAL SERVICES","560","CULTURAL AFFAIRS","401700","CIVIC AUDITORIUM RENTALS","612","Charges for Service","2013","-154800.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-154800.00"
"BA","IS","00001","General Fund","400","COMMUNITY & CULTURAL SERVICES","560","CULTURAL AFFAIRS","401700","CIVIC AUDITORIUM RENTALS","612","Charges for Service","2014","-154800.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-154800.00"
"B1","IS","00001","General Fund","400","COMMUNITY & CULTURAL SERVICES","560","CULTURAL AFFAIRS","401700","CIVIC AUDITORIUM RENTALS","612","Charges for Service","2014","-154800.00","0.00","0.00","0.00","0.00","0.00","0.00","154800.00","0.00","0.00","0.00","0.00","0.00"
"B1","IS","00001","General Fund","400","COMMUNITY & CULTURAL SERVICES","560","CULTURAL AFFAIRS","401700","CIVIC AUDITORIUM RENTALS","612","Charges for Service","2014","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-154800.00","0.00","0.00","0.00","0.00","-154800.00"
"BA","IS","00001","General Fund","400","COMMUNITY & CULTURAL SERVICES","560","CULTURAL AFFAIRS","401700","CIVIC AUDITORIUM RENTALS","612","Charges for Service","2015","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"BA","IS","00001","General Fund","400","COMMUNITY & CULTURAL SERVICES","560","CULTURAL AFFAIRS","401700","CIVIC AUDITORIUM RENTALS","612","Charges for Service","2015","-154800.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-154800.00"
"BA","IS","00001","General Fund","400","COMMUNITY & CULTURAL SERVICES","560","CULTURAL AFFAIRS","401700","CIVIC AUDITORIUM RENTALS","612","Charges for Service","2016","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"BA","IS","00001","General Fund","400","COMMUNITY & CULTURAL SERVICES","560","CULTURAL AFFAIRS","401700","CIVIC AUDITORIUM RENTALS","612","Charges for Service","2016","-154800.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-154800.00"
"B1","IS","00001","General Fund","410","LIBRARY","613","ADMIN. AND FACILITIES","401730","LIBRARY CAFE UTILITY REIMBURSE","622","Other","2013","-11000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-11000.00"
"BA","IS","00001","General Fund","410","LIBRARY","613","ADMIN. AND FACILITIES","401730","LIBRARY CAFE UTILITY REIMBURSE","622","Other","2014","-11000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-11000.00"
"B1","IS","00001","General Fund","410","LIBRARY","613","ADMIN. AND FACILITIES","401730","LIBRARY CAFE UTILITY REIMBURSE","622","Other","2014","-11000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-11000.00"
"BA","IS","00001","General Fund","410","LIBRARY","613","ADMIN. AND FACILITIES","401730","LIBRARY CAFE UTILITY REIMBURSE","622","Other","2015","-11000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-11000.00"
"BA","IS","00001","General Fund","410","LIBRARY","613","ADMIN. AND FACILITIES","401730","LIBRARY CAFE UTILITY REIMBURSE","622","Other","2016","-11000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-11000.00"
"B1","IS","00001","General Fund","410","LIBRARY","613","ADMIN. AND FACILITIES","401750","MUSEUM UTILITY REIMBURSE","622","Other","2013","-6000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-6000.00"
"BA","IS","00001","General Fund","410","LIBRARY","613","ADMIN. AND FACILITIES","401750","MUSEUM UTILITY REIMBURSE","622","Other","2014","-6000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-6000.00"
"B1","IS","00001","General Fund","410","LIBRARY","613","ADMIN. AND FACILITIES","401750","MUSEUM UTILITY REIMBURSE","622","Other","2014","-6000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-6000.00"
"BA","IS","00001","General Fund","410","LIBRARY","613","ADMIN. AND FACILITIES","401750","MUSEUM UTILITY REIMBURSE","622","Other","2015","-6000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-6000.00"
"BA","IS","00001","General Fund","410","LIBRARY","613","ADMIN. AND FACILITIES","401750","MUSEUM UTILITY REIMBURSE","622","Other","2016","-6000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-6000.00"
"B1","IS","00001","General Fund","400","COMMUNITY & CULTURAL SERVICES","544","COMMUNITY RECREATION","401780","PICNIC AREA PERMITS","612","Charges for Service","2013","-10667.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-10667.00"
"BA","IS","00001","General Fund","400","COMMUNITY & CULTURAL SERVICES","544","COMMUNITY RECREATION","401780","PICNIC AREA PERMITS","612","Charges for Service","2014","-10667.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-10667.00"
"B1","IS","00001","General Fund","400","COMMUNITY & CULTURAL SERVICES","544","COMMUNITY RECREATION","401780","PICNIC AREA PERMITS","612","Charges for Service","2014","-10667.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-10667.00"
"BA","IS","00001","General Fund","400","COMMUNITY & CULTURAL SERVICES","544","COMMUNITY RECREATION","401780","PICNIC AREA PERMITS","612","Charges for Service","2015","-11000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-11000.00"
"BA","IS","00001","General Fund","400","COMMUNITY & CULTURAL SERVICES","544","COMMUNITY RECREATION","401780","PICNIC AREA PERMITS","612","Charges for Service","2016","-11000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-11000.00"
"B1","IS","00001","General Fund","160","INFORMATION SYSTEMS","243","ADMINISTRATION (INFO SYS)","401801","PROCEEDS","622","Other","2013","-60000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-60000.00"
"B1","IS","00054","Vehicle Management Fund","500","PUBLIC WORKS","459","FLEET MANAGEMENT","401801","PROCEEDS","662","Other","2013","-68785.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-68785.00"
"BA","IS","00001","General Fund","160","INFORMATION SYSTEMS","243","ADMINISTRATION (INFO SYS)","401801","PROCEEDS","622","Other","2014","-60000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-60000.00"
"BA","IS","00054","Vehicle Management Fund","500","PUBLIC WORKS","459","FLEET MANAGEMENT","401801","PROCEEDS","662","Other","2014","-70505.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-70505.00"
"B1","IS","00041","Big Blue Bus Fund","600","BIG BLUE BUS","642","TRANSIT FINANCE AND GRANTS","401801","PROCEEDS","662","Other","2014","0.00","0.00","0.00","0.00","0.00","-44800.00","0.00","0.00","0.00","0.00","0.00","0.00","-44800.00"
"B1","IS","00001","General Fund","160","INFORMATION SYSTEMS","243","ADMINISTRATION (INFO SYS)","401801","PROCEEDS","622","Other","2014","-60000.00","0.00","0.00","0.00","0.00","0.00","60000.00","0.00","0.00","0.00","0.00","0.00","0.00"
"B1","IS","00054","Vehicle Management Fund","500","PUBLIC WORKS","459","FLEET MANAGEMENT","401801","PROCEEDS","662","Other","2014","-70505.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-70505.00"
"BA","IS","00054","Vehicle Management Fund","500","PUBLIC WORKS","459","FLEET MANAGEMENT","401801","PROCEEDS","662","Other","2015","-192000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-192000.00"
"BA","IS","00054","Vehicle Management Fund","500","PUBLIC WORKS","459","FLEET MANAGEMENT","401801","PROCEEDS","662","Other","2016","-171000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-171000.00"
