"permit_number","apply_date","issue_date","expire_date","value","work_description","work_class","division","parcelid","status","permit_type","address","unit_or_suite","global_entity_name","first_name","last_name","geom"
"20110958-C020","2011-03-21T00:00:00.000","2011-04-27T00:00:00.000Z",,"4500","ROUGH IN INSTALL 1 SINGLE BOWL KITCHEN SINK ADD COMPLIANTMUNIS Permit Number: 20110850","Commercial","Building (L&I)/(DPW) - Commercial","269351008","Issued","Certificate of Approval","50 STATE ST",,"MAC-STATE SQUARE LLC",,,"
,  
(41.766500940273154, -72.6723489217553)"
"20110967-C020","2011-03-21T00:00:00.000","2012-06-21T00:00:00.000Z",,"13000","REMOVE SHEETROCK FROM OUTSIDE WALLS TO INSULATION; | REPLACE WINDOWS, DOOR AND FRONT DECKMUNIS Permit Number: 20120461","Residential","Building (L&I)/(DPW) - Residential, HCE CAO, HPA","177251121","Issued","Certificate of Approval","199 HOMESTEAD AV",,"WEDDERBURN GLENROY A",,,"
,  
(41.77749388643664, -72.69520743939032)"
"20110956-B000","2011-03-21T00:00:00.000","2011-03-30T00:00:00.000Z","2011-09-26T00:00:00.000Z","9000","RE-ROOF HOUSE WITH GAF 30YR ARCHITECTURAL ASPHALT SHINGLES | INSTALL ALL NECESSARY FLASHINGMUNIS Permit Number: 20110251","Reroof (1 and 2 Family)","Reroof (1 and 2 Family)","135392169","Issued","Building (Residential)","61 NEWTON ST",,"ALDEN PELLETIER SIDING INC",,,"
,  
(41.75916488084415, -72.7077069799045)"
"20110957-E000","2011-03-21T00:00:00.000","2011-03-30T00:00:00.000Z","2011-09-26T00:00:00.000Z","33850","ENERGY CONSERVATION LIGHTING UPGRADE AMP&BALLAST ONE FOR | ONE POLE HEADS, NO NEW CIRCUITS,ALL EXISTINGMUNIS Permit Number: 20110233","Commercial","Building (L&I)/(DPW) - Commercial","286129006","Issued","Electrical","98 WESTON ST",,"MCDONALD CORPORATION",,,"
,  
(41.787641265003025, -72.66226438187037)"
"20110962-C020","2011-03-21T00:00:00.000","2011-05-26T00:00:00.000Z",,"5000","REFACING FRP WALLS & NEW COUNTERS (1ST FL - STATE HOUSE SQ)MUNIS Permit Number: 20110902","Commercial","Building (L&I)/(DPW) - Commercial","268351016","Issued","Certificate of Approval","10 STATE HOUSE SQ",,"MAC-STATE SQUARE LLC",,,"
,  
(41.767126777408635, -72.67263595758875)"
"20110960-E000","2011-03-21T00:00:00.000","2011-04-04T00:00:00.000Z","2011-10-01T00:00:00.000Z","4000","POWER LIGHTING & TEL/DATA (1ST FLOOR - EXISTING DATA ROOM)MUNIS Permit Number: 20110260","Commercial","Building (L&I)/(DPW) - Commercial","269351008","Issued","Electrical","58 STATE ST",,,"ABLE ELECTRIC CO.",,"
,  
(41.76640550569017, -72.67214426616201)"
"20110965-S000","2011-03-21T00:00:00.000","2011-03-30T00:00:00.000Z","2011-09-26T00:00:00.000Z","4000","INSTALLATION AWNING (SIGN) BRAKES 2'X2 SCREWS HILTI 4""X1/2 | PIPES GALVANIZED 1"" 3/4 (FRAME) EXOTIC COVER PLASTIC FABRICMUNIS Permit Number: 20110036","Residential","Building (L&I)/(DPW) - Residential, HCE CAO, HPA","220227099","Issued","Sign","179 MATHER ST",,,"FOCUS SIGN & AWNING CO LLC",,"
,  
(41.780098539828344, -72.68438888983293)"
"20110963-B000","2011-03-21T00:00:00.000","2011-03-30T00:00:00.000Z","2011-09-26T00:00:00.000Z","54000","REPAIR FLOOR JOISTS REPLACE ALL ROTTED BOARDS & REPLACE FL | DECKING WITH 3/4 CDX REPLACE RUBBER ROOF REPAIR AND REPLACEMUNIS Permit Number: 20110250","Alteration","Building (L&I) - Alteration","226538101","Issued","Building (Residential)","17 SQUIRE ST",,,"NEW ENGLAND CONSTRUCTION & LANDSCAPING",,"
,  
(41.757438480014585, -72.68411859019523)"
"20110955-E000","2011-03-21T00:00:00.000","2011-03-30T00:00:00.000Z","2011-09-26T00:00:00.000Z","1000","INSTALL OWNER METER 100AMP CRS #1654978MUNIS Permit Number: 20110234","Residential","Building (L&I)/(DPW) - Residential, HCE CAO, HPA","216060025","Issued","Electrical","94 CHARLOTTE ST",,"MITCHELL ENA M",,,"
,  
(41.79443214504423, -72.68050418316388)"
"20110962-B000","2011-03-21T00:00:00.000","2011-04-06T00:00:00.000Z","2011-10-03T00:00:00.000Z","5000","REFACING FRP WALLS & NEW COUNTERS (1ST FL - STATE HOUSE SQ)MUNIS Permit Number: 20110279","Alteration","Building (L&I) - Alteration","268351016","Issued","Building (Commercial)","10 STATE HOUSE SQ",,,"ANCO CONSTRUCTION SERVICES LLC",,"
,  
(41.767126777408635, -72.67263595758875)"
"20110962-C000","2011-03-21T00:00:00.000","2011-05-26T00:00:00.000Z",,"5000","REFACING FRP WALLS & NEW COUNTERS (1ST FL - STATE HOUSE SQ)MUNIS Permit Number: 20110036","Commercial","Building (L&I)/(DPW) - Commercial","268351016","Issued","Certificate of Occupancy","10 STATE HOUSE SQ",,"MAC-STATE SQUARE LLC",,,"
,  
(41.767126777408635, -72.67263595758875)"
"20110954-K000","2011-03-21T00:00:00.000","2011-11-03T00:00:00.000Z","2012-05-01T00:00:00.000Z","63841","CHECK DRY SYSTEM PIPING IN ATTIC, MAKE REPAIRS AND PUT | SYSTEM BACK IN SERVICE (REGANTS PARK)MUNIS Permit Number: 20110103","Commercial","Building (L&I)/(DPW) - Commercial","102001001","Issued","Fire Suppression","200 BLOOMFIELD AV",,"UNIVERSITY OF HARTFORD",,,"
,  
(41.80061370134035, -72.71742541610152)"
"20110959-E000","2011-03-21T00:00:00.000","2011-04-04T00:00:00.000Z","2011-10-01T00:00:00.000Z","120000","POWER, LIGHTING, FIRE ALARM AND TEL/DATA PER PLANS & SPECS | (TRINITY COLLEGE ARTS STORAGE)MUNIS Permit Number: 20110259","Commercial","Building (L&I)/(DPW) - Commercial","206533005","Issued","Electrical","300 SUMMIT ST",,"TRINITY COLLEGE TRUSTEES OF",,,"
,  
(41.74869650063637, -72.69281398871765)"
"20110966-S000","2011-03-21T00:00:00.000","2011-03-30T00:00:00.000Z","2011-09-26T00:00:00.000Z","900","RECOVER FOR EXISTING AWNINGMUNIS Permit Number: 20110035","Commercial","Building (L&I)/(DPW) - Commercial","221270038","Issued","Sign","517 ALBANY AV",,,"FOCUS SIGN & AWNING CO LLC",,"
,  
(41.77766701747697, -72.68547073571574)"
"20110980-C020","2011-03-22T00:00:00.000","2011-07-21T00:00:00.000Z",,"2500","REPLACE 3 GAS WATER HEATERS, STATE 40 GAL, | (1ST, 2ND & 3RD FLOORS)MUNIS Permit Number: 20111042","Residential","Building (L&I)/(DPW) - Residential, HCE CAO, HPA","231673227","Issued","Certificate of Approval","162 CAMPFIELD AV",,"MAPLE STREET REALTY LLC",,,"
,  
(41.73792208763407, -72.68208612826241)"
"20110985-E000","2011-03-22T00:00:00.000","2011-03-31T00:00:00.000Z","2011-09-27T00:00:00.000Z","5800","SERVICE CHANGE FROM TWO METERS TO ONE 100 AMP METER | SMOKE AND CARBON MONOXIDE DETECTORS, CHANGE SWITCHESMUNIS Permit Number: 20110235","Residential","Building (L&I)/(DPW) - Residential, HCE CAO, HPA","253672215","Issued","Electrical","61 OTIS ST",,,"TAYLOR ELECTRIC LLC",,"
,  
(41.73978841786602, -72.67823940164124)"
"20110975-P000","2011-03-22T00:00:00.000","2011-03-31T00:00:00.000Z","2011-09-27T00:00:00.000Z","500","HOOK UP DRAIN UNDER KITCHEN SINK AND PRESSURE TEST EXISTING | GAS LINE FOR STOVEMUNIS Permit Number: 20110114","Residential","Building (L&I)/(DPW) - Residential, HCE CAO, HPA","250562155","Closed","Plumbing","183 WETHERSFIELD AV",,"183 WETHERSFIELD AVE LLC",,,"
,  
(41.7507243052316, -72.67419926891682)"
"20110970-E000","2011-03-22T00:00:00.000","2011-03-31T00:00:00.000Z","2011-09-27T00:00:00.000Z","1950","VOICE AND DATA INSTALLATIONMUNIS Permit Number: 20110238","Commercial","Building (L&I)/(DPW) - Commercial","177253007","Issued","Electrical","114 WOODLAND ST","2FL",,"VALCOR COMMUNICATIONS CORP",,"
,  
(41.77552329037403, -72.69875156981418)"
"20110971-C020","2011-03-22T00:00:00.000","2011-07-22T00:00:00.000Z",,"1000","UPGRADE ELECTRICAL SERVICE FROM 60 TO 100 AMPS | CRS#1655729MUNIS Permit Number: 20111050","Residential","Building (L&I)/(DPW) - Residential, HCE CAO, HPA","193054046","Issued","Certificate of Approval","61 WOODSTOCK ST",,"JEMISON AVRIL R",,,"
,  
(41.79914168750418, -72.69309052736473)"
"20110980-P000","2011-03-22T00:00:00.000","2011-05-23T00:00:00.000Z","2011-11-19T00:00:00.000Z","2500","REPLACE 3 GAS WATER HEATERS, STATE 40 GAL, | (1ST, 2ND & 3RD FLOORS)MUNIS Permit Number: 20110189","Residential","Building (L&I)/(DPW) - Residential, HCE CAO, HPA","231673227","Issued","Plumbing","162 CAMPFIELD AV",,"DAVID ROBBIN PLUMBING & HEATING LLC","DAVID","ROBBIN","
,  
(41.73792208763407, -72.68208612826241)"
"20110974-B000","2011-03-22T00:00:00.000","2011-04-18T00:00:00.000Z","2011-10-15T00:00:00.000Z","1960000","REMOVE & REPLACE THE EXISTING SIDEWALK CONCRETE & WATER- | PROOF ON 3 SIDES OF CITY PLACE I(PEARL,HAYNES,&ASYLUM STREETMUNIS Permit Number: 20110319","Alteration","Building (L&I) - Alteration","245340100","Issued","Building (Commercial)","185 ASYLUM ST",,,"HOLDER CONSTRUCTION GROUP LLC",,"
,  
(41.76680627302696, -72.67673729489374)"
"20110978-B000","2011-03-22T00:00:00.000","2011-03-22T00:00:00.000Z","2011-09-18T00:00:00.000Z","146052","REMOVE EXISTING MEMBRANE.FURNISH & INSTALL 60MIL TPO | MECH ATTACHED ROOFING SYS COMPLETE W/FLASHINGS, 48,300 SFMUNIS Permit Number: 20110238","Alteration","Building (L&I) - Alteration","299695010","Issued","Building (Commercial)","121 BRAINARD RD",,,"J D RIVET AND COMPANY INC",,"
,  
(41.73807734753818, -72.66063881041529)"
"20110972-M000","2011-03-22T00:00:00.000","2011-03-23T00:00:00.000Z","2011-09-19T00:00:00.000Z","5300","NEW REGISTERS IN CEILING AND FLOOR, REPAIR DUCTWORK | (""SUBWAY"")MUNIS Permit Number: 20110153","Commercial","Building (L&I)/(DPW) - Commercial","231761061","Issued","Mechanical","860 MAPLE AV","1FL",,"ADVANCED MECHANICAL SERVICES LLC",,"
,  
(41.73598110700456, -72.68603780993205)"
"20110977-C020","2011-03-22T00:00:00.000","2013-08-26T00:00:00.000Z",,"1690","REMOVE OF 1-1000 GALLON #2 HEATING TANKMUNIS Permit Number: 20134154","Residential","Building (L&I)/(DPW) - Residential, HCE CAO, HPA","130180030","Issued","Certificate of Approval","137 SCARBOROUGH ST",,"CERZA ANNA MARIA",,,"
,  
(41.78108385511188, -72.70976848709726)"
"20110974-C020","2011-03-22T00:00:00.000","2011-09-29T00:00:00.000Z",,"1960000","REMOVE & REPLACE THE EXISTING SIDEWALK CONCRETE & WATER- | PROOF ON 3 SIDES OF CITY PLACE I(PEARL,HAYNES,&ASYLUM STREETMUNIS Permit Number: 20111145","Commercial","Building (L&I)/(DPW) - Commercial","245340100","Issued","Certificate of Approval","185 ASYLUM ST",,,"CITY PLACE OWNER, LLC",,"
,  
(41.76680627302696, -72.67673729489374)"
"20110975-C020","2011-03-22T00:00:00.000","2018-11-05T00:00:00.000Z",,"500","HOOK UP DRAIN UNDER KITCHEN SINK AND PRESSURE TEST EXISTING | GAS LINE FOR STOVE","Residential","Building (L&I)/(DPW) - Residential, HCE CAO, HPA","250562155","Closed","Certificate of Approval","183 WETHERSFIELD AV",,"183 WETHERSFIELD AVE LLC",,,"
,  
(41.7507243052316, -72.67419926891682)"
"20110985-C020","2011-03-22T00:00:00.000","2011-09-09T00:00:00.000Z",,"5800","SERVICE CHANGE FROM TWO METERS TO ONE 100 AMP METER | SMOKE AND CARBON MONOXIDE DETECTORS, CHANGE SWITCHESMUNIS Permit Number: 20111133","Residential","Building (L&I)/(DPW) - Residential, HCE CAO, HPA","253672215","Issued","Certificate of Approval","61 OTIS ST",,"ENCARNACION ARISMENDY A",,,"
,  
(41.73978841786602, -72.67823940164124)"
"20110976-E000","2011-03-22T00:00:00.000","2011-03-31T00:00:00.000Z","2011-09-27T00:00:00.000Z","5000","MC WIRING,5SWITCHES,REPLACE EXISTING LIGHTING FIXTURES | RELOCATE FIVE(5) WALL SWITCHES,ADD FLUE RECEPTACLESMUNIS Permit Number: 20110236","Commercial","Building (L&I)/(DPW) - Commercial","249554003","Issued","Electrical","80 SEYMOUR ST","1 FL",,"TIM MALINGUAGGIO C/O MJP ELECTRICAL CO",,"
,  
(41.75427461285394, -72.67988885396049)"
"20110977-M000","2011-03-22T00:00:00.000","2011-03-31T00:00:00.000Z","2011-09-27T00:00:00.000Z","1690","REMOVE OF 1-1000 GALLON #2 HEATING TANKMUNIS Permit Number: 20110166","Residential","Building (L&I)/(DPW) - Residential, HCE CAO, HPA","130180030","Issued","Mechanical","137 SCARBOROUGH ST",,,"KROPP ENVIORNMENTAL CONTRACTING INC",,"
,  
(41.78108385511188, -72.70976848709726)"
"20110987-M000","2011-03-22T00:00:00.000","2011-03-31T00:00:00.000Z","2011-09-27T00:00:00.000Z","4575","REMOVE AND DISPOSE OF EXISTING FURNACE FROM PREMISES | FURNISH AND INSTALL 1 LOYERTOWN EFM REF/750 FURNACEMUNIS Permit Number: 20110165","Residential","Building (L&I)/(DPW) - Residential, HCE CAO, HPA","162495030","Issued","Mechanical","43 ELLINGTON ST",,"MITCHELL FUEL CO INC","MATTHEW","MITCHELL","
,  
(41.74680837171643, -72.70497086658033)"
"20110969-E000","2011-03-22T00:00:00.000","2011-03-31T00:00:00.000Z","2011-09-27T00:00:00.000Z","4890","FIBER OPTIC FEED FROM NORTH TOWER BASEMENT TO | BUILDING 2A SECOND FLOORMUNIS Permit Number: 20110239","Commercial","Building (L&I)/(DPW) - Commercial","177253008","Issued","Electrical","114 WOODLAND ST",,"ST FRANCIS HOSPITAL",,,"
,  
(41.77552329037403, -72.69875156981418)"
"20110971-E000","2011-03-22T00:00:00.000","2011-03-31T00:00:00.000Z","2011-09-27T00:00:00.000Z","1000","UPGRADE ELECTRICAL SERVICE FROM 60 TO 100 AMPS | CRS#1655729MUNIS Permit Number: 20110237","Residential","Building (L&I)/(DPW) - Residential, HCE CAO, HPA","193054046","Issued","Electrical","61 WOODSTOCK ST",,"H & E ELECTRICAL SERVICES LLC","HERMAN","THOMPSON","
,  
(41.79914168750418, -72.69309052736473)"
"20111006-C020","2011-03-23T00:00:00.000","2011-12-23T00:00:00.000Z",,"22000","INSTALL NEW PIPE WASTE VENT WATER AND FIXTURESMUNIS Permit Number: 20111349","Residential","Building (L&I)/(DPW) - Residential, HCE CAO, HPA","199265079","Issued","Certificate of Approval","144 SARGEANT ST",,"DRAKES GLORIA R",,,"
,  
(41.775598742533944, -72.69184923767885)"
"20111007-M000","2011-03-23T00:00:00.000","2011-03-31T00:00:00.000Z","2011-09-27T00:00:00.000Z","2000","NEW WATER HEATERS AND PIPE HEATING UNITSMUNIS Permit Number: 20110167","Residential","Building (L&I)/(DPW) - Residential, HCE CAO, HPA","199265079","Issued","Mechanical","144 SARGEANT ST",,"ALEXANDER RONNIE",,,"
,  
(41.775598742533944, -72.69184923767885)"
"20111006-P000","2011-03-23T00:00:00.000","2011-03-31T00:00:00.000Z","2011-09-27T00:00:00.000Z","22000","INSTALL NEW PIPE WASTE VENT WATER AND FIXTURESMUNIS Permit Number: 20110115","Residential","Building (L&I)/(DPW) - Residential, HCE CAO, HPA","199265079","Issued","Plumbing","144 SARGEANT ST",,"ALEXANDER RONNIE",,,"
,  
(41.775598742533944, -72.69184923767885)"
"20111007-C020","2011-03-23T00:00:00.000","2011-12-23T00:00:00.000Z",,"2000","NEW WATER HEATERS AND PIPE HEATING UNITSMUNIS Permit Number: 20111347","Residential","Building (L&I)/(DPW) - Residential, HCE CAO, HPA","199265079","Issued","Certificate of Approval","144 SARGEANT ST",,"DRAKES GLORIA R",,,"
,  
(41.775598742533944, -72.69184923767885)"
"20110991-C020","2011-03-23T00:00:00.000","2013-01-15T00:00:00.000Z",,"99814","INSTALLATION OF AUDIO&VIDEO WIRING,SPACERS,PROTECTOR,MICRO- | PHONES AND VIDEO CONFERENCING(AUDITORIUM RM.4181)MUNIS Permit Number: 20130194","Commercial","Building (L&I)/(DPW) - Commercial","177253007","Issued","Certificate of Approval","114 WOODLAND ST",,"SAINT FRANCIS HOSPITAL AND MED",,,"
,  
(41.77552329037403, -72.69875156981418)"
"20111016-C020","2011-03-23T00:00:00.000","2011-12-21T00:00:00.000Z",,"24000","FIRE RESTORATION. REBUILD TO ORIGINAL CONDITION | (CONDO UNIT 145-A)MUNIS Permit Number: 20111341","Residential","Building (L&I)/(DPW) - Residential, HCE CAO, HPA","240118081","Issued","Certificate of Approval","145 CLARK ST","A","DIXON SHARON",,,"
,  
(41.789068567463104, -72.67704978609736)"
"20110994-C020","2011-03-23T00:00:00.000","2012-04-13T00:00:00.000Z",,"91222","LOW VOLTAGE ELECTRICAL.INSTALLATION OF AUDIO&VIDEO WIRING, | SPEAKERS,PROJECTOR,MICROPHONES& VIDEO CONFERENCINGMUNIS Permit Number: 20120276","Commercial","Building (L&I)/(DPW) - Commercial","201269034","Issued","Certificate of Approval","690 ASYLUM AV",,"HARTFORD FIRE INSURANCE CO",,,"
,  
(41.76912026960523, -72.6871839023317)"
"20111000-B000","2011-03-23T00:00:00.000","2011-03-31T00:00:00.000Z","2011-09-27T00:00:00.000Z","3300","EVERGREEN ENERGY STAR ROOFMUNIS Permit Number: 20110253","Alteration","Building (L&I) - Alteration","167720037","Issued","Building (Residential)","69 HADDAM ST",,"HADMAN JULIA A",,,"
,  
(41.7275371453079, -72.70389466647856)"
"20111001-P000","2011-03-23T00:00:00.000","2011-03-31T00:00:00.000Z","2011-09-27T00:00:00.000Z","500","INSTALLATION NEW TUB/SHOWER ONE PIECEMUNIS Permit Number: 20110117","Residential","Building (L&I)/(DPW) - Residential, HCE CAO, HPA","167720037","Issued","Plumbing","69 HADDAM ST",,"HADMAN JULIA A",,,"
,  
(41.7275371453079, -72.70389466647856)"
"20111010-C020","2011-03-23T00:00:00.000","2011-06-06T00:00:00.000Z",,"1000","SERVICE UPGRADE FROM 100 AMP TO 100 AMP CHANGE FUSE PANEL TO | BREAKERSMUNIS Permit Number: 20110927","Residential","Building (L&I)/(DPW) - Residential, HCE CAO, HPA","148022166","Issued","Certificate of Approval","830 TOWER AV",,"BLAIR VALERIE Y",,,"
,  
(41.80068231832388, -72.70061983086342)"
"20111004-C020","2011-03-23T00:00:00.000","2013-03-22T00:00:00.000Z",,"2000","REPLACING 3 TUBS, 3LAV,1 SINKMUNIS Permit Number: 20131359","Residential","Building (L&I)/(DPW) - Residential, HCE CAO, HPA","187615009","Issued","Certificate of Approval","465 NEW BRITAIN AV",,"BEERS MICHAEL A",,,"
,  
(41.73875500783874, -72.69826621270035)"
"20111015-C020","2011-03-23T00:00:00.000","2011-12-21T00:00:00.000Z",,"43000","FIRE RESTORATION. REBUILD TO ORGINAL CONDITION | (UNIT 145-B CONDO)MUNIS Permit Number: 20111342","Residential","Building (L&I)/(DPW) - Residential, HCE CAO, HPA","240118082","Issued","Certificate of Approval","145 CLARK ST","B","ROCKLIFFE SHELLY",,,"
,  
(41.789068567463104, -72.67704978609736)"
"20110999-C020","2011-03-23T00:00:00.000","2011-10-04T00:00:00.000Z",,"11500","FIRE DAMAGE HOUSE REPAIR,REMOVE EXISTING VINYLSIDING&INSTALL | NEW VINYL/SIDING W/ALUMINUM TRIM.INSTALL NEW FRONT DOORMUNIS Permit Number: 20111152","Residential","Building (L&I)/(DPW) - Residential, HCE CAO, HPA","189738095","Issued","Certificate of Approval","217 FREEMAN ST",,"RIVERA ANGEL C",,,"
,  
(41.73141258464951, -72.69744238290734)"
"20110997-C020","2011-03-23T00:00:00.000","2013-03-22T00:00:00.000Z",,"30000","REPAIR DAMAGE CAUSED BY FIRE, REPLACE SHEETROCK, INSULATION, | TRIM NO STRUCTURAL DAMAGEMUNIS Permit Number: 20131361","Residential","Building (L&I)/(DPW) - Residential, HCE CAO, HPA","187615009","Issued","Certificate of Approval","465 NEW BRITAIN AV",,"BEERS MICHAEL A",,,"
,  
(41.73875500783874, -72.69826621270035)"
"20110996-E000","2011-03-23T00:00:00.000","2011-03-31T00:00:00.000Z","2011-09-27T00:00:00.000Z","900","100AMP SERVICE, NEW , CRS#1656102, ADD OWNERS METER TO | EXISTING 2 FAMILY HOUSEMUNIS Permit Number: 20110243","Residential","Building (L&I)/(DPW) - Residential, HCE CAO, HPA","184519154","Issued","Electrical","33 WARD PL",,,"NORTHEAST ELECTRICAL CONTRACTORS LLC",,"
,  
(41.74987037636385, -72.69551300730356)"
"20111010-E000","2011-03-23T00:00:00.000","2011-03-31T00:00:00.000Z","2011-09-27T00:00:00.000Z","1000","SERVICE UPGRADE FROM 100 AMP TO 100 AMP CHANGE FUSE PANEL TO | BREAKERSMUNIS Permit Number: 20110240","Residential","Building (L&I)/(DPW) - Residential, HCE CAO, HPA","148022166","Issued","Electrical","830 TOWER AV",,"BARRETT ANDREW",,,"
,  
(41.80068231832388, -72.70061983086342)"
"20111017-C000","2011-03-23T00:00:00.000","2011-09-02T00:00:00.000Z",,"25000","NEW CONSTRUCTION - 1200 SQ FT STRUCTURE AS PER PLAN. | NEW STRUCTURE ON EXISTING FOUNDATIONMUNIS Permit Number: 20110097","Commercial","Building (L&I)/(DPW) - Commercial","323077001","Issued","Certificate of Occupancy","274 LEIBERT RD",,"EAST SERVICE ROAD ASSOC",,,"
,  
(41.79036953596452, -72.65431045509698)"
"20111012-C020","2011-03-23T00:00:00.000","2011-12-19T00:00:00.000Z",,"24000","FIRE RESTORATION, REBUILD TO ORIGINAL CONDITION | (UNIT 143-A CONDO)MUNIS Permit Number: 20111331","Residential","Building (L&I)/(DPW) - Residential, HCE CAO, HPA","240118079","Issued","Certificate of Approval","143 CLARK ST",,"TEAL ARTHUR",,,"
,  
(41.789010572039544, -72.67706646120394)"
"20111014-C020","2011-03-23T00:00:00.000","2011-12-21T00:00:00.000Z",,"13000","FIRE RESTORATION. REBUILD TO ORIGINAL CONDITION | (CONDO UNIT 143-B)MUNIS Permit Number: 20111335","Residential","Building (L&I)/(DPW) - Residential, HCE CAO, HPA","240118080","Issued","Certificate of Approval","143 CLARK ST","B","TEAL ALYCE",,,"
,  
(41.789010572039544, -72.67706646120394)"
"20110998-E000","2011-03-23T00:00:00.000","2011-03-23T00:00:00.000Z","2011-09-19T00:00:00.000Z","1950","200A SERVICE CHANGE,2 OUTSIDE METERS W/ PREVITIONS FOR A 3RD | 2 MAIN PANELS, 1 TENANT, 1 OWNERS, GROUNDING - CRS #1645170MUNIS Permit Number: 20110217","Residential","Building (L&I)/(DPW) - Residential, HCE CAO, HPA","253788068","Issued","Electrical","127 BROWN ST",,,"TWO MIKES ELECTRIC LLC",,"
,  
(41.736622622028555, -72.67781696590043)"
"20111004-P000","2011-03-23T00:00:00.000","2011-03-31T00:00:00.000Z","2011-09-27T00:00:00.000Z","2000","REPLACING 3 TUBS, 3LAV,1 SINKMUNIS Permit Number: 20110116","Residential","Building (L&I)/(DPW) - Residential, HCE CAO, HPA","187615009","Issued","Plumbing","465 NEW BRITAIN AV",,"ALEXANDER RONNIE L",,,"
,  
(41.73875500783874, -72.69826621270035)"
"20110991-E000","2011-03-23T00:00:00.000","2011-03-31T00:00:00.000Z","2011-09-27T00:00:00.000Z","99814","INSTALLATION OF AUDIO&VIDEO WIRING,SPACERS,PROTECTOR,MICRO- | PHONES AND VIDEO CONFERENCING(AUDITORIUM RM.4181)MUNIS Permit Number: 20110245","Commercial","Building (L&I)/(DPW) - Commercial","177253007","Issued","Electrical","114 WOODLAND ST",,"HB COMMUNICATIONS INC","Dawn","Walczak","
,  
(41.77552329037403, -72.69875156981418)"
