"fiscal_year","fund_number","fund_name","adopted_budget","budget_amendments","total_budget","beginning_cash","collected_revenue","cash_expenses","other_cash_changes","ending_cash_balance","assets","liabilities","fund_balance","last_expense_recorded","fund_category","fund_group","fund_type","function","department_number","administering_department","fund_purpose","sources_of_funds","eligible_uses","date_fund_established","council_file_number","council_file_link","ordinance_number","code_section","replacement_of_general_funds","overhead_costs_reimbursement","interest_to_general_fund","general_fund_reversion","budget_schedule_number","budget_schedule_name","inactive_fund_close","council_district","grant_project","contact_name","contact_telephone","contact_email","years_since_last_expenditure","idle_fund_notes","idle_fund_recommendations","idle","capital_project"
"2018","305","Subventions and Grants","0","6974567.27","6974567.27","39267245.59","9951469.42","8081699.07","1555500.75","42692516.69","42893130.8","26523825.8","16369305","11/9/2018","Special Purpose Fund","Governmental","Special Revenue","Economic Development","50","Board of Public Works","For Deposits received from Grants, Special Events, Constituents, and Projects.","Money received from the State of CA and the County of L.A. as designated aid, and for miscellaneous receipts","Eligible uses are determined by  the specific funding source","6/30/1987",,,,,"No","No","Yes","No","No",,"No","ALL","true","Yolanda Antonio","(213) 978-0901","yolanda.antonio@lacity.org",,,,,
"2018","306","Traffic Safety","5998238","-2200238","3798000","0","3298297.79","3298297.79","0","0","300000","0","300000","10/31/2018","Special Purpose Fund","Governmental","Special Revenue","Public Safety","50","Street Services","To fund traffic safety and street capital improvement projects","Fines and forfeitures collected from person charged with a misdemeanor under the Vehicle Code of the State of California following arrest by an officer employed by the City of LA","Traffic signs, signals, and other traffic control and safety devices; traffic law enforcement and accident prevention; and for the maintenance, improvement or construction of public streets, bridges and culverts within the City","6/30/1987",,,"92382","Administrative Code Section 5.130","No","Yes","Yes","No","4","Traffic Safety Fund","No","ALL","false","Gina Mancha","(213) 847-2806","gina.mancha@lacity.org",,,,,
"2018","41D","Hollywood Problem Solving Partnership","0","0","0","1827.5","0","0","0","1827.5","1827.5","0","1827.5",,"Special Purpose Fund","Governmental","Special Revenue","Public Safety","46","Mayor's Office","To assist law enforcement and local community entities to analyze and identify responses to crime","Grants","To address Hollywood target areas significant problems of youth prostitution, loitering and disorderly conduct.","3/12/1998","96-1524","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=96-1524",,,"No","Yes","Yes","No","No",,"No","13","true","Alma Guerrero","(213) 473-2386","alma.guerrero@lacity.org","7+","No financial activity to reduce cash balance.","Department should identify eligible uses for these funds","true",
"2018","311","Fifth Year Economic Planning Grant","0","0","0","43564.15","0","0","-43564.15","0","0","0","0",,"Special Purpose Fund","Governmental","Special Revenue","Economic Development","46","Mayor's Office","To plan, refine, expand and implement various programs to increase private employment and investment","U.S. Dept. of Commerce, Economic Development Administration Grants","Staffing and program costs","6/30/1987",,,,,"No",,"Yes","No","No",,"No","ALL","true","Alma Guerrero","(213) 473-2386","alma.guerrero@lacity.org","7+",,"Fund closure in progress","true",
"2018","329","Funded Improvement Revolving","0","0","0","296.03","0","0","0","296.03","296.03","0","296.03","3/14/2017","Special Purpose Fund","Governmental","Special Revenue","Public Works","50","Engineering","To finance completion of improvements in areas in the FFunded Improvement classification. A separate Funded Improvement Account shall be established for each zone change area placed in the F Funded Improvement Classification","Unit Charges based upon equitable measurements estimated by the City Engineer to be sufficient to reimburse the City.","Reimbursement for the required improvement cost of installation, materials, design, surveying inspection, testing of materials, appurtenant work, and all other applicable costs",,,,"131640","Municipal Code Sec. 12.32.F","No","No","Yes","No","No",,"No","ALL","false","Victoria Santiago","(213) 978-0900","victoria.santiago@lacity.org","7+","No financial activity.","Department should identify eligible uses for these funds","true",
"2018","335","Fire Department Grant","0","3173391.61","3173391.61","3287451.31","1789512.15","2442347.14","-20440.71","2614175.61","17927448.64","16807805.44","1119643.2","10/26/2018","Special Purpose Fund","Governmental","Special Revenue","Public Safety","38","Fire","Fire Department will incur expenses and make payments from this fund","Various Federal and State Grants","Various grants may provide reimbursement for salaries, expense and equipment.  To receive the transfer of amounts deposited into the Grants Receipts Fund","8/10/1971","Various - Controller's Office letter dated 8/10/1971",,,,"No","Yes","Yes","Yes","No",,"No","ALL","true","Emilio Rodriguez","(213) 978-3478","emilio.rodriguez@lacity.org",,,,,
"2018","50N","Gang Prevention Coordination","0","0","0","5300.04","0","0","0","5300.04","49274.91","43974.87","5300.04","6/28/2013","Special Purpose Fund","Governmental","Special Revenue","Public Safety","46","Mayor's Office","For implementation of a Citywide Gang Reduction and Youth Development Zones across the City","U.S. Dept. of Justice, Office of Juvenile Justice and Delinquency Prevention Grants","Salaries, contractual services, travel, supplies and other program costs","8/12/2008","06-0285","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=06-0285",,,"No","No","Yes","No","No",,"Yes","ALL","true","Alma Guerrero","(213) 473-2386","alma.guerrero@lacity.org","7","Department to close Idle Fund.","Close fund","true",
"2018","337","Cultural Affairs Grant","0","233400","233400","665669.07","194390","366274.85","0","493784.22","493784.22","1014.55","492769.67","10/15/2018","Special Purpose Fund","Governmental","Special Revenue","Arts/Culture/Tourism","30","Cultural Affairs","To accept all grant monies received by outside agencies, as well as City matching funds.","Various State, County, Federal and Foundation grants","Disbursement to grantees in promoting arts and cultural priorities and initiatives in the City.","4/21/1982","80-4598-S1","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=80-4598-S1",,,"No",,"Yes","No","No",,"No","ALL","true","Alma Gibson","(213) 202-5530","alma.gibson@lacity.org",,,,,
"2018","339","Police Department Grant","0","21537595.04","21537595.04","2941019.85","14416552.4","16342295.57","4826469.01","5841745.69","42569042.47","37681980.77","4887061.7","11/7/2018","Special Purpose Fund","Governmental","Special Revenue","Public Safety","70","Police","For the receipt and expenditure of Grants-in-Aid to the Police Department from the Federal Government.","Federal Grants","Funds shall be disbursed in accordance with grant guidelines established by the Grantors.","5/10/1968","13-9227","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=13-9227",,,"No","Yes","Yes","Yes","No",,"No","ALL","true","Annemarie Sauer Hale","(213) 486-8590","N5161@lapd.online",,,,,
"2018","342","Telecommunications Liquidated Damages and Lost Franchise Fees","19930220","-1507278.05","18422941.95","35882260.17","18237118.2","17729543.25","-266907.99","36122927.13","36212223.43","456779.51","35755443.92","10/25/2018","Special Purpose Fund","Governmental","Special Revenue","Other","32","Information Technology Agency","For public, educational and government access programming and other telecommunications in the City","Fees from cable franchise holders and fees for private line franchises","Grants to Third Parties (Citywide Access Corporation), Cable Franchise Renewal Program, Cable Rate Regulation Program, Overhead costs, Municipal Access Expense and Equipment, LA City oversees 35 Operations, 311 and other telecom related expenses","7/13/1982","81-3981","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=81-3981","157178",,"No","Yes","Yes","No","20","Telecommunications Liquidated Damages & Lost Franchise Fees","No","ALL","false","Laura Ito","(213) 978-3322","laura.ito@lacity.org",,,,,
"2018","346","Repair and Demolition","761460","72424.3","833884.3","1639384.41","622225.28","800185.32","46186.22","1507610.59","1507610.59","927490.85","580119.74","10/22/2018","Special Purpose Fund","Governmental","Special Revenue","public Works","8","Building and Safety","To repair or demolish nuisance, blighted or substandard buildings or structures","Assessments levied on substandard buildings and properties","Costs and expenses which may be incurred due to necessary repair, securing, cleaning, or demolition of building, structures, which constitute a nuisance or are blighted or substandard.","11/3/1963","95-2195",,"125692; 171175","Municipal Code Section 91.8906","No","No","Yes","Yes","29","Allocations from Other Governmental Agencies and Sources","No","ALL","false","Cynthia Kho","(213) 482-6815","cynthia.kho@lacity.org",,,,,
"2018","347","Street Lighting Maintenance Assessment","67922312","558291.62","68480603.62","17709391.45","54940840.93","69226766.96","27.1","3423492.52","21573276.56","18174075.37","3399201.19","11/9/2018","Special Purpose Fund","Governmental","Special Revenue","Streets","50","Street Lighting","Finance street lighting maintenance or improvements in or along public streets, alleys and other public places in the City.","Annual assessments","To pay for services provided by staff from City Clerk, GSD, ITA, Personnel, PW-Board, PW-Contract Administration, PW-Engineering and PW-Street Lighting. Is also used to pay for the CIEP Program, Liability Claims, Capital Finance Administration Fund and Special Purpose Fund Appropriations (Assessment District Analysis, County Collection Charges, Energy and Maintenance Bills, Fleet Replacements, Graffiti Removal, LED Fixtures, Official Notices, Pole Painting, Tree Trimming, Contingency for Obligatory Changes and Related Costs.","5/1/1935",,,"75000","Administrative Code Section 6.118","No","Yes","Yes","No","19","Street Lighting Maintenance Assessment Fund","No","ALL","false","Carleen Marquez","(213) 847-1327","carleen.marquez@lacity.org",,,,,
"2018","881","Pension Savings Investment","0","0","0","15383.93","0","0","-2109.48","13274.45","13274.45","164930.92","-151656.47","11/6/2018","Special Purpose Fund","Fiduciary","Agency","Other","61","Personnel","To track funds for the City's obligations under the Pension Savings Plan","Employee contributions into the Pension Savings Plan","Funds to be used for investment only; all assets held in trust for the exclusive benefit of the participants and their beneficiaries","12/16/1993","91-2279","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=98-0465","169047","Administrative Code Section 4.1604","No","No","Yes","No","No",,"No","ALL","false","Michael De La Rosa","(213) 473-9145","michael.delarosa@lacity.org",,,,,
"2018","41H","First Responder Grant","0","0","0","26866.13","0","0","0","26866.13","26866.13","0","26866.13",,"Special Purpose Fund","Governmental","Special Revenue","Public Safety","46","Mayor's Office","For the development of the First Responder Training Program","Grants from the County of Los Angeles","Formation of a Terrorism Working Group (TWG) to develop a training curriculum and produce a video for public health and safety use","5/29/1998","98-0537","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=98-0537",,,"No","Yes","Yes","No","No",,"No","ALL","true","Alma Guerrero","(213) 473-2386","alma.guerrero@lacity.org","7+","No financial activity; Fund authorized in 1998 for one-time grant from L.A. County.","Department should identify eligible uses for these funds","true",
"2018","361","1979 Criminal Justice Mini-Block Plan","0","0","0","5948.76","0","0","-5948.76","0","0","0","0",,"Special Purpose Fund","Governmental","Special Revenue","Public Safety","46","Mayor's Office","Acceptance of the Mini-Block Grant to fund various programs administered by the City","Federal Criminal Justice Mini-Block Grant","To fund Delinquency Intervention Services, Domestic Violence Shelters, Burglary Enforcement, Commercial ALERT, Project HEAVY","11/13/1978",,,,,"No",,"Yes","No","No",,"No","ALL","true","Alma Guerrero","(213) 473-2386","alma.guerrero@lacity.org","7+",,"Fund closure in progress","true",
"2018","16P","GO Bonds Series 2006A Excess Earnings","0","0","0","0","0","0","0","0",,,"0",,"Special Purpose Fund","Governmental","Special Revenue","Debt Service","39","Office of Finance","To hold money that the Treasurer finds to be earnings in excess of the yield on the Bonds","Series 2006-A Bonds","Money in the Excess Earnings Fund shall be used only for payments to the United States or for deposit into other funds in accordance with the City's Tax Certificate for the Bonds","7/28/2006","06-0600-S37","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=06-0600-S37","177733",,"No","No","Yes","No","No",,"Yes","ALL","false","Tiffany Liaw","(213) 978-1742","tiffany.liaw@lacity.org","7+",,"Fund closure in progress","true",
"2018","364","Major City Planning Grant","0","0","0","226719.29","0","0","0","226719.29","419898","193178.71","226719.29",,"Special Purpose Fund","Governmental","Special Revenue","Public Safety","46","Mayor's Office","Development of a Criminal Justice Plan and coordination efforts with Region and State California Council on Criminal Justice","Monies from the California Council on Criminal Justice (CCCJ)",,"6/30/1987",,,,,"No",,"Yes","No","No",,"No","ALL","true","Alma Guerrero","(213) 473-2386","alma.guerrero@lacity.org","7+","No FMS activity; Fund authorized in 1987.","Department should identify eligible uses for these funds","true",
