"id_number","fiscal_year","department_name","vendor_name","transaction_date","dollar_amount","authority","business_tax_registration_certificate","government_activity","fund_group_name","fund_type","fund_name","account_name","transaction_id","expenditure_type","settlement_judgment","fiscal_month_number","fiscal_year_month","fiscal_year_quarter","calendar_month_number","calendar_month_year","calendar_month","data_source","contract_name","contract_link"
"17505","2012","POLICE","PRIVACY-POLICE","2011-08-18T00:00:00.000","480",,,"PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","SPECIAL REVENUE","US DEPT OF JUSTICE ASSET FORFE","SPA-TRAVEL & TRAINING","AD26120000008155","SUPPLIES & OTHER SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS",,
"17666","2012","POLICE","PRIVACY-POLICE","2011-08-23T00:00:00.000","215",,,"PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","EXCESSIVE FALSE ALARM FEES","AD26120000009388","POLICE DEPT SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS",,
"17667","2012","POLICE","PRIVACY-POLICE","2011-08-23T00:00:00.000","19",,,"PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","EXCESSIVE FALSE ALARM FEES","AD26120000009394","POLICE DEPT SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS",,
"17668","2012","POLICE","PRIVACY-POLICE","2011-08-23T00:00:00.000","215",,,"PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","EXCESSIVE FALSE ALARM FEES","AD26120000009397","POLICE DEPT SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS",,
"17884","2012","PENSION","TIME WARNER CABLE INFORMATION SERVICES (CA), LLC","2011-08-19T00:00:00.000","91.55",,"0000500538","PENSION","FIDUCIARY","PENSION TRUST","FIRE & POLICE TIER 2 GENERAL P","OFFICE & ADMINISTRATIVE EXP","AD26120000008665","SUPPLIES & OTHER SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS",,
"17885","2012","PENSION","TIME WARNER CABLE INFORMATION SERVICES (CA), LLC","2011-08-19T00:00:00.000","91.25",,"0000500538","PENSION","FIDUCIARY","PENSION TRUST","FIRE & POLICE TIER 2 GENERAL P","OFFICE & ADMINISTRATIVE EXP","AD26120000008665","SUPPLIES & OTHER SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS",,
"17886","2012","PENSION","INTEGRATED DIGITAL TECHNOLOGIES CORPORATION (A CORPORATION)","2011-08-19T00:00:00.000","3750","CO111980","0002386073","PENSION","FIDUCIARY","PENSION TRUST","FIRE & POLICE TIER 2 GENERAL P","CONTRACTUAL","AD26120000008666","SUPPLIES & OTHER SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS","INTEGRATED DIGITAL TECHNOLOGIE","http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-111980"
"17887","2012","PENSION","INTEGRATED DIGITAL TECHNOLOGIES CORPORATION (A CORPORATION)","2011-08-19T00:00:00.000","2500","CO111980","0002386073","PENSION","FIDUCIARY","PENSION TRUST","FIRE & POLICE TIER 2 GENERAL P","CONTRACTUAL","AD26120000008666","SUPPLIES & OTHER SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS","INTEGRATED DIGITAL TECHNOLOGIE","http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-111980"
"17900","2012","POLICE","PRIVACY-POLICE","2011-08-22T00:00:00.000","199",,,"PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","EXCESSIVE FALSE ALARM FEES","AD26120000008908","POLICE DEPT SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS",,
"18009","2012","POLICE","PRIVACY-POLICE","2011-08-23T00:00:00.000","136",,,"PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","EXCESSIVE FALSE ALARM FEES","AD26120000009386","POLICE DEPT SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS",,
"18010","2012","POLICE","PRIVACY-POLICE","2011-08-23T00:00:00.000","106",,,"PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","EXCESSIVE FALSE ALARM FEES","AD26120000009389","POLICE DEPT SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS",,
"18011","2012","POLICE","PRIVACY-POLICE","2011-08-23T00:00:00.000","149",,,"PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","EXCESSIVE FALSE ALARM FEES","AD26120000009395","POLICE DEPT SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS",,
"18062","2012","PENSION","MARVIN & PALMER ASSOCIATES INC","2011-08-22T00:00:00.000","326331.29","CO000483","0000554237","PENSION","FIDUCIARY","PENSION TRUST","FIRE & POLICE TIER 2 GENERAL P","INVESTMENT MANAGER EXPENSE","AD26120000008941","PERSONNEL SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS","MARVIN & PALMER ASSOCIATES INC","http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-000483"
"18063","2012","PENSION","MARVIN & PALMER ASSOCIATES INC","2011-08-22T00:00:00.000","7836.29","CO000483","0000554237","PENSION","FIDUCIARY","PENSION TRUST","FIRE & POLICE TIER 2 GENERAL P","INVESTMENT MANAGER EXPENSE","AD26120000008941","PERSONNEL SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS","MARVIN & PALMER ASSOCIATES INC","http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-000483"
"18064","2012","PENSION","PORTFOLIO ADVISORS LLC","2011-08-22T00:00:00.000","275000","CO000517","0000479391","PENSION","FIDUCIARY","PENSION TRUST","FIRE & POLICE TIER 2 GENERAL P","INVESTMENT MANAGER EXPENSE","AD26120000008943","PERSONNEL SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS","PORTFOLIO ADVISORS LLC","http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-000517"
"18067","2012","POLICE","WEST PUBLISHING CORPORATION","2011-08-22T00:00:00.000","22032",,"0000431365","PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","CONTRACTUAL SERVICES","AD26120000008948","SUPPLIES & OTHER SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS",,
"18086","2012","POLICE","PRIVACY-POLICE","2011-08-23T00:00:00.000","3330",,,"PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","EXCESSIVE FALSE ALARM FEES","AD26120000009387","POLICE DEPT SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS",,
"18087","2012","PENSION","MCI COMMUNICATIONS SERVICES INC","2011-08-23T00:00:00.000","53820","CO516PEN","0002092174","PENSION","FIDUCIARY","PENSION TRUST","FIRE & POLICE TIER 2 GENERAL P","CONTRACTUAL","AD26120000009467","SUPPLIES & OTHER SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS","VERIZON BUSINESS NETWORK SERV","http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-516PEN"
"18419","2012","POLICE","PRIVACY-POLICE","2011-08-23T00:00:00.000","530",,,"PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","EXCESSIVE FALSE ALARM FEES","AD26120000009384","POLICE DEPT SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS",,
"18422","2012","PENSION","ALLIANCE BERNSTEIN LP","2011-08-23T00:00:00.000","39759.77","CO531PEN","0000838647","PENSION","FIDUCIARY","PENSION TRUST","FIRE & POLICE TIER 2 GENERAL P","INVESTMENT MANAGER EXPENSE","AD26120000009452","PERSONNEL SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS","ALLIANCE  BERNSTEIN LP","http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-531PEN"
"18423","2012","PENSION","ALLIANCE BERNSTEIN LP","2011-08-23T00:00:00.000","15942.17","CO531PEN","0000838647","PENSION","FIDUCIARY","PENSION TRUST","FIRE & POLICE TIER 2 GENERAL P","INVESTMENT MANAGER EXPENSE","AD26120000009452","PERSONNEL SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS","ALLIANCE  BERNSTEIN LP","http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-531PEN"
"18424","2012","PENSION","ALLIANCE BERNSTEIN LP","2011-08-23T00:00:00.000","11098.19","CO531PEN","0000838647","PENSION","FIDUCIARY","PENSION TRUST","FIRE & POLICE TIER 2 GENERAL P","INVESTMENT MANAGER EXPENSE","AD26120000009452","PERSONNEL SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS","ALLIANCE  BERNSTEIN LP","http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-531PEN"
"18425","2012","PENSION","BRUNSWIG OFFICE CENTER LP / BRUNSWIG CENTER PARTNERS INC","2011-08-23T00:00:00.000","69421.51","CO065515","0002194226","PENSION","FIDUCIARY","PENSION TRUST","FIRE & POLICE TIER 2 GENERAL P","CONTRACTUAL","AD26120000009453","SUPPLIES & OTHER SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS","BRUNSWIG OFFICE CENTER, LP","http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-065515"
"18426","2012","PENSION","BRUNSWIG OFFICE CENTER LP / BRUNSWIG CENTER PARTNERS INC","2011-08-23T00:00:00.000","7515.64","CO065515","0002194226","PENSION","FIDUCIARY","PENSION TRUST","FIRE & POLICE TIER 2 GENERAL P","CONTRACTUAL","AD26120000009453","SUPPLIES & OTHER SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS","BRUNSWIG OFFICE CENTER, LP","http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-065515"
"18432","2012","PENSION","MCI COMMUNICATIONS SERVICES INC","2011-08-23T00:00:00.000","1009.12","CO498PEN","0002092174","PENSION","FIDUCIARY","PENSION TRUST","FIRE & POLICE TIER 2 GENERAL P","OFFICE & ADMINISTRATIVE EXP","AD26120000009458","SUPPLIES & OTHER SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS","VERIZON BUSINESS SERVICES","http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-498PEN"
"18497","2012","PENSION","M & I INVESTMENT MANAGEMENT CORPORATION","2011-08-23T00:00:00.000","162614.81","CO528PEN","0002464264","PENSION","FIDUCIARY","PENSION TRUST","FIRE & POLICE TIER 2 GENERAL P","INVESTMENT MANAGER EXPENSE","AD26120000009466","PERSONNEL SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS","M&I INVESTMENT MANAGEMENT CORP","http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-528PEN"
"18498","2012","PENSION","TERRI ASANOVICH","2011-08-23T00:00:00.000","175",,"0000565029","PENSION","FIDUCIARY","PENSION TRUST","FIRE & POLICE TIER 2 GENERAL P","MEDICAL SERVICES","AD26120000009468","PROFESSIONAL & SPECIALIZED SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS",,
"18499","2012","PENSION","HAVURA ENTERPRISES LLC","2011-08-23T00:00:00.000","1200",,"0002517888","PENSION","FIDUCIARY","PENSION TRUST","FIRE & POLICE TIER 2 GENERAL P","MEDICAL SERVICES","AD26120000009469","PROFESSIONAL & SPECIALIZED SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS",,
"18500","2012","PENSION","HAVURA ENTERPRISES LLC","2011-08-23T00:00:00.000","1175",,"0002517888","PENSION","FIDUCIARY","PENSION TRUST","FIRE & POLICE TIER 2 GENERAL P","MEDICAL SERVICES","AD26120000009469","PROFESSIONAL & SPECIALIZED SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS",,
"18501","2012","PENSION","HAVURA ENTERPRISES LLC","2011-08-23T00:00:00.000","1175",,"0002517888","PENSION","FIDUCIARY","PENSION TRUST","FIRE & POLICE TIER 2 GENERAL P","MEDICAL SERVICES","AD26120000009469","PROFESSIONAL & SPECIALIZED SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS",,
"18544","2012","POLICE","CLEAN HARBORS ENVIRONMENTAL SERVICES INC","2011-08-24T00:00:00.000","892.68","CO116817","0002592039","PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","CONTRACTUAL SERVICES","AD26120000010575","SUPPLIES & OTHER SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS","CLEAN HARBORS ENVIRONMENTAL","http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-116817"
"18545","2012","POLICE","CLEAN HARBORS ENVIRONMENTAL SERVICES INC","2011-08-24T00:00:00.000","952.68","CO116817","0002592039","PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","CONTRACTUAL SERVICES","AD26120000010575","SUPPLIES & OTHER SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS","CLEAN HARBORS ENVIRONMENTAL","http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-116817"
"18546","2012","POLICE","CLEAN HARBORS ENVIRONMENTAL SERVICES INC","2011-08-24T00:00:00.000","360.75","CO116817","0002592039","PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","CONTRACTUAL SERVICES","AD26120000010575","SUPPLIES & OTHER SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS","CLEAN HARBORS ENVIRONMENTAL","http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-116817"
"18547","2012","POLICE","CLEAN HARBORS ENVIRONMENTAL SERVICES INC","2011-08-24T00:00:00.000","321","CO116817","0002592039","PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","CONTRACTUAL SERVICES","AD26120000010575","SUPPLIES & OTHER SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS","CLEAN HARBORS ENVIRONMENTAL","http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-116817"
"18548","2012","POLICE","CLEAN HARBORS ENVIRONMENTAL SERVICES INC","2011-08-24T00:00:00.000","202.25","CO116817","0002592039","PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","CONTRACTUAL SERVICES","AD26120000010575","SUPPLIES & OTHER SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS","CLEAN HARBORS ENVIRONMENTAL","http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-116817"
"18549","2012","POLICE","CLEAN HARBORS ENVIRONMENTAL SERVICES INC","2011-08-24T00:00:00.000","178.5","CO116817","0002592039","PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","CONTRACTUAL SERVICES","AD26120000010575","SUPPLIES & OTHER SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS","CLEAN HARBORS ENVIRONMENTAL","http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-116817"
"18559","2012","POLICE","PRIVACY-POLICE","2011-08-24T00:00:00.000","115",,,"PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","EXCESSIVE FALSE ALARM FEES","AD26120000009867","POLICE DEPT SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS",,
"18560","2012","POLICE","PRIVACY-POLICE","2011-08-24T00:00:00.000","92",,,"PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","EXCESSIVE FALSE ALARM FEES","AD26120000009868","POLICE DEPT SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS",,
"18561","2012","POLICE","PRIVACY-POLICE","2011-08-24T00:00:00.000","1460",,,"PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","EXCESSIVE FALSE ALARM FEES","AD26120000009869","POLICE DEPT SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS",,
"18562","2012","POLICE","PRIVACY-POLICE","2011-08-24T00:00:00.000","215",,,"PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","EXCESSIVE FALSE ALARM FEES","AD26120000009870","POLICE DEPT SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS",,
"18563","2012","POLICE","PRIVACY-POLICE","2011-08-24T00:00:00.000","430",,,"PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","EXCESSIVE FALSE ALARM FEES","AD26120000009871","POLICE DEPT SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS",,
"18564","2012","POLICE","PRIVACY-POLICE","2011-08-24T00:00:00.000","65",,,"PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","EXCESSIVE FALSE ALARM FEES","AD26120000009872","POLICE DEPT SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS",,
"18565","2012","POLICE","PRIVACY-POLICE","2011-08-24T00:00:00.000","115",,,"PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","EXCESSIVE FALSE ALARM FEES","AD26120000009873","POLICE DEPT SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS",,
"18566","2012","POLICE","PRIVACY-POLICE","2011-08-24T00:00:00.000","280",,,"PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","EXCESSIVE FALSE ALARM FEES","AD26120000009874","POLICE DEPT SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS",,
"18567","2012","POLICE","PRIVACY-POLICE","2011-08-24T00:00:00.000","149",,,"PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","EXCESSIVE FALSE ALARM FEES","AD26120000009875","POLICE DEPT SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS",,
"18568","2012","POLICE","PRIVACY-POLICE","2011-08-24T00:00:00.000","50",,,"PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","EXCESSIVE FALSE ALARM FEES","AD26120000009876","POLICE DEPT SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS",,
"18569","2012","POLICE","PRIVACY-POLICE","2011-08-24T00:00:00.000","322",,,"PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","EXCESSIVE FALSE ALARM FEES","AD26120000009877","POLICE DEPT SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS",,
"18570","2012","POLICE","PRIVACY-POLICE","2011-08-24T00:00:00.000","215",,,"PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","EXCESSIVE FALSE ALARM FEES","AD26120000009878","POLICE DEPT SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS",,
"18577","2012","POLICE","PRIVACY-POLICE","2011-08-23T00:00:00.000","775",,,"PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","EXCESSIVE FALSE ALARM FEES","AD26120000009385","POLICE DEPT SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS",,
"18578","2012","POLICE","PRIVACY-POLICE","2011-08-23T00:00:00.000","215",,,"PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","EXCESSIVE FALSE ALARM FEES","AD26120000009391","POLICE DEPT SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS",,
"18579","2012","POLICE","PRIVACY-POLICE","2011-08-23T00:00:00.000","199",,,"PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","EXCESSIVE FALSE ALARM FEES","AD26120000009392","POLICE DEPT SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS",,
"18580","2012","POLICE","PRIVACY-POLICE","2011-08-23T00:00:00.000","652",,,"PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","EXCESSIVE FALSE ALARM FEES","AD26120000009393","POLICE DEPT SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS",,
"18581","2012","POLICE","PRIVACY-POLICE","2011-08-23T00:00:00.000","115",,,"PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","EXCESSIVE FALSE ALARM FEES","AD26120000009398","POLICE DEPT SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS",,
"18582","2012","POLICE","PRIVACY-POLICE","2011-08-23T00:00:00.000","150",,,"PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","EXCESSIVE FALSE ALARM FEES","AD26120000009400","POLICE DEPT SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS",,
"18647","2012","PENSION","NCPERS","2011-08-24T00:00:00.000","500",,"6666666666","PENSION","FIDUCIARY","PENSION TRUST","FIRE & POLICE TIER 2 GENERAL P","TRAVEL","AD26120000009882","SUPPLIES & OTHER SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS",,
"18648","2012","POLICE","WEST PAYMENT CENTER","2011-08-24T00:00:00.000","284.76",,"0000431365","PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","OFFICE AND ADMINISTRATIVE","AD26120000009883","SUPPLIES & OTHER SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS",,
"18670","2012","POLICE","PRIVACY-POLICE","2011-08-23T00:00:00.000","249",,,"PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","EXCESSIVE FALSE ALARM FEES","AD26120000009390","POLICE DEPT SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS",,
"18671","2012","POLICE","PRIVACY-POLICE","2011-08-23T00:00:00.000","215",,,"PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","EXCESSIVE FALSE ALARM FEES","AD26120000009396","POLICE DEPT SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS",,
"18672","2012","POLICE","PRIVACY-POLICE","2011-08-23T00:00:00.000","199",,,"PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","EXCESSIVE FALSE ALARM FEES","AD26120000009399","POLICE DEPT SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS",,
"18675","2012","POLICE","PRIVACY-POLICE","2011-08-23T00:00:00.000","750",,,"PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","LAPD REVOLVING TRAINING FUND","NON REIMBURSABLE TRAINING","AD26120000009125","PERSONNEL SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS",,
"18676","2012","POLICE","PRIVACY-POLICE","2011-08-23T00:00:00.000","750",,,"PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","LAPD REVOLVING TRAINING FUND","NON REIMBURSABLE TRAINING","AD26120000009126","PERSONNEL SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS",,
"18677","2012","POLICE","PRIVACY-POLICE","2011-08-23T00:00:00.000","750",,,"PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","LAPD REVOLVING TRAINING FUND","NON REIMBURSABLE TRAINING","AD26120000009127","PERSONNEL SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS",,
