"unitnumber","acquisitiondate","make","manufacturer","model","modelyear","statusdescription","categoryclassdesc","maintlocationname","ltd_fuelquantity","ltdusage1","meter1","class1description","usingdepartment","usingdescription","age","ltdcontributions","purchasecost","changedate"
"K305","2016-06-06T00:00:00.000","FORD","FORD","F550SD","2016","Active unit","TRUCK, DUMP, 1-2 CU YD, DIESEL","Truck Shop","3060.4","16527","16527","ON","190-2421","Parks and Recreation","4","35334.35","48165.9","2020-10-22T01:02:12.000"
"E7847","2018-05-02T00:00:00.000","STIHL","STIHL","FS91R","2018","Active unit","GRASS TRIMMER, HANDHELD, E10","Specialty Equipment Shop","0","0","0","OFF","400-2343","Stormwater","2","0","268.56","2020-06-30T15:52:52.000"
"E900","2010-11-03T00:00:00.000","FREIGHTLNR","FREIGHTLNR","SPRINTER2500","2010","Active unit","VAN, 3/4 TON, EXTENDED HIGH CUBE, DIESEL","Truck Shop","7687.51","85940","85940","ON","400-1273","Stormwater","10","43365","43365","2020-10-23T08:46:04.000"
"F20007","2020-08-31T00:00:00.000","SURE-TRAC","SURE-TRAC","S-T 7X18","2020","Active unit","TRAILER, FLAT BED, TANDEM AXLE","Specialty Equipment Shop","0","0","0","OFF","420-2177","Water Resources","0","58.99","5267.19","2020-09-16T15:32:51.000"
"E331","2010-10-07T00:00:00.000","FORD","FORD","F550","2011","Active unit","TRUCK, DUMP, 1-2 CU YD, CREW CAB, DIESEL","Truck Shop","9457.12","58126","58126","ON","400-1265","Stormwater","10","44812","44812","2020-10-17T01:02:39.000"
"W766B","2013-09-11T00:00:00.000","VERMEER","VERMEER","MX240","2013","Active unit","MIXER, MORTAR, E10","Specialty Equipment Shop","229.59","0","0","OFF","420-2117","Water Resources","7","16635.36","14943","2020-07-27T13:18:39.000"
"E7805","2018-02-01T00:00:00.000","STIHL","STIHL","BG86","2018","Active unit","BLOWER, HANDHELD, E10","Specialty Equipment Shop","0","0","0","OFF","400-1329","Stormwater","2","0","221.16","2020-06-30T15:40:40.000"
"R421","2006-03-09T00:00:00.000","STERLING","STERLING","LT7500ACTERA","2006","Active unit","TRUCK, TRASH PICKUP, DIESEL","Sanitation Shop","43591.3","182101","182101","ON","450-2305","Sanitation","14","0","86586","2020-10-26T08:22:11.000"
"C19010","2019-12-19T00:00:00.000","FORD","FORD","F250SD","2019","Active unit","TRUCK, PICKUP, 3/4 TON, UTILITY BODY, E10","Truck Shop","1710.14","11578","11578","ON","420-2117","Water Resources","1","17569.54","32515","2020-10-25T01:01:58.000"
"W878","2014-12-10T00:00:00.000","AMERICAN M","AMERICAN MADE PRODUC","8.5X16TA/7K","2011","Active unit","TRAILER, ENCLOSED CARGO, TANDEM AXLE","Specialty Equipment Shop","0","0","0","OFF","420-2173","Water Resources","6","0","0","2020-07-06T16:19:00.000"
"K20056","2020-09-03T00:00:00.000","STIHL","STIHL","MS201TCM 16","2020","Active unit","CHAIN SAW, E10","Specialty Equipment Shop","0","0","0","OFF","400-1321","Stormwater","0","0","545.06","2020-09-10T13:24:09.000"
"E7711","2016-12-27T00:00:00.000","STIHL","STIHL","BG86","2017","Active unit","BLOWER, HANDHELD, E10","Specialty Equipment Shop","0","0","0","OFF","400-1321","Stormwater","4","0","221.16","2020-06-30T15:16:46.000"
"E7658","2016-08-24T00:00:00.000","STIHL","STIHL","FC90","2016","Active unit","EDGER, GRASS, HANDHELD, E10","Specialty Equipment Shop","0","0","0","OFF","400-1297","Stormwater","4","0","276.46","2020-06-30T15:08:27.000"
"E356","2014-12-19T00:00:00.000","INTERNATNL","INTERNATNL","4300","2015","Active unit","TRUCK, DUMP, 1-2 CU YD, CREW CAB, DIESEL","Truck Shop","8518.66","42144","42144","ON","400-1265","Stormwater","6","89473.86","96495","2020-10-26T07:20:26.000"
"F130","2014-07-17T00:00:00.000","FORD","FORD","INTERCEPTOR","2014","Active unit","UTILITY, INTERMEDIATE, 4DR, E10","Car Shop","5547.78","65888","65888","ON","150-1497","Fire Rescue","6","43692.59","35247","2020-10-26T01:01:52.000"
"C901","2016-02-04T00:00:00.000","FORD","FORD","TRAN CONNECT","2016","Active unit","VAN, 1/4 TON, CARGO, E85","Car Shop","2814.74","48406","48406","ON","210-1741","City Clerk","4","19753.88","19480","2020-10-24T01:02:11.000"
"R5619","2009-03-27T00:00:00.000","KENWORTH","KENWORTH","T800B","2010","Active unit","TRUCK, TRACTOR, DIESEL","Sanitation Shop","33036.53","113515","113515","ON","450-2305","Sanitation","11","0","1","2020-10-01T14:05:08.000"
"B19015","2019-09-28T00:00:00.000","KIA","KIA","NIRO HYBRID","2019","Active unit","UTILITY, COMPACT, 4DR, HYBRID","Car Shop","228.84","8690","8690","ON","450-2277","Sanitation","1","6118.32","23827.33","2020-10-06T06:02:06.000"
"R145","2007-07-13T00:00:00.000","FORD","FORD","EXPLORER","2007","Active unit","UTILITY, INTERMEDIATE, 4DR, E10","Car Shop","3265.37","40758","40758","ON","450-2277","Sanitation","13","19201","19201","2020-10-24T01:02:07.000"
"E7315","2013-06-11T00:00:00.000","STIHL","STIHL","BT121C","2013","Active unit","AUGER, VERTICAL, E10","Specialty Equipment Shop","0","0","0","OFF","400-1273","Stormwater","7","0","905.28","2020-06-30T14:32:24.000"
"E726","2011-12-09T00:00:00.000","LEEBOY","LEEBOY","685B","2012","Reached end of economical life","MOTOR GRADER, DIESEL","Specialty Equipment Shop","5036.84","3601","3601","OFF","400-1265","Stormwater","9","111477","111477","2020-10-13T22:08:31.000"
"R448","2010-09-01T00:00:00.000","FORD","FORD","F550","2011","Active unit","TRUCK, STAKE BODY, FLAT BED, DUMP, DIESEL","Truck Shop","7108.6","43847","43847","ON","450-2253","Sanitation","10","40154","40154","2020-10-21T01:02:14.000"
"Y812","1999-04-14T00:00:00.000","VERMAC","VERMAC","UNKNOWN","1998","Active unit","TRAILER, MESSAGE BOARD","Specialty Equipment Shop","0","0","0","OFF","281-1289","Transportation","21","0","18000","2020-03-06T08:03:27.000"
"K20054","2020-09-03T00:00:00.000","STIHL","STIHL","HT103 12","2020","Active unit","SAW, POLE EXTENDED, E10","Specialty Equipment Shop","0","0","0","OFF","400-1321","Stormwater","0","0","473.96","2020-09-10T13:21:58.000"
"K6417","2014-06-18T00:00:00.000","JOHNDEERE","JOHNDEERE","GATOR HPX","2014","Active unit","ATV, DUMP BED, 1-2 PASSENGER, E10","Specialty Equipment Shop","2.8","3814","3814","OFF","190-2357","Parks and Recreation","6","12376.17","10608.17","2020-10-20T14:19:32.000"
"E6702","2017-02-14T00:00:00.000","JOHNDEERE","JOHNDEERE","GATOR HXP","2017","Active unit","ATV, DUMP BED, 1-2 PASSENGER, E10","Specialty Equipment Shop","1062.4","1253","1253","OFF","400-2343","Stormwater","3","10754.73","11758.15","2020-10-26T09:19:41.000"
"K814","2011-09-02T00:00:00.000","TEXTR","TEXTR","LM62010","2011","Reached end of economical life","TRAILER, UTILITY, TANDEM AXLE","Specialty Equipment Shop","0","0","0","OFF","190-2421","Parks and Recreation","9","4587","4587","2020-09-21T08:22:08.000"
"T1107","2005-03-22T00:00:00.000","WORKHORSE","WORKHORSE","W32022","2005","Active unit","TRUCK, TROLLEY, TRACKLESS, E10","Truck Shop","34752.15","144987","144987","ON","281-1797","Transportation","15","91803","108004","2020-10-26T01:02:04.000"
"C7900","1998-08-18T00:00:00.000","STIHL","STIHL","026","1998","Active unit","CHAIN SAW, E10","Specialty Equipment Shop","0","0","0","OFF","282-1113","Enterprise","22","0","295.27","2020-06-30T14:00:38.000"
"R7822","2018-04-27T00:00:00.000","STIHL","STIHL","FC91","2018","Active unit","EDGER, GRASS, HANDHELD, E10","Specialty Equipment Shop","0","0","0","OFF","450-2253","Sanitation","2","0","276.46","2020-06-26T15:13:35.000"
"E7806","1998-01-14T00:00:00.000","STIHL","STIHL","HT75","1998","Active unit","SAW, POLE EXTENDED, E10","Specialty Equipment Shop","0","0","0","OFF","400-1321","Stormwater","22","0","429","2020-06-30T15:41:05.000"
"K6602","2015-12-18T00:00:00.000","JOHNDEERE","JOHNDEERE","HPXGS","2016","Active unit","ATV, DUMP BED, 1-2 PASSENGER, E10","Specialty Equipment Shop","0","2367","2368","OFF","190-2369","Parks and Recreation","5","14971.16","10736.52","2020-10-16T10:53:46.000"
"W7781","2017-09-15T00:00:00.000","STIHL","STIHL","FS240R","2017","Ready for disposal","GRASS TRIMMER, HANDHELD, E10","Specialty Equipment Shop","0","0","0","OFF","420-2229","Water Resources","3","0","473.96","2020-10-20T10:27:26.000"
"M749","1994-03-07T00:00:00.000","ONAN","ONAN","200DFK","1963","Active unit","GENERATOR, STATIONARY, DIESEL","Specialty Equipment Shop","544","836","836","OFF","800-2521","Fleet Management","26","0","0","2020-07-06T10:06:06.000"
"Z19003","2019-10-10T00:00:00.000","KINGKUTTER","KING KUTTER","SPREADER","2019","Active unit","SPREADER, FERTILIZER","Specialty Equipment Shop","0","0","0","OFF","190-2437","Parks and Recreation","1","0","993.08","2020-10-01T10:34:55.000"
"C7709","2017-10-26T00:00:00.000","STIHL","STIHL","MS201TCM 16","2017","Active unit","CHAIN SAW, E10","Specialty Equipment Shop","0","0","0","OFF","282-2461","Enterprise","3","0","521.36","2020-08-26T13:13:19.000"
"E338","2012-04-20T00:00:00.000","INTERNATNL","INTERNATNL","7600 SBA 6X4","2013","Active unit","TRUCK, DUMP, 12-14 CU YD, DIESEL","Specialty Equipment Shop","15181.04","60611","60611","ON","400-1265","Stormwater","8","155731","123731","2020-10-22T08:02:15.000"
"E7617","2016-05-04T00:00:00.000","STIHL","STIHL","BT130","2016","Active unit","AUGER, VERTICAL, E10","Specialty Equipment Shop","0","0","0","OFF","400-1273","Stormwater","4","0","522.96","2020-06-30T15:02:02.000"
"R6403","2014-01-02T00:00:00.000","PETERBILT","PETERBILT","320","2014","Active unit","TRUCK, COMPACTOR, SIDE LOAD, ARM, CNG","Sanitation Shop","0","89134","71921","ON","450-2285","Sanitation","6","0","282579.5","2020-10-20T20:08:47.000"
"R7815","2018-04-27T00:00:00.000","STIHL","STIHL","BG86Z","2018","Active unit","BLOWER, HANDHELD, E10","Specialty Equipment Shop","0","0","0","OFF","450-2253","Sanitation","2","0","197.46","2020-06-26T15:11:25.000"
"R6413","2013-12-24T00:00:00.000","PETERBILT","PETERBILT","320","2014","Active unit","TRUCK, COMPACTOR, SIDE LOAD, ARM, CNG","Sanitation Shop","0","83904","83904","ON","450-2281","Sanitation","7","0","0","2020-10-09T20:23:25.000"
"K954","2017-10-02T00:00:00.000","FORD","FORD","T350","2017","Active unit","VAN, 1 TON, 15 PASSENGER, E10","Car Shop","1672.32","17176","17192","ON","190-1573","Parks and Recreation","3","13890.5","30540","2020-10-24T01:01:59.000"
"F218","2017-10-03T00:00:00.000","FORD","FORD","F150","2017","Active unit","TRUCK, PICKUP, 1/2 TON, CREW CAB, E85","Car Shop","2346.52","35339","35605","ON","150-1493","Fire Rescue","3","18342.9","28613.33","2020-10-25T01:02:03.000"
"E7318","2013-04-17T00:00:00.000","STIHL","STIHL","BR430","2013","Active unit","BLOWER, BACK PACK, E10","Specialty Equipment Shop","0","0","0","OFF","400-1277","Stormwater","7","0","339.66","2020-06-30T14:32:56.000"
"W7853","2018-06-19T00:00:00.000","STIHL","STIHL","FC91","2018","Active unit","EDGER, GRASS, HANDHELD, E10","Specialty Equipment Shop","0","0","0","OFF","420-2229","Water Resources","2","0","276.46","2020-08-04T14:40:03.000"
"K8560","2005-09-07T00:00:00.000","TORO","TORO","07050","2005","Active unit","YARD SWEEPER, PULL, E10","Specialty Equipment Shop","12.7","256","256","OFF","190-2437","Parks and Recreation","15","26636","26636","2020-10-21T12:42:04.000"
"F21001A","2020-07-16T00:00:00.000","ELGIN","ELGIN","WHIRLWIND","2021","Active unit","TRUCK, SWEEPER, VACUUM, BRUSH, DUAL, DIESEL","Sanitation Shop","0","0","4","ON","400-1325","Stormwater","0","1575.82","53814","2020-10-21T12:00:24.000"
"E7774","2016-12-02T00:00:00.000","STIHL","STIHL","MS201T 16","2017","Active unit","CHAIN SAW, E10","Specialty Equipment Shop","0","0","0","OFF","400-2377","Stormwater","4","0","521.36","2020-06-30T15:30:33.000"
"Z107","2014-12-19T00:00:00.000","FORD","FORD","INTERCEPTOR","2014","Active unit","UTILITY, INTERMEDIATE, 4DR, E10","Car Shop","4715.45","38515","38515","OFF","USFPD","UNIVERSITY OF SOUTH FLORIDA PD","6","0","0","2020-10-23T01:02:35.000"
"R411","1999-05-25T00:00:00.000","FORD","FORD","F550","1999","Active unit","TRUCK, STAKE BODY, FLAT BED, DUMP, DIESEL","Truck Shop","13990.08","97220","97220","ON","450-2253","Sanitation","21","48125","32252","2020-10-15T12:57:09.000"
"E7763","2007-05-07T00:00:00.000","ECHO","ECHO","PB210","2007","Active unit","BLOWER, HANDHELD, E10","Specialty Equipment Shop","0","0","0","OFF","400-1297","Stormwater","13","0","271.99","2020-06-30T15:29:59.000"
"R542","1997-04-09T00:00:00.000","INTERNATNL","INTERNATNL","8100","1997","Active unit","TRUCK, TRACTOR, DIESEL","Sanitation Shop","5404.83","86899","86899","ON","450-2305","Sanitation","23","0","68260.69","2020-06-02T11:16:01.000"
"W19004","2019-09-28T00:00:00.000","JOHNDEERE","JOHNDEERE","XUV590M S4","2019","Active unit","ATV, DUMP BED, 1-2 PASSENGER, E10","Specialty Equipment Shop","0","155","155","OFF","190-2421","Parks and Recreation","1","2284.5","11823.82","2020-10-15T06:46:30.000"
"W768","2016-01-26T00:00:00.000","VERMEER","VERMEER","D20X22S3","2016","Planned Replacement","BORING MACHINE, HORIZONTAL, DIESEL","Specialty Equipment Shop","1049.41","675","675","OFF","420-2117","Water Resources","4","177089.92","169903.36","2020-10-05T15:17:10.000"
"W8501","2015-07-20T00:00:00.000","JOHNDEERE","JOHNDEERE","318E","2015","Active unit","LOADER, SKID STEER, DIESEL","Specialty Equipment Shop","0","278","279","OFF","420-2173","Water Resources","5","46236.6","28959","2020-10-22T11:46:49.000"
"C8401","2014-02-04T00:00:00.000","TORO","TORO","22197","2014","Active unit","MOWER, DECK, SELF-PROPELLED, WALK-BEHIND, E10","Specialty Equipment Shop","0","0","0","OFF","282-2461","Enterprise","6","0","1000","2020-07-01T08:52:06.000"
"F201","2015-08-20T00:00:00.000","FORD","FORD","F150","2015","Active unit","TRUCK, PICKUP, 1/2 TON, CREW CAB, E85","Car Shop","4064.04","59444","59444","ON","150-1497","Fire Rescue","5","33841.36","31718","2020-10-24T01:02:03.000"
"K7559","2015-09-01T00:00:00.000","BE","BE","B275HA","2015","Active unit","WASHER, PRESSURE, E10","Specialty Equipment Shop","0","0","0","OFF","190-2373","Parks and Recreation","5","0","439","2020-10-23T14:48:38.000"
"H19002","2020-03-05T00:00:00.000","FORD","FORD","F550","2019","Active unit","FIRE TRUCK, MEDICAL RESPONSE, DIESEL","Truck Shop","1560.14","9386","10699","ON","150-1513","Fire Rescue","0","0","227616","2020-10-26T01:02:01.000"
"E422","2019-02-06T00:00:00.000","FORD","FORD","F550SD","2019","Active unit","TRUCK, PICKUP, 2 TON, UTILITY, CREW, DIESEL","Truck Shop","2403.58","14772","14891","ON","400-1265","Stormwater","1","23689.09","54192","2020-10-23T01:01:39.000"
"S6520","2017-09-15T00:00:00.000","CLUBCAR","CLUBCAR","294 CARRYALL","2005","Reached end of economical life","ATV, DUMP BED, 1-2 PASSENGER, E10","Specialty Equipment Shop","13.44","0","4756","OFF","150-1513","Fire Rescue","3","0","0","2020-03-17T08:56:48.000"
"R6331","2010-12-21T00:00:00.000","AUTOCAR","AUTOCAR","ACX64","2011","Active unit","TRUCK, COMPACTOR, SIDE LOAD, ARM, DIESEL","Sanitation Shop","73598.51","158210","158210","ON","450-2281","Sanitation","10","0","1","2020-10-24T01:02:34.000"
"F7400","2013-11-22T00:00:00.000","STIHL","STIHL","BG86","2014","Active unit","BLOWER, HANDHELD, E10","Specialty Equipment Shop","0","0","0","OFF","150-1501","Fire Rescue","7","0","197.46","2020-06-30T16:17:54.000"
"E7819","2018-04-26T00:00:00.000","STIHL","STIHL","MS201TCM 16","2018","Active unit","CHAIN SAW, E10","Specialty Equipment Shop","0","0","0","OFF","400-1305","Stormwater","2","0","537.16","2020-10-21T12:06:55.000"
"E851","2014-12-17T00:00:00.000","MB COMP","MB COMPANIES INC","0511214","2014","Active unit","TRAFFIC, LINE REMOVER, CNG","Specialty Equipment Shop","0","0","0","OFF","400-1277","Stormwater","6","69921.55","84196.25","2020-10-21T15:08:21.000"
"K7562","2005-08-13T00:00:00.000","STIHL","STIHL","HT101 12","2005","Active unit","SAW, POLE EXTENDED, E10","Specialty Equipment Shop","0","0","0","OFF","400-1321","Stormwater","15","0","473.96","2020-07-01T16:23:29.000"
"E444A","2014-06-04T00:00:00.000","ELGIN","ELGIN","EAGLE","2014","Active unit","TRUCK, SWEEPER, VACUUM, BRUSH, DUAL, DIESEL","Sanitation Shop","0","3677","3677","ON","400-1329","Stormwater","6","138596.75","138596.75","2020-09-24T06:57:55.000"
"R6900","2009-03-04T00:00:00.000","KAWASAKI","KAWASAKI","4000","2009","Active unit","ATV, DUMP BED, 1-2 PASSENGER, E10","Specialty Equipment Shop","1477.67","3305","3305","OFF","450-2265","Sanitation","11","0","9910","2020-10-23T13:52:19.000"
"E360","2016-11-14T00:00:00.000","FORD","FORD","F550SD","2016","Active unit","TRUCK, DUMP, 1-2 CU YD, DIESEL","Truck Shop","3003.56","23364","23364","ON","400-1265","Stormwater","4","34907.1","45301","2020-10-23T01:01:41.000"
"C149","2013-10-14T00:00:00.000","FORD","FORD","ESCAPE","2014","Active unit","UTILITY, COMPACT, 4DR, E10","Car Shop","4763.98","80396","80396","ON","370-1553","Construction Services","7","37234","18617","2020-10-15T07:41:38.000"
"E739","2010-08-04T00:00:00.000","CATERPILAR","CATERPILAR","257B2","2010","Ready for disposal","LOADER, SKID STEER, DIESEL","Specialty Equipment Shop","3323.6","2860","2860","OFF","400-1265","Stormwater","10","68635","68635","2020-09-25T08:07:14.000"
"R7812","2018-04-27T00:00:00.000","STIHL","STIHL","BR430","2018","Active unit","BLOWER, BACK PACK, E10","Specialty Equipment Shop","0","0","0","OFF","450-2253","Sanitation","2","0","323.86","2020-06-26T15:10:50.000"
"C7701","2007-03-29T00:00:00.000","STIHL","STIHL","BR420","2007","Active unit","BLOWER, BACK PACK, E10","Specialty Equipment Shop","0","0","0","OFF","282-1113","Enterprise","13","0","339.66","2020-06-30T13:38:24.000"
"R6745","2015-12-04T00:00:00.000","AUTOCAR","AUTOCAR","ACX","2016","Active unit","TRUCK, COMPACTOR, REAR LOAD, CNG","Sanitation Shop","0","19355","22449","ON","450-2297","Sanitation","5","0","1","2020-10-07T16:30:05.000"
"E731","2013-12-11T00:00:00.000","JOHNDEERE","JOHNDEERE","544K","2013","Active unit","LOADER, WHEEL, DIESEL","Specialty Equipment Shop","26002.69","10710","10710","OFF","400-1265","Stormwater","7","100111.14","148312.25","2020-10-24T01:02:13.000"
"R7308","2012-12-07T00:00:00.000","STIHL","STIHL","BG55","2013","Active unit","BLOWER, HANDHELD, E10","Specialty Equipment Shop","0","0","0","OFF","450-2305","Sanitation","8","0","0","2020-07-06T10:58:09.000"
"E7050","2010-07-08T00:00:00.000","STIHL","STIHL","BR420","2010","Active unit","BLOWER, HANDHELD, E10","Specialty Equipment Shop","0","0","0","OFF","400-1309","Stormwater","10","0","339.66","2020-06-30T14:11:50.000"
"E7741","2006-10-18T00:00:00.000","STIHL","STIHL","BR420","2007","Active unit","BLOWER, BACK PACK, E10","Specialty Equipment Shop","0","0","0","OFF","400-1265","Stormwater","14","0","331.76","2020-06-30T15:26:56.000"
"E7832","2018-06-28T00:00:00.000","WEN","WEN","56200I","2018","Active unit","GENERATOR, PORTABLE, E10","Specialty Equipment Shop","0","0","0","OFF","400-1281","Stormwater","2","0","454.18","2020-06-30T15:44:22.000"
"Y20002","2020-09-14T00:00:00.000","CRANE","HARRINGTON","SNER010S","2020","Active unit","CRANE, OVERHEAD, ELECTRIC","Specialty Equipment Shop","0","0","0","OFF","400-1337","Stormwater","0","0","6610","2020-09-16T15:29:35.000"
"K20012","2020-06-05T00:00:00.000","STIHL","STIHL","BG86","2020","Active unit","BLOWER, HANDHELD, E10","Specialty Equipment Shop","0","0","0","OFF","420-2145","Water Resources","0","0","197.46","2020-07-01T10:37:11.000"
"K8341","2013-12-04T00:00:00.000","JOHNDEERE","JOHNDEERE","5075M","2013","Active unit","TRACTOR, FARM, DIESEL","Specialty Equipment Shop","481.58","495","495","OFF","190-2437","Parks and Recreation","7","35129.28","35143.26","2020-10-22T09:21:56.000"
"F808","2007-09-18T00:00:00.000","BOSTON WHA","BOSTON WHA","27 VIGILANT","2007","Reached end of economical life","BOAT, V-HULL, E10","Truck Shop","255.7","0","0","OFF","150-1497","Fire Rescue","13","0","196222","2020-08-04T15:46:43.000"
"R8805","2018-04-30T00:00:00.000","TORO","TORO","30672","2018","Active unit","MOWER, DECK, SELF-PROPELLED, WALK-BEHIND, E10","Specialty Equipment Shop","0","0","0","OFF","450-2253","Sanitation","2","1080.63","2716.33","2020-10-01T06:56:10.000"
